hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_hook_left_main_001,0.357117055,0.353963691,0.295061994,0.295819633,0.186898509,0.238963331,0.065229105,0.067738209,0.04763587,0.509416844,0.765265125,0.688510641,0.632192589,0.097897789
p24_hook_left_main_002,0.322869474,0.339213947,0.280143632,0.283365583,0.212295284,0.18445046,0.07012832,0.070028558,0.04762523,0.481785135,0.712886398,0.643556019,0.632625099,
p24_hook_left_main_003,0.343346269,0.343854467,0.300232509,0.255439797,0.178239726,0.178180812,0.063207639,0.062226723,0.047621497,0.454173432,0.715056743,0.63679175,0.53472731,
p24_hook_left_main_004,0.338485305,0.349973536,0.284210258,0.275546594,0.215803136,0.147596459,0.070011019,0.068158578,0.047628235,0.441573323,0.731121655,0.644257155,,
p24_hook_left_main_005,0.341699177,0.351975413,0.290992406,0.298071636,0.148850971,0.195809093,0.069335254,0.070080911,0.047647562,0.45425831,0.731815786,0.648548544,,
p24_hook_left_main_006,0.325672569,0.373863034,0.292552062,0.310399876,0.184630444,0.235329457,0.068502046,0.069387622,0.047880103,0.454004878,0.822427203,0.711900506,,
p24_hook_left_main_007,0.283186544,0.347400354,0.305876164,0.25151976,0.127981999,0.152209426,0.068205489,0.066808818,0.047635713,0.408728964,0.653438002,0.58002529,,
p24_hook_left_main_008,0.233134197,0.321859382,0.27300662,0.246768945,0.100571272,0.144727549,0.067251463,0.06625597,0.047625015,0.427657327,0.525275332,0.495989931,,
p24_hook_left_main_009,0.329992442,0.355576216,0.315853317,0.304847511,0.222742564,0.212268968,0.070120989,0.068350701,0.047631541,0.500667796,0.800375463,0.710463163,,
p24_hook_left_main_010,0.327706225,0.355499916,0.309683774,0.302939371,0.218649956,0.202694361,0.069388774,0.067337465,0.047630717,0.478715897,0.800116017,0.703695981,,
p24_hook_left_main_011,0.291547594,0.342372153,0.265182881,0.193820401,0.099979481,0.117831935,0.065598619,0.063938505,0.047624332,0.291287755,0.617797275,0.519844419,,
p24_hook_left_main_012,0.290796774,0.353191733,0.27475395,0.274091234,0.147709666,0.195265371,0.069986579,0.068663504,0.048963502,0.384687646,0.736249263,0.630780778,,
p24_hook_left_main_013,0.358632258,0.366193101,0.2992124,0.2727662,0.223068828,0.198852895,0.070634939,0.068791319,0.047629955,0.510676503,0.750102394,0.678274627,,
p24_hook_left_main_014,0.324532257,0.340137605,0.2820271,0.264787123,0.140446571,0.170897756,0.069952123,0.068715415,0.047632399,0.407470091,0.690789766,0.605793864,,
p24_hook_left_main_015,0.298284904,0.358784519,0.317507157,0.264469637,0.122409574,0.145959448,0.067213111,0.065840164,0.047775247,0.379250456,0.713348725,0.613119244,,
p24_hook_left_main_016,0.241542802,0.304573218,0.219693591,0.247421476,0.09867881,0.137970183,0.069233405,0.067143871,0.047626103,0.396970254,0.486909758,0.459927907,,
p24_hook_left_main_017,0.254169024,0.342753128,0.292583341,0.230444744,0.105062734,0.113730341,0.06596576,0.064815492,0.047693952,0.296213441,0.653996785,0.546661781,,
p24_hook_left_main_018,0.298087313,0.331006898,0.272495054,0.246074147,0.086215187,0.146428134,0.062672362,0.061420845,0.047620275,0.349997893,0.631325725,0.546927376,,
p24_hook_left_main_019,0.342589457,0.354797585,0.313324968,0.269242642,0.176887855,0.21269816,0.064917943,0.063344305,0.047623284,0.468389853,0.763193348,0.6747523,,
p24_hook_left_main_020,0.357852006,0.373277752,0.31766152,0.295291709,0.210506467,0.250184342,0.068751594,0.068791484,0.047629902,0.49959237,0.841753429,0.739105111,,
p24_hook_left_main_021,0.370316215,0.370951655,0.324494482,0.297658456,0.220733548,0.243787122,0.069337656,0.06830452,0.047655452,0.499454421,0.86127232,0.75272695,,
p24_hook_left_main_022,0.286091952,0.354599993,0.274755441,0.259610419,0.103768269,0.150993177,0.066131293,0.064329193,0.047688987,0.357024264,0.666152321,0.573413904,,
p24_hook_left_main_023,0.361574243,0.380607038,0.320987605,0.318732485,0.175874075,0.260543079,0.06699723,0.065957718,0.048327364,0.493622587,0.859144985,0.749488265,,
p24_hook_left_main_024,0.311810727,0.360135901,0.305767004,0.279721207,0.132634464,0.187410827,0.068507672,0.066478291,0.048137805,0.429912277,0.723125424,0.63516148,,
p24_hook_left_main_025,0.361935675,0.352935027,0.301830073,0.293500195,0.202412988,0.223622906,0.068799076,0.066964315,0.047683615,0.439322219,0.84438951,0.722869323,,
p24_hook_left_main_026,0.343347801,0.356444826,0.313191506,0.311025799,0.153230276,0.197204313,0.071019393,0.068873512,0.047827723,0.468801565,0.760341247,0.672879343,,
p24_hook_left_main_027,0.295239353,0.351440018,0.287600165,0.287201749,0.122270831,0.182028849,0.068533856,0.067982217,0.048162208,0.383024225,0.731069302,0.626655779,,
p24_hook_left_main_028,0.32125926,0.320397755,0.273326253,0.267991868,0.169285567,0.135911955,0.06811868,0.065868094,0.047626301,0.449098474,0.626858436,0.573530448,,
p24_hook_left_main_029,0.355861978,0.351284207,0.312447004,0.25093148,0.175389716,0.202921226,0.067286125,0.064611771,0.047665014,0.429773304,0.777035933,0.672857144,,
p24_hook_left_main_030,0.274786076,0.338995384,0.273316608,0.216175496,0.095076738,0.110618202,0.066942372,0.064649325,0.047632359,0.343617949,0.577404648,0.507268639,,
p24_hook_left_post_001,0.260369604,0.35133213,0.233827259,0.290629339,0.118793049,0.166196285,0.069535321,0.068329133,0.047629062,0.355945314,0.668160005,0.574495598,,
p24_hook_left_post_002,0.265717682,0.355490833,0.245316434,0.251756059,0.119151349,0.17456348,0.068374302,0.065490997,0.047635815,0.359519544,0.652319668,0.564479631,,
p24_hook_left_post_003,0.279405397,0.308600595,0.233916657,0.25891104,0.121476367,0.218772502,0.068699972,0.066849296,0.047628301,0.391538504,0.642967385,0.567538721,,
p24_hook_left_post_004,0.27134464,0.345221498,0.232970432,0.272104643,0.106864204,0.165755802,0.068223944,0.065769318,0.047627897,0.374557149,0.623078139,0.548521842,,
p24_hook_left_post_005,0.327406018,0.366255202,0.271677026,0.312314063,0.117316208,0.205877595,0.066320556,0.066573359,0.047946217,0.413826125,0.750829864,0.649728742,,
p24_hook_left_post_006,0.368333808,0.369447449,0.282488163,0.319691575,0.18657279,0.274082858,0.06777214,0.069282927,0.048090835,0.468712347,0.864652649,0.745870559,,
p24_hook_left_post_007,0.288805094,0.358620415,0.260648644,0.307317307,0.12342161,0.199047303,0.068629947,0.068086109,0.047892365,0.376429068,0.74564874,0.634882839,,
p24_hook_left_post_008,0.30199995,0.358439161,0.277355184,0.321349878,0.116616639,0.181663076,0.068439132,0.06730068,0.048351277,0.401496713,0.735220063,0.635103058,,
p24_hook_left_post_009,0.334369923,0.359973627,0.3170346,0.317375545,0.184627874,0.265199934,0.067808379,0.070044424,0.048600064,0.476807015,0.849855432,0.737940907,,
p24_hook_left_post_010,0.351455906,0.350048709,0.306566798,0.26128418,0.213171722,0.18598731,0.069111576,0.067613602,0.047630863,0.474554094,0.750461241,0.667689097,,
p24_hook_left_pre_001,0.307580343,0.344341951,0.235635632,0.252780881,0.136866319,0.17146377,0.068009295,0.06661002,0.047651189,0.324025842,0.711549949,0.595292717,,
p24_hook_left_pre_002,0.299873813,0.343419303,0.219958285,0.251259328,0.124968365,0.1529999,0.067674475,0.067723756,0.047639812,0.284833422,0.69736629,0.573606429,,
p24_hook_left_pre_003,0.293929317,0.336057038,0.222778573,0.253121835,0.101181893,0.138935684,0.068274268,0.067453248,0.047640464,0.289093057,0.657871187,0.547237748,,
p24_hook_left_pre_004,0.28874633,0.325243599,0.232615999,0.255503339,0.105918499,0.134643424,0.06770911,0.067805972,0.047626082,0.345538338,0.603865083,0.526367059,,
p24_hook_left_pre_005,0.275871767,0.323114241,0.216714574,0.240249323,0.100501544,0.14311824,0.067659184,0.066818807,0.047647854,0.289742305,0.629192015,0.527357102,,
p24_hook_left_pre_006,0.251218397,0.294553882,0.185803849,0.210930439,0.102349504,0.124143498,0.067362267,0.066123024,0.047629577,0.288384963,0.527011792,0.455423744,,
p24_hook_left_pre_007,0.299445107,0.346977905,0.229320491,0.268374832,0.109675317,0.154517886,0.067821683,0.066594947,0.047647106,0.322243582,0.676127131,0.569962066,,
p24_hook_left_pre_008,0.343272196,0.336804637,0.231302111,0.274478899,0.135685112,0.15334,0.067546544,0.067803116,0.047643835,0.365088617,0.679229067,0.584986932,,
p24_hook_left_pre_009,0.253944031,0.333791164,0.217192462,0.254995203,0.103994794,0.138415969,0.067640341,0.067293547,0.047640948,0.280274761,0.642465496,0.533808276,,
p24_hook_left_pre_010,0.254275527,0.286567925,0.177005721,0.197420558,0.103273038,0.121925942,0.067597077,0.066152938,0.047627157,0.29358914,0.49307755,0.433231027,,
AVG,0.309216636,0.345847214,0.272397995,0.270750509,0.145814634,0.178954812,0.067963788,0.066951533,0.04776428,0.401307387,0.703419741,0.612786035,,
