hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p10_hook_left_main_001,0.1611829893831018,0.3859542211093829,0.24461088328439157,0.21881748263513093,0.16003661311376158,0.23135648444645424,0.0680589400332381,0.06633929556104487,0.047620095253737636,0.3655673698134627,0.6653530965929956,0.5754173785591357
p10_hook_left_main_002,0.2079150256086159,0.4170405283208577,0.29050116826032674,0.3069689997493409,0.2181001729434609,0.3038269355832076,0.0806406295175921,0.07429056060399723,0.047785051180382086,0.4906834632085653,0.8257771575388145,0.7252490492397397
p10_hook_left_main_003,0.31333071192806355,0.46810545714624896,0.30238686810887083,0.27311397865167597,0.21457389691182183,0.21568537153672268,0.07041474018102394,0.06911482839061299,0.04763971925537865,0.46188789738855285,0.836069838585337,0.7238152562263017
p10_hook_left_main_004,0.33420810316765337,0.44606243890223307,0.29383014858506834,0.2211929244279487,0.20489276300955658,0.19102871218122347,0.07636291582238715,0.06955271894279591,0.0476303977885847,0.4196496207229976,0.7763069162425553,0.6693097275866879
p10_hook_left_main_005,0.28258131056778135,0.44909758525880905,0.3023537610072964,0.23731991897107685,0.20146783241522098,0.18538364407839097,0.07222077515702267,0.06819995673756536,0.04763682631176791,0.4083471051717876,0.7848045512799111,0.671867317447474
p10_hook_left_main_006,0.3285424274174059,0.4625228305992293,0.3070495589215759,0.3456043799320732,0.21719643166541397,0.2644500790027632,0.07360192602459732,0.07644041111764407,0.047694936272684334,0.5557831462526909,0.8637874963054747,0.7713861912896395
p10_hook_left_main_007,0.3134898269806802,0.43937843297883256,0.2960022748413687,0.3348187621868231,0.1754792057682762,0.2302122353915527,0.0650848039979232,0.06443141865303985,0.04764188198844562,0.4883511354919102,0.8375142868252542,0.732765341425251
p10_hook_left_main_008,0.32993789718809075,0.4292881596792847,0.2912238540016293,0.32464491140407387,0.1782135422952433,0.23210789327939177,0.06499682580113242,0.0648790060004473,0.047656660908139484,0.49120482486777306,0.8272888490715944,0.726463641810448
p10_hook_left_main_009,0.31235134672603293,0.4284775740853394,0.30163551421091633,0.3264090821956779,0.18119202239958038,0.2192172701814779,0.06520597443693739,0.06459636474285477,0.047670885410276254,0.4838169996150242,0.8283710108592343,0.7250048074859713
p10_hook_left_main_010,0.29491093001451274,0.45674203003982683,0.2979971564049871,0.312394708955792,0.23376515562003397,0.23583728158710615,0.07547887173035651,0.07690759187014208,0.04773078137828804,0.5133818519844506,0.8298870355520833,0.7349354804817935
p10_hook_left_main_011,0.28652394049323615,0.41608157551351416,0.30395380178223863,0.205097291571355,0.1733529956244511,0.13575626416061054,0.07353360067445724,0.07019381486318858,0.0476460923384758,0.40256656955464176,0.665391722562548,0.586544176660176
p10_hook_left_main_012,0.3204465883556519,0.48584682635405685,0.29795926738509576,0.3238290727805523,0.23068341659375466,0.295934549104964,0.08300662179316412,0.08020580276219944,0.04769889752575908,0.5757920401372723,0.8525783118408212,0.7695424303297564
p10_hook_left_main_013,0.29341679528876363,0.42844280093346593,0.2915444728011818,0.2648488110471877,0.23119606557615918,0.2794009440404489,0.07542948175295455,0.07396341854481756,0.04770100529400888,0.5352314099741744,0.7826348225792747,0.7084137987977446
p10_hook_left_main_014,0.28783990913198715,0.4872769784716631,0.30271298088604415,0.33996752841494804,0.2087215276160555,0.2412405337260687,0.06910228079639057,0.07306504039101676,0.047700343712145765,0.529655836883947,0.8485047636249871,0.752850085602675
p10_hook_left_main_015,0.2917340598942251,0.48482135267807747,0.30379178720828953,0.32310126761555835,0.23044398456069812,0.2585807200735715,0.07443893494869008,0.07357310183684843,0.04768800794087839,0.5601793279568628,0.836181498230439,0.7533808471483661
p10_hook_left_main_016,0.31545050297620286,0.46777201597510254,0.2991663636056461,0.31466305928261173,0.23282949742770104,0.27451504635844826,0.07516528067554278,0.07392327092765226,0.047696733766426656,0.5850353021653956,0.819456809549065,0.749130357333964
p10_hook_left_main_017,0.285821194342073,0.4376013786580654,0.29216598718453657,0.2944282893887579,0.2095577134351827,0.24525885545260664,0.07323634685861473,0.07163821527022257,0.04771894011277677,0.5073029814730076,0.7937042290041594,0.7077838547448138
p10_hook_left_main_018,0.2984102125612653,0.4552551348452355,0.2961726905490677,0.2072295097742814,0.20742709107659216,0.17121826232121248,0.07798140437825384,0.07048590584848459,0.04763433725231555,0.38023137842860094,0.772986270041604,0.655159802557703
p10_hook_left_main_019,0.3257936438757164,0.5024258762168584,0.30193882277661943,0.3391411433903831,0.23833481704901036,0.25341943511255594,0.07500069204770592,0.07335880882832628,0.047666977618445336,0.56723643687898,0.8709011869108542,0.7798017619012918
p10_hook_left_main_020,0.2667821300170567,0.42404643328931096,0.29666105340217347,0.2328740131670563,0.20287742541594142,0.16070475967437378,0.07123319636502104,0.06992407775123162,0.04763923280146546,0.4172553274592947,0.72015726555204,0.6292866841242163
p10_hook_left_main_021,0.3153887523622395,0.4806522778604715,0.3021447027507896,0.35273723451702843,0.22400196022583702,0.28626763163520913,0.07199833180549482,0.07535416776028199,0.04766894475868123,0.560498254522757,0.8928983661349518,0.7931783326512933
p10_hook_left_main_022,0.29508036262240334,0.46361535072632626,0.29924614073519934,0.2927759429320478,0.23567611912250458,0.2692041819077315,0.07355905394599374,0.07370921846741167,0.04766147727117084,0.5014833983695576,0.8666985904499621,0.7571340328258408
p10_hook_left_main_023,0.27094165983263097,0.4847839310878605,0.28348495044688116,0.30814272826353506,0.18473174557003566,0.23396744358065957,0.06599826394028951,0.06584193651574359,0.047784615384299546,0.47129888618564814,0.8272026710166431,0.7204315355673446
p10_hook_left_main_024,0.3163508290534276,0.4575897091897616,0.29811875419446743,0.31273314445820677,0.20867158832948327,0.2548355773046326,0.07010672478951131,0.07299927316012814,0.04767209276431074,0.5024782520374654,0.8569256029536797,0.7505913976788154
p10_hook_left_main_025,0.2892426696068252,0.44829314411713783,0.2813682087927581,0.29719146956006426,0.182727680342227,0.2252408817191307,0.06563983405132542,0.06545139833402314,0.04763597956271082,0.46030561613294496,0.8079754766926199,0.7036745185247173
p10_hook_left_main_026,0.28443143323324926,0.4303216429486928,0.29788487407630077,0.2212062193262808,0.2144377720077651,0.18715896408675423,0.07204668850206027,0.07083100607307197,0.0476464923783597,0.3991394341000693,0.7779066409771824,0.6642764789140485
p10_hook_left_main_027,0.27516363896717,0.4343468792783545,0.29868783090694934,0.30519559848122924,0.18101005374678905,0.25779404699086617,0.06511190175576559,0.06609023505484654,0.047660364419461435,0.48523861998276663,0.823986818398389,0.7223623588737023
p10_hook_left_main_028,0.32753009467788374,0.46249631933906865,0.29087836046975746,0.2815068421879432,0.23340161874925774,0.24749728636689153,0.07339509360203089,0.0765731428623605,0.04767952460664775,0.4949167787207294,0.8431511607249431,0.738680846123679
p10_hook_left_main_029,0.3081585713587784,0.47456453797153264,0.29973565304432837,0.34707180295501616,0.2350639977743274,0.2694229390552262,0.0733234357980902,0.07960621951634174,0.04768445969497364,0.5558576688205942,0.8728400697932412,0.777745349501447
p10_hook_left_main_030,0.25924667005613233,0.44982010868747224,0.2778043481097302,0.2816429379445,0.1859368471300314,0.24617002904970456,0.06785390923268697,0.06629392452597738,0.04766659866841013,0.47245763716059486,0.7787756498790808,0.6868802460635349
p10_hook_left_post_001,0.31669875330873154,0.45895831626998634,0.2993581016743157,0.2819447513083241,0.22796733875228775,0.25949404733395853,0.07286551605479866,0.07265369688190859,0.047682175995156915,0.5106937122952401,0.8403460279639108,0.7414503332633096
