uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_uppercut_right_main_001,0.324286001,0.446208486,0.25732511,0.305066948,0.232375439,0.280472586,0.057481991,0.054264417,0.04765187,0.592844478,0.791394952,0.731829809,0.752597986,0.013133034
p09_uppercut_right_main_002,0.360763236,0.432054414,0.305196714,0.337982251,0.263236392,0.267173592,0.05476093,0.049834012,0.048011142,0.615085234,0.888314745,0.806345892,0.759124328,
p09_uppercut_right_main_003,0.283082084,0.450734963,0.347850207,0.31718558,0.250965671,0.266607114,0.054796908,0.050507474,0.048057345,0.570840504,0.910353179,0.808499376,0.745991293,
p09_uppercut_right_main_004,0.307176009,0.449574852,0.28303277,0.307449858,0.23163521,0.269521296,0.055784916,0.048203203,0.047899123,0.571698779,0.844536724,0.762685341,,
p09_uppercut_right_main_005,0.285359429,0.427669702,0.338386685,0.331344581,0.243054167,0.265227432,0.054951481,0.051700118,0.048490272,0.553870549,0.910248407,0.80333505,,
p09_uppercut_right_main_006,0.275533269,0.433804494,0.323603554,0.329780444,0.235062701,0.259858855,0.054233588,0.049357222,0.048523469,0.559805403,0.877611449,0.782269635,,
p09_uppercut_right_main_007,0.281723071,0.421810433,0.332053397,0.334538066,0.256820324,0.261712819,0.054821988,0.0510668,0.048466124,0.559416821,0.906860058,0.802627087,,
p09_uppercut_right_main_008,0.281512531,0.449374279,0.290704195,0.311910899,0.255250648,0.275602289,0.059390046,0.05320578,0.047844076,0.55147106,0.869606293,0.774165723,,
p09_uppercut_right_main_009,0.292127559,0.430322888,0.324836285,0.333031978,0.249054253,0.269074504,0.058217766,0.051463507,0.048207717,0.573447761,0.889993152,0.795029535,,
p09_uppercut_right_main_010,0.289762986,0.418328031,0.325556024,0.331267342,0.242584472,0.254259861,0.054923965,0.049624451,0.048673392,0.556284849,0.88377968,0.78553123,,
p09_uppercut_right_main_011,0.274544647,0.468956376,0.301977746,0.307272812,0.246853278,0.278450784,0.059764295,0.056654274,0.047817123,0.543320699,0.878644943,0.77804767,,
p09_uppercut_right_main_012,0.28887119,0.450129967,0.257722737,0.29487868,0.212286743,0.288043149,0.057106666,0.053411534,0.048254937,0.522842483,0.831387625,0.738824083,,
p09_uppercut_right_main_013,0.268473543,0.432903838,0.249643482,0.297165386,0.199332557,0.253956519,0.057466779,0.04803183,0.0486385,0.533638523,0.748507387,0.684046728,,
p09_uppercut_right_main_014,0.328644845,0.457634835,0.291606506,0.301358716,0.250647783,0.265494348,0.056111863,0.047910678,0.048604466,0.544741381,0.88832957,0.785253113,,
p09_uppercut_right_main_015,0.287416294,0.42810241,0.337523593,0.331971923,0.2346787,0.253070713,0.056600362,0.052369152,0.047852608,0.552052754,0.890909926,0.789252774,,
p09_uppercut_right_main_016,0.282888444,0.423002946,0.325923914,0.338915486,0.239258085,0.248790719,0.05425998,0.050042561,0.04787606,0.547525757,0.890901263,0.787888611,,
p09_uppercut_right_main_017,0.285333758,0.443830059,0.309806756,0.315434913,0.235765348,0.260374294,0.062623229,0.053675161,0.048112613,0.53875414,0.868982174,0.769913764,,
p09_uppercut_right_main_018,0.278674905,0.407669599,0.311637866,0.338500375,0.241257728,0.248421452,0.055625309,0.04967946,0.047839327,0.542835337,0.873187185,0.774081631,,
p09_uppercut_right_main_019,0.273196855,0.415734878,0.312407329,0.329145775,0.246499731,0.242653353,0.055304113,0.049494832,0.047734102,0.534005748,0.874669353,0.772470272,,
