uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_left_main_001,0.29638297132591296,0.45877209866099644,0.25363743225896923,0.22792150333095074,0.2916216806573487,0.27238559860713846,0.048546361029281504,0.04907839248454599,0.047667962568950936,0.49886495740681597,0.8662824482520809,0.7560572009985014
p22_uppercut_left_main_002,0.264818847743851,0.40389555488039736,0.2565632025170768,0.25563264436490385,0.301939892722216,0.2684134166119577,0.0487352795371317,0.04782205980162341,0.04762711256478266,0.5774609446075609,0.7833331891783263,0.7215715158070966
p22_uppercut_left_main_003,0.27976942073380523,0.47786603444462256,0.216051122594543,0.22193184477947833,0.28829682401204126,0.26645284055404933,0.048496988153426145,0.048721929165956676,0.04771550590753331,0.4719415018672624,0.8440180131083321,0.7323950597360112
p22_uppercut_left_main_004,0.2396171319371272,0.4067082325541077,0.26853706935875626,0.26068027392398546,0.2611733992950209,0.2544527476688454,0.0485988630989296,0.04779520368960227,0.04766150825734552,0.5086915482310017,0.8003683378986711,0.7128653009983703
p22_uppercut_left_main_005,0.23524669981862312,0.4695853614679023,0.21884526579029337,0.22525882287845422,0.29233922005609464,0.2633711794965249,0.04861174418810443,0.04875069968590175,0.047780048402042,0.4878503448046871,0.8073833707781445,0.7115234629861072
p22_uppercut_left_main_006,0.2278883766231809,0.41625192695238533,0.2633032115411405,0.25169707990230605,0.2746660437654532,0.2504271690321641,0.048359307929235984,0.047738767182156715,0.047626276754584584,0.48137253101798183,0.8204682413098809,0.7187395282223111
p22_uppercut_left_main_007,0.24260602665426328,0.4362758758922741,0.2502001515651993,0.24719262565732572,0.28599588548668875,0.2537485151520868,0.04853711668677187,0.047788941502988964,0.04762766451501229,0.47719792332828376,0.8422079438559604,0.7327049376976574
p22_uppercut_left_main_008,0.26106886865927026,0.40884564234731063,0.2507632802349448,0.2214158351036417,0.30001398681085845,0.28962799166980874,0.04815948691844147,0.049022246476440434,0.047827830233459635,0.4767722766277858,0.8606181134977844,0.7454643624367847
p22_uppercut_left_main_009,0.2508388809128888,0.4194408046613254,0.27079535500319657,0.27131933726182816,0.28422833813094817,0.28508437064786374,0.04862755524305403,0.04782215165206907,0.04762940199854861,0.5282044817474073,0.8586786881979622,0.7595364262627957
p22_uppercut_left_main_010,0.2459391944350958,0.42564757389523694,0.2781934239820639,0.2670720182208463,0.2852205689941333,0.2860262811447196,0.04868182384598215,0.04779026451136606,0.04762808386332449,0.5367834836837944,0.8544385517459352,0.759142031327293
p22_uppercut_left_main_011,0.2439761721718134,0.4206125167509634,0.29210518772140776,0.27453757962368497,0.2877793196649299,0.27931948202858947,0.04850950080101495,0.04778050672521045,0.047627022654154805,0.5430123246018786,0.8610159825813452,0.7656148851875051
p22_uppercut_left_main_012,0.26181092582822935,0.47696227956719756,0.251485371794517,0.24686210391119032,0.31570648176913485,0.28089293085201444,0.04893854159073996,0.04971009625497335,0.04788935999106525,0.52801151092107,0.8768954173000978,0.7722302453863894
p22_uppercut_left_main_013,0.2686598820293492,0.4866350684876246,0.2548229763637653,0.256480125871921,0.32068305745316816,0.28873345985757426,0.048103381024366225,0.049829854904799235,0.04801232256795459,0.5702331865713157,0.8693254934884562,0.779597801413314
p22_uppercut_left_main_014,0.268349860966412,0.49549037349709246,0.24961757415049785,0.2495055233200012,0.315512137591395,0.2951552300022359,0.04889981299864553,0.05200469211377384,0.04841110317125167,0.5404332083472669,0.8884633683352099,0.7840543203388269
p22_uppercut_left_main_015,0.2592000994167293,0.49023595732914294,0.26418561148238656,0.2836476927684413,0.3160396314127478,0.28215667133053257,0.05032258098393564,0.05901206047828143,0.04798151712394132,0.6006335475935732,0.8511037578911524,0.7759626948018786
p22_uppercut_left_main_016,0.2630662579296509,0.4885800186216021,0.2533238730880442,0.2445561552751448,0.324029024480854,0.29140553218732984,0.048767454375435094,0.04996209455171968,0.04821266679895982,0.5221979658402545,0.9064207057393329,0.7911538837696093
p22_uppercut_left_main_017,0.26247962502599737,0.4219563843704771,0.23930087423809518,0.2514048999904663,0.29459152682839573,0.26561073996095264,0.04831356264434825,0.047760524475116514,0.04777659318191494,0.48862208034605537,0.8488232215904877,0.740762879217158
p22_uppercut_left_main_018,0.24459790234553686,0.4771772489082199,0.2255327606926659,0.237439691158516,0.3128321218872131,0.2896496290625884,0.04866926798423276,0.04904818450620981,0.048025968176318434,0.5167566081625244,0.8529618216015769,0.7521002575698611
p22_uppercut_left_main_019,0.2579530538059183,0.4870169119390407,0.23359965744802347,0.24796319111676257,0.31427348125762783,0.28761856196600977,0.04888690610903746,0.050567806530621796,0.04807659723244185,0.5092949211015483,0.8862455460199323,0.773160358544417
p22_uppercut_left_main_020,0.240294668449976,0.4845511484137603,0.24325066221278852,0.25323856047928095,0.30434554615502496,0.2870107947050398,0.04864787209952615,0.048465371149191624,0.04780124301529976,0.5470786212887516,0.8467595158437878,0.756855247477277
p22_uppercut_left_main_021,0.24813381672728463,0.4855337036653721,0.2296888787513681,0.2409419022710476,0.31800750989592375,0.29242296813194024,0.04851912070828403,0.04958867372144765,0.047936726000151586,0.5241587965369586,0.8665054952462747,0.7638014856334799
p22_uppercut_left_main_022,0.23649241046868058,0.43065003490880044,0.2680178959562925,0.2662391799049615,0.2979056360495587,0.26492189333641497,0.048628960568661714,0.047795476665997226,0.04762535146437242,0.5435592354311227,0.8290656417895976,0.7434137198820552
p22_uppercut_left_main_023,0.23653337252617962,0.4206932415296265,0.27908081309903876,0.262377573680158,0.30313734376691714,0.26847979339517425,0.04850189357891409,0.04779821538589131,0.04762347439360035,0.5113812792047245,0.8622664618094669,0.7570009070280441
p22_uppercut_left_main_024,0.22223278148994843,0.4188162353637006,0.27446263001654375,0.25610634917997377,0.2688894163247254,0.2481955679364795,0.0486623790928671,0.04784035445616025,0.04764886159034233,0.5033342493074227,0.8038450341801794,0.7136917987183523
p22_uppercut_left_main_025,0.26824423701543354,0.4897876640519604,0.2590446683238146,0.24637535000876176,0.3100616014036574,0.30026575029293073,0.04895388339651538,0.05043428242657525,0.04822996929442506,0.5257293486456034,0.9071855370397804,0.7927486805215274
p22_uppercut_left_main_026,0.24263084584939754,0.46677161133499984,0.3237774037243043,0.3068899513411648,0.289884045056468,0.25202227883810435,0.04981061556824622,0.0478281470588385,0.04768145510001422,0.6063712352970173,0.8549517538164909,0.7803775982606488
p22_uppercut_left_main_027,0.08953652830215401,0.30002232269532414,0.12832510131880853,0.1394985093715702,0.13907712198937297,0.17065292120849387,0.04915872772560095,0.04840098819105106,0.047620346714814264,0.6394687345601031,0.06968723631399587,0.24062168578782803
p22_uppercut_left_main_028,0.262516051807561,0.48813729407066175,0.24294762825986496,0.2478458638435807,0.31116409419265967,0.29807547482831515,0.05051134969078866,0.05678122806232098,0.047879950652817235,0.5633642865314542,0.8453000718779642,0.7607193362740112
p22_uppercut_left_main_029,0.26207004549154456,0.49042640688108197,0.2711577585557424,0.30000432340601374,0.2985351340479222,0.2665888418457608,0.04971532154692563,0.04825466210226853,0.047648613298049224,0.593851122958989,0.8615205342033418,0.7812197108300359
p22_uppercut_left_main_030,0.22013354443927557,0.40626915877279624,0.2715426089264418,0.25883439040091927,0.28479842985220455,0.26287940654773256,0.04853994514060326,0.04777887761026892,0.04762559469538963,0.5366985760221153,0.79319606073086,0.7162468153182366
p22_uppercut_left_post_001,0.08770041587443925,0.2788395329759563,0.11075692205467029,0.1086945718796943,0.1391434248565604,0.16783115276931798,0.049164581077235835,0.04830070571967509,0.047619713730483376,0.6335297450274826,0.013621807899567608,0.1995941890379421
p22_uppercut_left_post_002,0.25285838167255426,0.47292745135560177,0.24703768840804066,0.27617822793004654,0.3197822667090722,0.26865277677451604,0.050465770993808556,0.051750301727296326,0.04772066017524344,0.5589705674585544,0.8526436798841563,0.7645417461564757
p22_uppercut_left_post_003,0.24693772825291083,0.4823478283954647,0.22821768437099926,0.2317503864110147,0.2985962817479023,0.27729118668333513,0.04842418541051767,0.05022645569784703,0.047980211520398365,0.4555103501280312,0.885903274307436,0.7567853970536145
p22_uppercut_left_post_004,0.24608878048126673,0.4174754642997181,0.2521733296175853,0.2542050276893888,0.30738029900456737,0.2692816234339972,0.04848640129277967,0.0477745776845966,0.04764821777340868,0.5015943988843343,0.8504823428833729,0.7458159596836613
p22_uppercut_left_post_005,0.2363738533655367,0.47034257045029443,0.23703958267408254,0.27579605800409146,0.30498087484871494,0.25429311176107205,0.04939413475640075,0.04782758686255615,0.04762647658890927,0.5550666428125521,0.8098400792014134,0.733408048284755
p22_uppercut_left_post_006,0.23254110243861156,0.42648164302240354,0.2681637375269105,0.2637172447687607,0.2964783778497148,0.2510468968619922,0.04844705973568925,0.047742989797651646,0.04762642852041134,0.5369983994695766,0.8158209117006744,0.732174158031345
p22_uppercut_left_post_007,0.23963499396228755,0.41917890951680636,0.26168687928012896,0.25832156994975797,0.2937684938976549,0.27084234807406404,0.048432030798723644,0.04778082441448974,0.047630524745485646,0.5322459624449922,0.8220738677485367,0.7351254961574734
p22_uppercut_left_post_008,0.27423594573769766,0.4836282253188896,0.26661551488977453,0.2819348016325791,0.31740580820083675,0.2472011321973196,0.04952634457297639,0.04847540202747928,0.047681272521474465,0.6020859147536136,0.8352884317879075,0.7653276766776193
p22_uppercut_left_post_009,0.2856353058877571,0.4899761133398082,0.2838447194202624,0.3005451055346078,0.2621496698009966,0.2254345052822929,0.04958324474067423,0.05477611932960626,0.047665656343911754,0.6283632941865398,0.7763220869172665,0.7319344490980484
p22_uppercut_left_post_010,0.23583577311343934,0.4435159240560546,0.3121815470657885,0.3030505048917095,0.30060190168439566,0.2558918818116623,0.048875279601928584,0.04777693171885183,0.04763134266043599,0.6027071598348411,0.8468455576477238,0.7736040383038589
p22_uppercut_left_pre_001,0.2684495624577495,0.43447868348376895,0.24544965483859765,0.2269310864509951,0.29382091140420513,0.27281609563678055,0.04861061724461948,0.048552028377059,0.04777124224908663,0.50979749189964,0.8241813540986656,0.7298661954389578
p22_uppercut_left_pre_002,0.264857784979604,0.4694870125034815,0.2815319204402729,0.28544426855319543,0.2936738576719934,0.2556756139302192,0.049230328299245465,0.048052311920489275,0.04781832165280434,0.5723059587393532,0.853151152638704,0.7688975944688987
p22_uppercut_left_pre_003,0.2509700329111294,0.4189691171065997,0.29056554833803566,0.2657235313209471,0.28923539254196434,0.2550501497010176,0.04880198828383404,0.04785538161823045,0.04762557323102309,0.5714579752344366,0.8059321789800064,0.7355899178563354
p22_uppercut_left_pre_004,0.26904191862059135,0.43060824375307927,0.24473387965144125,0.24378650501255353,0.30427659622492137,0.25086005669018235,0.04830058932179788,0.04775702129435894,0.047770311742771764,0.49963961362760667,0.8379742287065652,0.7364738441828776
p22_uppercut_left_pre_005,0.25106544686641863,0.42755009009806616,0.2746306009611665,0.2687287840060375,0.29284249346729646,0.26073494953320236,0.04861171555350445,0.04783112914391124,0.047627747321131675,0.5635177724828194,0.8150752135944718,0.7396079812609759
p22_uppercut_left_pre_006,0.2353395784441957,0.42985168901061444,0.2879315961790559,0.27770660188587437,0.2646658541592692,0.22629005975399222,0.048346225683149766,0.04779605733701297,0.04770818998203509,0.5548878144004852,0.7820527710296733,0.7139032840409167
