hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_hook_right_main_001,0.26122477140922634,0.386371847045953,0.18116506906381175,0.1909979115789963,0.12709984934315005,0.144042418886086,0.05656721952174123,0.04798982088684772,0.047619178181407,0.4975476540941419,0.4105869553995061,0.4366751650078968
p18_hook_right_main_002,0.18175374824228863,0.28998059331652176,0.10485264568930357,0.042883686807459805,0.062439905629123306,0.0656042303826315,0.0572334442191677,0.04803554708212303,0.04761904765452176,0.40546685283790795,0.037281134309927466,0.1477368498683216
p18_hook_right_main_003,0.23218061172413126,0.36033478122618934,0.14569269832143653,0.14221832170244414,0.10528523590279479,0.13330345987077083,0.05762152595337026,0.04848250999823994,0.04761909320667525,0.41037185232311246,0.34887214050106674,0.3673220540476804
p18_hook_right_main_004,0.197418194840255,0.3235853135407193,0.13989016375512156,0.0831082143667353,0.11371323239997208,0.07929359565133924,0.06201665005822383,0.04826918785845152,0.04761904882306347,0.4812515740005285,0.1218700182224812,0.22968448495589538
p18_hook_right_main_005,0.30866934138725866,0.4007940112606729,0.18365152344977442,0.195536485057502,0.1593530186796229,0.1640558011576451,0.0635724717813005,0.04866175259569548,0.0476194773587086,0.4512012306305378,0.5378605284236118,0.5118627390856896
p18_hook_right_main_006,0.2675941074214444,0.38427204949232746,0.19099494481088922,0.1742235772518314,0.11527740459556979,0.20572634985643456,0.058720543287965006,0.048328285140889736,0.04761954249453907,0.4876375913319668,0.4621064957102055,0.46976582439673387
p18_hook_right_main_007,0.3118797352087917,0.4086871482663505,0.21036423551425143,0.2281440363836463,0.11799787268384099,0.16418932902849376,0.058015095497660936,0.048300279286861814,0.04761953380015565,0.4489490856751578,0.5709825779401893,0.5343725302606798
p18_hook_right_main_008,0.28963064060707655,0.40129734130117745,0.18350498689193245,0.16061733966881353,0.10954031808236767,0.15141636926260943,0.05772215458151112,0.0482842604729492,0.04761939653703264,0.4161166836897271,0.4743792020809281,0.45690044656356776
p18_hook_right_main_009,0.287528406088043,0.417471210416357,0.22364531001191895,0.16371473543753173,0.1677143791563906,0.13873609409245444,0.05629877112329395,0.0494396346455021,0.04762197505783576,0.5548233303820271,0.430946095795989,0.46810926617180043
p18_hook_right_main_010,0.1581745998133269,0.2922485501584813,0.08552798988666006,0.03994819839862372,0.09823770920893479,0.05341147525364822,0.058855830755601184,0.04825365624353663,0.047619048043916375,0.41985051371070303,0.010727547149902357,0.13346443711814254
p18_hook_right_main_011,0.3095671000374181,0.42040643161309477,0.16340276584669472,0.19808524208806572,0.1618949046161629,0.19030383185626956,0.062382165922265705,0.048185920219360176,0.047620307635086546,0.39855992663642054,0.6165884695613355,0.551179906683861
p18_hook_right_main_012,0.17202691748921364,0.31114834833767746,0.09505817850388901,0.05571113571975461,0.08437770639891681,0.06618650828301967,0.057498534550346404,0.048004996088619266,0.0476190480755358,0.4072390043602402,0.06682031519791305,0.16894592194661118
p18_hook_right_main_013,0.30264888066098716,0.3976511999243744,0.17879650529960803,0.18640605411400396,0.13968847778000254,0.17521403149499304,0.058340738627074167,0.04816731389280068,0.04761945984210859,0.4302315409424503,0.5408332793075878,0.5076527577980465
