hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_hook_left_main_001,0.225601923,0.463524284,0.272946484,0.2900235,0.264010458,0.218369601,0.067024278,0.072043814,0.047747986,0.475357906,0.814933046,0.713060504,0.636668615,
p04_hook_left_main_002,0.187675447,0.43413821,0.213526676,0.259587894,0.200438961,0.189890806,0.05970924,0.060590579,0.047622996,0.46275693,0.631278589,0.580722091,0.678515011,0.062335573
p04_hook_left_main_003,0.185057413,0.424767096,0.229234767,0.231927753,0.216575554,0.151860667,0.06394371,0.061518475,0.047633385,0.417319692,0.632139288,0.56769341,0.616179438,
p04_hook_left_main_004,0.178597647,0.404075473,0.211754382,0.248871641,0.203359745,0.159045406,0.061745427,0.060167166,0.047625769,0.439130134,0.594744452,0.548060157,,
p04_hook_left_main_005,0.19264525,0.431902069,0.205485975,0.245371979,0.201727367,0.192414597,0.060191196,0.060435755,0.047624858,0.464269419,0.61442207,0.569376274,,
p04_hook_left_main_006,0.197888755,0.467656546,0.258836282,0.299426319,0.236409208,0.207069052,0.069281294,0.067041905,0.048015599,0.507859566,0.733329649,0.665688624,,
p04_hook_left_main_007,0.198245259,0.413015448,0.249932681,0.291911834,0.229469469,0.197211536,0.06770173,0.068502744,0.047638961,0.468707733,0.709118145,0.636995021,,
p04_hook_left_main_008,0.199476789,0.400403235,0.213457248,0.232243105,0.228079691,0.190754406,0.061492265,0.060824084,0.047620491,0.418509746,0.663430751,0.58995445,,
p04_hook_left_main_009,0.200016857,0.412122338,0.19179309,0.22852316,0.233389913,0.201631235,0.05928397,0.061567984,0.047620699,0.417090307,0.667097667,0.592095459,,
p04_hook_left_main_010,0.222704471,0.432575023,0.243598602,0.264452179,0.238589464,0.20756856,0.064494937,0.062063546,0.047631588,0.441681123,0.755772786,0.661545287,,
p04_hook_left_main_011,0.209340477,0.410479893,0.26250673,0.303426413,0.234696062,0.205198833,0.066549126,0.066905397,0.047703901,0.476223032,0.746062137,0.665110405,,
p04_hook_left_main_012,0.212842447,0.435551114,0.288147808,0.287747697,0.245901902,0.237164201,0.065932589,0.068206575,0.047637819,0.46199352,0.825335189,0.716332689,,
p04_hook_left_main_013,0.216362567,0.470787425,0.268601332,0.284495363,0.254738915,0.230816429,0.069040373,0.068662377,0.047689782,0.455617451,0.827695233,0.716071898,,
p04_hook_left_main_014,0.204068498,0.420584298,0.192430189,0.246336377,0.220401741,0.21336395,0.060179387,0.060526885,0.047625015,0.38886754,0.719092171,0.620024781,,
p04_hook_left_main_015,0.214369497,0.456991978,0.289151824,0.307993494,0.253994421,0.2371288,0.066993733,0.068417894,0.048267391,0.50096639,0.825484418,0.728129009,,
p04_hook_left_main_016,0.205559556,0.460593504,0.276361658,0.258572716,0.248166293,0.191178464,0.062521984,0.062402394,0.047628391,0.423514341,0.801144677,0.687855576,,
p04_hook_left_main_017,0.220234699,0.444837879,0.321162562,0.298098071,0.252422827,0.237870343,0.066272319,0.067502186,0.048275711,0.520050906,0.825796896,0.734073099,,
p04_hook_left_main_018,0.209209205,0.454986815,0.284411535,0.235635028,0.253038521,0.188121895,0.064830491,0.062409579,0.047638135,0.422891081,0.783245469,0.675139152,,
p04_hook_left_main_019,0.195357861,0.437597242,0.228391008,0.250671667,0.233171321,0.140786534,0.065232096,0.062525479,0.047625164,0.418202007,0.666206408,0.591805088,,
p04_hook_left_main_020,0.213028439,0.457092101,0.226646914,0.241102768,0.236735195,0.230903606,0.059709067,0.06234417,0.047638746,0.436328583,0.755088568,0.659460573,,
p04_hook_left_main_021,0.197624595,0.436313344,0.218161663,0.241454462,0.226408839,0.21800725,0.059371451,0.059479376,0.047632203,0.425623648,0.719343089,0.631227257,,
p04_hook_left_main_022,0.200388486,0.444866894,0.236988566,0.264463174,0.241418034,0.186556307,0.064015944,0.062197194,0.047633402,0.430973336,0.73597792,0.644476544,,
p04_hook_left_main_023,0.203297154,0.455086664,0.245987668,0.256591011,0.239691674,0.246000399,0.059771986,0.060160836,0.047891677,0.448000317,0.791129719,0.688190899,,
p04_hook_left_main_024,0.211097256,0.46272146,0.269070793,0.270863735,0.242375269,0.192041701,0.06317723,0.062015497,0.047641737,0.456863844,0.771673631,0.677230695,,
p04_hook_left_main_025,0.136278767,0.39101809,0.21844978,0.280823506,0.204951982,0.134022962,0.065260991,0.06704153,0.047619349,0.514721796,0.494017473,0.50022877,,
p04_hook_left_main_026,0.196243606,0.451654682,0.254126556,0.245351426,0.247839382,0.222404852,0.059328329,0.060059308,0.047638921,0.462441266,0.753330892,0.666064004,,
p04_hook_left_main_027,0.216087309,0.442599795,0.324221546,0.295410063,0.264084228,0.21911629,0.063580767,0.065030753,0.048398942,0.512107259,0.828742481,0.733751914,,
p04_hook_left_main_028,0.189447244,0.424194432,0.246524104,0.213117227,0.238884794,0.215617594,0.058423076,0.059023313,0.047623146,0.401894419,0.743822599,0.641244145,,
p04_hook_left_main_029,0.20975686,0.464544134,0.296240895,0.243564925,0.255146913,0.230898212,0.059920197,0.060606231,0.047983679,0.46351732,0.81997953,0.713040867,,
p04_hook_left_main_030,0.088530428,0.332439286,0.104050829,0.184091597,0.131659226,0.106758906,0.060874859,0.061548154,0.047619061,0.425278866,0.225465927,0.285409808,,
p04_hook_left_post_001,0.212218875,0.403990693,0.267803333,0.249516013,0.234704401,0.192905362,0.060727875,0.062333065,0.047621971,0.438480186,0.732094419,0.644010149,,
p04_hook_left_post_002,0.210083428,0.430863161,0.281107962,0.287572734,0.250335914,0.186740681,0.068215037,0.068975912,0.047646954,0.461150418,0.767158795,0.675356282,,
p04_hook_left_post_003,0.229724159,0.436346523,0.274304836,0.292088319,0.246467615,0.195922758,0.064384789,0.067097234,0.04779062,0.446610978,0.80413145,0.696875309,,
p04_hook_left_post_004,0.197219906,0.411283377,0.271956502,0.275076928,0.232018552,0.144610218,0.065706512,0.06216595,0.04762963,0.428603346,0.711817942,0.626853563,,
p04_hook_left_post_005,0.236666735,0.426843442,0.260266278,0.257404641,0.256816328,0.215304241,0.060317155,0.060115231,0.04764923,0.444194382,0.798349748,0.692103138,,
p04_hook_left_post_006,0.216989076,0.4131317,0.252354879,0.24648591,0.244874004,0.197581118,0.05983296,0.059393245,0.047624207,0.434076124,0.745802056,0.652284276,,
p04_hook_left_post_007,0.205561455,0.446585361,0.267033629,0.295657553,0.249858047,0.194125656,0.064602742,0.068174514,0.047637056,0.457381918,0.782949232,0.685279038,,
p04_hook_left_post_008,0.205130445,0.473867522,0.276523169,0.294992578,0.266430886,0.219555792,0.072971465,0.074218693,0.047765548,0.457083684,0.831729297,0.719335613,,
p04_hook_left_post_009,0.209315506,0.452515178,0.291436436,0.294742605,0.261390751,0.20330389,0.068749713,0.070859834,0.047728235,0.466697187,0.814739083,0.710326514,,
p04_hook_left_post_010,0.193640552,0.454313027,0.273438512,0.292386261,0.270373491,0.18955741,0.07112295,0.073047305,0.047643114,0.472984157,0.772615683,0.682726226,,
p04_hook_left_pre_001,0.217044413,0.392019477,0.265869405,0.217932906,0.218365209,0.124225928,0.06653706,0.062678298,0.047637831,0.3787911,0.663408715,0.578023431,,
