jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p07_jap_main_001,0.188373045,0.44229753,0.278567686,0.260480518,0.25683833,0.201173231,0.047802072,0.047829277,0.047634832,0.479328787,0.773207195,0.685043672,0.759420473,0.106078819
p07_jap_main_002,0.18928908,0.465284624,0.29542695,0.280668096,0.269987848,0.210070855,0.0476931,0.048016684,0.047638098,0.512113771,0.809976127,0.72061742,0.779499315,
p07_jap_main_003,0.18262074,0.489642516,0.287342291,0.297172304,0.294678343,0.311176937,0.047981854,0.050164668,0.047643528,0.605699525,0.853067446,0.77885707,0.673420496,
p07_jap_main_004,0.19432812,0.475370033,0.285157045,0.308826819,0.31346223,0.288691559,0.048324589,0.050901049,0.047721299,0.591045349,0.873735293,0.78892831,,
p07_jap_main_005,0.194476239,0.467083034,0.288478937,0.263990655,0.287196205,0.224095686,0.047868467,0.047899189,0.047629373,0.507898957,0.826946982,0.731232575,,
p07_jap_main_006,0.198468889,0.473199748,0.28887048,0.308654202,0.307463703,0.271836921,0.047857638,0.049024361,0.047650461,0.575731978,0.873439399,0.784127172,,
p07_jap_main_007,0.19382519,0.490034608,0.297637069,0.313377569,0.307721004,0.276688732,0.048036968,0.05007502,0.04767669,0.589403838,0.881745343,0.794042891,,
p07_jap_main_008,0.197733935,0.488013941,0.298574381,0.333824822,0.282276054,0.260901357,0.047921011,0.050476024,0.047902562,0.582062894,0.872717114,0.785520848,,
p07_jap_main_009,0.196773937,0.492474049,0.298518823,0.321399072,0.293961995,0.287027262,0.047879061,0.048806503,0.047710595,0.61436872,0.868612616,0.792339448,,
p07_jap_main_010,0.188899529,0.483719417,0.306592963,0.315638825,0.309958505,0.274495006,0.047950198,0.050295125,0.048063865,0.605377377,0.868098358,0.789282064,,
p07_jap_main_011,0.167640396,0.437949922,0.241038279,0.230931306,0.269593059,0.235161458,0.047743873,0.048211564,0.047620204,0.522916868,0.688675686,0.63894804,,
p07_jap_main_012,0.212525221,0.496127856,0.312618611,0.334512388,0.269731235,0.268217923,0.048287654,0.051224059,0.04799116,0.568793998,0.904854867,0.804036606,,
p07_jap_main_013,0.216347005,0.47683676,0.294196185,0.323886151,0.268126698,0.259757286,0.047854308,0.048457249,0.047735029,0.564007678,0.869259689,0.777684086,,
p07_jap_main_014,0.197253762,0.470477512,0.274738498,0.272306579,0.309963106,0.239649085,0.048107533,0.048712945,0.04762453,0.540115525,0.827263716,0.741119259,,
p07_jap_main_015,0.19788114,0.475507712,0.296302692,0.300399914,0.300980563,0.313912355,0.047874555,0.049090434,0.04765337,0.651485632,0.832041552,0.777874776,,
p07_jap_main_016,0.19920126,0.461296548,0.271455021,0.269375807,0.263717298,0.249243562,0.047790504,0.048259818,0.047625835,0.513913312,0.809844773,0.721065335,,
p07_jap_main_017,0.191781942,0.454032506,0.282912343,0.292988034,0.28407729,0.322837447,0.048233701,0.051534785,0.047639377,0.600432953,0.839373253,0.767691163,,
p07_jap_main_018,0.203786426,0.469748675,0.297469597,0.310225489,0.271008199,0.277606431,0.048037815,0.048369699,0.04763567,0.573408868,0.859288592,0.773524674,,
p07_jap_main_019,0.203103917,0.47214861,0.289681591,0.319628689,0.270361066,0.286175702,0.047926883,0.048996364,0.04763131,0.604496245,0.835577468,0.766253101,,
p07_jap_main_020,0.216102631,0.464200262,0.312497726,0.317836448,0.276229613,0.318464496,0.048402387,0.05093258,0.047722468,0.617383761,0.886739122,0.805932514,,
p07_jap_main_021,0.197869443,0.475664465,0.300900117,0.304133853,0.282485272,0.291626504,0.047800767,0.04865132,0.047641465,0.595212284,0.85756195,0.77885705,,
p07_jap_main_022,0.198534751,0.478157718,0.3039575,0.271231939,0.263576292,0.24108723,0.048062181,0.048079686,0.047628851,0.523586125,0.832462859,0.739799839,,
p07_jap_main_023,0.200785018,0.491831328,0.325149005,0.319336919,0.234959232,0.321166977,0.048149345,0.050201561,0.04767532,0.594803784,0.89127172,0.802331339,,
p07_jap_main_024,0.187614632,0.466880602,0.3088929,0.294194397,0.261726227,0.244402638,0.047800971,0.048251637,0.047625358,0.548162586,0.823546663,0.74093144,,
p07_jap_main_025,0.218370963,0.469397675,0.303078172,0.326947446,0.280599414,0.297442716,0.048015529,0.049426718,0.047729411,0.617554944,0.87421182,0.797214758,,
p07_jap_main_026,0.218260616,0.487776583,0.307253822,0.317618598,0.2769102,0.285744447,0.048037835,0.049503851,0.047780635,0.621155189,0.857953272,0.786913847,,
p07_jap_main_027,0.21268561,0.477387256,0.32685665,0.32917512,0.23837711,0.320204014,0.048309892,0.051342366,0.047761212,0.609736782,0.889244259,0.805392016,,
p07_jap_main_028,0.167100507,0.438776308,0.263244947,0.233087196,0.20134796,0.198403332,0.047946062,0.048089862,0.047619253,0.493255707,0.643197095,0.598214678,,
p07_jap_main_029,0.19709337,0.464742022,0.290449965,0.269362616,0.260157017,0.230559942,0.047719396,0.047716848,0.04762554,0.517068643,0.804219832,0.718074475,,
p07_jap_main_030,0.196850215,0.459765519,0.271381025,0.277071044,0.265603086,0.261398462,0.047939321,0.049222451,0.047623316,0.552988195,0.786414946,0.716386921,,
p07_jap_post_001,0.188919263,0.46980466,0.280562114,0.262347735,0.221838486,0.206259399,0.048020962,0.047701409,0.047620973,0.49596768,0.744316401,0.669811785,,
p07_jap_post_002,0.225868952,0.456691873,0.332361556,0.326467383,0.237046689,0.261244616,0.048147572,0.049290215,0.047693986,0.563862502,0.873127751,0.780348176,,
p07_jap_post_003,0.221426499,0.471287158,0.322448818,0.291181111,0.306034389,0.272948984,0.048052779,0.04980391,0.047633158,0.618500545,0.857388906,0.785722397,,
p07_jap_post_004,0.222162547,0.480812453,0.357851309,0.317169788,0.282756899,0.308941141,0.048228878,0.050547224,0.047670029,0.650264733,0.90328059,0.827375833,,
p07_jap_post_005,0.225481837,0.485778813,0.343104758,0.32330025,0.269582958,0.282825365,0.048328259,0.051865587,0.047692031,0.610983,0.898113565,0.811974395,,
