hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p08_hook_right_main_011,0.31312941332441346,0.34552999375780397,0.2673225230013764,0.22807249043363212,0.20936547822800938,0.23706792627231357,0.05793130603155979,0.04985796063163318,0.047663388997905246,0.5118863250373742,0.6974045416083884
p08_hook_right_main_012,0.2461735881894283,0.34876251165458744,0.1749272644306749,0.23670057067142086,0.10300370131556509,0.18321842769672425,0.06361598143731115,0.04822084602841975,0.04761936341055423,0.4550438762619343,0.4789354011058987
p08_hook_right_main_013,0.2999715445583476,0.34343705834797855,0.23188262452313008,0.23957275996792138,0.20388939440730272,0.21097132285407105,0.05899530405391018,0.04919732164395098,0.04762726392865183,0.5108187803233353,0.6388404299647764
p08_hook_right_main_014,0.16951763107685938,0.32760504750879427,0.1481288200985063,0.1868114898326732,0.08794278471694529,0.14746520817362566,0.062340630691994345,0.04820433849148463,0.047619237034151905,0.37854401387612235,0.3745231083341115
p08_hook_right_main_015,0.3265282418826237,0.3706743650359091,0.24783855937222707,0.2236050129791594,0.20310380494154345,0.22541900631137998,0.058417122424331426,0.0489439171211178,0.04762658303184767,0.5211210890332721,0.6684171341628548
p08_hook_right_main_016,0.3038350587936902,0.3347834142758025,0.20169948372819105,0.22537578942626352,0.20586792132955295,0.20649168749942448,0.05888177594354412,0.04899667189391208,0.04762225715951606,0.5061408262470992,0.595103543613695
p08_hook_right_main_017,0.30046767077589037,0.3558469407615775,0.24118778147233852,0.2239314843895241,0.2080242302198804,0.22348232594542589,0.0578435850184717,0.049084554143341196,0.047625135743081186,0.532724132016779,0.634468354254726
p08_hook_right_main_018,0.2205685730908507,0.3551856782055073,0.16239336074193486,0.21795021676929763,0.125623409694175,0.18917302338233416,0.06395071463179322,0.04844935785973716,0.04761920359772962,0.4628841200261234,0.4572484753391068
p08_hook_right_main_019,0.3000081578885599,0.387634917248276,0.16659230549523002,0.23613977308776107,0.1451940574827945,0.21088999444142872,0.06719879369209579,0.04849535963207653,0.047619210655255276,0.49610008169409897,0.5427743774320695
p08_hook_right_main_020,0.23592213600741344,0.3783460166890368,0.19553615506947625,0.22511040550842631,0.13401521552134846,0.19065171665148145,0.06504089179791836,0.04838491544149283,0.04761927584688717,0.4714432216441341,0.5130344090518852
p08_hook_right_main_021,0.3040455841775338,0.3487806364147691,0.23630842171137675,0.2363586222204545,0.22631420151594658,0.22816550664233573,0.059421693334267965,0.049006375121839654,0.047700635832050184,0.49571079890716574,0.6954258987440841
p08_hook_right_main_022,0.21297755694585616,0.3399041805164459,0.15476262702250296,0.2380994631789351,0.10589204191698612,0.18350843819004747,0.0643187335593897,0.048422734941359874,0.047619280448798484,0.44685616519564614,0.44836952325592316
p08_hook_right_main_023,0.2490414662715339,0.3513280871656782,0.1689767071213846,0.21924663411686635,0.12720223169072234,0.19779367785344187,0.06629586435301757,0.048585837403406905,0.04761929487897501,0.44871735397087614,0.5002754489929744
p08_hook_right_main_024,0.2087894153800022,0.34571531264361244,0.16923377551806582,0.21969342239842646,0.10383472128178117,0.17765383684227382,0.06258494307947293,0.04819615094421058,0.04761927119305126,0.4323679144484342,0.44747384356153563
p08_hook_right_main_025,0.3020741104368702,0.37345496164088104,0.2422720213938999,0.23261431884461858,0.2267943625800944,0.24494276150775818,0.05844548719296361,0.048899627962222726,0.04764288833749782,0.5390977563118244,0.683518587401065
p08_hook_right_main_026,0.2291500481882613,0.38142738093930306,0.17836816194928198,0.23634548346997203,0.13082500565465782,0.20091011758954797,0.06649723701183631,0.04910447574015482,0.04761927177315167,0.472739524758156,0.5077950738361439
p08_hook_right_main_027,0.23467907867280635,0.3954210733380567,0.18137030699018583,0.22861915100466618,0.12543786462185968,0.18485932769393473,0.06517105468584844,0.048798171455978076,0.047619460383072555,0.44987250191485667,0.5174773145414134
p08_hook_right_main_028,0.31387119941801533,0.3636152379673376,0.24027563622296816,0.22916903610460998,0.21470228421383997,0.2234861539924271,0.056344306427798134,0.04888252074087095,0.04763607515722691,0.5227130038088068,0.6648830873387843
p08_hook_right_main_029,0.22403274405411588,0.35106299815282965,0.159884796290572,0.21512080843464204,0.12543684096790125,0.17582912214682905,0.06522842808971209,0.048908597704355676,0.04761912525621112,0.46462661588155435,0.43321460491642433
p08_hook_right_main_030,0.31890038537450743,0.3602359080144281,0.21804528365961065,0.22550001802937883,0.20389448809540406,0.2646273218253141,0.0565618345030611,0.04904969334369201,0.047667556352402336,0.4970718793647322,0.6955501088795236
p08_hook_right_post_001,0.3162895150494521,0.34872424745095515,0.24282967609563907,0.25310046812355935,0.2007222355194796,0.214858336054531,0.056961043202398885,0.0489868370207552,0.04766703963094187,0.5344119954754698,0.6499981490102316
p08_hook_right_post_002,0.21723604590522663,0.33890021749564503,0.15326235289662352,0.2124367344029487,0.12536887629390456,0.16459335049811852,0.0675623977273048,0.04906991876680551,0.047619151062961364,0.46799741818634555,0.40204807241162577
p08_hook_right_post_003,0.32062308982283005,0.37793981342942246,0.2406528900226959,0.23760930792713192,0.2170584600374879,0.2525187871230754,0.05785795660529363,0.04922751476521151,0.047736385624788116,0.5126273917077164,0.7235392053669079
p08_hook_right_post_004,0.27091070710495496,0.3168128859115686,0.1892905225328243,0.19354586047378494,0.18960970517832193,0.19262283776261804,0.05809996640774496,0.04936180507602283,0.0476198978669616,0.4844597733117494,0.5171444838734202
p08_hook_right_post_005,0.3334064416908019,0.4112205810765855,0.22858998773023279,0.1921807706096876,0.24801735668204777,0.3103618974473807,0.07243633670417542,0.05598356882659889,0.04762259225341081,0.622425730316329,0.643108885168308
p08_hook_right_post_006,0.1872395644784664,0.32718367118381586,0.15648440836006142,0.2340517687779637,0.09029606424681187,0.16701545605285018,0.061540607128375224,0.04814415432953441,0.04761933503706772,0.4239487123504323,0.4151654125600879
p08_hook_right_post_007,0.31486396139568246,0.3648947418454621,0.2383711277675788,0.23962042682367354,0.21528750642281863,0.23582552376520977,0.05851900530799656,0.04849271168093556,0.047655225044487326,0.5595097540122103,0.6505756097649871
p08_hook_right_post_008,0.28813094700795966,0.35177793492879794,0.2223008143374904,0.24070302192835813,0.22246089125473256,0.2308106765561047,0.057539519213234025,0.04890890601933046,0.04765327300738846,0.5107581168942226,0.6670569073244925
p08_hook_right_post_009,0.22240507068657484,0.3721430889020829,0.1722395478005114,0.2605578965295893,0.11647268219240914,0.19716719659654394,0.0619207368223747,0.04838213002383009,0.0476194085923292,0.45404067085088995,0.5292274486907155
p08_hook_right_post_010,0.29464098514662806,0.377860943516182,0.19918387600102233,0.2574201451153244,0.17257551095272872,0.21338551948279272,0.056428221254488195,0.04847235123881745,0.04764029681192799,0.49678991420972346,0.6244219338108045
p08_hook_right_pre_001,0.24961742906605205,0.3374863065511051,0.158798759281542,0.20837705996611885,0.11903449732460056,0.1856582988294278,0.06266092441239128,0.04850678643834373,0.047619167999937914,0.5038609727365821,0.40321176176827483
p08_hook_right_pre_002,0.30402400535631824,0.3580140863402222,0.28119111566356436,0.2317158098054263,0.1985116955137312,0.18833841508618987,0.05461371412062363,0.04829977813164763,0.04765014302755025,0.5417021869307883,0.6293461798992542
p08_hook_right_pre_003,0.2921871876678157,0.351259254419102,0.28662694232465136,0.22717111623327885,0.20572723781390873,0.22465111362840212,0.05550000724990432,0.04916300648586182,0.04775395238584564,0.5164463335182187,0.6876671810448819
p08_hook_right_pre_004,0.2884772571570985,0.3750667037247828,0.31629393742272266,0.24127126198008808,0.2179055473553883,0.20988585594104844,0.055754232185154864,0.048566542144364726,0.047648882762300566,0.5776037985740585,0.6796271434888076
p08_hook_right_pre_005,0.26289540590660954,0.36090983253951375,0.2715621980449844,0.2551912156786543,0.21201090585013144,0.23710682512954354,0.05572442446756224,0.04829478845980796,0.04774258112181028,0.5045476064190209,0.7244473879597354
p08_hook_right_pre_006,0.25646599340675724,0.31575562819485303,0.25670862221190416,0.22974612770339187,0.20731414134656762,0.20011818701616907,0.05503223292242021,0.048619146805474515,0.047670182267468095,0.5264525626859449,0.596731054268159
p08_hook_right_pre_007,0.24685430163673755,0.3247576480013879,0.25565558281419004,0.24226959514359098,0.19580319592962928,0.21098968299743684,0.056118696685942125,0.048351747889592754,0.047644760262791325,0.5186494982136414,0.6142175076640867
p08_hook_right_pre_008,0.19616564090009483,0.3323285578142533,0.2418767544991197,0.22307275774514546,0.19204735113174315,0.18870399453074838,0.05549731769138975,0.04828674152608372,0.04762052912854457,0.5004794366287172,0.5545199084867121
p08_hook_right_pre_009,0.2588576502987083,0.36454267083042213,0.23548739076233716,0.2082341399379258,0.21210648124634393,0.19287875861754594,0.06561303665105316,0.052096236135376915,0.047621197476320626,0.5823408354410905,0.5105861567472287
p08_hook_right_pre_010,0.23853423195272025,0.3398039356242824,0.2589027503918274,0.20657115339525856,0.20336175871259501,0.20004910062013792,0.05575488231852368,0.048758176493538787,0.04764133679181469,0.46224944495149656,0.6375667373376153
AVG,0.2726396458850337,0.35657135501724546,0.22029982906812595,0.2303159696280673,0.1786419228351283,0.21113850792313038,0.06034156866673106,0.04915927444607749,0.04766749215343169,0.502840274278812,0.5897185756595043
