straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_straight_main_001,0.323073903,0.34318733,0.239634672,0.252408677,0.328885199,0.264099899,0.048567866,0.054291794,0.049934811,0.439556251,0.908027224,0.767485932,0.725696948,0.009153103
p08_straight_main_002,0.305013749,0.35090885,0.195333791,0.27191258,0.184120179,0.252347439,0.048252684,0.047821594,0.047623496,0.455754289,0.727108388,0.645702158,0.694069497,
p08_straight_main_003,0.332974951,0.368885466,0.265751772,0.243574621,0.33803009,0.2866467,0.048447866,0.059870914,0.050635395,0.480937823,0.925792685,0.792336226,0.684916394,
p08_straight_main_004,0.29603839,0.362099523,0.174178271,0.262143972,0.201240683,0.266774295,0.048293451,0.047958137,0.047698521,0.442990346,0.747024167,0.65581402,,
p08_straight_main_005,0.299296107,0.364307078,0.21144764,0.266475221,0.221633698,0.254021361,0.048383095,0.047903226,0.04762411,0.503726563,0.729266514,0.661604529,,
p08_straight_main_006,0.331834034,0.360273154,0.28821532,0.231698712,0.318350226,0.283371904,0.048421387,0.053694035,0.048883776,0.469573982,0.925866075,0.788978447,,
p08_straight_main_007,0.339492184,0.363106771,0.280166018,0.247483189,0.32118129,0.285454191,0.048246502,0.056348661,0.048876395,0.488925038,0.925593794,0.794593167,,
p08_straight_main_008,0.320676855,0.35674774,0.272821892,0.231961337,0.302224524,0.252038923,0.048332873,0.056219843,0.048921194,0.462203238,0.868967952,0.746938538,,
p08_straight_main_009,0.318478634,0.365327246,0.274415002,0.230462588,0.318237996,0.256322214,0.048400866,0.055889059,0.049207543,0.451990394,0.899128675,0.764987191,,
p08_straight_main_010,0.326897171,0.359595342,0.279982068,0.235401275,0.309875151,0.27732571,0.048283771,0.055558092,0.049713355,0.499311398,0.879122804,0.765179383,,
p08_straight_main_011,0.334945632,0.356752599,0.269705467,0.237110361,0.317593351,0.268480609,0.048201163,0.056905407,0.049826426,0.43824645,0.925302619,0.779185768,,
p08_straight_main_012,0.338744419,0.364017395,0.335078555,0.226617266,0.316731589,0.273492074,0.048343613,0.057023947,0.051112004,0.505632497,0.923748585,0.798313759,,
p08_straight_main_013,0.31855199,0.36542907,0.32311909,0.238439861,0.317376196,0.300395554,0.048428084,0.05715437,0.04902176,0.51824778,0.927665527,0.804840203,,
p08_straight_main_014,0.312358679,0.362549232,0.264270049,0.240665386,0.308783087,0.276764327,0.04802442,0.051472281,0.04851362,0.470768058,0.893141945,0.766429779,,
p08_straight_main_015,0.306001626,0.348848306,0.205888393,0.234619511,0.208600434,0.265026941,0.048490715,0.048091186,0.047625452,0.447462648,0.745536746,0.656114517,,
p08_straight_main_016,0.335102046,0.387087341,0.211648853,0.249861927,0.251437275,0.261229529,0.048320643,0.048255032,0.04916181,0.474984403,0.805321253,0.706220198,,
p08_straight_main_017,0.321409795,0.361052981,0.290396408,0.230497839,0.308311885,0.179659632,0.053914824,0.052779403,0.048763017,0.388445129,0.892819061,0.741506881,,
p08_straight_main_018,0.322530101,0.366102835,0.339225583,0.225025466,0.311284994,0.135735596,0.050780778,0.055426589,0.049122564,0.415713298,0.879145985,0.740116179,,
p08_straight_main_019,0.307097255,0.357046651,0.277569883,0.225748015,0.306071708,0.12783111,0.051887058,0.054700239,0.050293347,0.339661307,0.868491045,0.709842123,,
p08_straight_main_020,0.310097127,0.371613543,0.318596764,0.221688361,0.319405426,0.13274063,0.051610265,0.055425265,0.050837592,0.38840002,0.881071307,0.733269921,,
p08_straight_main_021,0.29203052,0.352248568,0.289240813,0.241813301,0.306942955,0.11969252,0.052011112,0.054056137,0.048836899,0.358528074,0.86294226,0.711618004,,
p08_straight_main_022,0.30088138,0.360451278,0.294285355,0.23541263,0.311956336,0.110047103,0.051444064,0.054516829,0.050087905,0.368055853,0.853163125,0.707630943,,
p08_straight_main_023,0.303651758,0.366851905,0.308813431,0.236995619,0.315665852,0.096184917,0.051659159,0.056748995,0.050534274,0.385542583,0.849246919,0.710135618,,
p08_straight_main_024,0.238247556,0.368526533,0.209057091,0.267993367,0.197890048,0.082197089,0.051993513,0.048158153,0.047622795,0.35482363,0.66879793,0.57460564,,
p08_straight_main_025,0.308938691,0.356600072,0.294671124,0.244876748,0.306095715,0.095995308,0.048370321,0.055234761,0.050052706,0.371334311,0.848777629,0.705544633,,
p08_straight_main_026,0.292991246,0.370871789,0.314806403,0.237643224,0.29995681,0.092002045,0.049774283,0.05386204,0.050224717,0.375532707,0.847360657,0.705812272,,
p08_straight_main_027,0.292326085,0.356399443,0.338613779,0.234756225,0.300248849,0.118916606,0.051905118,0.054110664,0.048523138,0.395454172,0.865105777,0.724210296,,
p08_straight_main_028,0.291392621,0.358730157,0.300420147,0.243982078,0.294477921,0.116520892,0.050626742,0.053174155,0.048606189,0.366441936,0.857761723,0.710365787,,
p08_straight_main_029,0.307388258,0.350126883,0.305482484,0.247371177,0.319052324,0.093101723,0.048289763,0.055092837,0.050077524,0.384948726,0.854628712,0.713724716,,
p08_straight_main_030,0.303633758,0.345852727,0.282263686,0.237346264,0.31191837,0.082292255,0.048467598,0.055016564,0.049855101,0.351433673,0.831959288,0.687801604,,
p08_straight_post_001,0.312383001,0.355167807,0.317601535,0.227038005,0.315028826,0.090428233,0.048234439,0.052737228,0.049545831,0.387464342,0.843519838,0.706703189,,
p08_straight_post_002,0.306942396,0.386377024,0.291302779,0.27941078,0.326106952,0.078559061,0.04848313,0.059391939,0.050120393,0.430819067,0.835253792,0.713923374,,
p08_straight_post_003,0.298741333,0.358732128,0.316496379,0.21893837,0.321656025,0.086221441,0.048552582,0.055663615,0.051249286,0.386340328,0.827480028,0.695138118,,
p08_straight_post_004,0.325435819,0.441801367,0.227017533,0.277515125,0.270265627,0.128498975,0.111392508,0.090708854,0.047801608,0.424413895,0.747912531,0.65086294,,
p08_straight_post_005,0.26328427,0.352619346,0.202591054,0.261150347,0.203755501,0.093136863,0.054095408,0.048155483,0.047628189,0.339886852,0.68894651,0.584228612,,
p08_straight_post_006,0.302119901,0.350143896,0.327012802,0.218620987,0.332347664,0.100095664,0.048362904,0.053389919,0.049333015,0.40072576,0.846103065,0.712489874,,
p08_straight_post_007,0.292905652,0.363414702,0.345471976,0.217961166,0.324018918,0.095149616,0.049884398,0.054695357,0.049713984,0.413118147,0.840676553,0.712409031,,
p08_straight_post_008,0.293239486,0.370598841,0.319946323,0.226301341,0.318607215,0.124275685,0.051302152,0.051685789,0.049745933,0.399516827,0.865180861,0.725481651,,
p08_straight_post_009,0.307200665,0.375586126,0.317375171,0.243165934,0.320462397,0.095691825,0.048261306,0.053025131,0.049882887,0.407623132,0.857232104,0.722349413,,
p08_straight_post_010,0.316500803,0.358693605,0.296511341,0.247883612,0.341597759,0.091216667,0.048259714,0.06047833,0.055094448,0.39660364,0.854468115,0.717108772,,
p08_straight_pre_001,0.274614161,0.382403348,0.294053143,0.223725417,0.28443896,0.243695415,0.047963372,0.047874726,0.048627588,0.501466013,0.819873063,0.724350948,,
p08_straight_pre_002,0.301335583,0.380997825,0.27755088,0.164476863,0.306398517,0.209630912,0.048379622,0.049035157,0.051497797,0.47697097,0.770766386,0.682627761,,
p08_straight_pre_003,0.308184202,0.340382614,0.29902999,0.185411179,0.333630851,0.206731737,0.048905157,0.058025715,0.049821122,0.508630694,0.779860687,0.698491689,,
p08_straight_pre_004,0.297670082,0.354598754,0.307076403,0.179702269,0.3194859,0.209073742,0.048230761,0.052372098,0.05021793,0.519029208,0.770072673,0.694759634,,
p08_straight_pre_005,0.286298068,0.357250838,0.297735839,0.229275348,0.303589508,0.231321941,0.048386817,0.049546446,0.048534554,0.538459624,0.795566557,0.718434477,,
p08_straight_pre_006,0.286855837,0.336592721,0.305111787,0.151671935,0.312930937,0.163821377,0.048677228,0.052734227,0.049320396,0.471528332,0.722324425,0.647085597,,
p08_straight_pre_007,0.314148809,0.371470937,0.285165814,0.194023046,0.311205777,0.202575701,0.048440504,0.049538228,0.050608404,0.494724747,0.78927825,0.700912199,,
p08_straight_pre_008,0.296450253,0.354797663,0.319267873,0.16599795,0.313933904,0.173258466,0.048791421,0.053425348,0.051177425,0.484846542,0.757704402,0.675847044,,
p08_straight_pre_009,0.269395551,0.360244289,0.358175063,0.173021387,0.323854077,0.160577418,0.048987152,0.057009397,0.050347974,0.511075584,0.76196012,0.686694759,,
p08_straight_pre_010,0.274179573,0.324792158,0.28839716,0.15539312,0.311045141,0.164629086,0.048638888,0.052839322,0.047911179,0.486341477,0.677224846,0.619959835,,
AVG,0.305199639,0.361965276,0.284959813,0.22945342,0.299358812,0.177105978,0.050568061,0.05430185,0.049519948,0.435484235,0.829385824,0.711215347,,
