jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_jap_main_001,0.297466868,0.495651551,0.34108642,0.292087274,0.263392189,0.234833226,0.048110642,0.048496051,0.047621266,0.592408998,0.876863888,0.791527421,0.78344341,0.088229729
p09_jap_main_002,0.287267524,0.492019699,0.333330037,0.296099626,0.265601962,0.252107563,0.048263731,0.0488868,0.047623208,0.592381341,0.885610273,0.797641593,0.760657535,
p09_jap_main_003,0.279206522,0.486661762,0.332199262,0.297502117,0.267839051,0.257973379,0.048308652,0.049438417,0.047650301,0.589895237,0.888114192,0.798648505,0.672427806,
p09_jap_main_004,0.29167614,0.492907957,0.333014273,0.29136551,0.261516852,0.258684677,0.04800848,0.048402665,0.047620505,0.592372285,0.883838288,0.796398487,,
p09_jap_main_005,0.28444336,0.478915809,0.347620776,0.288820789,0.257151847,0.270535416,0.048751246,0.054263996,0.047632632,0.612783633,0.864246389,0.788807562,,
p09_jap_main_006,0.276651023,0.49833639,0.340699026,0.277865879,0.274873078,0.253737184,0.048331288,0.049117643,0.047624668,0.574721683,0.900403289,0.802698807,,
p09_jap_main_007,0.270257287,0.45987479,0.339701336,0.276646072,0.258644337,0.246972812,0.049011194,0.052097844,0.047625667,0.580544351,0.838231769,0.760925543,,
p09_jap_main_008,0.283012521,0.486915992,0.341252431,0.302065307,0.273979834,0.255221798,0.048322067,0.049629341,0.047640786,0.598974325,0.898153977,0.808400082,,
p09_jap_main_009,0.30553254,0.481084564,0.341886133,0.298870163,0.268122937,0.251812114,0.048028329,0.048298742,0.047634131,0.632599082,0.857200912,0.789820363,,
p09_jap_main_010,0.262204914,0.468480087,0.329707289,0.270885663,0.277636579,0.258028577,0.048590596,0.048990237,0.047648387,0.573593754,0.863309465,0.776394752,,
p09_jap_main_011,0.268427616,0.479031722,0.323523867,0.281838297,0.272606365,0.262052355,0.048325207,0.048846403,0.04776896,0.568078564,0.88332567,0.788751539,,
p09_jap_main_012,0.264508341,0.466483884,0.333074796,0.278907914,0.269780071,0.254084106,0.048594857,0.049481035,0.047682176,0.588121464,0.84707234,0.769387077,,
p09_jap_main_013,0.26959322,0.476012663,0.33728977,0.276733979,0.272142074,0.242768571,0.048495598,0.049239665,0.047635854,0.592254911,0.844403357,0.768758823,,
p09_jap_main_014,0.301987074,0.485430786,0.348252054,0.286953275,0.262427317,0.233938321,0.04823144,0.048813327,0.047619156,0.603412895,0.860898988,0.78365316,,
p09_jap_main_015,0.277942726,0.471356558,0.349317526,0.288963221,0.261319099,0.220526785,0.048812477,0.052500479,0.047623266,0.587204309,0.840134282,0.76425529,,
p09_jap_main_016,0.27084713,0.473868766,0.342024484,0.303146195,0.278257228,0.257477695,0.048631663,0.04985234,0.047706746,0.60961233,0.880358043,0.799134329,,
p09_jap_main_017,0.275113197,0.47549495,0.327198946,0.284105661,0.265554931,0.238840224,0.048592853,0.049258489,0.047672789,0.581084072,0.845638724,0.766272328,,
p09_jap_main_018,0.270173186,0.469469563,0.350381528,0.303743245,0.265151411,0.252152217,0.048644411,0.050885695,0.047632084,0.634809072,0.839052184,0.77777925,,
p09_jap_main_019,0.312190355,0.4650405,0.310797715,0.27417904,0.261804583,0.265869117,0.048571458,0.0484256,0.047637347,0.607581633,0.827749876,0.761699403,,
p09_jap_main_020,0.286787172,0.476276695,0.326942702,0.289984268,0.262126648,0.259765159,0.048554182,0.050012612,0.047773415,0.593254618,0.864477697,0.783110773,,
p09_jap_main_021,0.283950264,0.485964316,0.334574536,0.282202128,0.270123421,0.254865371,0.048519433,0.049192315,0.047652682,0.591324022,0.871249334,0.787271741,,
p09_jap_main_022,0.277406134,0.484154867,0.33120819,0.300405328,0.255617585,0.256222318,0.047988687,0.049965265,0.047789736,0.591139882,0.870107796,0.786417422,,
p09_jap_main_023,0.282413193,0.483969753,0.334956771,0.303018904,0.264587367,0.251328923,0.048552825,0.049647028,0.04769889,0.599454631,0.874917764,0.792278824,,
p09_jap_main_024,0.263562293,0.482274664,0.337182432,0.29430096,0.267449911,0.255972155,0.048425135,0.049152461,0.047738848,0.587718138,0.876815859,0.790086543,,
p09_jap_main_025,0.282051807,0.489982243,0.341864367,0.308127593,0.262597468,0.246453202,0.048244802,0.049735678,0.047686693,0.598577676,0.884882696,0.79899119,,
p09_jap_main_026,0.277703061,0.486883907,0.336523393,0.301431868,0.2692979,0.250113667,0.048385703,0.048913527,0.047657981,0.589416936,0.888445386,0.798736851,,
p09_jap_main_027,0.285643404,0.484032669,0.35243865,0.303622046,0.263089824,0.259076968,0.048419318,0.049120997,0.047622209,0.624630123,0.87426044,0.799371345,,
p09_jap_main_028,0.281516475,0.485107531,0.338393398,0.302431873,0.270332455,0.259943177,0.048427471,0.050538729,0.047753603,0.60608599,0.883937821,0.800582272,,
p09_jap_main_029,0.242477016,0.444742267,0.320019036,0.246208815,0.263574673,0.257764419,0.048711284,0.049181282,0.047623328,0.592713611,0.766315446,0.714234896,,
p09_jap_main_030,0.267337223,0.467775503,0.337611524,0.285714243,0.266848886,0.246636612,0.049295036,0.051934468,0.047626615,0.606613071,0.827546014,0.761266131,,
