straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_straight_main_001,0.345491875,0.436056422,0.23889253,0.311720013,0.322700062,0.261321032,0.048885492,0.057154529,0.049284527,0.552282076,0.899868129,0.795592313,0.779399289,-0.033346129
p11_straight_main_002,0.351182008,0.441859987,0.253903667,0.307077446,0.326475547,0.268799336,0.048788815,0.060957779,0.050799841,0.568261008,0.905428199,0.804278041,0.740646348,
p11_straight_main_003,0.363612488,0.428215368,0.27271255,0.259543261,0.316622802,0.277354835,0.048252418,0.059575275,0.048484166,0.541830908,0.909021251,0.798864148,0.773992477,
p11_straight_main_004,0.36493109,0.447142745,0.253543352,0.305869415,0.35720109,0.276778287,0.049079818,0.063604043,0.058585871,0.581344769,0.930275516,0.825596292,,
p11_straight_main_005,0.323451985,0.430313918,0.199067279,0.245785206,0.222479192,0.223000822,0.048018307,0.048016609,0.047622901,0.466157288,0.749863441,0.664751595,,
p11_straight_main_006,0.349956928,0.446255746,0.259728867,0.283128893,0.330755214,0.250314936,0.048562874,0.055993914,0.049701542,0.545818276,0.905168939,0.79736374,,
p11_straight_main_007,0.352245732,0.454594347,0.25921659,0.293546508,0.334449383,0.250126957,0.048867922,0.061019943,0.04968621,0.563289405,0.899980743,0.798973342,,
p11_straight_main_008,0.352137042,0.461039887,0.261101772,0.297449047,0.342180866,0.257975553,0.049312392,0.069534726,0.052552817,0.549057443,0.927670001,0.814086233,,
p11_straight_main_009,0.356932964,0.455700772,0.248000397,0.286455487,0.344856594,0.258233868,0.049052649,0.065714464,0.051677447,0.544159817,0.917149747,0.805252768,,
p11_straight_main_010,0.303067957,0.417842846,0.207644917,0.242360268,0.20896787,0.243988569,0.047904028,0.047824606,0.047619564,0.461392823,0.747209217,0.661464299,,
p11_straight_main_011,0.348273012,0.461037571,0.266951284,0.315806828,0.326017543,0.267022129,0.048986224,0.063050201,0.05035611,0.580286648,0.919864253,0.817990971,,
p11_straight_main_012,0.353965647,0.457845418,0.26222236,0.307740573,0.329155222,0.268136766,0.048627,0.060657491,0.051454629,0.570967323,0.92329689,0.81759802,,
p11_straight_main_013,0.325483011,0.422059298,0.218487915,0.246586085,0.211210519,0.216129808,0.048125603,0.048370491,0.047621908,0.453193974,0.756650004,0.665613195,,
p11_straight_main_014,0.357920299,0.469264773,0.255909589,0.320985067,0.329239921,0.275025407,0.048925681,0.061305952,0.051749519,0.608759353,0.90726601,0.817714013,,
p11_straight_main_015,0.352204574,0.464617705,0.261049295,0.318435766,0.333400313,0.272821427,0.048823169,0.064382908,0.05081942,0.611623878,0.900788436,0.814039068,,
p11_straight_main_016,0.356004324,0.443361235,0.262640505,0.258903654,0.301765677,0.266849992,0.048218948,0.052954449,0.048806334,0.539735808,0.88684726,0.782713825,,
p11_straight_main_017,0.350941242,0.454237442,0.273575842,0.328867358,0.332696832,0.252626375,0.048857787,0.059559263,0.049334209,0.598300322,0.91643565,0.820995052,,
p11_straight_main_018,0.349040635,0.447231806,0.256760815,0.305552095,0.334978812,0.259813714,0.049011255,0.065238304,0.052753687,0.572882512,0.899639817,0.801612625,,
p11_straight_main_019,0.350712171,0.457993764,0.267331924,0.301587528,0.338567101,0.256725596,0.048929978,0.067981412,0.05506329,0.562816636,0.917996161,0.811442304,,
p11_straight_main_020,0.348318692,0.447671973,0.266454814,0.338395769,0.336814621,0.245170825,0.049051366,0.068063997,0.051070946,0.571777153,0.927172289,0.820553748,,
p11_straight_main_021,0.350255218,0.418819277,0.275556391,0.299705834,0.315748973,0.250746339,0.048190085,0.060870597,0.049941783,0.520577279,0.931148309,0.807977,,
p11_straight_main_022,0.336203782,0.469460018,0.274787291,0.31517967,0.329974077,0.284614184,0.04880804,0.063326563,0.049245792,0.627822217,0.900594,0.818762465,,
p11_straight_main_023,0.331739019,0.443845461,0.239291894,0.276940116,0.212866556,0.24017321,0.048208076,0.048072116,0.047620294,0.512684648,0.788111094,0.70548316,,
p11_straight_main_024,0.342757271,0.440042934,0.25855485,0.307653185,0.339617604,0.228985324,0.048610311,0.056850342,0.050951614,0.549265984,0.905019629,0.798293536,,
p11_straight_main_025,0.352860386,0.448203806,0.260839647,0.291224862,0.334659308,0.265876636,0.048937095,0.059289163,0.050806272,0.577877021,0.900716197,0.803864444,,
p11_straight_main_026,0.345297697,0.449433937,0.277512402,0.3027699,0.318568017,0.257677973,0.048404195,0.054619303,0.052507433,0.543629381,0.939204813,0.820532184,,
p11_straight_main_027,0.314722783,0.438290691,0.214385854,0.249500554,0.234290023,0.227685557,0.048086183,0.047978193,0.047633131,0.464438947,0.785552225,0.689218242,,
p11_straight_main_028,0.360264025,0.43445008,0.260708078,0.270393948,0.330316247,0.244909653,0.048086837,0.059128293,0.048974886,0.503609556,0.930014395,0.802092943,,
p11_straight_main_029,0.322381513,0.429376311,0.242943521,0.27131516,0.247076552,0.243793852,0.047753879,0.048060621,0.047626797,0.497135419,0.829483144,0.729778826,,
p11_straight_main_030,0.316884554,0.386767766,0.219658993,0.233153211,0.221585273,0.232511686,0.048194469,0.047996699,0.047619951,0.43227654,0.771139004,0.669480265,,
p11_straight_post_001,0.325136744,0.443591637,0.239881505,0.251737769,0.203607768,0.227848218,0.04800153,0.047978921,0.047620034,0.466869922,0.784450478,0.689176311,,
p11_straight_post_002,0.315194108,0.415605881,0.242752196,0.255541842,0.238660437,0.244566788,0.047761487,0.048381968,0.047622542,0.467100378,0.820420883,0.714424731,,
p11_straight_post_003,0.361468309,0.448083345,0.250504901,0.287952171,0.330768034,0.264430253,0.048780739,0.055319143,0.05025254,0.562843018,0.907041003,0.803781607,,
p11_straight_post_004,0.359336394,0.467691857,0.248096669,0.273709089,0.321286722,0.254009574,0.048673607,0.053521411,0.050195148,0.548489351,0.896323696,0.791973392,,
p11_straight_post_005,0.358253196,0.461592025,0.247581739,0.267003796,0.32669256,0.246622374,0.048662574,0.054833655,0.049336481,0.546794373,0.88337757,0.782402611,,
p11_straight_post_006,0.355953137,0.457856989,0.245540123,0.256329555,0.328002861,0.253496269,0.04877358,0.055703931,0.052927039,0.524641152,0.894799682,0.783752123,,
p11_straight_post_007,0.363997298,0.456622276,0.254692246,0.243876206,0.312764121,0.253403593,0.048550144,0.052850385,0.050961612,0.526932267,0.883070024,0.776228697,,
p11_straight_post_008,0.312892005,0.362919401,0.225795161,0.253448402,0.224069502,0.235493144,0.047815453,0.048214206,0.047621772,0.463906741,0.757488314,0.669413842,,
p11_straight_post_009,0.320339442,0.426403844,0.235493161,0.26262677,0.251768644,0.236619724,0.047758148,0.048268768,0.047620202,0.479769085,0.822956937,0.720000581,,
p11_straight_post_010,0.33337906,0.45203155,0.225573228,0.229571495,0.215426603,0.215181788,0.048262393,0.047872631,0.047619832,0.456349503,0.769149616,0.675309582,,
p11_straight_pre_001,0.360623785,0.458840817,0.214289181,0.323523152,0.306106655,0.259936575,0.048854035,0.053888945,0.050334644,0.566460618,0.879961631,0.785911327,,
p11_straight_pre_002,0.352932998,0.451771195,0.219717336,0.314479765,0.334211662,0.258349658,0.048895828,0.064215218,0.053656872,0.562792955,0.885392522,0.788612652,,
p11_straight_pre_003,0.354844246,0.456021099,0.221117461,0.312331426,0.345600484,0.248980141,0.049115369,0.063064694,0.056797336,0.559168263,0.892225188,0.79230811,,
p11_straight_pre_004,0.35446445,0.460533203,0.216508424,0.285874843,0.333366166,0.246895605,0.048871753,0.057767085,0.056026909,0.518174981,0.896789602,0.783205216,,
p11_straight_pre_005,0.348614062,0.455657029,0.24361389,0.28036595,0.340633708,0.23523707,0.048779325,0.057205897,0.054083595,0.54096445,0.887743925,0.783710082,,
p11_straight_pre_006,0.370914491,0.452322587,0.240253022,0.282426735,0.316988861,0.240019606,0.048328289,0.054276189,0.053491866,0.515214845,0.907335673,0.789699425,,
p11_straight_pre_007,0.364973787,0.43669737,0.258705397,0.282197131,0.311329491,0.28007745,0.048795408,0.061567017,0.051081183,0.538142114,0.920723983,0.805949423,,
p11_straight_pre_008,0.34894315,0.429967888,0.260004664,0.272824109,0.23769352,0.253174699,0.047839779,0.048202298,0.047623149,0.509065371,0.848675908,0.746792747,,
p11_straight_pre_009,0.336208584,0.429402588,0.255104865,0.266726342,0.229170024,0.224889366,0.047835909,0.047987857,0.047620162,0.466326796,0.837508174,0.726153761,,
p11_straight_pre_010,0.356157067,0.443107949,0.191590335,0.282343001,0.297826446,0.24746052,0.048352425,0.051893393,0.049109067,0.542632982,0.821131619,0.737582028,,
AVG,0.345677325,0.443395077,0.246125014,0.283570445,0.299424242,0.251037661,0.048525373,0.056403317,0.050391498,0.532717872,0.872502824,0.770567338,,
