hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_hook_left_main_001,0.230452535,0.470565869,0.294252991,0.265698658,0.196441286,0.239521357,0.067027745,0.071607959,0.047663583,0.396409757,0.850782657,0.714470787,0.661092662,0.046305673
p04_hook_left_main_002,0.226972804,0.475707391,0.244689456,0.276889387,0.158203653,0.226160627,0.060531474,0.061114035,0.047627343,0.405995942,0.77372048,0.663403118,0.6910338,
p04_hook_left_main_003,0.205768335,0.444153542,0.252458376,0.243889751,0.16519766,0.177651416,0.064498033,0.063336295,0.047625355,0.350899574,0.727112242,0.614248441,0.644728127,
p04_hook_left_main_004,0.206500186,0.430049616,0.240645812,0.261340086,0.155163065,0.189629315,0.062397209,0.062918268,0.047622074,0.369602456,0.713012121,0.609989222,,
p04_hook_left_main_005,0.233987457,0.47261728,0.236482698,0.266452622,0.151278965,0.230216848,0.061029749,0.060895572,0.047631033,0.403135426,0.757258678,0.651021702,,
p04_hook_left_main_006,0.20667579,0.47448045,0.278762331,0.277348497,0.177480265,0.209287719,0.068678786,0.068180296,0.047666168,0.392124335,0.796123134,0.674923494,,
p04_hook_left_main_007,0.217190445,0.430944936,0.27328088,0.285890917,0.181186037,0.208287748,0.067591436,0.067941711,0.047632629,0.380319852,0.796833119,0.671879139,,
p04_hook_left_main_008,0.233674271,0.42755898,0.247386039,0.251107001,0.1584987,0.229826679,0.061494032,0.061229036,0.047624706,0.358689972,0.779608524,0.653332958,,
p04_hook_left_main_009,0.228491449,0.430625473,0.226776417,0.247032462,0.154343335,0.231032021,0.059596612,0.06137554,0.047635432,0.34574769,0.767439174,0.640931729,,
p04_hook_left_main_010,0.237758755,0.443296786,0.267241851,0.260502114,0.178109086,0.234207294,0.064313409,0.063176519,0.047743046,0.369074092,0.826762037,0.689455654,,
p04_hook_left_main_011,0.224751016,0.424711693,0.283449542,0.26505007,0.173799104,0.229233488,0.066251602,0.066350446,0.047649257,0.368799221,0.815534002,0.681513568,,
p04_hook_left_main_012,0.220866384,0.441690319,0.303355458,0.264465204,0.189803429,0.253313507,0.06650574,0.06751875,0.047766673,0.384093294,0.863176992,0.719451883,,
p04_hook_left_main_013,0.220689973,0.478617574,0.289424617,0.266381731,0.189041974,0.246728069,0.067796994,0.067948591,0.047663369,0.387021628,0.857378163,0.716271203,,
p04_hook_left_main_014,0.225951479,0.438813914,0.228525284,0.251022356,0.15428463,0.240233358,0.060232635,0.060354254,0.047653364,0.333532852,0.796641663,0.65770902,,
p04_hook_left_main_015,0.222218136,0.456767156,0.302815225,0.259517139,0.18302543,0.238325025,0.066846352,0.067754568,0.047739151,0.367854664,0.85998507,0.712345948,,
p04_hook_left_main_016,0.215178158,0.46427662,0.295758439,0.249299263,0.169256861,0.204788,0.062321358,0.061753115,0.047646878,0.349906305,0.828982345,0.685259533,,
p04_hook_left_main_017,0.228073592,0.446882078,0.329302932,0.266884483,0.181190889,0.252226289,0.064875443,0.066601198,0.047656157,0.419039627,0.856022412,0.724927577,,
p04_hook_left_main_018,0.217981478,0.469241949,0.301935033,0.260224293,0.178280919,0.18888902,0.063947189,0.063486117,0.047751019,0.371067546,0.814189899,0.681253193,,
p04_hook_left_main_019,0.214919226,0.46039983,0.254374688,0.256789532,0.172617196,0.156732528,0.065189259,0.063802675,0.047623828,0.345824914,0.747966019,0.627323687,,
p04_hook_left_main_020,0.227962416,0.468676822,0.260899588,0.24253113,0.16149137,0.252072997,0.060011655,0.061931552,0.047952087,0.372214211,0.813806236,0.681328628,,
p04_hook_left_main_021,0.217251743,0.450866901,0.25478188,0.256416181,0.153468219,0.241728353,0.059755709,0.060205499,0.04801641,0.368089614,0.796408559,0.667912876,,
p04_hook_left_main_022,0.219564032,0.469003603,0.265404474,0.262981111,0.174229036,0.210122394,0.063925055,0.063389778,0.04792347,0.351503174,0.820381597,0.67971807,,
p04_hook_left_main_023,0.208354211,0.452463788,0.272070977,0.256683632,0.157613148,0.255197667,0.060054171,0.060325083,0.047733149,0.38126654,0.81189481,0.682706329,,
p04_hook_left_main_024,0.218434144,0.468990952,0.287599848,0.2352766,0.179871038,0.19803358,0.063709034,0.063669063,0.04763709,0.344701522,0.814983697,0.673899044,,
p04_hook_left_main_025,0.167511242,0.422464175,0.237184796,0.267253823,0.153535633,0.162180814,0.066360899,0.067752121,0.04762374,0.40523233,0.617252719,0.553646602,,
p04_hook_left_main_026,0.21357064,0.459859355,0.279427055,0.25067573,0.161059886,0.245068991,0.059543773,0.060784291,0.047917657,0.382545549,0.812767582,0.683700972,,
p04_hook_left_main_027,0.220059361,0.445074635,0.339418348,0.259919644,0.179130568,0.234618343,0.063745421,0.064720075,0.047764541,0.408010576,0.848174181,0.7161251,,
p04_hook_left_main_028,0.206807011,0.436746501,0.277271459,0.220804626,0.157541162,0.238192282,0.059151295,0.059940424,0.047704561,0.334375549,0.804822536,0.66368844,,
p04_hook_left_main_029,0.206067015,0.45556242,0.303742765,0.233572624,0.159067916,0.239121293,0.05954619,0.060748553,0.047625319,0.381595473,0.805168163,0.678096356,,
p04_hook_left_main_030,0.125752578,0.362575256,0.119436128,0.213486778,0.08876648,0.136372648,0.061096645,0.062064363,0.047619185,0.35421168,0.365688674,0.362245576,,
p04_hook_left_post_001,0.234971134,0.416292655,0.29014196,0.256159507,0.163917076,0.220290928,0.059993187,0.061610332,0.047681721,0.371635623,0.805233878,0.675154402,,
p04_hook_left_post_002,0.224603202,0.439374921,0.298857921,0.26946188,0.189038602,0.21597014,0.067522492,0.068587036,0.047822577,0.381295523,0.827952516,0.693955418,,
p04_hook_left_post_003,0.239302348,0.439017551,0.294895943,0.266663282,0.182739573,0.222245265,0.064762724,0.065822988,0.048025863,0.374642087,0.840379893,0.700658552,,
p04_hook_left_post_004,0.214733358,0.427069634,0.293569197,0.268845976,0.178707567,0.155098558,0.065525965,0.063333449,0.04762913,0.354282034,0.775405693,0.649068595,,
p04_hook_left_post_005,0.248512267,0.428334763,0.286587941,0.24520394,0.171756997,0.237449949,0.060206267,0.060183905,0.047691588,0.374669794,0.826241693,0.690770124,,
p04_hook_left_post_006,0.235955451,0.422331807,0.282290481,0.248359972,0.1659052,0.226516631,0.059870959,0.059696366,0.047677361,0.370042865,0.806023263,0.675229144,,
p04_hook_left_post_007,0.2196006,0.454376977,0.287566607,0.264559718,0.187866399,0.218067281,0.064669133,0.06818933,0.047647523,0.366444185,0.837065028,0.695878775,,
p04_hook_left_post_008,0.206952157,0.474653612,0.297045256,0.272585778,0.20976863,0.239675743,0.070479131,0.070965795,0.047759918,0.389520749,0.867462874,0.724080237,,
p04_hook_left_post_009,0.215301654,0.464066057,0.307935206,0.26987634,0.196592508,0.226687564,0.067822107,0.069689011,0.047848242,0.394297486,0.848174898,0.712011674,,
p04_hook_left_post_010,0.206013765,0.456320438,0.292438669,0.268218379,0.210230283,0.202989697,0.069627828,0.071155091,0.047636916,0.371663915,0.831474154,0.693531083,,
p04_hook_left_pre_001,0.240389641,0.407477951,0.308464783,0.233608536,0.173135606,0.149444096,0.065876734,0.063834932,0.047626401,0.355541452,0.745410142,0.628449535,,
p04_hook_left_pre_002,0.235577379,0.41959793,0.302693046,0.258805258,0.19265682,0.200498038,0.069085367,0.069665846,0.047654594,0.364109418,0.819931673,0.683184997,,
p04_hook_left_pre_003,0.262001037,0.408377123,0.303298115,0.256665836,0.142835018,0.171352815,0.060647955,0.061876894,0.047620581,0.417220101,0.714274785,0.62515838,,
p04_hook_left_pre_004,0.216596732,0.398076681,0.301515195,0.241066869,0.15877066,0.132082383,0.065631738,0.063571541,0.047623674,0.345084654,0.709775911,0.600368534,,
p04_hook_left_pre_005,0.235021653,0.410103307,0.317051244,0.250617322,0.16478481,0.144366481,0.06306096,0.062100064,0.047626441,0.348221123,0.768801571,0.642627437,,
p04_hook_left_pre_006,0.207651575,0.362935619,0.305184821,0.256962243,0.121100794,0.14644999,0.060079127,0.060858709,0.047619356,0.398310283,0.640152983,0.567600173,,
p04_hook_left_pre_007,0.248926082,0.411872909,0.335840592,0.259293375,0.149799565,0.197656372,0.060004717,0.06112604,0.047621359,0.416059504,0.777922347,0.669363494,,
p04_hook_left_pre_008,0.228018374,0.412952868,0.323039714,0.248339215,0.179895726,0.167686561,0.065463296,0.063908648,0.047628502,0.346079995,0.805209208,0.667470444,,
p04_hook_left_pre_009,0.223051177,0.423463764,0.311534606,0.249942018,0.192028176,0.203926815,0.069834398,0.0730172,0.047657229,0.341289472,0.83549185,0.687231136,,
p04_hook_left_pre_010,0.23075229,0.42261306,0.323292882,0.249481551,0.178909611,0.190810194,0.067319563,0.068531462,0.047648334,0.364134133,0.809409854,0.675827138,,
AVG,0.220467355,0.43945991,0.282227991,0.256202089,0.170068331,0.209365303,0.063910171,0.064412008,0.047697712,0.372548595,0.788633434,0.663807982,,
