straight|p18_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_straight_main_001,0.3501354019067645,0.49041880206679417,0.26871887928763866,0.2992933111166304,0.3497955655362629,0.25308541917767835,0.05057525081126184,0.047689866267631865,0.047769737719183455,0.5971728606101108,0.9290807956221835,0.23181265922966815
p18_straight_main_002,0.3621364924809253,0.4854648853861921,0.29499058693740626,0.25623827145282074,0.34364415376987045,0.3028859380412691,0.04919839075622258,0.04794190706523867,0.04831980810575003,0.6456233668132824,0.9162082700953168,0.24758788821158118
p18_straight_main_003,0.32221143317625656,0.4702757950102002,0.24171038328888086,0.2707212577402557,0.28423277252570023,0.22054606240002234,0.050281287854982815,0.047713845311300504,0.047632108084150054,0.5592234486700425,0.807513834148739,0.2190728606121086
p18_straight_main_004,0.232642086244971,0.3556275362468393,0.1326489647769979,0.13592657013735593,0.18450542214823654,0.11469105327779341,0.04894581040940285,0.04774817809557946,0.047619108701199335,0.5471606987926128,0.25874256236869736,0.21461822909919834
p18_straight_main_005,0.37007023452697246,0.4496115529302707,0.2909012354057012,0.2821174051749425,0.33798076489501405,0.32319478451005856,0.04935747249257086,0.053536063128727766,0.04984138010356525,0.6454714518656861,0.9293706160699378,0.24945499582899489
p18_straight_main_006,0.3371559045588469,0.4521691900778427,0.2585002572261062,0.2704903539843744,0.31601079343540217,0.22019915552976377,0.04859863733652876,0.047722386510695936,0.04818414806022568,0.5389053126412635,0.8611753923658877,0.2117421121628294
p18_straight_main_007,0.36097303301355116,0.4600328247757998,0.2879858499207181,0.2647542220987306,0.3330362005558044,0.28245038027746483,0.048581204030230196,0.047981905562144996,0.050414973745232065,0.6013112330594346,0.9150509789275508,0.23262478088393657
p18_straight_main_008,0.3317163960189247,0.43041708830784636,0.20888575874109594,0.2336702248908506,0.22497982386879042,0.19310850682568706,0.048026751009409854,0.047664234337910824,0.0476270013236387,0.45930239265887496,0.7286209900528676,0.18499779266873184
p18_straight_main_009,0.3526132641800164,0.4767035706190012,0.23068936983750907,0.2668269207358115,0.2643778066232625,0.25722597276110326,0.04951544398724496,0.047691549224337514,0.04770949816663873,0.48247251052864515,0.8918027425975165,0.1932265012467425
p18_straight_main_010,0.35630651535212243,0.44441949507234935,0.2754940282470185,0.2584467689339925,0.3247334247166082,0.2711451307382443,0.04925734662131565,0.051427467366256176,0.04853901186417907,0.6194993402130187,0.846836290340863,0.24006138473353017
p18_straight_main_011,0.2832117344972165,0.41168137393953586,0.17434793057226586,0.19863078707198686,0.1762541796191342,0.14615267294289339,0.04847614185654831,0.047681586155016734,0.04761933546054923,0.4542114801339355,0.5354199826451278,0.18345640271516683
p18_straight_main_012,0.2142563419283388,0.3363635202830193,0.11914375647662741,0.1088755089314565,0.10763349773450666,0.09746393119200923,0.04882123033470044,0.04768466241612635,0.0476190624425261,0.4430368461419456,0.20871113107190364,0.17984757963092413
p18_straight_main_013,0.3271575313084382,0.44841262784626784,0.2279213852985528,0.24448661684717599,0.3149640857836464,0.2216930598153834,0.04869494603027486,0.047722795171638764,0.04762662386118215,0.5537036789939134,0.7820532952701259,0.21670714006527564
p18_straight_main_014,0.3621809030305525,0.4770800626805288,0.23666199626631715,0.25823751488967533,0.3345415676357585,0.24939763022903572,0.049525413353881685,0.047717439902513474,0.048663170053322005,0.5556063273148253,0.8833315602884416,0.21761639352374013
p18_straight_main_015,0.35268872557364184,0.46826490336798504,0.2767062012473544,0.2712003407477105,0.2753413614876955,0.20314549151141953,0.049367034125018895,0.0480060613367612,0.04776612646982124,0.5450249360310122,0.8378360241598178,0.2141326771642641
p18_straight_main_016,0.32063990017354,0.4321376504611763,0.20733561765598757,0.22125765920197615,0.3109185551213583,0.2212884580995441,0.04800238106905207,0.047698761492376424,0.04769644911640851,0.5395117633495302,0.7414491236271139,0.2117376353036529
p18_straight_main_017,0.3030378310811871,0.4123701756007415,0.1935888737425129,0.20842484682673548,0.2998853283886379,0.18329144231769356,0.048188377138182685,0.047701878591525526,0.0476200920139144,0.5332960202558509,0.6536528033389013,0.209728758661853
p18_straight_main_018,0.31942753539389246,0.44444051623871417,0.21747234450311748,0.22607993364154017,0.27107003738002033,0.16953444434117237,0.04802210643739112,0.0476548788033643,0.04761946265311798,0.4957914337720098,0.7168572183125709,0.19715613967092172
