uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p07_uppercut_right_main_001,0.128474371,0.260009669,0.042002393,0.048731054,0.074744382,0.082378443,0.050410854,0.047800644,0.047619054,0.364120546,0.013607946,0.118761726,0.32586436,
p07_uppercut_right_main_002,0.160522024,0.295444769,0.09465076,0.089470608,0.073165583,0.096523579,0.050452907,0.047757232,0.047619112,0.497088884,0.019730473,0.162937996,0.479357951,-0.028556717
p07_uppercut_right_main_003,0.179938761,0.274775741,0.042900499,0.037464297,0.072962453,0.087147346,0.054860135,0.048311547,0.047619174,0.381821501,0.01606677,0.125793189,0.507914669,
p07_uppercut_right_main_004,0.128465652,0.259965886,0.042010265,0.048675799,0.074743439,0.082373874,0.050363391,0.047799672,0.047619054,0.36411725,0.013599596,0.118754892,,
p07_uppercut_right_main_005,0.359084888,0.477036081,0.227179825,0.225188753,0.208706693,0.232840813,0.054426554,0.051006898,0.04763119,0.442466647,0.803278569,0.695034993,,
p07_uppercut_right_main_006,0.154993645,0.287233,0.080527882,0.068844418,0.065737614,0.081351651,0.062727517,0.048374034,0.047619919,0.426231444,0.015949134,0.139033827,,
p07_uppercut_right_main_007,0.160520686,0.295403383,0.094633927,0.089439007,0.073164894,0.096525176,0.050405107,0.047754261,0.047619112,0.497090384,0.019723115,0.162933296,,
p07_uppercut_right_main_008,0.303770443,0.44933507,0.204421862,0.280064683,0.146285472,0.175782165,0.049712082,0.047772637,0.047620197,0.474461543,0.658082432,0.602996165,,
p07_uppercut_right_main_009,0.139986026,0.286050824,0.063294872,0.06507341,0.082576515,0.096150676,0.050501033,0.047913905,0.047619084,0.425502185,0.028943513,0.147911115,,
p07_uppercut_right_main_010,0.311053365,0.436408106,0.199892614,0.265238079,0.100701115,0.170098133,0.051260154,0.049700051,0.047619584,0.469866159,0.587904047,0.552492681,,
p07_uppercut_right_main_011,0.179929542,0.274698206,0.042887298,0.037370226,0.072952009,0.087140222,0.054730681,0.04830515,0.047619174,0.381829069,0.016054694,0.125787006,,
p07_uppercut_right_main_012,0.300640684,0.404039021,0.196698819,0.245671736,0.146876184,0.178341303,0.050189551,0.047792723,0.047623013,0.429494843,0.641162624,0.577662289,,
p07_uppercut_right_main_013,0.140037943,0.285770953,0.063177214,0.064863583,0.082616296,0.096166126,0.05008064,0.047902459,0.047619084,0.425496156,0.029174531,0.148071019,,
p07_uppercut_right_main_014,0.31086303,0.435942655,0.199608625,0.264866989,0.100697065,0.169862074,0.050705543,0.049645398,0.047619583,0.469862292,0.587517982,0.552221275,,
p07_uppercut_right_main_015,0.154892507,0.285907665,0.080234479,0.068448333,0.065676541,0.081251779,0.061065207,0.04829958,0.047619919,0.42624081,0.015910861,0.139009845,,
p07_uppercut_right_main_016,0.358999562,0.476153838,0.226599116,0.224761103,0.209434916,0.23324371,0.053277205,0.050963345,0.047631178,0.442676701,0.80434468,0.695844286,,
p07_uppercut_right_main_017,0.128475946,0.259707143,0.041875289,0.048477567,0.074748374,0.082365079,0.050008205,0.04779419,0.047619054,0.364125029,0.013639821,0.118785384,,
p07_uppercut_right_main_018,0.179893267,0.274169066,0.042579364,0.037053737,0.07296061,0.08710914,0.054063425,0.048269698,0.047619174,0.381826789,0.016074629,0.125800277,,
p07_uppercut_right_main_019,0.30051742,0.403947357,0.19667955,0.245516007,0.146932638,0.178099723,0.049909446,0.047790329,0.047623014,0.42949398,0.641048104,0.577581867,,
p07_uppercut_right_main_020,0.160522775,0.295229641,0.094546369,0.089305347,0.0731592,0.096512963,0.050165768,0.047750162,0.047619112,0.497091707,0.019739308,0.162945027,,
p07_uppercut_right_main_021,0.303670344,0.449063587,0.204241013,0.279897777,0.146333672,0.175647308,0.049299826,0.047767725,0.047620197,0.474457528,0.658030911,0.602958896,,
p07_uppercut_right_main_022,0.303820133,0.449772284,0.204617821,0.280212783,0.146262287,0.175850171,0.050249366,0.047804586,0.047620197,0.474460515,0.658104176,0.603011078,,
p07_uppercut_right_main_023,0.139985935,0.286859916,0.063583907,0.065351764,0.082583172,0.096150737,0.051355271,0.048050848,0.047619084,0.425501093,0.028920161,0.147894441,,
p07_uppercut_right_main_024,0.300732973,0.404297048,0.196763718,0.245809662,0.14686766,0.178457097,0.050534457,0.047801504,0.047623026,0.429499739,0.641312703,0.577768814,,
