uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_uppercut_left_main_001,0.30753561,0.441301688,0.311251672,0.292402104,0.324966154,0.26936498,0.048797689,0.047912639,0.047675169,0.621921516,0.890260809,0.809759021,0.75072516,-0.092337036
p21_uppercut_left_main_002,0.276661911,0.45291984,0.318840269,0.272458113,0.305114788,0.237936758,0.048303523,0.0478171,0.047637447,0.584239067,0.855140761,0.773870253,0.626542245,
p21_uppercut_left_main_003,0.280774141,0.438673073,0.299990944,0.27992512,0.32432905,0.270196241,0.048635572,0.047874087,0.047647902,0.584934896,0.890004097,0.798483337,0.718879281,
p21_uppercut_left_main_004,0.249735238,0.442946022,0.280185768,0.263451965,0.308653721,0.255912401,0.049401715,0.049573778,0.047627466,0.665460089,0.726286528,0.708038596,,
p21_uppercut_left_main_005,0.270662684,0.454323714,0.296524847,0.300918682,0.314708681,0.282848412,0.0492195,0.048625927,0.047660902,0.634998758,0.85921953,0.791953299,,
p21_uppercut_left_main_006,0.284929786,0.439685375,0.310556845,0.271054493,0.298693191,0.2502401,0.048643639,0.047826794,0.047636881,0.597733222,0.835933846,0.764473659,,
p21_uppercut_left_main_007,0.265080692,0.455242246,0.343481442,0.278878372,0.303469507,0.284864269,0.048205019,0.048048274,0.04773817,0.610187719,0.900015509,0.813067172,,
p21_uppercut_left_main_008,0.27910542,0.47765317,0.329327059,0.303854607,0.329947101,0.29509395,0.049306048,0.049412764,0.047720045,0.666790888,0.907829652,0.835518023,,
p21_uppercut_left_main_009,0.270718345,0.454342168,0.320676529,0.280297796,0.287460535,0.268689067,0.048275262,0.047926853,0.047769756,0.57753556,0.880614897,0.789691096,,
p21_uppercut_left_main_010,0.271143601,0.472713682,0.327382494,0.304251003,0.304581537,0.304097721,0.049296108,0.049968358,0.047741235,0.639438688,0.909391804,0.828405869,,
p21_uppercut_left_main_011,0.272404384,0.460965593,0.322248403,0.273470871,0.287643084,0.281266618,0.048321933,0.048166371,0.047745933,0.585740332,0.884859396,0.795123677,,
p21_uppercut_left_main_012,0.27051821,0.447449719,0.296817922,0.274504592,0.283677135,0.266739393,0.048858766,0.04795005,0.047638527,0.571200799,0.849716913,0.766162079,,
p21_uppercut_left_main_013,0.273832071,0.466647486,0.319430693,0.288947535,0.27616569,0.294253081,0.048275374,0.048263993,0.04776992,0.571054834,0.917100012,0.813286459,,
p21_uppercut_left_main_014,0.268687747,0.446852976,0.304120833,0.267389091,0.28834758,0.25866466,0.048765017,0.04786083,0.047643417,0.567917668,0.84986552,0.765281165,,
p21_uppercut_left_main_015,0.276470405,0.46542958,0.325918002,0.277370756,0.290391637,0.277949201,0.048317978,0.048227879,0.047797999,0.584637628,0.89725985,0.803473184,,
p21_uppercut_left_main_016,0.266610978,0.461934234,0.312820909,0.285217106,0.277070119,0.252916353,0.048217637,0.048047992,0.04771344,0.565250142,0.862819255,0.773548521,,
p21_uppercut_left_main_017,0.258226455,0.472612535,0.326759375,0.295890261,0.290289774,0.27253516,0.048491329,0.048157972,0.047674424,0.599376303,0.892879156,0.8048283,,
p21_uppercut_left_main_018,0.264596006,0.450216495,0.30269905,0.276217229,0.300100192,0.259728463,0.04933838,0.048695132,0.047642697,0.630510728,0.805247238,0.752826285,,
p21_uppercut_left_main_019,0.265430168,0.435090914,0.295753666,0.268260778,0.281784971,0.243643844,0.048720657,0.047838173,0.047647814,0.54836286,0.832262054,0.747092296,,
p21_uppercut_left_main_020,0.267077481,0.466068606,0.304923387,0.274854281,0.27093687,0.258433292,0.048171487,0.04802536,0.047686922,0.581103369,0.836428488,0.759830953,,
p21_uppercut_left_main_021,0.246366363,0.459356557,0.296161417,0.254562528,0.288253756,0.269013018,0.049407934,0.047965168,0.047647372,0.580888921,0.820694356,0.748752726,,
p21_uppercut_left_main_022,0.178942429,0.336219953,0.162535553,0.193794244,0.214148199,0.177814809,0.049346718,0.048801952,0.047647525,0.670893777,0.273844254,0.392959111,,
p21_uppercut_left_main_023,0.246031597,0.466564677,0.318653038,0.281258692,0.322100195,0.25004299,0.048206206,0.048007076,0.047704947,0.601933794,0.868009003,0.78818644,,
p21_uppercut_left_main_024,0.275796849,0.43986472,0.282333791,0.275879716,0.289470856,0.223243984,0.051225772,0.047941167,0.047642139,0.546463708,0.821019249,0.738652587,,
p21_uppercut_left_main_025,0.286736832,0.448513001,0.301951364,0.247402289,0.291528961,0.222561752,0.048693143,0.048310229,0.047728531,0.546980739,0.824158292,0.741005026,,
p21_uppercut_left_main_026,0.295486234,0.462563774,0.320149723,0.276711637,0.283016168,0.235822946,0.049139069,0.048300238,0.047849901,0.581161499,0.852897488,0.771376691,,
p21_uppercut_left_main_027,0.271642901,0.436882855,0.288877136,0.271971654,0.301789204,0.238485112,0.048897417,0.047969157,0.047634419,0.575309086,0.819516917,0.746254568,,
p21_uppercut_left_main_028,0.172484966,0.338105072,0.143778835,0.117561769,0.174402326,0.152588952,0.050573434,0.04782798,0.047621304,0.59525374,0.191141876,0.312375436,,
p21_uppercut_left_main_029,0.30453171,0.467153322,0.295447277,0.280338539,0.298806812,0.242601208,0.048327377,0.048026724,0.047721043,0.56715649,0.874497285,0.782295047,,
p21_uppercut_left_main_030,0.299186757,0.468877935,0.314053319,0.288017091,0.317418093,0.250553616,0.051765769,0.050402073,0.047791539,0.593193527,0.896036974,0.80518394,,
p21_uppercut_left_post_001,0.296354834,0.438374503,0.282558867,0.283453275,0.24552966,0.174986085,0.049946037,0.047973647,0.047648663,0.577034937,0.722300579,0.678720886,,
