uppercut_right|p02_Global|uppercut_right_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_uppercut_right_main_001,0.17345691318760484,0.042200497204410554,0.07833905374099932,0.017657286152117944,0.15179638393133638,0.06288142355560235,0.21432167397781612,0.056943712829725913,0.05869295338043869,0.22741009099722875,0.23831399388947702,0.07064315415186256,0.07218214735645487,0.17865298477316754,0.20786480766928292,0.042271988636577065,0.7997461260699964,0.21976977333167208,0.22308231280509877,0.1300744972616597,0.1104157801523529,0.048552788940061264,0.047723476603435885,0.04762477645200075,0.5846029376742178,0.3056659570032621,0.17664536672763143
p02_uppercut_right_main_002,0.19394326380692237,0.05837378533816565,0.08504476138041334,0.029035732195194185,0.20134093689835134,0.10459572739433882,0.22117744255479307,0.09070040451865544,0.08463212302142957,0.24446538073367755,0.24927296373173044,0.11898206554993354,0.09395634813375495,0.15841875936707078,0.2033853046902197,0.04148165790686463,0.8282672519439427,0.24234356224532333,0.2500105419668057,0.1603586366326088,0.14182350411175365,0.048213653458871596,0.04789930517274384,0.04764610003760167,0.5462946860484376,0.4222568037315587,0.2349514518845802
p02_uppercut_right_main_003,0.17970073087094734,0.04313631846579556,0.05606494000307181,0.01697089463340335,0.1868546803456726,0.08756947981576456,0.21628567983663965,0.0956847771864898,0.08421283165795361,0.22643783004252044,0.2453523961913923,0.12468163416969921,0.09558605034152304,0.181711706689975,0.22750845626573463,0.04434110831093352,0.8358173378000469,0.24489680646956016,0.2488618976839913,0.14386315190605833,0.12852788605943105,0.048227214424051326,0.04786483454311413,0.04763995264777235,0.5503460711563177,0.3958823391250472,0.22176114588640977
p02_uppercut_right_main_004,0.16949433660633514,0.03421110142865008,0.04987377120992846,0.011656288566809288,0.19526013846608614,0.10662482155934197,0.21301348970278342,0.10422154237031325,0.07435123889159137,0.2196886626166481,0.22149992985251937,0.11413892769970177,0.08386967137858625,0.19406087351355325,0.221471303023403,0.03849060934268937,0.8257815336240398,0.23969811390250678,0.24532364519664762,0.12857102821107594,0.11405868857956467,0.04828721650753468,0.047846566553121986,0.047633685605188957,0.5476978572284359,0.3720187928322047,0.2098262392186968
p02_uppercut_right_main_005,0.18769091900577162,0.052915110021611686,0.06252484519966288,0.019866852555139564,0.21374447972690086,0.11605421114629581,0.24772537449490617,0.10931910464139025,0.094388686771519,0.24204087525253198,0.27490783708046274,0.12948715013210851,0.10237426436671962,0.19966769410297985,0.21832680500765034,0.04713126584370706,0.8512133845908106,0.2659655435603229,0.26915550946209904,0.152486110897783,0.13762284451475848,0.048146720082550484,0.04784173773040584,0.047630221634531456,0.5690496679853932,0.45333856786789684,0.25048439475121415
p02_uppercut_right_main_006,0.21422563361530714,0.0892432437151608,0.12120882173002914,0.04932938521207838,0.22858661458617355,0.12379122304674603,0.2690606885573459,0.10690662433245428,0.11158160434013231,0.24948034527719082,0.29953105372186534,0.12812298456112323,0.13102490222384158,0.257807288329153,0.24678242474699932,0.08649787346315621,0.8599446975229093,0.2716165858170275,0.2781566448956274,0.19248486420207028,0.16468285357635878,0.04829633998385874,0.048066988943431956,0.04763589562269156,0.6085772119039443,0.5537051250669263,0.3006705103448089
p02_uppercut_right_main_007,0.22040116533762344,0.07335658178778182,0.08778688027476263,0.030587549710238478,0.22708400100290574,0.13216939239916353,0.28492360611697387,0.12278473883763744,0.11539674878233272,0.2664476794378295,0.2950816509540596,0.14166865467480916,0.12737710627598406,0.23946037965614,0.25724730786668504,0.07310722539448593,0.8595622628161019,0.27255524036399076,0.2782568912579594,0.1842659628456806,0.1606693478710811,0.04829240123560411,0.0479219224231037,0.04764029840102957,0.6011815502519239,0.5526300872240384,0.300135192812534
p02_uppercut_right_main_008,0.1737885375907208,0.046491003933295014,0.07039581219496702,0.023501907716095238,0.20796924689128563,0.09328615837199541,0.2349629612600515,0.08277036791067874,0.08498028462022271,0.24010570038903603,0.2767655384895476,0.11568077054829204,0.0997832767313399,0.21475059972687155,0.23108727212068042,0.050144607708674814,0.8593348020702779,0.27097508916035207,0.27361438622775736,0.15262243856306912,0.13067904319134788,0.04822169909380578,0.0478434631900419,0.04763537718123319,0.6130033003223354,0.41010045325601135,0.22886791521862226
p02_uppercut_right_main_009,0.18778025927760586,0.048694276066135425,0.07242709713669998,0.020896583681582127,0.20076778695882175,0.10397368144113091,0.2384003157576406,0.09464951973964605,0.08203752454308198,0.2492038884150584,0.275034258643137,0.10984694657965206,0.08919413548010577,0.19327202797059423,0.22721062778115614,0.04181054664045918,0.8308249933664245,0.2477439632374013,0.2533469487484595,0.14796772706240552,0.12555138432651128,0.04810529367090009,0.04790097287435606,0.04764483944265766,0.6039460086981869,0.4045358582006842,0.22609034882167095
p02_uppercut_right_main_010,0.1708338352080924,0.05312363910299409,0.07262610392831154,0.02343126245243652,0.19903012113051807,0.09318375455577993,0.23904390103224876,0.08453171894968803,0.07643093085302913,0.23096549843773642,0.25098411785140445,0.1047342336415142,0.08377420574776076,0.17051041560213553,0.21214636651899083,0.04110889964655833,0.8177761110335231,0.23716512956301217,0.23936582122173053,0.14960562850265682,0.12905914546111516,0.04889180108844329,0.04778357332119889,0.04762567026522099,0.5626661395167185,0.38738428176138595,0.21750497601330349
p02_uppercut_right_main_011,0.23117469313790345,0.11334238586792662,0.14142045439010445,0.072850085585456,0.25909744161556264,0.15225222385286785,0.2781811941393208,0.1322216067847795,0.15508642070482795,0.29144325199546767,0.3531366968680767,0.16641291857798635,0.160926238407221,0.2978852464700464,0.2902151835427803,0.10973935951537965,0.8996754718385933,0.3067488365252785,0.3128706225825108,0.22050679358853453,0.19290570300793702,0.048496843694053056,0.04872095714659527,0.047700634140278586,0.614016338251937,0.7068781034560986,0.3772893687981886
