hook_right|p22_Global|hook_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_right_main_001,0.34744591226445765,0.16419630764140902,0.2140509173540294,0.07761465219521516,0.3458694347963435,0.046351461294819166,0.24682814909306033,0.15560237652936562,0.19739610045755349,0.2879725961571741,0.24922902499862115,0.1958179624260551,0.1984231407310605,0.34296589160075686,0.25017751500880153,0.19097378711098276,0.9650925022281467,0.3626807969590425,0.3665213512118043,0.2346518588986545,0.2315686842458363,0.054273334194312406,0.052329601002378455,0.04958480867451603,0.5519207253460305,0.8392185027829286,0.4444016557287223
p22_hook_right_main_002,0.35043122498335844,0.1463387934960853,0.20273352079769671,0.06739868227187518,0.3444104561491585,0.04727165541546653,0.24644295075395437,0.1520444417903988,0.19457738243995126,0.2696356795592994,0.2520019171690832,0.19523355586381225,0.19660711617366336,0.33264247105145295,0.24420183813573929,0.18600345824445078,0.9686908854125459,0.3653822971950264,0.37032066608067293,0.2301305993832957,0.22151619337067086,0.05396810875870299,0.05205140247813386,0.04853380220618788,0.545381150030358,0.8219194981474164,0.4352266501768021
p22_hook_right_main_003,0.32765993223200457,0.1640830033503426,0.2453514286450568,0.09789536758715436,0.3254533221614765,0.03009886814260538,0.26077866809661393,0.1340146827287014,0.18780153535624003,0.2703777927392648,0.26621890659413644,0.19558175703796737,0.18259226165165535,0.33526862415986314,0.25678620970426913,0.1962441869334906,0.9106002968619895,0.3007906443401648,0.3019762389363251,0.1977917187692401,0.20165539167784008,0.053311483980705475,0.04818183151238734,0.04768198594356237,0.548516489112148,0.802854032531173,0.4252680092373677
p22_hook_right_main_004,0.3447660806319527,0.1328258264065282,0.18952591032992258,0.05148472011343225,0.34303433531545136,0.05047691192110408,0.2665962857860086,0.11766546475412296,0.18180836941853892,0.27736095407695716,0.2503850479882967,0.18879935227443026,0.18815484564604185,0.3314305200959688,0.25315745018409697,0.16326300977550706,0.9539460452723925,0.35123322317266914,0.35548617423016005,0.21619164050420653,0.19810516546017476,0.05373434978559399,0.04943731597437426,0.04791639380324009,0.5988092926441966,0.7625711019147013,0.4052437478589707
p22_hook_right_main_005,0.35512674102461517,0.16973620909631038,0.23024910963721323,0.08617109244964541,0.3439850548337905,0.044236855765833236,0.27671897320111344,0.14891281818481017,0.19552201621233217,0.2743249774960503,0.25068956978744206,0.1968567469728198,0.1967285238880378,0.3400523577372984,0.2553440766661697,0.18594567873964257,0.957769571653936,0.35440143483163633,0.357936245304852,0.20831108513194296,0.20060199082175342,0.054069538256453026,0.050835388660665025,0.04951833494238986,0.5671484494277879,0.8298448189249951,0.4396815769336925
p22_hook_right_main_006,0.34598275378881194,0.14239094381901626,0.2103880075657268,0.06109338705604428,0.338453833606862,0.04847689206118972,0.2624397966009699,0.13444961578154763,0.18830782254697911,0.2638256052177578,0.23903878810617246,0.19274376996891038,0.19115190174977545,0.32433598208202513,0.22387491133298348,0.17049134094593582,0.9644074663035294,0.3631122169851122,0.3668992062007632,0.2196557950207827,0.20840807657209895,0.05449657180089566,0.050242058506383094,0.048012020736933544,0.5552921919813602,0.7923718201110604,0.420191920423997
p22_hook_right_main_007,0.3151710290285573,0.13288699037508228,0.2302393774789432,0.06566831209600464,0.3002366042277812,0.04439162158132614,0.14432669586503924,0.08806839636300327,0.1719544547489751,0.2562077950809747,0.23710178295304093,0.19712656077677476,0.14760791965956602,0.29428742050368006,0.1703827291485808,0.11996601551283607,0.8862430790699497,0.28005987982451414,0.2797775337052596,0.19540263668946717,0.20296416994441446,0.054645075108864086,0.047724766685760346,0.047622933222658904,0.47399253341624625,0.6896704271183257,0.3686466801704923
p22_hook_right_main_008,0.3002115167925994,0.10170048989235014,0.18567947198351353,0.037523313179416734,0.24788364884189057,0.05432752710127221,0.1429504394753543,0.08094022744801757,0.159780090831447,0.2232670716531263,0.22688969232347836,0.19094760418766185,0.14145719781352378,0.28542348229321535,0.1640796680313565,0.10980898861379962,0.931279433249063,0.3220891712511933,0.3216900917404379,0.19802277092336523,0.2032071741187474,0.05516745907839916,0.047783873998919243,0.04762371563914216,0.4733983622610432,0.6319379854505973,0.33978085054486973
p22_hook_right_main_009,0.30948376696315794,0.12820519064676297,0.22294957632914617,0.06398863774854395,0.3032627631607696,0.045260724122990266,0.1449990525629933,0.08885954795861901,0.17047365645006285,0.26325564502188775,0.2399774225578511,0.19675344086236501,0.15057413778079604,0.2843564258467842,0.18114420301154563,0.12714435496702184,0.8990927744614314,0.29084822073707584,0.289972235369337,0.20518299974408558,0.2186147522761126,0.05494597198642557,0.047750932404756294,0.04762291027736885,0.49201475184923105,0.6853333044394836,0.36647810735842623
p22_hook_right_main_010,0.347597761136513,0.17094394019013517,0.2404862856870622,0.09554947352213894,0.3448299596826398,0.03525508382006355,0.2626594532881805,0.16152355546310354,0.19705599350843644,0.256526181667375,0.24480340604590314,0.19371448403805383,0.1970364750904015,0.3315291480044027,0.2568232357457324,0.18988116705753919,0.9692240893723468,0.3669634308505402,0.3714266442854239,0.2383952890496289,0.23768189732202077,0.05402541602237659,0.052566860333379505,0.049886838447434655,0.5489285402730989,0.8468576174692343,0.4483722279583345
