straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p17_straight_main_001,0.256694785,0.4654717,0.291178051,0.241980627,0.24297811,0.191203987,0.052531663,0.047704176,0.047633081,0.463019717,0.810044415,0.705937005,0.711847297,0.022603194
p17_straight_main_002,0.273150749,0.445625584,0.271973655,0.226398253,0.230757251,0.213522151,0.053013912,0.047721754,0.047628574,0.448328306,0.799006291,0.693802896,0.722019169,
p17_straight_main_003,0.280399705,0.481384645,0.299127693,0.25332499,0.234667599,0.212625891,0.052696632,0.047719981,0.047633477,0.505338223,0.819185377,0.725031231,0.699415975,
p17_straight_main_004,0.281892709,0.455993331,0.299409521,0.252418647,0.235913504,0.211642763,0.051231069,0.047733319,0.047637639,0.489382025,0.823137555,0.723010896,,
p17_straight_main_005,0.285537142,0.466665794,0.294322806,0.244593275,0.214126242,0.226138062,0.051704279,0.047704752,0.047638776,0.490378898,0.810008064,0.714119314,,
p17_straight_main_006,0.27337624,0.480684492,0.292451145,0.244357801,0.226676994,0.19322414,0.051708558,0.047791292,0.047680441,0.452308437,0.825644923,0.713643977,,
p17_straight_main_007,0.30244039,0.448307239,0.296323207,0.255631526,0.233946938,0.216855961,0.050750037,0.047740393,0.047672431,0.482064267,0.839671873,0.732389591,,
p17_straight_main_008,0.280010453,0.44811837,0.292540551,0.238080826,0.22934289,0.201921022,0.052095275,0.047723419,0.047621901,0.45422819,0.816006012,0.707472666,,
p17_straight_main_009,0.277730126,0.445823321,0.294362,0.242697734,0.234625236,0.205389716,0.052105214,0.047755354,0.047623366,0.461423662,0.821365544,0.713382979,,
p17_straight_main_010,0.286546198,0.471227594,0.287556262,0.227478859,0.22563035,0.236080247,0.052231288,0.047747438,0.047642724,0.467000337,0.832698465,0.722989027,,
p17_straight_main_011,0.282433409,0.459233022,0.284008948,0.222759985,0.236242073,0.22943751,0.05270037,0.047711763,0.047627863,0.468615676,0.818783468,0.713733131,,
p17_straight_main_012,0.271044509,0.468193834,0.28852101,0.224205459,0.23161298,0.210988257,0.05223762,0.047755533,0.047624169,0.450073634,0.819457759,0.708642522,,
p17_straight_main_013,0.272896557,0.465906055,0.291725072,0.241424914,0.231536952,0.203071663,0.051952624,0.04775388,0.047632021,0.453572231,0.827653289,0.715428971,,
p17_straight_main_014,0.273956696,0.469937383,0.297967463,0.234785648,0.243663914,0.20432218,0.051747604,0.047744815,0.047677986,0.457109214,0.839310957,0.724650434,,
p17_straight_main_015,0.268908914,0.465455529,0.292665132,0.225200542,0.231346867,0.2335425,0.051730247,0.047726885,0.047635711,0.469491449,0.825069265,0.71839592,,
p17_straight_main_016,0.270163499,0.457397048,0.281928694,0.218315408,0.198612009,0.234986979,0.051590872,0.047721323,0.047630849,0.45442357,0.789010855,0.68863467,,
p17_straight_main_017,0.279264304,0.46886361,0.289004494,0.229564428,0.237894065,0.207037658,0.051207154,0.047718742,0.047672845,0.457091018,0.825264455,0.714812424,,
p17_straight_main_018,0.279148143,0.463110366,0.290881825,0.225047276,0.236704462,0.20615262,0.05281366,0.047742581,0.047645937,0.456025304,0.817794574,0.709263793,,
p17_straight_main_019,0.273942544,0.43840877,0.292401511,0.223087015,0.22936644,0.230268907,0.05084993,0.047730594,0.047648862,0.460353169,0.816776895,0.709849777,,
p17_straight_main_020,0.276567593,0.469749473,0.294074512,0.233051551,0.213439717,0.206495548,0.052217797,0.047733037,0.047624103,0.448664122,0.816052081,0.705835693,,
p17_straight_main_021,0.280319991,0.479168706,0.300380912,0.246910615,0.23073637,0.218682861,0.05091109,0.047730335,0.047637068,0.509903572,0.81257996,0.721777044,,
p17_straight_main_022,0.282583499,0.487507917,0.306720061,0.280237009,0.240965403,0.186628437,0.052760316,0.047765151,0.047682512,0.522497856,0.820599877,0.73116927,,
p17_straight_main_023,0.279282976,0.481638363,0.276996197,0.292800942,0.219535216,0.196686525,0.05095438,0.047758216,0.047636833,0.492317339,0.818837144,0.720881202,,
p17_straight_main_024,0.25255474,0.478328814,0.281345855,0.223245295,0.183976848,0.21915141,0.051724217,0.047958204,0.047749809,0.434998456,0.784556073,0.679688788,,
p17_straight_main_025,0.258038072,0.466004711,0.289236708,0.226327019,0.243508257,0.194347124,0.052995652,0.047772219,0.047718038,0.446292798,0.813135632,0.703082782,,
p17_straight_main_026,0.271970692,0.438367004,0.290238961,0.243900268,0.227471139,0.188615662,0.050876157,0.047708092,0.047633882,0.432484899,0.817770099,0.702184539,,
p17_straight_main_027,0.276322572,0.470879212,0.293355787,0.250809095,0.238228132,0.163958683,0.05155814,0.047734382,0.047919573,0.43505649,0.827992017,0.710111359,,
p17_straight_main_028,0.271830597,0.463387821,0.281356175,0.23158853,0.211525614,0.214112155,0.051767247,0.047702816,0.047627061,0.451797287,0.798543753,0.694519813,,
