hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_hook_left_main_001,0.350075188,0.413853075,0.343801764,0.259176671,0.260739248,0.273856181,0.070559589,0.067678356,0.04782388,0.620433739,0.798688955,0.74521239,0.717539363,
p12_hook_left_main_002,0.356919848,0.431185065,0.351952908,0.247811114,0.238652354,0.226562229,0.067919865,0.066820662,0.048049003,0.566089411,0.7979018,0.728358083,0.779048493,0.030224253
p12_hook_left_main_003,0.343212309,0.441903244,0.317517432,0.27266868,0.237891681,0.23490068,0.068692727,0.066269892,0.047958862,0.553111251,0.80699813,0.730832066,0.74882424,
p12_hook_left_main_004,0.359395213,0.433463218,0.352034004,0.264813032,0.250507451,0.193902538,0.070124288,0.067022212,0.048168294,0.563823277,0.797278791,0.727242136,,
p12_hook_left_main_005,0.351231454,0.445044042,0.348870872,0.281660251,0.236328135,0.221973738,0.069089508,0.065723485,0.047829197,0.5728264,0.819173299,0.74526923,,
p12_hook_left_main_006,0.351643428,0.445016445,0.340628211,0.256682939,0.238087747,0.188784732,0.070566807,0.067733711,0.04786358,0.54395756,0.781337,0.710123168,,
p12_hook_left_main_007,0.336681432,0.435805685,0.346987267,0.282544475,0.231876971,0.189279638,0.068166052,0.066482014,0.047915218,0.52807587,0.812611009,0.727250467,,
p12_hook_left_main_008,0.358047583,0.466131324,0.344066231,0.284767014,0.230203877,0.206412338,0.069467831,0.066305278,0.047841303,0.554110074,0.828876101,0.746446293,,
p12_hook_left_main_009,0.361957763,0.445592733,0.352391025,0.297390696,0.24447464,0.235738051,0.069250598,0.0676809,0.047986764,0.592257457,0.845146968,0.769280115,,
p12_hook_left_main_010,0.370888038,0.44045867,0.33224368,0.332104681,0.266589059,0.283191416,0.073100899,0.074147884,0.048051469,0.633216113,0.876738032,0.803681456,,
p12_hook_left_main_011,0.370307198,0.467720125,0.324900445,0.283668666,0.242654295,0.18726037,0.070876192,0.069909062,0.047886208,0.543197923,0.815268489,0.733647319,,
p12_hook_left_main_012,0.364963485,0.466021481,0.325271869,0.277497549,0.242902587,0.28865787,0.07149531,0.07339213,0.048072104,0.597827847,0.845294303,0.771054366,,
p12_hook_left_main_013,0.338464171,0.426813062,0.361824753,0.263823873,0.216410263,0.163970087,0.067564159,0.06569751,0.047926598,0.516962645,0.779463366,0.70071315,,
p12_hook_left_main_014,0.138026243,0.23325045,0.135038819,0.126410734,0.165807923,0.106306328,0.074275938,0.069905339,0.047619055,0.594275442,0.013162701,0.187496523,,
