jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_jap_main_001,0.138721917,0.284046179,0.209552196,0.16449846,0.200093445,0.239450397,0.047811305,0.047933875,0.047619123,0.487567546,0.475280487,0.478966605,0.575212081,0.118228191
p26_jap_main_002,0.097693848,0.264611263,0.209589467,0.162750921,0.166423127,0.180070684,0.047799478,0.047775244,0.047619765,0.522799804,0.314810955,0.37720761,0.734164047,
p26_jap_main_003,0.107309432,0.284458804,0.220224441,0.16440259,0.167615399,0.187641296,0.047862689,0.047816517,0.047619896,0.521951003,0.351131281,0.402377198,0.615935856,
p26_jap_main_004,0.080982457,0.285205373,0.179899971,0.142902682,0.146205825,0.173101951,0.047798155,0.047749123,0.047619774,0.513277559,0.249620539,0.328717645,,
p26_jap_main_005,0.078765151,0.284100575,0.183507837,0.134303219,0.14831184,0.170095691,0.047787745,0.047758111,0.047619901,0.514931013,0.240236397,0.322644782,,
p26_jap_main_006,0.069330552,0.231847163,0.167817979,0.10411314,0.137307376,0.186784351,0.047786754,0.047842322,0.047619069,0.485019104,0.196917774,0.283348173,,
p26_jap_main_007,0.189353381,0.345506308,0.275773103,0.188833925,0.222733297,0.215359455,0.04772282,0.047839053,0.047619084,0.434087982,0.682275891,0.607819518,,
p26_jap_main_008,0.136736476,0.333658823,0.231242709,0.161614425,0.184281353,0.188129957,0.04786986,0.047882968,0.047619479,0.539250016,0.401451482,0.442791042,,
p26_jap_main_009,0.094847819,0.273960738,0.183048838,0.108689066,0.167739556,0.125525555,0.047744389,0.047966446,0.047619051,0.437176051,0.268953137,0.319420011,,
p26_jap_main_010,0.188452061,0.378643398,0.295577216,0.207153144,0.220793083,0.228682936,0.047852901,0.048089786,0.04761976,0.495040218,0.682246773,0.626084807,,
p26_jap_main_011,0.183911588,0.428317754,0.293174151,0.205684315,0.233772141,0.23398155,0.047866857,0.04827169,0.047619653,0.52945818,0.683936636,0.637593099,,
p26_jap_main_012,0.124476821,0.335221725,0.226366101,0.139785897,0.18677761,0.149917094,0.047826738,0.047851973,0.047619185,0.466952674,0.405896685,0.424213482,,
p26_jap_main_013,0.170007285,0.409495206,0.280230794,0.191419102,0.212959812,0.204862772,0.04785169,0.048015291,0.047619672,0.495496811,0.623635744,0.585194064,,
p26_jap_main_014,0.163896851,0.417672495,0.271520324,0.194688677,0.217222754,0.213313471,0.047853907,0.048193965,0.047619949,0.504619306,0.620203377,0.585528155,,
p26_jap_main_015,0.149351896,0.409704721,0.272664498,0.171935136,0.209183861,0.20254792,0.047854992,0.047989877,0.04761982,0.518174101,0.554970072,0.543931281,,
p26_jap_main_016,0.183244337,0.465395502,0.309440579,0.226573336,0.222348663,0.25409676,0.047900128,0.048944398,0.047619688,0.523661412,0.749440621,0.681706858,,
p26_jap_main_017,0.166950426,0.445654927,0.29878334,0.210812665,0.222080274,0.224059211,0.047886825,0.048440596,0.047619676,0.537851116,0.661397964,0.624333909,,
p26_jap_main_018,0.224602046,0.48948487,0.352596234,0.264520562,0.224738624,0.276252865,0.047909929,0.050453076,0.048200657,0.534243104,0.879890303,0.776196143,,
p26_jap_main_019,0.221314149,0.491389828,0.356038236,0.261605765,0.230132886,0.253691458,0.047965675,0.050899343,0.047667525,0.509240682,0.887395012,0.773948713,,
p26_jap_main_020,0.183414233,0.458339057,0.317993332,0.234101208,0.22673391,0.229101517,0.047909119,0.048952901,0.047619723,0.536023712,0.73037141,0.672067101,,
p26_jap_main_021,0.140229574,0.410767268,0.266339924,0.199859827,0.147707683,0.203525184,0.0478483,0.047923564,0.047619598,0.520782191,0.512089078,0.514697011,,
p26_jap_main_022,0.211063986,0.487339592,0.339413866,0.252918392,0.215154675,0.253938159,0.047993826,0.049782691,0.047646542,0.504032007,0.846624326,0.74384663,,
