straight|p16_Global|straight_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p16_straight_main_001,0.2688464327443524,0.10596014253292836,0.26202016192988375,0.13427448099273398,0.26360479883418864,0.1466647704142464,0.2913797462597797,0.13874546099967147,0.18318528958965866,0.26383752576118336,0.32433849176113705,0.18427942678512815,0.165363093396796,0.19060761609314728,0.28377491189116844,0.14616967573202824,0.9020165845371905,0.2898433057857134,0.2897609876254476,0.3317899891705118,0.35455597122777877,0.05110546555087675,0.04791770817732219,0.04762547696640792,0.5584148639895681,0.800910167379129,0.4242678221727685
p16_straight_main_002,0.27900576723285475,0.08831200185273266,0.2501052925734094,0.10925927558769857,0.28438626651386756,0.11676311157073668,0.3043336074665128,0.1334311197360194,0.18086488261951733,0.32343279915706785,0.3591620272715162,0.1932068219237462,0.16485387676651098,0.19126267192833554,0.28847349392236354,0.14394953603529864,0.903222549436691,0.29788497351565146,0.2946261926083492,0.3362511388672587,0.35995707053281817,0.052489808995657326,0.047987277276675906,0.04762550154886911,0.6394755495507404,0.7788990457270192,0.41326227363794416
p16_straight_main_003,0.24499334926205432,0.13186450847158998,0.14188423392186167,0.07192874726179445,0.28696834053263354,0.09043707843886624,0.2624189619776506,0.061272755726615544,0.13651289504306377,0.23064373069087596,0.19361237538296025,0.05202971916391389,0.14476580719981394,0.13137489262863405,0.2737320369182089,0.12062380413949685,0.8675028864792926,0.2673996020518953,0.2693181728856252,0.32794982065560985,0.3115113251970508,0.0516341122881039,0.04778246110291956,0.0476207785981659,0.5768468499964453,0.5811155074175725,0.3143681430078692
p16_straight_main_004,0.3083602998135815,0.1530074432753533,0.27101140153609776,0.14770463847790766,0.36851793715671893,0.1701940952438886,0.32086489444050664,0.1670836593729254,0.20414666044886537,0.35591632876887697,0.35461825756120896,0.18575108362071327,0.18672568745320117,0.21330030456486265,0.32142385910854654,0.1731957925557882,0.9272170167482854,0.328580313629376,0.3325544314505001,0.3419341919603306,0.3442140630363166,0.050359128771458705,0.05577241737968591,0.04937774314830864,0.6473930328501637,0.9071392547304433,0.478258498939376
p16_straight_main_005,0.3058969666863272,0.15685544434767856,0.2472706409296213,0.1688124584778536,0.3710266935542377,0.15584358669129258,0.2777396900795356,0.15359713295086236,0.19340703015535163,0.37208151761238095,0.3361211570191644,0.16567731191064058,0.1665599979274125,0.1993937428668188,0.3328679139884011,0.18202952230505023,0.9309214446642169,0.33198039976861976,0.33432328755305607,0.342696024510698,0.3480899949780513,0.04913951625802976,0.05235393875884296,0.04881398676480324,0.6437906170058388,0.8817801340144866,0.4652970603896449
p16_straight_main_006,0.2612998018206675,0.10975637027479705,0.2645570648774543,0.12848109104541303,0.20997175350097996,0.09336161687149472,0.1557116785676229,0.08492575061041738,0.19892013552720197,0.3550124768107811,0.31003833363052313,0.1722761409058321,0.17831362765719566,0.2121369294480325,0.23977009355917106,0.1171562187937579,0.8888646915905033,0.289321849389585,0.2928237965265519,0.31050918152443546,0.3324867572256712,0.04980798168562691,0.04772562493212188,0.048242310474474755,0.5154351501471431,0.7652846925967177,0.40676350153559626
p16_straight_main_007,0.31927345670461055,0.12130584053434021,0.29435839865105207,0.12302238820457215,0.36129403838782526,0.15008795894601396,0.30718467349091333,0.15489922525581037,0.20310979447590133,0.3860913788555244,0.3383262486874917,0.18909623748855478,0.1968159886096753,0.2609148077413202,0.29761011476817323,0.1761635554055799,0.9185194868844493,0.31861791421347024,0.32035271230568246,0.36560513093417824,0.37038593503057377,0.05163456951301961,0.049518350562763755,0.051570265203332626,0.6902155617475088,0.889283904683987,0.4704270849436598
p16_straight_main_008,0.30091684721851114,0.13731175387869182,0.21265611818231447,0.13190630248170587,0.3695618377643912,0.11990730000462904,0.21723711275547886,0.12213069079639585,0.20215102268443222,0.35587121958406737,0.37825197474789823,0.19878753311534686,0.19016249488190815,0.2531574453421494,0.23808913538905346,0.15402882116137528,0.9380318432264614,0.33971995802155924,0.34052048163582593,0.3550398653341995,0.35269521486826017,0.04922782146954258,0.048311169908279765,0.05108040693306083,0.6194060439413862,0.8561480419117726,0.4536142244224167
p16_straight_main_009,0.31154091163418235,0.10540299399536934,0.29350949350276434,0.13770886652270692,0.2837992775073603,0.12381311256017188,0.2875883692789724,0.10404856429897921,0.18524070864469183,0.3707530766214039,0.31880726726857606,0.16812634479291413,0.16536732420935107,0.2080032159271695,0.29135283367770237,0.14536985234155803,0.8935228133520223,0.2826034919762999,0.2837698213045371,0.3397660065045655,0.3631895548638326,0.050730294805401664,0.04794228946965539,0.04765758158486435,0.6704468500676725,0.7846868716629732,0.4161722266239188
p16_straight_main_010,0.2641053216870283,0.10222157324588117,0.24301075290880408,0.13233401546901746,0.2861684017269747,0.13153386454152943,0.26813941698317667,0.12305986575635235,0.19097187509603666,0.3268484472829656,0.3405768376448018,0.1893685167113215,0.18399067598794377,0.2328021182955305,0.3614710040601584,0.19032428023225534,0.9073096943573583,0.2962258488922795,0.2954834305444276,0.3471399593292678,0.36017867616363225,0.052543699114240124,0.048364127090154134,0.04773145406834641,0.6195628923428866,0.8298671605375406,0.43879930730294353
