uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p22_uppercut_right_main_001,0.237417403,0.455555007,0.25619799,0.257619754,0.218686367,0.217976765,0.048131026,0.048229405,0.047736711,0.545416049,0.700508668,0.653980882,0.662796074,
p22_uppercut_right_main_002,0.224060062,0.425893285,0.231625876,0.225158745,0.212880048,0.191127547,0.047794035,0.047710555,0.047619775,0.479130264,0.656993991,0.603634873,0.648577123,0.112283155
p22_uppercut_right_main_003,0.197596897,0.377349455,0.227596517,0.16605945,0.153404211,0.185871,0.047698656,0.047635806,0.047625707,0.461179659,0.517185141,0.500383497,0.536293968,
p22_uppercut_right_main_004,0.227518445,0.404740698,0.266414791,0.247034833,0.189197224,0.195951983,0.047731196,0.047639185,0.047620658,0.467566893,0.696846232,0.62806243,,
p22_uppercut_right_main_005,0.256029916,0.459845955,0.267380661,0.245156587,0.242409968,0.204664253,0.048345747,0.04837851,0.047789084,0.542440203,0.723002895,0.668834088,,
p22_uppercut_right_main_006,0.246707965,0.375922661,0.25190057,0.238726109,0.239442689,0.204743537,0.047751944,0.047639126,0.047621242,0.423172897,0.778915295,0.672192576,,
p22_uppercut_right_main_007,0.21721725,0.460869759,0.249057997,0.235837886,0.28039567,0.224363754,0.04898338,0.050742985,0.047898137,0.525819265,0.744787722,0.679097185,,
p22_uppercut_right_main_008,0.235602486,0.395868917,0.236466527,0.258000068,0.290147609,0.214404204,0.048081671,0.047766834,0.047626972,0.485899489,0.776972579,0.689650652,,
p22_uppercut_right_main_009,0.15934763,0.287470196,0.18597891,0.116849862,0.14712667,0.173446038,0.04782821,0.047669507,0.0476198,0.448030528,0.340403406,0.372691543,,
p22_uppercut_right_main_010,0.226913929,0.477967533,0.262840991,0.238660744,0.29941636,0.216798481,0.048574907,0.050178102,0.047815935,0.542332746,0.771689251,0.7028823,,
p22_uppercut_right_main_011,0.231985694,0.442146109,0.26524164,0.250591832,0.253934527,0.218579838,0.048289525,0.048145398,0.04762907,0.579633535,0.696420708,0.661384556,,
p22_uppercut_right_main_012,0.235324619,0.433024358,0.300505435,0.264097557,0.296388815,0.206397477,0.048315132,0.048412524,0.047720245,0.550670859,0.793661669,0.720764426,,
p22_uppercut_right_main_013,0.260238124,0.498094648,0.29199207,0.248644086,0.310536692,0.231085128,0.048370498,0.049167481,0.048450735,0.565938379,0.83751823,0.756044275,,
p22_uppercut_right_main_014,0.224629654,0.485385379,0.27441376,0.239080494,0.289752745,0.216222516,0.048632635,0.049994298,0.047734772,0.536496099,0.779809355,0.706815378,,
p22_uppercut_right_main_015,0.247374691,0.488001435,0.239808055,0.21833541,0.27291701,0.20190659,0.048625605,0.050083965,0.047659603,0.491753969,0.758670776,0.678595734,,
p22_uppercut_right_main_016,0.215903862,0.420389699,0.250575955,0.247982716,0.234558628,0.207737395,0.0476971,0.047638799,0.047627833,0.451741873,0.753954889,0.663290984,,
p22_uppercut_right_main_017,0.239622708,0.48281641,0.282021551,0.255608804,0.279120703,0.212983416,0.048355069,0.048797873,0.047862392,0.523791973,0.810050366,0.724172848,,
p22_uppercut_right_main_018,0.236940071,0.487074139,0.278430096,0.246034552,0.28627889,0.221683223,0.04853775,0.049460316,0.047994071,0.506586573,0.828645455,0.732027791,,
p22_uppercut_right_main_019,0.196112229,0.428370501,0.231623081,0.218026566,0.216409236,0.187079075,0.047804631,0.047653881,0.047621078,0.501510349,0.611664352,0.578618151,,
p22_uppercut_right_main_020,0.216586861,0.43398091,0.256744186,0.25028875,0.237641172,0.200226651,0.047780431,0.047647107,0.047621183,0.560099029,0.651130317,0.623820931,,
p22_uppercut_right_main_021,0.252596827,0.497352887,0.279402779,0.252295262,0.285862884,0.212127406,0.048635676,0.050976211,0.050344119,0.503283347,0.839217606,0.738437328,,
p22_uppercut_right_main_022,0.230557767,0.379990072,0.226385948,0.244787729,0.212669546,0.194216711,0.047766202,0.047651568,0.047620226,0.468869541,0.663665465,0.605226688,,
p22_uppercut_right_main_023,0.238289413,0.478123404,0.239635829,0.238063438,0.228866962,0.221403639,0.047739807,0.047648722,0.047654302,0.4790974,0.761396609,0.676706846,,
p22_uppercut_right_main_024,0.25035936,0.494066745,0.285543952,0.254809683,0.274923422,0.220822724,0.048516688,0.049875247,0.047970444,0.52382284,0.82576774,0.73518427,,
p22_uppercut_right_main_025,0.238195288,0.504828676,0.276270455,0.246644058,0.278363039,0.220353044,0.048522636,0.050165663,0.048179075,0.496638292,0.836072141,0.734241986,,
p22_uppercut_right_main_026,0.202473615,0.450632031,0.229294184,0.242465214,0.230437407,0.207760095,0.047769965,0.047654974,0.047620182,0.498444843,0.680814443,0.626103563,,
p22_uppercut_right_main_027,0.241299662,0.45561759,0.248426239,0.245105569,0.2475817,0.217867357,0.047777368,0.047742957,0.047694434,0.509598816,0.742299505,0.672489298,,
p22_uppercut_right_main_028,0.259083435,0.495553563,0.274305548,0.249048895,0.29224945,0.215457049,0.048881999,0.049892465,0.048119847,0.527570084,0.823690641,0.734854474,,
p22_uppercut_right_main_029,0.187403031,0.399024093,0.224680563,0.257572571,0.228895504,0.190082841,0.047778568,0.047667826,0.047622225,0.477882247,0.660930718,0.606016177,,
p22_uppercut_right_main_030,0.240963308,0.492777808,0.285697778,0.258873302,0.286583334,0.216719793,0.048643263,0.050490302,0.04839347,0.5254053,0.828649854,0.737676488,,
p22_uppercut_right_post_001,0.22825625,0.453202993,0.228308921,0.220985401,0.211079336,0.17530606,0.047839937,0.047684401,0.04762178,0.454651812,0.672228871,0.606955753,,
p22_uppercut_right_post_002,0.204863405,0.403723225,0.217420975,0.213573909,0.223171635,0.189383865,0.047759224,0.047653893,0.047619734,0.438065458,0.659064605,0.592764861,,
p22_uppercut_right_post_003,0.242004413,0.495354539,0.26953763,0.24474793,0.289769274,0.240517699,0.049077163,0.050517671,0.050451796,0.516554934,0.83210561,0.737440407,,
p22_uppercut_right_post_004,0.210425423,0.454828312,0.231727809,0.225817546,0.226714883,0.201444444,0.047721816,0.047641963,0.047620101,0.490033027,0.676687912,0.620691446,,
p22_uppercut_right_post_005,0.205482263,0.406040424,0.227798821,0.231036177,0.227966527,0.204640757,0.047747458,0.047642334,0.047621783,0.430168341,0.715930061,0.630201545,,
p22_uppercut_right_post_006,0.211531062,0.441136046,0.260021468,0.247990184,0.242235206,0.206188138,0.047783088,0.047667492,0.047638531,0.453787352,0.779534672,0.681810476,,
p22_uppercut_right_post_007,0.265349768,0.488258018,0.261574362,0.236969141,0.192751927,0.170003841,0.048428125,0.048236149,0.047701179,0.512072543,0.681399416,0.630601355,,
p22_uppercut_right_post_008,0.233858346,0.447478164,0.305809364,0.26445309,0.266059721,0.206077454,0.04780216,0.047747113,0.04764949,0.522117215,0.806818501,0.721408115,,
p22_uppercut_right_post_009,0.191504321,0.431884694,0.229327172,0.251652385,0.203768782,0.181921458,0.047839038,0.047655612,0.047620534,0.488432081,0.63695502,0.592398138,,
p22_uppercut_right_post_010,0.238169545,0.458615477,0.245950084,0.206305916,0.264462105,0.221192154,0.047836623,0.047861606,0.047639392,0.489397673,0.749542615,0.671499132,,
p22_uppercut_right_pre_001,0.222497968,0.435161673,0.258825672,0.264949851,0.247386076,0.218313207,0.047840901,0.047750804,0.047686344,0.547133396,0.718008296,0.666745826,,
p22_uppercut_right_pre_002,0.223313479,0.38624765,0.222112162,0.258617275,0.209533859,0.191517455,0.047828903,0.047669171,0.047619811,0.457103813,0.677766167,0.611567461,,
p22_uppercut_right_pre_003,0.205241325,0.400731208,0.230736003,0.265374759,0.217625822,0.170770805,0.047875862,0.047663764,0.047621232,0.469362374,0.666208188,0.607154444,,
