jap|p21_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_jap_main_001,0.3319040450030804,0.499143062129769,0.29704149803986507,0.2975688693874619,0.2687295811379439,0.17674941175836523,0.04764186581686262,0.04880148771544386,0.04761930024928489,0.5567167975602504,0.8458096120790503,0.6067071747699683
p21_jap_main_002,0.3719139970959432,0.48668790850785654,0.2865676550021899,0.24842186005771186,0.26224783666057117,0.16510096620487572,0.04764374872318665,0.047758027465182575,0.047619161031934476,0.5250599545925515,0.8161335051010011,0.5856208618102555
p21_jap_main_003,0.3455473068467028,0.47506844806047244,0.2543979829498579,0.24021852825054707,0.25796345700183243,0.1549928966774025,0.04763728091949003,0.047716797962700466,0.04761905047378893,0.5423785677383577,0.7251080354647192,0.5218906642141137
p21_jap_main_004,0.35606920838152767,0.5041251015517816,0.28690686954898126,0.2556675795267546,0.26955263372811444,0.16960246366436593,0.047627758295306896,0.04781439340908182,0.04761937285403139,0.5206705644995487,0.8397002804742528,0.6021345143547014
p21_jap_main_005,0.3634862607687433,0.4791579314548994,0.25996193948154306,0.2321389470382949,0.2625562646880736,0.144525701093553,0.047632050065963154,0.04772789845474361,0.047619050332260694,0.5435515644954818,0.7277867090491629,0.523769065870837
p21_jap_main_006,0.3627535707277394,0.48940554656114854,0.29280078012310307,0.2498706932962011,0.270314407416588,0.17606489864742936,0.04774805464574421,0.04896945056536944,0.04762337178491753,0.5638735591757225,0.7955584213182755,0.5715817300924035
p21_jap_main_007,0.35085489927169294,0.48253945466419523,0.27970291744612136,0.24291375474556465,0.26864266481085713,0.13892312378681687,0.04764691258309908,0.04813504058239245,0.04761910947588857,0.5477494088051272,0.7476689691397355,0.5378087905725325
p21_jap_main_008,0.35986502084916594,0.49941107792784145,0.2957072983372763,0.26367914971234346,0.27246423233538436,0.1482807267839974,0.047652402712034844,0.04814595115372927,0.04761949690980226,0.5444555669764125,0.8144326071820333,0.584546610373542
p21_jap_main_009,0.37926363550023545,0.493924111280777,0.2825452241537977,0.2508234074744804,0.2597032452602004,0.18857186519077043,0.04763729927925039,0.04782968436559173,0.04762115290822059,0.5771215458518762,0.7903469782711574,0.5675917900994876
p21_jap_main_010,0.3586561959851978,0.47731292257772384,0.2661214313735863,0.23233153828615322,0.25801145219975397,0.1710518932794897,0.04764387229201783,0.04773937065334139,0.04762656191965871,0.5540642986068423,0.7398015932045712,0.5321829264392022
p21_jap_main_011,0.36561073491166346,0.4891071662946415,0.2689027429361105,0.24505797089892867,0.25854844123669146,0.17901327448532922,0.04762979778584316,0.04777016416207288,0.04762027994152291,0.5434223695568948,0.7842583310281681,0.5633118809683395
p21_jap_main_012,0.3725868086526729,0.4854339929641444,0.273281099612478,0.25411158801384187,0.25706184889435807,0.1808098176167736,0.04764917880253098,0.04769841535562389,0.04762787445683266,0.5889058377554389,0.753486246552701,0.5417498971935779
p21_jap_main_013,0.35448390514092243,0.4781692557526869,0.25506774369259816,0.23020750207238244,0.2567929751782503,0.15244006338564606,0.04763989125285425,0.04777518438407809,0.04761912439514731,0.5437513027085583,0.7153056351733544,0.5150464999365715
p21_jap_main_014,0.3448613167300733,0.4854798325569286,0.26675456794497576,0.2566995200432166,0.2644679309275144,0.19682376802715745,0.04768421729624897,0.04853229378816369,0.047619500506694334,0.5386747326168855,0.8065069397517267,0.5791145459626578
p21_jap_main_015,0.36085228157983495,0.49157428056904384,0.27100337092171156,0.24335090398638784,0.2650675891122153,0.1921760933647541,0.04763094047745319,0.04784635665852113,0.04761909078080825,0.5432120479988761,0.8028354006482946,0.5763386874513625
p21_jap_main_016,0.35200280126900013,0.48975574098908997,0.2812077553529483,0.2509398361961318,0.2649419180032807,0.17545413406316496,0.047637288784351195,0.047818656162256876,0.04761918868626814,0.5544220401477531,0.7877705755958838,0.5657849997657958
p21_jap_main_017,0.3591413039046545,0.4824180264276487,0.2791692404591496,0.24467186073353409,0.26361589624881804,0.1823818813906791,0.04764127782936983,0.04772514022401316,0.0476192876079762,0.566064669572897,0.7732782966871001,0.555612349748174
p21_jap_main_018,0.3697796748959675,0.48204636658412764,0.27988354082158085,0.2538578315155905,0.2646618346431958,0.18389947040612492,0.04763616834055112,0.04776615328558108,0.04761914396992767,0.5808097957255338,0.775233378087359,0.5569932106468256
p21_jap_main_019,0.36340499638053714,0.4991731220116943,0.28564040273873836,0.2468818936894132,0.2575555061279765,0.19065855536611753,0.047626966836514656,0.04774609800488613,0.047620032750205536,0.5454000597745269,0.816042106584302,0.5855533040104771
p21_jap_main_020,0.32240916592883995,0.5012258851647609,0.329273297900942,0.27984328415969845,0.2573781074966529,0.2124635262190485,0.04764534094934373,0.04771100647379562,0.04762802244686707,0.5543513963422055,0.8786822569886865,0.6293908818342192
p21_jap_main_021,0.3526560397916824,0.48870703315757913,0.2898286596187682,0.23332314519145775,0.24776642768320367,0.16589738684470032,0.047635436096113905,0.04768923578026587,0.047619051356837666,0.5512919290631514,0.7551320324592021,0.5428991934555212
p21_jap_main_022,0.3203875900676917,0.45841757433832414,0.27718788170373376,0.19275469478930213,0.2440551747826945,0.1716554989324713,0.04763524195527211,0.047707819071931924,0.04761906056004867,0.5620355652409055,0.6586764512623654,0.4753858616052353
p21_jap_main_023,0.30635168513376776,0.45012853044115825,0.270133348055846,0.2034571526610729,0.23466305519494277,0.1815781285837979,0.04765530525417816,0.04799706349579872,0.047619066252912,0.5665156391587945,0.6453435451190623,0.46613960063208326
p21_jap_main_024,0.3555431035794487,0.46576466126893673,0.27981085002554434,0.20369220584574665,0.24694258546854683,0.19069234470131632,0.04763211079551916,0.047695327478052454,0.0476190637399721,0.5668529418652681,0.7110976782134955,0.5120769729928625
p21_jap_main_025,0.33707324725577464,0.48015442087689014,0.328206256873229,0.23619492255775362,0.2497496273103601,0.22480255792209786,0.04783970998210324,0.04874233603856611,0.0476200485687084,0.5774676719739527,0.8104325311771449,0.5819254726355712
p21_jap_main_026,0.357422628714922,0.48937142061000116,0.3084664447103217,0.2562070353081526,0.25728332377705454,0.20313324350119927,0.04776888272825676,0.048613077342772974,0.04762239853087007,0.5748264826222383,0.816926367677816,0.5864323805773031
p21_jap_main_027,0.37085234054723387,0.48574395264237313,0.28843804997773886,0.22753227297768808,0.2581044636850709,0.18998202801483316,0.04763329227054431,0.04774949969041937,0.047619180827251154,0.5653323678754951,0.775241714850951,0.5569940503027914
p21_jap_main_028,0.3626818974399752,0.4893996584111571,0.2966852577215689,0.23436380631561304,0.2550092536409419,0.19078815123015108,0.047626818439413666,0.04766775621803858,0.047619709828862176,0.5584753317062601,0.7913434911204188,0.5682407706497047
p21_jap_main_029,0.36571810055337545,0.5009881825552371,0.3079381537956588,0.2567863091349454,0.26260480595467045,0.2025844561869538,0.04763356774204898,0.04779071160062012,0.04761924174800375,0.5701596376819899,0.8403358016534638,0.6025722746376106
p21_jap_main_030,0.35048862646971257,0.47274472883754026,0.2743234673429529,0.2080413567924162,0.2497359979728701,0.17437704316287875,0.04763307872838364,0.04778676998174544,0.04762014401056085,0.5619284927708083,0.701387298108733,0.5053071396706368
p21_jap_post_001,0.35010277192938954,0.48936065448608107,0.32678402564112213,0.24091572714886494,0.2396675985413575,0.1606155590511333,0.0482255317207238,0.04775763520674078,0.04762242207814885,0.5553542445456808,0.7787743870355465,0.5594693614869047
p21_jap_post_002,0.3754162759994804,0.5010726330074713,0.30640018279210646,0.25267155207804626,0.2607542794254307,0.21238291923702285,0.047646670188807846,0.04789917524630744,0.0476216698986652,0.5771978332008245,0.839413021420761,0.601958867568425
p21_jap_post_003,0.3672728177201467,0.4920152563862225,0.3109932971809949,0.2552960153571807,0.25990917554909954,0.21272272603953518,0.04766842714406892,0.047955114601531894,0.04761920245814479,0.5893306220917661,0.8241257115640983,0.5912745324753284
p21_jap_post_004,0.35977985582038025,0.4817529828908646,0.2889020815821221,0.22102066824632055,0.25148712888818336,0.17970734387729836,0.04763251184728991,0.04774500594173535,0.04761925288056091,0.5555216658659811,0.7528614577132079,0.5413265221817661
p21_jap_post_005,0.3814433317095564,0.49500581871406074,0.3047482881497577,0.2538458101092031,0.2577633650263439,0.19222263701402684,0.0476350844627137,0.04775412441937754,0.04761979039545357,0.5617844306980373,0.8329763560015354,0.5974096865268881
p21_jap_post_006,0.36535857268565225,0.4956497304314894,0.29967999365482695,0.2449283056121312,0.2572237050215022,0.18787885427180914,0.04763761364590596,0.04769167287067735,0.047620139328425425,0.5446867334783125,0.8226174673269349,0.5901397289900576
p21_jap_post_007,0.3491996306649903,0.4674016580943331,0.2767076478116145,0.21415506721406086,0.2502250625803475,0.16962658058149666,0.04764661951976129,0.04768594792329204,0.04761915130440243,0.564231373260071,0.7009866320914697,0.5049964268410164
p21_jap_post_008,0.3786943904191625,0.4974351253977212,0.30394801168073604,0.24964493090681977,0.2651719681215927,0.18359198247757058,0.04763693450768287,0.04778764433610769,0.04761982065237217,0.5688680615933376,0.8194455338711644,0.5879481670106473
