jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_jap_main_001,0.367088178,0.345292198,0.283632236,0.325854326,0.236013408,0.230963583,0.048154197,0.048397449,0.047619307,0.486661601,0.884677278,0.765272575,0.79169755,0.066366005
p14_jap_main_002,0.34735389,0.334493534,0.29380366,0.30218069,0.239912107,0.227436689,0.048089113,0.048248932,0.047626154,0.492445197,0.850813289,0.743302861,0.809839115,
p14_jap_main_003,0.337939294,0.355750238,0.323953268,0.341835748,0.250558295,0.232752005,0.047929396,0.047729114,0.047619529,0.542604386,0.895063701,0.789325906,0.743473111,
p14_jap_main_004,0.352087259,0.387833946,0.320656485,0.345279715,0.261596159,0.232014785,0.04804431,0.047989043,0.047621318,0.557085657,0.914886847,0.80754649,,
p14_jap_main_005,0.358299947,0.398874379,0.316299511,0.349660678,0.264174859,0.229180588,0.048801649,0.048326895,0.047658278,0.557697377,0.921483832,0.812347896,,
p14_jap_main_006,0.357643548,0.388530517,0.310129379,0.353446493,0.256881929,0.234754802,0.04838879,0.049736974,0.047620096,0.598090208,0.868591061,0.787440805,,
p14_jap_main_007,0.34112519,0.356650753,0.293339958,0.32263273,0.245486632,0.230962861,0.048053482,0.049653154,0.047620184,0.54227382,0.837516525,0.748943714,,
p14_jap_main_008,0.332531486,0.390124962,0.313388274,0.298362981,0.25996433,0.226833008,0.048287326,0.04839021,0.047640841,0.504342933,0.895034117,0.777826762,,
p14_jap_main_009,0.316699816,0.385369456,0.320273437,0.322327012,0.258119085,0.234125829,0.047903058,0.048151129,0.047623052,0.544069304,0.882846428,0.781213291,,
p14_jap_main_010,0.337197928,0.403144809,0.325899472,0.345318829,0.261976566,0.233343075,0.047888396,0.047877774,0.04767127,0.569097511,0.909421971,0.807324633,,
p14_jap_main_011,0.325019139,0.405394835,0.331221164,0.34611635,0.263853757,0.231894384,0.048181051,0.04824348,0.047638526,0.574783768,0.904103096,0.805307298,,
p14_jap_main_012,0.360569669,0.40474102,0.322842545,0.342818062,0.263036802,0.232220473,0.048010687,0.04813331,0.047655584,0.57354471,0.912674051,0.810935249,,
p14_jap_main_013,0.352039439,0.404459436,0.3308709,0.351922286,0.263636439,0.232371534,0.048142442,0.049935678,0.04765595,0.600707546,0.8952271,0.806871234,,
p14_jap_main_014,0.315190236,0.385438809,0.317076804,0.341383845,0.257807219,0.232436184,0.047887555,0.04814718,0.047676303,0.54652991,0.894042363,0.789788627,,
p14_jap_main_015,0.268000828,0.353540616,0.311747679,0.323953114,0.241539084,0.228784299,0.047808565,0.048091007,0.047619159,0.538466728,0.81848529,0.734479722,,
p14_jap_main_016,0.314541785,0.399952704,0.330355569,0.347267341,0.257215254,0.230450017,0.048275253,0.048860495,0.047708289,0.561118467,0.90311938,0.800519106,,
p14_jap_main_017,0.301109577,0.413478785,0.344061979,0.337616279,0.29965961,0.22980156,0.068804094,0.064556629,0.047716635,0.559467379,0.912680608,0.806716639,,
p14_jap_main_018,0.299647741,0.415039685,0.341730831,0.34430752,0.262884917,0.228908245,0.047816423,0.048118753,0.047729453,0.56308934,0.914670406,0.809196086,,
p14_jap_main_019,0.315453285,0.404519292,0.342820508,0.34362618,0.263094837,0.227885462,0.047925221,0.048251656,0.047650057,0.572054412,0.907602098,0.806937792,,
p14_jap_main_020,0.35809079,0.414329132,0.325825692,0.344520262,0.268079511,0.220214632,0.048101375,0.048370776,0.047623768,0.574113125,0.914684233,0.812512901,,
p14_jap_main_021,0.347829467,0.409763377,0.338194675,0.344206569,0.268888133,0.226321067,0.047955414,0.048325542,0.047663393,0.586982442,0.912411877,0.814783046,,
p14_jap_main_022,0.349093525,0.411971014,0.347372986,0.348307084,0.26835975,0.218638041,0.04795522,0.049307497,0.047850426,0.592493394,0.91133787,0.815684527,,
p14_jap_main_023,0.357287008,0.419629255,0.330726776,0.34757832,0.263397031,0.224296362,0.047975185,0.048545449,0.047623453,0.58875482,0.910198653,0.813765503,,
p14_jap_main_024,0.363812599,0.419911532,0.319422664,0.345193493,0.285318568,0.219406792,0.06405431,0.063086592,0.047687689,0.571720962,0.901480064,0.802552334,,
p14_jap_main_025,0.297081523,0.385248381,0.291308371,0.319811867,0.244247981,0.214126318,0.048447548,0.049680903,0.047619378,0.594180379,0.754948034,0.706717738,,
p14_jap_main_026,0.34392839,0.437793088,0.317092348,0.357193728,0.292534376,0.238810186,0.066447645,0.060512398,0.047634768,0.623863351,0.883136964,0.80535488,,
p14_jap_main_027,0.318875183,0.471793044,0.343944579,0.359710201,0.26725686,0.237969842,0.048681839,0.051995356,0.048589583,0.622604897,0.918886082,0.830001727,,
p14_jap_main_028,0.319514576,0.459816269,0.352151101,0.351121559,0.27846803,0.221181875,0.048386681,0.050203141,0.048412774,0.605634553,0.925868771,0.829798506,,
p14_jap_main_029,0.276137165,0.403338718,0.302183011,0.30997983,0.254424484,0.218040123,0.048354126,0.049312852,0.047620869,0.563448788,0.800561282,0.729427534,,
