straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_straight_main_001,0.23252236551907676,0.40614587894156157,0.23133474417673164,0.2798994984141407,0.24404771085234897,0.24106023172362642,0.04813396168260868,0.04771144739885621,0.04762336517400399,0.5221209185391651,0.7401870649119116,0.6747672210000876
p07_straight_main_002,0.24712657615974293,0.39404311414010706,0.2185742839234795,0.2848114066275837,0.2920471192481335,0.25389390709454257,0.04835275806173821,0.04793956465994132,0.04762618545849689,0.5712366131458289,0.7525437078189796,0.6981515794170343
p07_straight_main_003,0.2840313182799295,0.42396851368116656,0.2739554479910514,0.2843948233221817,0.3354493720402497,0.24223956380886982,0.048680802861716825,0.0520509660198951,0.049115758594371214,0.6300292687911673,0.7992902120860418,0.7485119290975794
p07_straight_main_004,0.2784701679314409,0.41640163859743556,0.3090363532599091,0.2961296432735498,0.3332214380545368,0.22772078058217157,0.048299805659681894,0.04989396600180512,0.049366887534203104,0.6379768271915933,0.818056257595567,0.7640324284743749
p07_straight_main_005,0.28353495593234923,0.39537162420145766,0.25268500340192374,0.24863024510471154,0.3380989745706749,0.22308576385367643,0.04794416809609596,0.04767295488206414,0.0476499156619705,0.6156531876810348,0.7314586871219186,0.6967170372896535
p07_straight_main_006,0.2622302657172029,0.45902435751671555,0.2864310577275567,0.29575576593279324,0.3651623144128163,0.23755817156379821,0.048491038180393416,0.048438932702246085,0.05034312008890299,0.6549675875771739,0.8310041325080765,0.7781931690288056
p07_straight_main_007,0.28956580688449474,0.450883241811022,0.28487452337013996,0.2724836694949702,0.36222002861224206,0.23540710938093778,0.0485868078956098,0.0487376909331069,0.051067664410141565,0.645637217775165,0.818837832243795,0.766877647903206
p07_straight_main_008,0.23154286134041957,0.4040095592098504,0.27565873039424443,0.2579802153723131,0.24914886378894083,0.26241244354604143,0.048401901614711015,0.04810435802950245,0.04765531730267886,0.560366487087577,0.7573516739507785,0.698256117891818
p07_straight_main_009,0.26499045131091103,0.4307039315473412,0.2942336757186771,0.2932766765433501,0.34610824788118677,0.24275941432847822,0.04842118903603249,0.04950488976880428,0.04914538689415547,0.646737834663046,0.8186188130379746,0.767054519525496
p07_straight_main_010,0.2219758102272507,0.40165858045938646,0.21126932046397098,0.28486152663481673,0.201585392897993,0.18148242956209812,0.048275342239232924,0.04799814976879761,0.047626850001653995,0.43753471046471804,0.7174178141787279,0.6334528830645249
