uppercut_left|p06_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_left_main_001,0.24694937171057613,0.16908078455066727,0.20745873497612544,0.1548821326454085,0.2792752039486362,0.13943421560156377,0.16300892400760997,0.154567349337885,0.18279431041583455,0.2299375646715688,0.29768274559702473,0.16159710020463247,0.18018405093738135,0.2221975526324064,0.32552824300585137,0.19642031381940564,0.9047942034217462,0.29958794510012454,0.2819019399335228,0.3088522948641687,0.3242487292043434,0.053168154826077035,0.04796787559147738,0.047623921524815774,0.4820778266830693,0.8124521904804002,0.43003805600260797
p06_uppercut_left_main_002,0.2838804422489381,0.17899912053429073,0.2236884074327361,0.15810394459460003,0.30524696147735086,0.15414619198176577,0.17744482757683228,0.17469681671913742,0.1941336370004544,0.23420137271658978,0.2914123779082418,0.17190107819622494,0.190840891567041,0.2372871427202267,0.35262206256782935,0.19629197876366994,0.9381067865307309,0.3396500550087934,0.32496709298060755,0.34117308758014253,0.34964337469081613,0.05459197100616026,0.04796711069674088,0.047627217933465485,0.5158939657375547,0.8752294123656478,0.4614283151495566
p06_uppercut_left_main_003,0.28614921655772596,0.1811988241341785,0.28624873434341114,0.147735654759002,0.31944611287912766,0.15462384849474436,0.18857149176076451,0.1797122408180728,0.1945723314773106,0.2763404642251396,0.343366928799923,0.17824629638148506,0.1879886747432175,0.2134123769266662,0.3514853407690947,0.19774620934247011,0.9357773905376569,0.34048292512362627,0.3200523863165192,0.3513082563977328,0.3615577340246655,0.05430118546740268,0.047771567308859196,0.04762699603671342,0.5825967906110429,0.8873624314021911,0.4674947137194522
p06_uppercut_left_main_004,0.26523996885854045,0.15286507632007945,0.054723219500566425,0.0301228285893796,0.29935262970366416,0.12124766254423805,0.04284014535505617,0.012279888587174867,0.16982410647361243,0.21159407764990346,0.29857191168494773,0.17300158102513888,0.1727560076918297,0.20215215802263212,0.3336898290670519,0.19654760752160044,0.9229715903632923,0.3186301012934247,0.30461951448693786,0.3359864003386769,0.3546876691883495,0.05052221009925212,0.04769724997443751,0.04762069651239253,0.45413007643563946,0.7073696593781895,0.377495177945291
p06_uppercut_left_main_005,0.26353189421832945,0.17281779447746964,0.22741250399570184,0.14432331505912507,0.30807478392594423,0.14507849093261632,0.17760436781884953,0.1637841221950825,0.1709241095622229,0.23478086396148568,0.3036174290811626,0.15094373666056168,0.19085011751628173,0.23518639376699965,0.346940149645555,0.19045230768061225,0.9120006519220898,0.31303718741569553,0.2955807831485869,0.3265345829528523,0.3339607706467982,0.054938011619190485,0.047918714878538556,0.04762385458334838,0.5364003714506265,0.8215137371930995,0.43456879588822395
p06_uppercut_left_main_006,0.2766071879419994,0.17876559075618964,0.2928506278293184,0.13897936438662734,0.3121608660444476,0.16203956349080378,0.17728087259339412,0.17506924139008245,0.18402721179689382,0.2612285724172604,0.3242778992599891,0.17331794899187308,0.18704231574853197,0.2267590850297092,0.35786186292238487,0.1978885396849645,0.927504533709994,0.32775302568782505,0.31137587087821056,0.3396757563473435,0.34876172234337705,0.05499719379297553,0.04778934509694577,0.04762906754835095,0.5810837838227804,0.8595271468211265,0.45357810718473873
p06_uppercut_left_main_007,0.28492939941935114,0.18271884658283283,0.2628130242372172,0.12946850905774132,0.34022670554307144,0.16531410089303838,0.16723533131736454,0.17396878945166824,0.18677570255371437,0.30254246573054994,0.33733808025462975,0.17180276709970738,0.1966883175579926,0.2806680063239911,0.3655572287603392,0.19515769992584356,0.9322153587427782,0.3384697688951458,0.3174607499469217,0.3486748417493156,0.3607549538463766,0.05571465340677754,0.04781547556583699,0.047620094006149936,0.6313126665212294,0.8716244456691256,0.45962226983763776
p06_uppercut_left_main_008,0.27959819482966336,0.179044480683864,0.27093256093189483,0.12449329036797918,0.32704390818994133,0.16906715263257616,0.17127238581742965,0.1735665013768533,0.18376734760247443,0.276766428914052,0.33122562038534376,0.1731098631777217,0.19002770772645183,0.26685014953046826,0.3627322427243233,0.19418901019337279,0.9165420489944796,0.32045299008492834,0.3060340722195717,0.32504022317564,0.3307737601700376,0.053065293553562994,0.04770754455350813,0.047619946419185724,0.5988945337019229,0.8574525994960714,0.4525362729576286
p06_uppercut_left_main_009,0.2787726543147432,0.16042715455532142,0.186191922483302,0.14307595355623318,0.3179236290541395,0.16054072164009686,0.1684402857972492,0.17394218915996948,0.17592790050201287,0.23162681541546276,0.32244627591756025,0.17119967881642234,0.18524265589002736,0.2154129592051918,0.32994554401706455,0.19747956643225636,0.9237935845681863,0.3231256369300769,0.30858751231183057,0.3170805354030566,0.32396410663937464,0.05411529719517025,0.047798351544248364,0.04761972627323095,0.48249809712012615,0.8513133660431529,0.4494665461581919
p06_uppercut_left_main_010,0.29293435669922646,0.14918609234651425,0.1631334595414748,0.12082327714282881,0.3234091811764987,0.1515201484665528,0.16675103631384328,0.16261896491618777,0.18012495854788985,0.24231927342281576,0.3086939870863167,0.1656563962561372,0.19359468536819438,0.20119734231138392,0.32330075214290355,0.18567301156941146,0.9343456181399471,0.330359852790782,0.3116473786067792,0.31745070298694145,0.3133659187827231,0.053596814488937765,0.04773967415902868,0.047620120305317704,0.4711629489378299,0.8432122562935489,0.4454161882994333
