hook_left|p21_Global|hook_left_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_hook_left_main_001,0.3096171665498757,0.1938398782235589,0.2805999919989595,0.15412744368102604,0.36828880482521076,0.17171039861797258,0.3336089705614813,0.1492006143536345,0.19104493030338593,0.2494002614692973,0.350704570655603,0.18325811273575596,0.1833919308676317,0.2209844685950133,0.34710923517976344,0.1887206585822068,0.927812840161959,0.32280605557747394,0.3339079589245211,0.33236095833687146,0.3380959264879277,0.05414799949837654,0.054687532887171146,0.04808279715209235,0.6307737216887732,0.8976028913787676,0.47284284426543
p21_hook_left_main_002,0.2445232001104524,0.17645934652539902,0.19446202568719467,0.14494375285482344,0.29791175205020437,0.12449873850545976,0.25672505235640536,0.11153790882841175,0.13520102177934315,0.2320119865283668,0.3275549500644025,0.15716750102768118,0.1452010618232496,0.20043827702603786,0.30586342839963787,0.16895619608297088,0.8715972825445457,0.2732387996887505,0.2822820620873472,0.26257665308303757,0.27122375145472855,0.05246498833288007,0.0484949199023315,0.04762038137322415,0.5449012987235069,0.7335439875008811,0.3905821844370526
p21_hook_left_main_003,0.1281267317867468,0.05776998043994023,0.07222817783164133,0.04695457715825026,0.2059874174058754,0.038561317654954866,0.17458491349865354,0.028177932603304374,0.05075790853381475,0.17085420327299142,0.19999472343324395,0.04943031996580656,0.03882827008276471,0.1099771245410928,0.18654966910663853,0.04776156882687646,0.7957215334771596,0.19737629179398386,0.2009257365389961,0.16557422647323733,0.16931568713763795,0.05189559658311117,0.04782547503860638,0.04761916956190011,0.5805552491567963,0.22001530874754058,0.13381723915472035
p21_hook_left_main_004,0.27647477964998585,0.1495805569680862,0.20974615509906705,0.1284153216194627,0.360891185530227,0.15745935649540016,0.289567528535555,0.1478790120351025,0.16357996276524056,0.23714431243792009,0.34807740319379243,0.18079401308223725,0.17955582788034188,0.23716721064144264,0.34611339693294746,0.19308076943741004,0.9082144090377497,0.30607121898965983,0.3171935376041656,0.31731537481660427,0.32049459190878515,0.052424934872185414,0.04832440873396858,0.04764593347666019,0.5785574384615014,0.8516080326466557,0.449626983061658
p21_hook_left_main_005,0.3306666061280614,0.14116387204988426,0.138314711894855,0.07801405033792552,0.4020810827219729,0.2026256381127666,0.2886834927875945,0.1294506069539822,0.19815535007494045,0.2604955963149087,0.29760938636756046,0.20842253003093222,0.2007349712374976,0.355547940047623,0.3791241200356055,0.2408101157281261,0.9343818929594738,0.43461355728581996,0.3900986491387185,0.39402826977308036,0.3894157130932313,0.18565726549170605,0.10313642179157918,0.04762305292015966,0.5926065873130303,0.7964571850279766,0.4220401189740681
p21_hook_left_main_006,0.17360072359785514,0.10050228251185314,0.1476353331207715,0.09107381963612278,0.25787821132286687,0.08124482773600375,0.20621387568275917,0.059750921040746086,0.09688506647422243,0.19263348809743192,0.2013955397241402,0.07550462009671423,0.07505518129069791,0.17518136840285534,0.26973867810123553,0.09179299408327371,0.8392094286683307,0.24133480518608835,0.24959195911382998,0.2020272708593028,0.21083576635989143,0.05317689660132614,0.047971729582855005,0.04761909301043558,0.6165833902980866,0.41786722783735175,0.23274316042389367
p21_hook_left_main_007,0.13504056059212788,0.003939594576820305,0.10585408095699911,0.002794831664864319,0.1642611436833846,0.001834526516140133,0.15926906221342657,0.0015266662555934003,0.0022302825378596658,0.07244292438426765,0.14965859598036813,0.0038969017549842708,0.0010885727085313515,0.09288136656665687,0.15262413500310204,0.0010610388932953004,0.7164030611986298,0.11638479108793143,0.11641168336186627,0.13444715834094853,0.13443958921146176,0.05309366535079428,0.048265697858228075,0.04761905280787655,0.6218538153698469,0.008539504375737082,0.028079278591806818
p21_hook_left_main_008,0.2370313166055836,0.13278143269321813,0.19840081530843007,0.12527657977802406,0.26864676548227423,0.09486060604241893,0.17358332857637726,0.07450235228133095,0.10533843322706313,0.19398138036038134,0.18092814584421765,0.08466785167489455,0.09402941997099332,0.13886098143154577,0.24435821507382113,0.09413854036734091,0.7981289395022012,0.20857249251638046,0.21981820858920403,0.20430456155916418,0.18163931006526157,0.051581321586787396,0.047886091404286575,0.047619072602417066,0.5250611321005264,0.4984798472260787,0.2730494599142479
p21_hook_left_main_009,0.16991849282690313,0.016618469471524698,0.09775347468635091,0.012627344106063879,0.19837863440829004,0.04912572655982781,0.2094528753581321,0.07191190224868205,0.045808320476475956,0.13210611708864925,0.17966175497794662,0.042472076327672095,0.058629830219120535,0.19263186690028325,0.19868749091976243,0.0429363840153624,0.7684761109692737,0.1620145546687078,0.16967910240628994,0.1868304340327735,0.18388210764697308,0.05521056127454692,0.048352778496652524,0.04761939413629695,0.6124784846055047,0.23051897507162805,0.1390691846039625
p21_hook_left_main_010,0.33291447777231487,0.17297266950609358,0.2512234625020973,0.14742321936407593,0.3448578047191669,0.17760489343324554,0.32530626786155314,0.17473541181952595,0.1932694786626376,0.27040883378809283,0.3067200035994302,0.18460775275316982,0.19332134899492653,0.2944289127572734,0.36023413726742776,0.19718515349734445,0.9237879086589181,0.31505342897341604,0.33009139120319786,0.32165625784693525,0.31917511893131945,0.05507230564381613,0.049161865418356765,0.04762758705948905,0.599701400074599,0.9316115759952484,0.48961958152736873
p21_hook_left_main_011,0.3377160454681121,0.1870948598610041,0.26318361585509814,0.14570938749071002,0.35685974801623954,0.18113021744271743,0.36950316764971053,0.1647826619318646,0.19349136764285849,0.26505602162531317,0.3302149126411401,0.18108118660657602,0.19031778817715467,0.30158982956114516,0.3623644828086398,0.1964083109473998,0.9269732417801648,0.3183731071522856,0.32923971665577845,0.3290122139043405,0.33178418133479,0.05392333756895272,0.056271251049727126,0.04764203674418703,0.6581817233386259,0.9212413076587174,0.4844416722014522
p21_hook_left_main_012,0.32350117194841,0.13870705237564682,0.22012007038794704,0.11834595449013977,0.3415072918859121,0.17957284074033708,0.3466684048486003,0.18250779682326979,0.1870116138500164,0.24184228713575123,0.2946907187396389,0.17104099910462184,0.19455818313839782,0.28434588549336814,0.35680141488375866,0.18953373464575854,0.9168118212323252,0.3048802529816624,0.31402491963777734,0.32284466922021887,0.32485778190051623,0.05256961681825963,0.04898513820158468,0.04762399044549389,0.5876336443547151,0.8972640103403371,0.4724440003929155
p21_hook_left_main_013,0.1360901035289719,0.001384872574037235,0.029858833462848455,0.0011345938890632682,0.1577591432875679,0.003541921620173823,0.1550437701033915,0.004378921676677839,0.00407980982132844,0.07028734064053137,0.12643387719758975,0.00883848452372327,0.00221642355515701,0.10275541987857365,0.16206275536330755,0.000745287095219071,0.7249521745503074,0.12432324035796463,0.12408655548835848,0.15563444268380208,0.15514118052894676,0.05261693303182123,0.04831263714076838,0.04761907078737971,0.5845870628757635,0.014564849955751817,0.031091960371565763
p21_hook_left_main_014,0.27861916556033006,0.11169093028650187,0.23252467378500402,0.10204566807875917,0.3186644749743067,0.16064172110693528,0.2908016011894898,0.1794728269643263,0.17569979542955433,0.2916095672327746,0.2668522390219457,0.15800350181960723,0.18851537907576618,0.2931146609741463,0.3319481385554323,0.17303358816538814,0.8977701969942157,0.2871519982142467,0.2950809236485055,0.2749654196018124,0.2767397273236777,0.05169246731337255,0.048337661235690735,0.04761994968556747,0.5592020170093341,0.8390729176371868,0.44334643366137716
p21_hook_left_main_015,0.23620273911869658,0.06783091480358563,0.1947329780153583,0.061344744794985175,0.3093458316299451,0.13068775126744908,0.2738879912666826,0.1623916005012916,0.1380445589946548,0.2669151068560119,0.23688092387118492,0.13700482068499792,0.15626468667059948,0.28966211112329976,0.2995470112911963,0.12500314226941708,0.8781285376203808,0.2630899600536641,0.26838715791103274,0.23103241385743178,0.22941498457064205,0.05231569990353728,0.047945167230334436,0.04761908877180863,0.5989516593921753,0.6656699093023777,0.35664449903709317
