uppercut_right|p10_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p10_uppercut_right_main_001,0.3498477000504847,0.47285775266118,0.2808111206950107,0.3242118381763991,0.26289899016890694,0.25963136093200373,0.056720862172088084,0.050197624489427266,0.04784915348151866,0.5786609160138563,0.8923864626375905,0.22852646755845718
p10_uppercut_right_main_002,0.32135831093646133,0.4946347948876607,0.2598458220785479,0.34456000269805176,0.23121304136730228,0.2930710714759586,0.05791565716146937,0.05152402327107958,0.047756317767565094,0.6196947049148364,0.8521829414300205,0.2430447951157951
p10_uppercut_right_main_003,0.3418345954919563,0.46654058677055027,0.2568692250072727,0.3529782720967459,0.2820768404880682,0.28753784947247196,0.054981592260066874,0.04813849661907396,0.04793776993618694,0.6403222718274408,0.8785097159824693,0.2478141202355272
p10_uppercut_right_main_004,0.2931684045118983,0.38825571507568934,0.2220735238276435,0.30672680912785366,0.23218158319503185,0.26885884793844517,0.05415918505728146,0.04795120280824087,0.047627464402805006,0.5545777371875589,0.7557352663776404,0.2188960416843604
p10_uppercut_right_main_005,0.37642687156662147,0.49834455934773647,0.26069779762258927,0.3340188022691457,0.24818491753097308,0.33706389754781674,0.10749470773459696,0.06599966417680833,0.04763615800179707,0.6471071346594506,0.8361553848049917,0.2735338355236186
p10_uppercut_right_main_006,0.3167686022915647,0.45835012613798787,0.30453176986184727,0.32685734615873746,0.26950742664524485,0.2686427321465493,0.07038413794362057,0.05045785226275796,0.04834390879780635,0.6291506989745353,0.8434646266982211,0.24999756306030463
p10_uppercut_right_main_007,0.3260724269438871,0.4643667224233198,0.2901806962246227,0.2937289179003103,0.2666342956122013,0.2928854011534775,0.05396914100236242,0.05012358183767361,0.04799387757870491,0.654267364796383,0.8207111867692527,0.25278669587880637
p10_uppercut_right_main_008,0.34843905474768455,0.4862781282139451,0.2681723944295572,0.31057814411898227,0.258784925967199,0.2957906135520819,0.06481203258695362,0.05694924749135607,0.04767325180412397,0.6331883811840455,0.8327161863154257,0.25164988708745173
p10_uppercut_right_main_009,0.33816123231330497,0.4615820591116254,0.29113132231556593,0.3041636802441802,0.2866334857425794,0.27970696235538683,0.05417007201384809,0.04865164962052569,0.04807493972270814,0.6603323848584524,0.8385944541692354,0.25438470216427533
p10_uppercut_right_main_010,0.330966214116843,0.4445285245675237,0.27382752572407554,0.3010464698309324,0.24162489831499595,0.27789470301228314,0.055028640742330055,0.052478630964537545,0.047660970986991694,0.5579060170662415,0.8556281297230351,0.22180442959103636
p10_uppercut_right_main_011,0.3268352943202631,0.4870688336602151,0.29660018615164596,0.3225935525620395,0.2568439381827918,0.30221611929931047,0.06053834566692024,0.05375841771744919,0.0479345049801882,0.6161082330199635,0.8915482586365564,0.24346833213477764
p10_uppercut_right_main_012,0.3415091544391192,0.48845175221184284,0.2943175894384743,0.34542296920566135,0.2811333140881079,0.2987775335179522,0.06132499542600721,0.054676459362099826,0.047763556578191965,0.648790326425197,0.9043237267117791,0.254930593737768
p10_uppercut_right_main_013,0.3280023711327257,0.4378543212257161,0.24218758844908206,0.3179168393218511,0.22512702347373342,0.3231123329963831,0.055570351991966034,0.04792922450361859,0.04765480769728974,0.5848360932449953,0.8437155912860028,0.22944522324685998
p10_uppercut_right_main_014,0.3230674807080817,0.45530178772576113,0.32913112892431384,0.3538692783727294,0.25929922060012717,0.27397954309670086,0.05609141014203915,0.04827155991595883,0.0484629176774859,0.6591363552972178,0.8803920154975632,0.25449977511840527
p10_uppercut_right_main_015,0.2814161858615216,0.3712997142111386,0.19503998706354003,0.27183307404898194,0.19262044036055553,0.2521633538164287,0.0567056774916157,0.04810659999307171,0.047660872647969456,0.5102680281927178,0.6638407173566848,0.20502676855913504
p10_uppercut_right_main_016,0.33137861097163085,0.44889096891198205,0.29180091447918066,0.31540639673517046,0.2810125550351866,0.2567287064364713,0.06818802906139432,0.04929989428433426,0.04769898567506545,0.6152141784040429,0.8390034450802721,0.2442340339165905
p10_uppercut_right_main_017,0.3527695864203667,0.4564975534105546,0.2501196687798253,0.3082269706094294,0.24992112390217694,0.3156860807728494,0.0900047426757942,0.06218076267268129,0.04793744644090522,0.6000254425415827,0.8056523715952123,0.2507369826300194
p10_uppercut_right_main_018,0.29410955701003155,0.4153535961090906,0.21722916273901755,0.29912868524125646,0.20992411994393567,0.26069394142106067,0.05455959057861501,0.047968336177889356,0.04762971580705389,0.5365820040198332,0.7399130436927387,0.21303664359211252
p10_uppercut_right_main_019,0.2982238483655995,0.3800874689151087,0.2401386074350323,0.29974334226847577,0.1845220848849634,0.29452515100789445,0.06257726939889856,0.048213576720892735,0.047644954949646476,0.5754763066774632,0.7145203345613936,0.2287557175990848
p10_uppercut_right_main_020,0.3588001903846618,0.4325213804804481,0.2746028498041321,0.3211653747593379,0.25538937607796103,0.32247852612279304,0.05967033618933025,0.04791669202333424,0.047768962648255774,0.6003969833135031,0.8996066376593541,0.23599467050872253
