hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_hook_left_main_001,0.374340007,0.453548671,0.283486324,0.315851388,0.181418879,0.254939974,0.063626296,0.060600641,0.047651249,0.499642692,0.861346392,0.752835282,0.730851841,0.102551056
p11_hook_left_main_002,0.367204687,0.452996755,0.283544485,0.306230564,0.176587118,0.256373891,0.06062697,0.059711034,0.047643831,0.492927909,0.855549979,0.746763358,0.736662888,
p11_hook_left_main_003,0.348081086,0.460383107,0.274748532,0.249578771,0.192603022,0.190177438,0.067077481,0.064322092,0.047625608,0.429649569,0.779213763,0.674344505,0.634111832,
p11_hook_left_main_004,0.36631559,0.461812127,0.276097444,0.295539504,0.177668201,0.253328179,0.060905126,0.061171176,0.047660312,0.487925292,0.838369955,0.733236556,,
p11_hook_left_main_005,0.367898632,0.471612247,0.291434461,0.249298456,0.192890462,0.220190043,0.065847615,0.06372371,0.047637632,0.446224214,0.835046731,0.718399976,,
p11_hook_left_main_006,0.371265116,0.464038415,0.285161864,0.278552441,0.185693267,0.217604334,0.064446991,0.06252573,0.047665274,0.445130137,0.846509858,0.726095942,,
p11_hook_left_main_007,0.371472287,0.459242816,0.280025442,0.301836542,0.180293542,0.261229571,0.061622257,0.061837114,0.047847814,0.478927658,0.874536571,0.755853897,,
p11_hook_left_main_008,0.356189895,0.441006431,0.271886732,0.292851489,0.180301992,0.256607375,0.062443054,0.060308029,0.047626268,0.474979758,0.834685382,0.726773695,,
p11_hook_left_main_009,0.363781742,0.444845126,0.28881864,0.283543608,0.182097692,0.253377505,0.061280548,0.06103462,0.047644887,0.486733012,0.837431197,0.732221742,,
p11_hook_left_main_010,0.369505242,0.465622877,0.293963758,0.262567417,0.190215573,0.166944639,0.066516399,0.063346623,0.047654113,0.422528938,0.814221978,0.696714066,,
p11_hook_left_main_011,0.374245066,0.436131093,0.273364588,0.298143086,0.180381561,0.263572297,0.062386014,0.059825515,0.047638446,0.492166268,0.842725396,0.737557657,,
p11_hook_left_main_012,0.365945765,0.470703739,0.312267403,0.325539344,0.208527704,0.242673825,0.066453123,0.071518167,0.048042458,0.500974689,0.901118378,0.781075271,,
p11_hook_left_main_013,0.356842386,0.450028935,0.27714295,0.283112381,0.185401439,0.248980594,0.062222,0.060638941,0.047685966,0.468925132,0.839141269,0.728076428,,
p11_hook_left_main_014,0.337060409,0.46702228,0.292363405,0.235798934,0.203981976,0.163915824,0.066834168,0.063864274,0.047632843,0.39898531,0.807068404,0.684643476,,
p11_hook_left_main_015,0.358353252,0.454985244,0.279001782,0.29592583,0.181709254,0.244096168,0.061308176,0.061309683,0.047621455,0.476770331,0.840478795,0.731366256,,
p11_hook_left_main_016,0.373083814,0.465983987,0.277293719,0.282341757,0.1797134,0.261893577,0.062693539,0.059709741,0.047664924,0.488793874,0.844181285,0.737565062,,
p11_hook_left_main_017,0.371317477,0.477176665,0.283625976,0.279111753,0.174363031,0.254647451,0.061260484,0.059266557,0.047668633,0.509691056,0.820483051,0.727245453,,
