straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p08_straight_post_001,0.29651254520475534,0.3544069619599247,0.2978975034270339,0.22366649440286035,0.31295599703274635,0.08913754539917537,0.04824617712456717,0.0524560905488549,0.04876459599875057,0.36211468938471936,0.8355531628127673
p08_straight_post_002,0.30384886436632175,0.3770183256884855,0.26823427381529974,0.26671033964494584,0.2581971611053024,0.07226752672864743,0.04845382424111887,0.048105818913906834,0.04916551897683178,0.3546222773981594,0.8098186811213204
p08_straight_post_003,0.294127895538402,0.35625172408752925,0.3004158249925175,0.22098592401530132,0.32152471813998795,0.08780986357198134,0.048665729170820696,0.05496736232023956,0.050029669645896224,0.3674644729593169,0.8320300491702727
p08_straight_post_004,0.31848902981383087,0.42148461856116315,0.2132142036725741,0.27483343669857735,0.2976023960212059,0.11811060748840718,0.11017194905590985,0.08585488455556345,0.047628533612244596,0.4326830077141288,0.7316949950063729
p08_straight_post_005,0.2812480380612417,0.3731402275078601,0.2192412444435833,0.2781893934123375,0.22988342333321604,0.09049692156261915,0.05570962809170712,0.04920028163286819,0.04763008836732907,0.36851779742082447,0.7331276678651361
p08_straight_post_006,0.29279741770543355,0.3503808164792376,0.31409480877848683,0.21913275098744095,0.32927029526485896,0.0984889249350027,0.048394169344051996,0.05350116142509458,0.048527833570616456,0.3762865844383018,0.8496199412518415
p08_straight_post_007,0.2764352674213268,0.3634919224340523,0.3274292428779899,0.21778835259808682,0.32701543548212475,0.09306719520430361,0.04985833804224426,0.05433944925221788,0.04954064240108212,0.38652240603947113,0.8428246890725795
p08_straight_post_008,0.2825268491470279,0.3677939328006209,0.31223550987837,0.22475264012920504,0.31552843320909363,0.1231513867529362,0.05156699823009338,0.051103089510281675,0.04852171158806932,0.389332192695952,0.8566180935079469
p08_straight_post_009,0.29410182452828326,0.37298970238341617,0.3008135833045904,0.238208102276014,0.31532179937131816,0.09327974755103201,0.048350136156223286,0.05245739166411818,0.04896529408561096,0.3817940840310011,0.8481632397147417
p08_straight_post_010,0.31468030355603444,0.35777064291988925,0.2823385985228247,0.2400812967579394,0.33717163816334217,0.087509050315269,0.04845972530182865,0.05825809389086514,0.054964253120261375,0.3823519993860073,0.8404689312542223
p08_straight_pre_001,0.28101952180146167,0.3810373703398053,0.2868100734563779,0.2232236953290343,0.2827857336548156,0.25009767564996305,0.04853710489453485,0.047988030131569284,0.04958284063883989,0.5008896057057718,0.81922093858103
p08_straight_pre_002,0.30969291998254095,0.377967560118042,0.27115685511219145,0.16698383930755994,0.31046736115327356,0.2053729600106589,0.04889293712436493,0.05695700431662076,0.0541670525380996,0.4577316639782903,0.7772941897101366
p08_straight_pre_003,0.3030880831630341,0.3422603457525246,0.29308221819428837,0.18655897206144356,0.3396479320404851,0.20557083087372888,0.0492289882140632,0.06013286555153049,0.050269571579606306,0.49186741522368366,0.7925675185594672
p08_straight_pre_004,0.2988342375250727,0.3537234793450713,0.30586347475119396,0.17866428964504782,0.3270280120788237,0.20730145670459268,0.04901463008584723,0.05466786181520893,0.0512701702782962,0.505949309201017,0.7826276579118305
p08_straight_pre_005,0.2924109641470096,0.35565780759957843,0.2891035598149278,0.23223605554860943,0.3051496445452194,0.22806978528250363,0.04912922978898163,0.050850167818407614,0.0490190372943306,0.5299982204375697,0.7971053878100004
p08_straight_pre_006,0.26924308894492555,0.33715531007213645,0.2993789116826989,0.15078414714291946,0.3122724872285706,0.15941755325440338,0.04894269118795485,0.051701870314528456,0.04928881327340335,0.4392225672530007,0.7348804788925392
p08_straight_pre_007,0.3170287009091135,0.36816811465548777,0.2851589301814424,0.1962170149727312,0.311226593564326,0.20033334237982148,0.04897652779016425,0.05267026095545631,0.05168786964361425,0.4878666523208583,0.7914450345529553
p08_straight_pre_008,0.2745754092285109,0.35316411361884137,0.3071331908347091,0.1691024254354363,0.31179467861393007,0.16933269668133893,0.0488723693162045,0.05243433134532274,0.051437610089930766,0.44608657253324696,0.7701467194407086
p08_straight_pre_009,0.25530422796160707,0.35827892579820725,0.34037226127139086,0.17608658402683394,0.32116200477659634,0.16291400560337005,0.049199266313128556,0.055490922605232695,0.049940323529992434,0.4794834806147863,0.7725787279486086
p08_straight_pre_010,0.2695008539065736,0.326904887930085,0.28387270931340886,0.1552847908021066,0.31077636541711007,0.15945413727859883,0.04900737318296274,0.053061761035979454,0.04821248455546351,0.45280604068148567,0.6992580497005753
AVG,0.29697894003817543,0.36078468474120534,0.2768316912985559,0.22567420432331048,0.3060225211558232,0.1746753367571192,0.05084696284115873,0.05414680440244325,0.04943899761832819,0.4232322093699036,0.8295402361803064
