jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_jap_main_001,0.364258738,0.491882689,0.300780132,0.325935127,0.249106147,0.277170061,0.048401509,0.052551373,0.047831155,0.58455413,0.930888494,0.826988185,0.806121644,0.091264337
p11_jap_main_002,0.347009036,0.490470269,0.324714473,0.324930671,0.253795865,0.276552444,0.048455825,0.053305762,0.047953923,0.609411283,0.921527849,0.82789288,0.788510272,
p11_jap_main_003,0.34589358,0.494321276,0.349368269,0.331685513,0.239251494,0.277169652,0.048228651,0.05137087,0.047659557,0.649041647,0.901141624,0.825511631,0.697245934,
p11_jap_main_004,0.31345036,0.49458848,0.293868217,0.308037023,0.257579805,0.252723719,0.048469456,0.054469504,0.047653285,0.549871863,0.894425599,0.791059478,,
p11_jap_main_005,0.324495146,0.496066566,0.289565184,0.309874946,0.249346789,0.2589599,0.04826752,0.05099436,0.047649574,0.56450294,0.884989309,0.788843398,,
p11_jap_main_006,0.355321525,0.497411066,0.305491835,0.343757969,0.253632853,0.265257433,0.048328404,0.055083557,0.047691702,0.605568223,0.919374993,0.825232962,,
p11_jap_main_007,0.36987286,0.491371617,0.297254746,0.32981711,0.255152451,0.271329026,0.048255464,0.051171914,0.047627595,0.606552686,0.912510967,0.820723483,,
p11_jap_main_008,0.348326375,0.463700612,0.29622572,0.327546282,0.256275979,0.251331634,0.048235555,0.053793473,0.047624226,0.561775226,0.907124846,0.80351996,,
p11_jap_main_009,0.325809333,0.503162649,0.310011209,0.339966649,0.260775477,0.251463223,0.048986788,0.052423212,0.047632647,0.590195909,0.918618147,0.820091476,,
p11_jap_main_010,0.324145967,0.499545915,0.315377177,0.347213998,0.254406937,0.251977645,0.048325364,0.052743405,0.047645065,0.593661865,0.919693021,0.821883674,,
p11_jap_main_011,0.317015177,0.505343852,0.300952398,0.318810702,0.252269292,0.254012753,0.048751767,0.058749505,0.047714585,0.544012747,0.921630485,0.808345163,,
p11_jap_main_012,0.307738494,0.489454982,0.314542973,0.329406271,0.264434192,0.232986004,0.04862784,0.055993783,0.047643941,0.555705356,0.911897054,0.805039545,,
p11_jap_main_013,0.300259755,0.500259061,0.280742008,0.318271833,0.257423505,0.233972349,0.048463801,0.057998968,0.047620404,0.526065863,0.891545597,0.781901677,,
p11_jap_main_014,0.306916813,0.500188539,0.333469038,0.34504201,0.249224322,0.259025733,0.048928552,0.051852856,0.047626236,0.611231798,0.909766578,0.820206144,,
p11_jap_main_015,0.291749913,0.478842755,0.278240295,0.306712795,0.255659962,0.222055951,0.048191178,0.053766697,0.047619065,0.515311676,0.862833382,0.75857687,,
