hook_left|p19_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_hook_left_main_001,0.3451472580462166,0.47066812870217367,0.32777491844169093,0.30808345330397735,0.19602230143817023,0.1786985041199533,0.07472229449871062,0.06991636755837406,0.04765432644077528,0.5266513391189032,0.7869391433368387,0.22376333372532928
p19_hook_left_main_002,0.37465116852408664,0.46059557921567984,0.3695760438430468,0.3134211926179728,0.22763315990986116,0.23343830062608512,0.0737294248971698,0.07830911679409355,0.04777498704832707,0.5611920731222484,0.8871278677452177,0.23774353827117056
p19_hook_left_main_003,0.3462814786236591,0.438389487392271,0.3565503027488444,0.24544130141791007,0.19071716053498106,0.1993733864216369,0.069968332966982,0.06726629950937742,0.04763474047443653,0.48623157981011583,0.7999832556487757,0.20782207076215842
p19_hook_left_main_004,0.3603081687903007,0.3942942719140806,0.3497109836178093,0.2047781264028909,0.14863438189207237,0.18046605506920033,0.06781785323896106,0.06346461128044466,0.04762057143681348,0.42003748790701756,0.7517917172073435,0.1837733174754744
p19_hook_left_main_005,0.3747024071573225,0.4086363763459403,0.3573972166792374,0.2410466579544444,0.1648617263316758,0.22050741525515036,0.06773298716025475,0.06494227810982459,0.04762760109243811,0.45580760736828935,0.8292346252065605,0.1961609575461229
p19_hook_left_main_006,0.36472177648475285,0.42112599797909905,0.34738054006013164,0.23336243216805622,0.15964097035089928,0.21124264556283387,0.06693556869620902,0.06403863057438179,0.04762286265993717,0.4333752725984975,0.8221293445953529,0.18811649062302943
p19_hook_left_main_007,0.35695802571370533,0.41436909216975193,0.35557214182361874,0.23708388331222263,0.1659747732632785,0.2162470136201379,0.06677135418443272,0.06429233615399554,0.04766187188350567,0.42070137002501945,0.8522212364402212,0.1839216867878159
p19_hook_left_main_008,0.25651088221242657,0.30181116303993677,0.26215021934547017,0.1423698107545393,0.08641210924925863,0.12553775288550714,0.07073438491125134,0.06355303869867901,0.04761942507627609,0.4624994439129256,0.331833589683453,0.19892895584095197
p19_hook_left_main_009,0.35282072605163534,0.3935819843603515,0.34732707278965513,0.1995089709352822,0.14826861205253755,0.21422003462787123,0.06645646619023118,0.0648421255926855,0.04762056305810077,0.43502544003503835,0.7617090014220201,0.18877467727265165
p19_hook_left_main_010,0.3524824491372332,0.41744097712821776,0.3593541924777222,0.23790612637416714,0.16241910906592616,0.22471816557110086,0.06715337079515313,0.0647336426263001,0.04762861373837681,0.43751176507990375,0.8419134941321935,0.18979959283378567
p19_hook_left_main_011,0.33565938282132135,0.4161303055280971,0.3305502816409412,0.2106289283288542,0.14057290762517455,0.1853143702748225,0.06607328635845366,0.06436667484194947,0.047620211307145034,0.4058708788543707,0.7475465245872103,0.17877028001825793
p19_hook_left_main_012,0.3673312682460082,0.47385513271381524,0.3185100024007219,0.2970588249351203,0.17429796447004503,0.16271197649198016,0.07254017450209879,0.07118612684261182,0.04765695542950475,0.5073605821248397,0.7638222264258581,0.21702896115651676
p19_hook_left_main_013,0.3161602184145329,0.3793073373228661,0.3188280619747853,0.1843565887059607,0.12990742889818385,0.164463845328767,0.06664505614260212,0.0644588420342002,0.04761993794229815,0.3918699970690521,0.6624906507086765,0.17432463174861815
p19_hook_left_main_014,0.32881675958196654,0.42193021192864605,0.35106461811412243,0.20889224823565972,0.14955269430609036,0.1756920281208913,0.06842923143416738,0.0647858766681286,0.04762048060775975,0.39095994048088234,0.7792511559605666,0.17472501619439276
p19_hook_left_main_015,0.32373124691704824,0.4023407020857358,0.32848074875802585,0.2007752107858632,0.1421510670214014,0.16026522295108253,0.06676918182338942,0.06430999115958363,0.047620448659111914,0.40379650007996765,0.7072225862380224,0.17829189102098023
p19_hook_left_main_016,0.3488033952211957,0.44845618408197724,0.2725636898252807,0.2583096406353973,0.15507531421479254,0.14342408677180654,0.0718839205501295,0.06791510205128318,0.04763443405829471,0.4647548108150068,0.6669854126718233,0.20151794447213983
p19_hook_left_main_017,0.28855480242699955,0.3622242919601245,0.30071800097240586,0.15515258480054678,0.11533095990522087,0.13317665739568013,0.06576842009819585,0.06375989066308142,0.04761961783464924,0.3881065345399204,0.5515803956959273,0.17254494843373255
p19_hook_left_main_018,0.32157965846097325,0.40069241118810905,0.33509817139278597,0.19000235909789395,0.13301499915360254,0.1839703280599979,0.06734278558838819,0.06395626621057404,0.04761996686755053,0.41366072192683295,0.7003833803079835,0.18165325790859838
p19_hook_left_main_019,0.3445799259571875,0.4086313740649034,0.35743414509156446,0.20304666498127721,0.15799062897031363,0.1840039856485124,0.0667863369604155,0.06525582388817937,0.04762099808481798,0.3989032259883686,0.7901623805620714,0.17698179561232114
p19_hook_left_main_020,0.3393324189528628,0.4530570315857335,0.30932502940383966,0.2356848678168581,0.14937322890899113,0.10380843976309664,0.07298742894138599,0.07009368865637347,0.047637243629020345,0.42530376356888855,0.6721652677217799,0.1894616270555493
p19_hook_left_main_021,0.2953674377556825,0.35889796392974843,0.30584039532385826,0.1661445407913309,0.11103236560038487,0.12315461539223391,0.0664918406479239,0.06378132450584384,0.0476194387340416,0.4161589746611867,0.5242561660683249,0.1821440466049848
p19_hook_left_main_022,0.3492352243416721,0.41484458960776827,0.35219512015303883,0.21043077439229796,0.14979579623132272,0.16933538460711123,0.06760516677415525,0.06443866942744016,0.047620185344917285,0.4300145088232374,0.7502288877360415,0.18735278167494424
p19_hook_left_main_023,0.34692540527542165,0.46511712112852,0.297876287470463,0.27226686854166676,0.17823860440200243,0.1332205759188208,0.07806242064813405,0.07214319655198341,0.047633197471452095,0.4782310907860417,0.7002311109845342,0.20947890266205305
p19_hook_left_main_024,0.3659899820517467,0.4303651714878084,0.35395407536432916,0.20807259825266647,0.15720367620536527,0.18238834107500965,0.06667940907942958,0.06418579825938416,0.047623844887059716,0.3920600502622834,0.8183739409843818,0.1743084192003657
p19_hook_left_main_025,0.3534591250124291,0.42909930966921117,0.35966756392487553,0.19465390075048689,0.1556072074356381,0.1631334554216744,0.06903732590604664,0.06438600509549598,0.0476207856507142,0.4113746182512868,0.7684056493791179,0.1815993164176098
p19_hook_left_main_026,0.3239227575274891,0.43136090716074643,0.3070012992787873,0.23973155074738436,0.1302508991890199,0.09793334263623624,0.07636237740570732,0.069629609097592,0.04763677277886443,0.4477006261724121,0.6044357120010864,0.19789753755857048
p19_hook_left_main_027,0.3446393289615307,0.41962850831109383,0.3576651181328213,0.20189104773825078,0.1528614171480218,0.2041993126085404,0.06739811636717907,0.06528465603423118,0.047620844190177175,0.43121869796166534,0.781994550459092,0.18796715678769185
p19_hook_left_main_028,0.35857585982334994,0.4493836493421526,0.361812142312688,0.24233898758376277,0.18082753765959553,0.22210907212851533,0.06611711333595353,0.06421977760879333,0.047731765446902594,0.4639543376842526,0.8587722173404105,0.1980970762096665
p19_hook_left_main_029,0.32502806983834887,0.4095610116399079,0.34628867736166596,0.195969318663652,0.13816439303933298,0.1900306344232779,0.06851103841500497,0.06423868497842097,0.04761992230898281,0.4151144741954515,0.7314966733975313,0.18262139919629244
p19_hook_left_main_030,0.3218362762864205,0.4505887925141393,0.3217926693108903,0.2610745847518666,0.18199641107328707,0.11671901562200596,0.08091402523657117,0.06873835024849317,0.04764160578853465,0.41782372066591167,0.7422177593453039,0.18915869871699198
p19_hook_left_post_001,0.3480032483421208,0.48379080247401535,0.3021427430702481,0.3007614915027842,0.153100752006721,0.15870147029512868,0.08836581130924277,0.07001994834132046,0.04765099084541399,0.502780693815665,0.7136055047087034,0.2203888178220761
p19_hook_left_post_002,0.35916210594155934,0.4982760602713344,0.320410352437107,0.3140855374632068,0.19140546594401345,0.20710631357186832,0.07121264696943748,0.07126955882398701,0.047916745084913656,0.5094032104286544,0.8485503352917309,0.21729513874069298
p19_hook_left_post_003,0.3791286392954686,0.47064995790473557,0.3278581473538306,0.28762973287342525,0.1861276546662221,0.21689822811387938,0.07097922627205856,0.07147936038777261,0.0476790500054373,0.49965365687333607,0.840859129326993,0.21403741451105573
p19_hook_left_post_004,0.3031356307597465,0.44141214985175664,0.20363325160291484,0.2771036897570963,0.1389748581132022,0.10314490091845445,0.0746137086186029,0.07089355559812331,0.04762635320395028,0.4733835723254433,0.5262054595526867,0.2062969455140565
p19_hook_left_post_005,0.35050340707952843,0.4709829971749711,0.31155362128761377,0.2673093137608378,0.15485806853183576,0.14907638999699374,0.07420357576172497,0.06947718265671453,0.04765518089920879,0.4846700040964391,0.7079900141241032,0.2094502541716262
p19_hook_left_post_006,0.3549222284456134,0.44867049640622836,0.3454404724857791,0.26345099437259156,0.17369207359377586,0.19603617963524142,0.06985726523726703,0.07194856130374758,0.047630912100836885,0.49701326686633507,0.779418341272687,0.2129396978024499
p19_hook_left_post_007,0.3525231769575072,0.48291691425281585,0.32926319011456945,0.2903476123240994,0.2185332814711626,0.25580914380190667,0.0916895151128061,0.07610243591973635,0.04771789199734737,0.5078839307904519,0.8754436192587454,0.2252252939409981
p19_hook_left_post_008,0.35943970974520034,0.45214424500192585,0.31922207479521747,0.2299491853802984,0.17577224325221344,0.21822213971745325,0.06987169060677495,0.06547663019737626,0.04767132439613129,0.39358145650806003,0.861959140285239,0.17630992577073706
p19_hook_left_post_009,0.34200603777537086,0.4391354444507568,0.3549002365394496,0.19708905547864508,0.15222048785964348,0.17975470063369717,0.06604398581750112,0.06426516317396973,0.04762079229684427,0.40981769428385606,0.781667436162816,0.1800422810917756
p19_hook_left_post_010,0.36767853318581467,0.4730865818422756,0.31591735038261126,0.26914554598971324,0.1847775376320308,0.21590677868151845,0.0699834264283764,0.07029395706059818,0.047806447567615935,0.45240348923915324,0.8523970580700677,0.19756029090937594
p19_hook_left_pre_001,0.35268863215097823,0.43472838517993956,0.3066800591118216,0.2834737885317371,0.19914216749717445,0.2078396386722373,0.0709673262387416,0.06894644786646412,0.04765257435383555,0.5022535756971374,0.7913252156233128,0.21405578326744767
p19_hook_left_pre_002,0.3511286725047348,0.4178919090064895,0.32071384694013755,0.21641377711603402,0.17698402189892304,0.22393026809721542,0.07767037739791573,0.06562340328826906,0.04767096001918035,0.3922764330458997,0.8306758233259115,0.1785234045773615
p19_hook_left_pre_003,0.3321869980594074,0.44552873462754883,0.32854300746775034,0.263631765917039,0.19052489259832994,0.20588055486864087,0.06995446360686128,0.06644173889218202,0.047645132823699955,0.46505410705222056,0.8166332694413645,0.20048343651708794
p19_hook_left_pre_004,0.34535316889645734,0.421794537010161,0.3102044416310187,0.2186417518599963,0.17797662738542155,0.21629464747428936,0.07385115570580986,0.06599559130126761,0.04766671374009074,0.38671141687528027,0.8245320197262884,0.1755193879607859
p19_hook_left_pre_005,0.3437729085847598,0.42328606466412644,0.3245013395368154,0.20790880456936014,0.17717206730874982,0.20468704874225357,0.07105373505748248,0.06552464201520682,0.04765284835764559,0.38301036901476065,0.8235050262073079,0.17319624869581662
p19_hook_left_pre_006,0.34464307881363965,0.4296557056633127,0.3136246567356179,0.20556333959925427,0.18120229117939757,0.19764735464753141,0.07334281129801334,0.06568940559007098,0.04766162938194591,0.36483409857115406,0.8265213572440844,0.16795543848641278
p19_hook_left_pre_007,0.3382897888300686,0.45256910039271875,0.3157095923287986,0.2478553862315807,0.19538861655642153,0.21458669661960988,0.0697189584060688,0.06661779793755133,0.04766385327106047,0.4543471535356266,0.8233477808119929,0.19689463662641554
p19_hook_left_pre_008,0.3441221087105567,0.43724143810753324,0.3239069960068174,0.2142115694758262,0.18239734471073943,0.21263770644993735,0.0662671582525101,0.06494244475140534,0.04765934988713276,0.41742975604671795,0.8211624494000462,0.18287978635021113
p19_hook_left_pre_009,0.33525604937994996,0.4562970421668018,0.29702657669784444,0.2880759005113204,0.1595922301110146,0.1233968392213162,0.08006462439003854,0.06717104743013917,0.04766442491566231,0.44996627733200467,0.716154685003995,0.19906731638406078
p19_hook_left_pre_010,0.3508010852460217,0.43509376779623665,0.31535560483240277,0.2253696409267445,0.18607980895337836,0.21604725884432577,0.07792208772073062,0.06515887094430653,0.04770095788055705,0.4087104952177659,0.8289156331971487,0.183930484627601
AVG,0.3427771618664006,0.43123074799488587,0.32612134582786967,0.235350038588397,0.16379504593633637,0.18254216446806076,0.07124120487925305,0.06699661090404017,0.04765436705918593,0.4417691218301157,0.7575555044405788,0.19333564587113627
