uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_uppercut_left_main_001,0.359465094,0.419350328,0.320905605,0.336098794,0.297870768,0.259078768,0.051189249,0.047990972,0.047635273,0.646666317,0.891927764,0.81834933,0.777608328,0.038129111
p08_uppercut_left_main_002,0.357409052,0.420216096,0.320770106,0.341078186,0.30626143,0.281996366,0.051563646,0.048781081,0.047709234,0.649840452,0.921099133,0.839721529,0.770323474,
p08_uppercut_left_main_003,0.3352675,0.439452618,0.335312581,0.305859692,0.304887039,0.260248227,0.051138384,0.048404641,0.047646209,0.615251967,0.913503461,0.824028013,0.732194363,
p08_uppercut_left_main_004,0.350242133,0.364864277,0.331848155,0.269008687,0.304661801,0.265343324,0.049087638,0.047908678,0.047639722,0.565023176,0.895129733,0.796097766,,
p08_uppercut_left_main_005,0.335486017,0.445242279,0.351666951,0.30369352,0.326777258,0.264359367,0.050970001,0.048159019,0.047652424,0.64859723,0.921582826,0.839687148,,
p08_uppercut_left_main_006,0.344928874,0.346415153,0.321653462,0.280065629,0.273997674,0.225735651,0.048832681,0.047769009,0.047625276,0.515562578,0.866494528,0.761214943,,
p08_uppercut_left_main_007,0.335804564,0.418127321,0.304629875,0.315573186,0.32598915,0.270239324,0.051699027,0.04818443,0.047650863,0.602793029,0.924727639,0.828147256,,
p08_uppercut_left_main_008,0.341584721,0.344262453,0.308139257,0.258721358,0.284595153,0.221804761,0.048836219,0.047734575,0.047623065,0.496923624,0.856450339,0.748592325,,
p08_uppercut_left_main_009,0.320173298,0.376533776,0.273263702,0.294273949,0.299656018,0.208692048,0.049992018,0.048038309,0.047630757,0.538416815,0.827742806,0.740945009,,
p08_uppercut_left_main_010,0.340693969,0.4262091,0.31658009,0.308998,0.309642078,0.247814481,0.051148911,0.048224237,0.047715207,0.584512645,0.91396678,0.81513054,,
p08_uppercut_left_main_011,0.357024622,0.422115431,0.325595066,0.318261747,0.312541259,0.252938708,0.051044739,0.048280923,0.047887949,0.611217918,0.920328407,0.827595261,,
p08_uppercut_left_main_012,0.356864142,0.419365299,0.313160466,0.305093504,0.325510567,0.24755861,0.051108168,0.048231236,0.047643106,0.601394593,0.912543143,0.819198578,,
p08_uppercut_left_main_013,0.334915648,0.445086031,0.330354742,0.315867658,0.325618614,0.248280841,0.051180488,0.048323762,0.047758014,0.627016266,0.916758209,0.829835626,,
p08_uppercut_left_main_014,0.336532425,0.438843239,0.263948178,0.314309048,0.316440277,0.2435882,0.052207971,0.04819363,0.047623496,0.566839343,0.894404121,0.796134688,,
p08_uppercut_left_main_015,0.349776204,0.356827609,0.296553657,0.257515754,0.291625459,0.238531331,0.04904702,0.047863652,0.047632705,0.489844665,0.880814436,0.763523505,,
p08_uppercut_left_main_016,0.354857771,0.402076978,0.264007548,0.306854873,0.30172635,0.23556359,0.050407238,0.048036335,0.047632736,0.536172594,0.887418357,0.782044628,,
p08_uppercut_left_main_017,0.350999367,0.35106821,0.300788436,0.244097917,0.274688671,0.204087125,0.049029598,0.047806891,0.047624094,0.488566617,0.826206575,0.724914588,,
p08_uppercut_left_main_018,0.344193406,0.412102051,0.301936836,0.312867142,0.303526861,0.236818106,0.050986791,0.048051708,0.047632899,0.577950626,0.892445893,0.798097313,,
p08_uppercut_left_main_019,0.350797731,0.361633675,0.297690441,0.274052445,0.276016684,0.218209064,0.049158085,0.047816376,0.04762679,0.501552527,0.857302965,0.750577833,,
p08_uppercut_left_main_020,0.334083195,0.432368069,0.305198036,0.303602752,0.291953376,0.22773014,0.050815933,0.048123851,0.047625904,0.571693758,0.877244101,0.785578998,,
p08_uppercut_left_main_021,0.348360011,0.366803399,0.313400292,0.262107259,0.27516575,0.215192211,0.049132551,0.047822676,0.047628461,0.483708419,0.872975561,0.756195419,,
p08_uppercut_left_main_022,0.345150436,0.366885021,0.302988966,0.270131241,0.276856717,0.212586506,0.049192552,0.04781252,0.047633435,0.478970225,0.874383926,0.755759816,,
p08_uppercut_left_main_023,0.341832093,0.354190989,0.308152607,0.248545683,0.290570948,0.226269287,0.049002374,0.047760065,0.047629179,0.503884405,0.850204142,0.746308221,,
p08_uppercut_left_main_024,0.342532113,0.407053978,0.306667522,0.270299971,0.302050404,0.239533029,0.050685001,0.048044728,0.047634949,0.521520785,0.906686484,0.791136774,,
p08_uppercut_left_main_025,0.345806563,0.43515815,0.281258517,0.302497099,0.310710985,0.237985216,0.052056699,0.048161068,0.047624953,0.556666735,0.900603588,0.797422532,,
p08_uppercut_left_main_026,0.359826358,0.411988034,0.274449067,0.295565966,0.287950499,0.214952417,0.050813224,0.048252976,0.047629631,0.550558179,0.847455644,0.758386404,,
p08_uppercut_left_main_027,0.300199545,0.377621135,0.242028529,0.276887394,0.238572276,0.175943658,0.050784429,0.047966158,0.047623627,0.580940272,0.641371389,0.623242054,,
p08_uppercut_left_main_028,0.332308207,0.351214882,0.307454989,0.282979402,0.256521108,0.202058031,0.048942412,0.047794197,0.047627288,0.499289769,0.831632993,0.731930026,,
p08_uppercut_left_main_029,0.339171907,0.355241076,0.304005841,0.258641456,0.252149972,0.216327142,0.049022569,0.047776712,0.047625897,0.466379155,0.848558608,0.733904772,,
p08_uppercut_left_main_030,0.347254074,0.360769456,0.317365772,0.270489715,0.263573928,0.213125495,0.04912405,0.047837562,0.047636721,0.511912212,0.844250414,0.744548954,,
p08_uppercut_left_post_001,0.344005018,0.360286343,0.322822376,0.25422495,0.261405986,0.219843421,0.049033826,0.047778975,0.047627152,0.494261837,0.851774009,0.744520357,,
p08_uppercut_left_post_002,0.348356583,0.381411271,0.312627328,0.284254296,0.277106711,0.23263458,0.049611018,0.047989685,0.047650427,0.525161043,0.88070049,0.774038656,,
p08_uppercut_left_post_003,0.344113554,0.364953847,0.311007397,0.266845395,0.27914667,0.228395794,0.049204426,0.047843533,0.047631906,0.518236061,0.854327878,0.753500333,,
p08_uppercut_left_post_004,0.345310043,0.359518396,0.280221146,0.269449638,0.259226049,0.215882197,0.049096907,0.047767133,0.047628331,0.472082305,0.841075177,0.730377315,,
p08_uppercut_left_post_005,0.31029607,0.397733756,0.314107987,0.289167353,0.260079883,0.222828119,0.050354575,0.047969836,0.04764548,0.500724017,0.875522883,0.763083223,,
p08_uppercut_left_post_006,0.323993151,0.425260014,0.331073923,0.292376174,0.268751292,0.218952167,0.050687378,0.048234974,0.047629982,0.537782405,0.883896518,0.780062284,,
