uppercut_left|p13_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p13_uppercut_left_main_001,0.33051991218396737,0.4542562705600256,0.3172060528663573,0.29385531792859615,0.2430947765635037,0.2217534555162401,0.050203988692886795,0.048174065906429704,0.04762891578062004,0.5453168617834147,0.863900563389002,0.21456497212757702
p13_uppercut_left_main_002,0.321402125786983,0.4334442492352456,0.2968877931965758,0.2662523416012291,0.23662226466314093,0.2074496491587552,0.04996574763097802,0.04784475789348698,0.04762304367977353,0.5254460013245799,0.7978869523219855,0.2077521689496816
p13_uppercut_left_main_003,0.30830059073109733,0.45984867972469345,0.31528361647354564,0.2945692690879718,0.23948167690217043,0.22272269353459612,0.05074744773276232,0.04836268036001766,0.047623482565030024,0.5499471879321298,0.8432968603962439,0.21635243867496992
p13_uppercut_left_main_004,0.30841332138040645,0.4557309468166727,0.2828665572271118,0.29095129539812536,0.190723123674559,0.1640435310727048,0.052256541557333704,0.04823362902876359,0.04763237602195529,0.4801310248354129,0.7727719854855285,0.19354039847383672
p13_uppercut_left_main_005,0.3152106521513696,0.46657035065443137,0.3196518349119871,0.2982619695505787,0.23604521253218155,0.25646208625924755,0.05064715191349811,0.048300874358319694,0.04762519859343327,0.5704746952700621,0.8708343622967182,0.22314090718062662
p13_uppercut_left_main_006,0.30026874937543574,0.4063418385800478,0.31292903482724166,0.26957807539973766,0.21533783480623586,0.2147628763107025,0.048867385232475025,0.04789821755004279,0.04762327402307746,0.5222481296583871,0.78235904047768,0.20633791081363495
p13_uppercut_left_main_007,0.30421704831220364,0.4457542825287669,0.2973363290227199,0.25957885167468725,0.2445911880515923,0.23121257780049298,0.050396939587796064,0.04823777741899533,0.04763035859273581,0.54738121515598,0.7976236056982129,0.21533864405425712
p13_uppercut_left_main_008,0.2621483341568764,0.4065321639539407,0.3116233491832134,0.25928026866526654,0.22345090162299344,0.20627381388522123,0.04901544398743903,0.048095911477167214,0.047627615565841316,0.47867898157000327,0.7906961214197372,0.19193011234486984
p13_uppercut_left_main_009,0.303149085557315,0.4366954092750678,0.312927538066232,0.2975237111452917,0.22449718125459114,0.21713990339942027,0.0491097394937476,0.048026600046588944,0.047625295938623156,0.5530635037807692,0.8081017434339353,0.2167332811070352
p13_uppercut_left_main_010,0.3028524746588926,0.4598715974960335,0.31636915918342134,0.31256586832677397,0.23909178354456997,0.23690272916784377,0.0510306805466782,0.04868717634358936,0.04762288081748821,0.5780803930681604,0.84692441045371,0.22593274998614263
p13_uppercut_left_main_011,0.3006376672168195,0.39076774784009327,0.2938666751499669,0.305436341778684,0.20630685586103667,0.19621052324948632,0.04882778365503954,0.04788747328188608,0.04762251618288761,0.5195758479034354,0.7638878239591369,0.20543036828012032
p13_uppercut_left_main_012,0.31164081467023086,0.4307166530966951,0.3295135416225953,0.31643862005235174,0.24054438551427065,0.21947154868808835,0.04967654033914669,0.047873688559162936,0.04762355714780744,0.583998207583534,0.8338321358331778,0.22718281216061456
p13_uppercut_left_main_013,0.3035912299130894,0.43745613323360366,0.31687417030615156,0.3059137137152195,0.23360145944963814,0.21364677744982288,0.05063460531302135,0.04823461684399161,0.04762941202075358,0.563352467091778,0.8145415205760921,0.2207405630829303
p13_uppercut_left_main_014,0.3059949817998574,0.4083772909787274,0.3067867510864787,0.29357731032624806,0.21740907987717134,0.23802401715525337,0.048852144901180686,0.047900331372551175,0.04762755826779476,0.5299973579362871,0.8228262100763362,0.20891661140333967
p13_uppercut_left_main_015,0.28999903145475764,0.3855004873904758,0.2856447142322551,0.3007056148114602,0.20001889024727446,0.22495474894761974,0.04886809074264532,0.04789770113726338,0.04762111531549406,0.5413065187660153,0.7452242469844992,0.21269077021530802
p13_uppercut_left_main_016,0.2806477484681213,0.41925624449086885,0.2950883207164862,0.2926384673303827,0.20791864749872402,0.1749699968915348,0.0503436225806788,0.04821870278889441,0.04762054534577244,0.5151011785168189,0.7433767627920268,0.20455450129546401
p13_uppercut_left_main_017,0.29879009825590075,0.42545748831973473,0.3126310168871869,0.3007624909814367,0.21985517942363741,0.24645983498588894,0.0489348069274743,0.04793795531795343,0.04762377968156165,0.5471102801103211,0.8340365968163375,0.21466101411858296
