uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_uppercut_left_main_001,0.344648691,0.421988733,0.331212553,0.321257907,0.310435275,0.260826647,0.048385742,0.047742028,0.047623602,0.691102847,0.854038285,0.805157654,0.748127493,0.039528089
p08_uppercut_left_main_002,0.353061987,0.442479147,0.331192498,0.290493723,0.325419548,0.276646823,0.048407261,0.04772471,0.047624056,0.680561184,0.8772324,0.818231035,0.739502853,
p08_uppercut_left_main_003,0.330221721,0.441942392,0.313852395,0.274562653,0.320783226,0.254502525,0.048458626,0.047723909,0.047623245,0.634915126,0.854110591,0.788351951,0.699974764,
p08_uppercut_left_main_004,0.329358631,0.368867628,0.319915326,0.320530918,0.284063054,0.251016639,0.048008381,0.047819651,0.047657052,0.608980838,0.849035575,0.777019154,,
p08_uppercut_left_main_005,0.303040903,0.446227505,0.346447269,0.284630972,0.319893695,0.26087089,0.048388463,0.047700733,0.047625327,0.653127384,0.870557712,0.805328614,,
p08_uppercut_left_main_006,0.314822268,0.34066341,0.305117195,0.318449497,0.252176218,0.212972006,0.047878964,0.047681167,0.047624043,0.564759711,0.787634917,0.720772355,,
p08_uppercut_left_main_007,0.325975292,0.427701814,0.315306101,0.293268838,0.325387258,0.262673211,0.048478199,0.047721792,0.047623689,0.635545075,0.876188836,0.803995708,,
p08_uppercut_left_main_008,0.310087323,0.333213646,0.293795779,0.301333885,0.25134325,0.207021362,0.047898484,0.047674781,0.047622109,0.551654326,0.761276349,0.698389742,,
p08_uppercut_left_main_009,0.303165345,0.376274891,0.263599781,0.282668099,0.27919704,0.202590862,0.048096618,0.047710994,0.04763152,0.586482601,0.725880296,0.684060988,,
p08_uppercut_left_main_010,0.325892809,0.436563615,0.336435771,0.280251752,0.316705979,0.251468135,0.048526325,0.047723585,0.047628827,0.629537116,0.871575628,0.798964075,,
p08_uppercut_left_main_011,0.350047343,0.431382758,0.329985445,0.270710058,0.317386382,0.252937732,0.048565221,0.047734245,0.047669287,0.637596649,0.859015338,0.792589731,,
p08_uppercut_left_main_012,0.3453807,0.428462793,0.322778422,0.277401898,0.320013033,0.246139031,0.048530702,0.047735974,0.047621295,0.650048306,0.841258509,0.783895448,,
p08_uppercut_left_main_013,0.327731706,0.449261352,0.325785644,0.273053634,0.324024073,0.247609195,0.048490942,0.047716389,0.047628208,0.633593922,0.862057612,0.793518505,,
p08_uppercut_left_main_014,0.320091794,0.4448832,0.309136667,0.310171048,0.327856543,0.24350071,0.048570437,0.047726945,0.047621359,0.671520273,0.841660265,0.790618268,,
p08_uppercut_left_main_015,0.319858716,0.351478782,0.310970555,0.301037562,0.262560574,0.223244852,0.047969642,0.047747281,0.047633785,0.552419638,0.815522433,0.736591594,,
p08_uppercut_left_main_016,0.340886133,0.408313273,0.285847659,0.272413708,0.293077556,0.234890314,0.048270876,0.047709027,0.047624823,0.585371558,0.815253214,0.746288717,,
p08_uppercut_left_main_017,0.316420257,0.339727516,0.275860102,0.278072676,0.251076201,0.197151874,0.047939853,0.047686456,0.047624482,0.529226746,0.741358012,0.677718632,,
p08_uppercut_left_main_018,0.326195435,0.418578031,0.324462985,0.345065453,0.320340561,0.238020188,0.048397889,0.047710921,0.047626201,0.693555777,0.846783316,0.800815054,,
p08_uppercut_left_main_019,0.320114729,0.352816905,0.28308257,0.31081112,0.254091382,0.208289248,0.047978112,0.047703166,0.047624768,0.551867465,0.778693326,0.710645568,,
p08_uppercut_left_main_020,0.307376666,0.433297317,0.315122225,0.264778581,0.294032607,0.225476763,0.048323501,0.047716549,0.047623264,0.591358357,0.818443371,0.750317867,,
p08_uppercut_left_main_021,0.319517337,0.361319569,0.300523912,0.303320912,0.253983311,0.205020904,0.0479846,0.047707573,0.047632339,0.531888796,0.8054871,0.723407609,,
p08_uppercut_left_main_022,0.320289492,0.364135918,0.29698656,0.305076682,0.256058893,0.206732903,0.047983708,0.047727865,0.047634022,0.535098834,0.807779006,0.725974955,,
p08_uppercut_left_main_023,0.310850009,0.350983286,0.309420756,0.285700055,0.254606435,0.217629228,0.047935049,0.047687626,0.047626494,0.551265849,0.780955839,0.712048842,,
p08_uppercut_left_main_024,0.320001569,0.418450875,0.332132145,0.305468298,0.317121288,0.234867315,0.048249349,0.047704446,0.047623235,0.619058867,0.876390978,0.799191345,,
p08_uppercut_left_main_025,0.339099702,0.456043066,0.304092635,0.287176149,0.327410548,0.238314816,0.048507719,0.047735249,0.047619806,0.635190245,0.858067729,0.791204483,,
p08_uppercut_left_main_026,0.340640331,0.418829407,0.282171764,0.246533311,0.294105863,0.214247973,0.048342521,0.047698506,0.047621519,0.592290955,0.768452612,0.715604115,,
p08_uppercut_left_main_027,0.286631023,0.373881645,0.2428595,0.300618823,0.25887118,0.169050531,0.048304973,0.047712203,0.047620024,0.683746345,0.570142635,0.604223748,,
p08_uppercut_left_main_028,0.293146158,0.337676356,0.287127359,0.31189204,0.235471443,0.19584109,0.047930618,0.047704659,0.047628086,0.540479152,0.745906364,0.684278201,,
p08_uppercut_left_main_029,0.303662222,0.346605562,0.302022235,0.293502764,0.235891689,0.211783326,0.0479409,0.047695978,0.04762947,0.534845359,0.771309148,0.700370011,,
p08_uppercut_left_main_030,0.3163977,0.351452325,0.309984711,0.291694362,0.244408641,0.205826068,0.047987104,0.047713089,0.047629715,0.55664726,0.767509497,0.704250826,,
p08_uppercut_left_post_001,0.311758991,0.349077721,0.297146596,0.292236827,0.24292993,0.208621771,0.047948613,0.04768527,0.047628717,0.537041433,0.771132955,0.700905498,,
p08_uppercut_left_post_002,0.320667799,0.379617208,0.292823274,0.302998353,0.260545092,0.217344362,0.048067687,0.047747602,0.04764073,0.550393733,0.809596495,0.731835666,,
p08_uppercut_left_post_003,0.3211373,0.360730036,0.311002096,0.286930184,0.25893963,0.217134842,0.047974936,0.047727304,0.047633796,0.564522648,0.785466297,0.719183202,,
p08_uppercut_left_post_004,0.317043838,0.351770251,0.289517728,0.305862055,0.245202835,0.207075197,0.047960418,0.047701458,0.047627573,0.555131213,0.764497216,0.701687415,,
p08_uppercut_left_post_005,0.278426144,0.403360946,0.300016941,0.308240442,0.249578801,0.208085367,0.048126425,0.047686921,0.047625317,0.529871704,0.81696911,0.730839888,,
p08_uppercut_left_post_006,0.300683119,0.422599555,0.324779311,0.25669247,0.273478541,0.224728601,0.04832064,0.047703418,0.047622027,0.550612863,0.829064049,0.745528693,,
p08_uppercut_left_post_007,0.322895507,0.377519346,0.298298771,0.286374294,0.258758746,0.21888682,0.048043302,0.047753585,0.047665439,0.53874766,0.808083664,0.727282863,,
p08_uppercut_left_post_008,0.273646243,0.427649012,0.319865671,0.251525395,0.295248564,0.231832631,0.048199864,0.047706086,0.047629969,0.534326329,0.850560621,0.755690333,,
p08_uppercut_left_post_009,0.322018138,0.427308029,0.331482748,0.248412304,0.29684463,0.251637709,0.048315334,0.047724795,0.047635801,0.578470962,0.860190143,0.775674389,,
p08_uppercut_left_post_010,0.33312088,0.42581046,0.334188079,0.355934888,0.306764561,0.232545377,0.04839914,0.047792894,0.047620611,0.69000973,0.856282375,0.806400581,,
p08_uppercut_left_pre_001,0.316299488,0.364458695,0.286562507,0.267073065,0.24880032,0.228184538,0.048029249,0.04794469,0.047631779,0.513438288,0.796306759,0.711446218,,
p08_uppercut_left_pre_002,0.310118624,0.358410096,0.262066758,0.244470812,0.238461092,0.221352151,0.047947789,0.047720165,0.04762606,0.464272152,0.77424418,0.681252571,,
p08_uppercut_left_pre_003,0.314912211,0.35248537,0.263174832,0.235056839,0.228303456,0.207175279,0.047895722,0.047691575,0.047622732,0.437918878,0.764250435,0.666350968,,
p08_uppercut_left_pre_004,0.296782901,0.415525494,0.33342865,0.28011837,0.281352864,0.225409649,0.048218892,0.047696043,0.047623199,0.564210036,0.847939509,0.762820667,,
p08_uppercut_left_pre_005,0.290152056,0.36326316,0.298548249,0.256566593,0.240576959,0.211144696,0.047931211,0.04773418,0.047630382,0.481073115,0.789168793,0.69674009,,
p08_uppercut_left_pre_006,0.30321487,0.397801852,0.314001696,0.280742223,0.267693188,0.210785216,0.048083302,0.047698073,0.047629593,0.556805692,0.807608808,0.732367873,,
p08_uppercut_left_pre_007,0.278424096,0.360006801,0.306928994,0.252166405,0.229771145,0.194185481,0.047933853,0.047689758,0.047625538,0.478814584,0.759702958,0.675436446,,
p08_uppercut_left_pre_008,0.284386661,0.361440947,0.328820973,0.241174556,0.248474912,0.208804656,0.047919976,0.04768974,0.047625677,0.512273514,0.770613274,0.693111346,,
p08_uppercut_left_pre_009,0.287798217,0.37315856,0.333449648,0.267170611,0.249567767,0.221100485,0.047941001,0.047730948,0.047630482,0.554491216,0.780644347,0.712798408,,
p08_uppercut_left_pre_010,0.255260906,0.368580753,0.290142451,0.24183301,0.227419558,0.194865587,0.047941219,0.047726327,0.047630274,0.434722296,0.76715195,0.667423054,,
