jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_jap_main_001,0.34011480463424315,0.48536632166682664,0.3016752890419045,0.3090948045208112,0.28181926775104904,0.1835114565004566,0.04765094538301263,0.04768709664542544,0.04761953215171821,0.5620789865467951,0.8729381104331134,0.779680373267218
p21_jap_main_002,0.3591208500011982,0.49723122660546526,0.3065664064780319,0.2852264187950273,0.2775623428725068,0.18737441705417826,0.047688060095802655,0.05059013459322099,0.04762157764275607,0.5597550403430438,0.8680730405747241,0.7755776405052199
p21_jap_main_003,0.35019638679512133,0.49415093436754615,0.28546146010545703,0.27686728856627946,0.2627782384187819,0.1716961808008839,0.0476603725172334,0.048798447658194063,0.04761910541240882,0.5784599568790179,0.7877451898659231,0.7249596199698515
p21_jap_main_004,0.355627794078076,0.5023255258979428,0.30876763065564683,0.2814563666018407,0.2737662733964675,0.20056115606419045,0.04763849220943593,0.04848582793896184,0.047620362206902,0.5622603117826649,0.8756134543264716,0.7816075115633295
p21_jap_main_005,0.36324219676686476,0.4882684680967131,0.2806636792748365,0.2525939357094217,0.2733233190032406,0.15271106825297803,0.04764814665812051,0.04802240877072329,0.04761915844378924,0.5514290063033748,0.7831224060209931,0.7136143861057076
p21_jap_main_006,0.37155192818044663,0.49445007752907194,0.3108795271521779,0.2728346414967695,0.28177840071281857,0.1882464966958019,0.04775123059646989,0.048057735996194575,0.04762012767169309,0.5843048522230119,0.8471079516290035,0.768267021807206
p21_jap_main_007,0.3431936477115512,0.4875992229844444,0.2930441673243874,0.2758454929342872,0.27766876098971577,0.1628220047696936,0.047681173518612674,0.04922365451946124,0.04761916391605757,0.569531777168119,0.8014813558927882,0.7318964822753874
p21_jap_main_008,0.3664361155943266,0.4912917482647713,0.30420625607255924,0.2828115437371882,0.2831359678870746,0.16854093425505545,0.047680683961085324,0.04779445275356379,0.04762061213782644,0.5682133906396805,0.8473442014556719,0.7636049582108744
p21_jap_main_009,0.38495725226508976,0.4995529035548213,0.30198416171228615,0.27184041919973856,0.26447184230038084,0.20630700110557804,0.047671254825733075,0.049117430278329995,0.04762013862814142,0.576989182519207,0.854927800951686,0.7715462154219421
p21_jap_main_010,0.36966024222411703,0.4918474599725936,0.28992261440104433,0.2556994489906829,0.26867256589406757,0.18195076058664794,0.047687441480717574,0.0483666615726173,0.04761917148735163,0.5634346722753665,0.8100234136159365,0.7360467912137655
p21_jap_main_011,0.37188328257212994,0.49880130426163605,0.2979846957448958,0.271676003795161,0.2689566596397742,0.21858413878834582,0.04764949405006711,0.048904301596377854,0.047619134877044056,0.5936395294597924,0.8451860021317295,0.7697220603301482
p21_jap_main_012,0.38065487382910695,0.48760847942524366,0.30136720774365905,0.2584752317787733,0.26718349309157485,0.20201939018102402,0.04767754942962221,0.04995328625156283,0.0476215496645341,0.5820139842216571,0.825548058134598,0.7524878359607157
p21_jap_main_013,0.36265522147275703,0.4930367990281333,0.2850194141118471,0.2591566105785251,0.26900117422117253,0.16962697902188573,0.04766718541852777,0.048665891740435285,0.0476193513813942,0.5789690438080788,0.778820052008322,0.718864749548249
p21_jap_main_014,0.3567133791325821,0.4982342153671378,0.2967946324090066,0.2803030316911484,0.28161990123424785,0.21997511898814145,0.04768941836884659,0.048018945660487554,0.04762001443379478,0.5932662470711432,0.857969012396295,0.7785581827987494
p21_jap_main_015,0.3714555283139679,0.49873866824627633,0.3026048008662681,0.2716663587243177,0.2740228879425022,0.21888326563385568,0.04765065674531515,0.048766722072062466,0.04761930927526317,0.5884540622244536,0.8593289220666481,0.7780664641139897
p21_jap_main_016,0.3633600559068705,0.4979232511314544,0.29679511728988384,0.27372843257991986,0.277406452381092,0.20556505450108437,0.04765735693940319,0.04865591737052212,0.04761939062179402,0.586172739772101,0.8443219841304225,0.766877210822926
