jap|p11_Global|jap_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_jap_main_001,0.2521593739033616,0.1901374112909603,0.3177377459902416,0.1700227810539481,0.34705639581205283,0.1455028317433832,0.16264731962769907,0.18028495721118964,0.19593445977541019,0.35356173139567815,0.2984802504429368,0.18629116827271017,0.19355459068913644,0.2637083428873273,0.34003854870661343,0.19491740362358587,0.9748827057552163,0.3694586953228596,0.37334111095396183,0.36564212434854976,0.3536715850596073,0.04840150896008613,0.05255137318609477,0.047831155214231834,0.5845541302417557,0.9308884937063701,0.48935982446030096
p11_jap_main_002,0.25161037502966993,0.19367467967981714,0.3180587989097389,0.16548895850122858,0.3543298801485014,0.145868559875856,0.16285528513414857,0.18285726424590515,0.19721041534972944,0.34823539233422396,0.29991097891687674,0.1730737571026612,0.1932171908898941,0.28450106677112,0.366119376333469,0.19848387631511463,0.9723356195434103,0.36925004952769785,0.3698730626274439,0.3434269377517869,0.3372402610440012,0.04845582474877065,0.053305761637686674,0.0479539227473631,0.6094112832522788,0.9215278493929883,0.4847408860701757
p11_jap_main_003,0.25243539567211604,0.1940858426736164,0.31895085834127646,0.14954486163669964,0.3348278054148223,0.13506365495379763,0.15767471962181262,0.18176164000228393,0.19583816085162914,0.37193972780352824,0.28847228691205995,0.16646742714885285,0.19267397038657127,0.31577001771823643,0.3802865815854746,0.2015442273259637,0.9755269779249642,0.37109026977071335,0.37371472451773424,0.34107615595758567,0.32952284013378436,0.04822865060920633,0.051370870290953725,0.047659557018008517,0.6490416474436462,0.901141624068185,0.47440059054309675
p11_jap_main_004,0.25165036306081257,0.19759626712104839,0.27061869461852167,0.14928768481702326,0.3636358907229839,0.13199640918982963,0.16895919163597972,0.18178585968999258,0.19316643014934068,0.3148280866221062,0.3019006547718886,0.16827051952259364,0.1872835582936143,0.24057069342173562,0.34594189384461627,0.20250922007753522,0.9753071388276405,0.3729411124462868,0.37337169528655967,0.3032940380226002,0.30024958514278105,0.048469456183895906,0.054469503830605115,0.04765328537519512,0.5498718626956273,0.8944255986653493,0.4710394420202722
p11_jap_main_005,0.23942370107327943,0.19104876762794515,0.2931708715403098,0.14762954211268664,0.3514965857563636,0.12836947357617118,0.1618561397371326,0.18739705142418434,0.19296417909532534,0.33974887262602127,0.27928470585675663,0.15895662179659203,0.18732495085096393,0.24326997850566112,0.33352564239141774,0.2018037369720957,0.97630109968641,0.3731513931723006,0.3747986987444691,0.3165514480224954,0.3081013060160952,0.048267520117474406,0.05099436036296563,0.04764957424679094,0.5645029396274968,0.8849893085415566,0.46631944139417375
p11_jap_main_006,0.2505738761179984,0.19205865428763474,0.2970813459601917,0.15069119762839592,0.3529919380365773,0.14204390841357528,0.16496871782732525,0.18727978761274505,0.19640856619693564,0.3473847838242183,0.34232934585336905,0.18408576706626525,0.19196466951185018,0.24720297620043033,0.36375093956462934,0.2035021607146455,0.9803730184329484,0.37752274504622746,0.3748625973825454,0.35020180345028346,0.3457245974960395,0.04832840428707397,0.05508355748984592,0.04769170201950218,0.6055682234942166,0.9193749934915407,0.4835333477555215
p11_jap_main_007,0.26928000032588245,0.1941394629827916,0.29172202870339453,0.13825048995371497,0.3590256163786193,0.1313515619309728,0.1711866638192501,0.1854381128071792,0.19665452544202502,0.3206789537906333,0.33814219176794397,0.18400370175244996,0.18825747244939112,0.25750393654066184,0.3378507779017418,0.20217990263015162,0.9740128027521804,0.3716511647452677,0.36959217328646493,0.36401470711645106,0.36124848739617815,0.0482554641011211,0.051171914101348304,0.047627595363478964,0.6065526857163922,0.9125109674089483,0.48006928138621363
p11_jap_main_008,0.2745345238542781,0.1948724807614891,0.2541575342619421,0.11702135066918602,0.36214041301074545,0.13468858783314364,0.16252107063769655,0.18687428612866352,0.19774200989410307,0.3074893531374057,0.3473397533021587,0.19307060056661499,0.19133174590052132,0.24625791392983992,0.34828523703344544,0.20011227941851262,0.946577378065169,0.3437596239130589,0.33949428691575867,0.3391518333234832,0.34086634631768714,0.04823555458374934,0.053793472974630344,0.0476242261666433,0.5617752257341021,0.9071248460334373,0.4773745361000403
p11_jap_main_009,0.24215372247346528,0.19165096412146712,0.27362116156166294,0.1496643168861424,0.36374593959940177,0.14937475950706539,0.1678037181701222,0.18252690305509303,0.19640305162637367,0.3387051215268285,0.3430424438136289,0.18779543646272817,0.1913212518340932,0.24757604370133626,0.37231327469182285,0.2020253776056984,0.9859157246345495,0.3850017717098135,0.37955771601983923,0.31757714355115424,0.31684724837754413,0.04898678796660564,0.05242321224094443,0.047632646993143686,0.5901959087654123,0.9186181473427917,0.4831253971679677
p11_jap_main_010,0.24691466726121777,0.19180330173490157,0.2754740152870731,0.1395218628573322,0.35400186638571646,0.14324752646440217,0.17340875447185303,0.17759716346548227,0.197778070083556,0.3508630721854872,0.34461775760642405,0.1907541585679754,0.19338417126681157,0.255586964592678,0.37444915805870027,0.2022911033885358,0.9818845623532383,0.37932859400909563,0.37719593283932495,0.31812934104364776,0.3135939160475403,0.04832536403262813,0.05274340523824962,0.047645064525735234,0.5936618652209855,0.9196930206805043,0.48366904260311977
p11_jap_main_011,0.29695283814822016,0.19043193526709196,0.23400111200291374,0.14953963801504733,0.3630692727276611,0.13133014610030838,0.1647322428459461,0.17435288101148716,0.19775338586595617,0.2730886668814748,0.36476254352473203,0.20324755755625942,0.18903329557871762,0.2471228778768074,0.3568096864739668,0.19934156105351167,0.9883332825520398,0.3882436677180382,0.3839962784774661,0.31047366729147513,0.3132578214383991,0.04875176658773348,0.05874950523077881,0.04771458480917415,0.5440127468599242,0.9216304846664104,0.48467253473779226
p11_jap_main_012,0.25683420493583436,0.19579616671588823,0.2278517378870772,0.14135338720823917,0.37759922019185965,0.12388191319292625,0.17508094850066042,0.1893005340397779,0.1965388792224778,0.3008934945100436,0.3627878225746579,0.1908968935134766,0.18945975196326562,0.2378775968310661,0.3891327781208674,0.20339844978066363,0.9706597849896926,0.3696771488914181,0.3668741085040753,0.29958386077091276,0.2970643742300529,0.04862783956096214,0.05599378286968595,0.04764394103171383,0.5557053558801629,0.9118970540512547,0.47977049754148426
p11_jap_main_013,0.28757617024682425,0.19512711172751224,0.19637701930042228,0.12786694049994757,0.3770938879003096,0.11454610227744208,0.16701758834009578,0.18523778687702255,0.19442819171394227,0.27698679139954363,0.3670566139763465,0.18308448298539523,0.18351178572626128,0.2458918093048646,0.3145727134578952,0.2054546276308058,0.9825562472377436,0.3819047662176492,0.37831548809059956,0.2893403280745098,0.29243808537709964,0.04846380098657374,0.057998967829381215,0.04762040386342007,0.5260658627550387,0.8915455969510726,0.4695830004072463
p11_jap_main_014,0.24040913396089642,0.19594525146759134,0.2948383595971055,0.13844313055848234,0.34760019459022207,0.12989263343745588,0.1772574553711121,0.1811107985745433,0.1970672146369125,0.35698049165924617,0.3323256985920337,0.18651746214832776,0.19291311970659625,0.28082899231688035,0.3828008462495427,0.2024531794241095,0.9821154786604234,0.37874572978810833,0.37801930549091817,0.2994446303984885,0.2899302868569871,0.04892855151806928,0.05185285565471846,0.047626236448217556,0.6112317977306887,0.9097665780410918,0.4786964072446547
p11_jap_main_015,0.25736050177901076,0.19616476552005246,0.18967570246368676,0.13342805179229436,0.3812390286168509,0.10657207780000102,0.1618230238943934,0.17788251623048473,0.19018783342754472,0.2646151803469094,0.3480337962096728,0.1768733162741645,0.18058605787491186,0.2283046151718319,0.3264136342203002,0.20248228982171726,0.9593204552687983,0.35703339183142335,0.35260962429039877,0.2810064286186319,0.289962349200285,0.04819117793518236,0.053766696606079634,0.04761906478561586,0.5153116759804927,0.8628333816775025,0.45522622323155915
