straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_straight_main_001,0.302113792,0.331534893,0.25218728,0.291723646,0.217708484,0.218572446,0.052369397,0.047747934,0.047621158,0.562765392,0.665359373,0.634581178,0.573102424,-0.0021906
p24_straight_main_002,0.286937028,0.346176451,0.244732831,0.265617763,0.229676948,0.211076658,0.052658375,0.047757299,0.047619679,0.61371648,0.583007447,0.592220157,0.503637307,
p24_straight_main_003,0.225835283,0.282223846,0.188974748,0.196361318,0.122650819,0.1501424,0.052072503,0.047725459,0.047619073,0.50842726,0.33254143,0.385307179,0.505827908,
p24_straight_main_004,0.311775747,0.370141507,0.239435305,0.25392501,0.220948355,0.262396084,0.051453901,0.047694872,0.047791211,0.447900143,0.811715082,0.7025706,,
p24_straight_main_005,0.273775529,0.320391992,0.219876269,0.22330409,0.198108729,0.253470965,0.050940843,0.04772491,0.047619615,0.498150627,0.626812038,0.588213614,,
p24_straight_main_006,0.292084191,0.359048625,0.235549309,0.235407933,0.219712747,0.25601714,0.051141597,0.047742428,0.047632658,0.540661516,0.666080946,0.628455117,,
p24_straight_main_007,0.282050618,0.336901273,0.201891618,0.211525891,0.152020203,0.189320653,0.051674736,0.047952883,0.047620064,0.443035931,0.55538341,0.521679166,,
p24_straight_main_008,0.298881485,0.355941821,0.254221886,0.223500833,0.225427303,0.271547948,0.052367845,0.047744639,0.04761943,0.493532888,0.740865724,0.666665873,,
p24_straight_main_009,0.311601173,0.366185724,0.227128817,0.249547559,0.241815613,0.284819531,0.051761105,0.048670134,0.047681285,0.555088251,0.727198578,0.67556548,,
p24_straight_main_010,0.255661263,0.335435634,0.219533618,0.22696343,0.166916128,0.189117774,0.050401714,0.047670632,0.047620473,0.433939794,0.601067708,0.550929334,,
p24_straight_main_011,0.336507246,0.378471208,0.257658188,0.258110001,0.244797854,0.283340381,0.051777489,0.047704256,0.047621402,0.514742313,0.826067446,0.732669906,,
p24_straight_main_012,0.328579274,0.37216728,0.223982715,0.257841499,0.2432816,0.247807927,0.051640064,0.047877677,0.047976444,0.525698897,0.733599447,0.671229282,,
p24_straight_main_013,0.261293567,0.342729349,0.22636215,0.235327842,0.113856445,0.16859046,0.05062849,0.047658627,0.047623554,0.449847442,0.530671883,0.506424551,,
