uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p15_uppercut_right_main_001,0.350992629,0.439578729,0.272721972,0.309927237,0.287507616,0.266982956,0.048388893,0.056035598,0.049221977,0.569949317,0.893971829,0.796765075,0.696973457,-0.014461
p15_uppercut_right_main_002,0.376569676,0.424051495,0.326688176,0.320141899,0.262701327,0.265720903,0.048945308,0.059879664,0.051161933,0.578702576,0.920436846,0.817916565,0.649671432,
p15_uppercut_right_main_003,0.380688327,0.392952057,0.322890019,0.335516312,0.246363599,0.229926028,0.048871517,0.056675071,0.050160572,0.564742165,0.88745305,0.790639784,0.664132432,
p15_uppercut_right_main_004,0.37280202,0.373880896,0.305263559,0.278298779,0.231059491,0.260308959,0.048701523,0.052476147,0.04841958,0.568812335,0.814187627,0.740575039,,
p15_uppercut_right_main_005,0.374907248,0.402628067,0.253032754,0.340846941,0.252770288,0.215280963,0.048670233,0.056047329,0.049243055,0.53746483,0.847023494,0.754155895,,
p15_uppercut_right_main_006,0.377941792,0.406100881,0.278851671,0.334126004,0.25766672,0.217450288,0.048754652,0.056574834,0.050365522,0.539021737,0.871480481,0.771742858,,
p15_uppercut_right_main_007,0.371256663,0.431908055,0.289777561,0.344427663,0.268279888,0.227423273,0.049661556,0.057186524,0.050150363,0.599977147,0.86104305,0.782723279,,
p15_uppercut_right_main_008,0.376095075,0.417360323,0.303862305,0.336873382,0.247217477,0.244720648,0.049152594,0.055445662,0.050798708,0.575425475,0.883648753,0.79118177,,
p15_uppercut_right_main_009,0.371204311,0.415995638,0.27999274,0.333620417,0.24458736,0.238351604,0.048939809,0.056305966,0.049207559,0.570675544,0.851691252,0.76738654,,
p15_uppercut_right_main_010,0.354171058,0.435583863,0.30199332,0.319945833,0.314014494,0.240510787,0.049136559,0.058239742,0.061274527,0.600033393,0.886678969,0.800685297,,
