uppercut_left|p19_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p19_uppercut_left_main_001,0.35735828781186757,0.44767134866303315,0.3201342310067653,0.2825564626661755,0.2811952091667049,0.1750444721461121,0.05020583164798568,0.0477812639114609,0.04762258717158621,0.5984095847323508,0.8065145873549147,0.23213222676393247
p19_uppercut_left_main_002,0.3386131673634638,0.40184693034037144,0.3295876978319509,0.27150617246689235,0.27836300689563964,0.16745446415648152,0.049901352993258985,0.0478168584411414,0.04762121652342391,0.5946591584888767,0.7643924467863095,0.23079245664109238
p19_uppercut_left_main_003,0.34485678901077693,0.39368431049650177,0.3285384109305861,0.24043519207538191,0.25507212264042534,0.17111270032542625,0.04919393314303436,0.04812692902426089,0.047627713514429765,0.4960987288151041,0.8116569290857363,0.19780653032746642
p19_uppercut_left_main_004,0.3507723872850853,0.4330632307862695,0.30933934708555266,0.3223217184193567,0.2800171959173471,0.19806695974447314,0.05117797395062736,0.0486997541715737,0.047672420737470675,0.5708836459295041,0.8717985681950152,0.2235871246839017
p19_uppercut_left_main_005,0.31039865181860105,0.41815045766140785,0.3208191074410142,0.2765039135819167,0.2946976095026021,0.20200700926933726,0.051112814454763844,0.04786991834786644,0.04761962014923193,0.6147436570181825,0.7823932789905022,0.2379087966069376
p19_uppercut_left_main_006,0.20914401763813398,0.2604547695814536,0.19582040190917877,0.14864832505517264,0.151783657824208,0.08621877391532037,0.04979521884197538,0.04792924675393695,0.047619362564938816,0.5849857268498357,0.16785815005631632,0.2275700641485827
p19_uppercut_left_main_007,0.18270040029582027,0.2704436443429755,0.17184188104005732,0.12289330475964817,0.1605460914516776,0.07662684797193002,0.050546023772403983,0.04812808722033413,0.047619216806216356,0.5872406971053566,0.10705467767475614,0.2286382693660316
p19_uppercut_left_main_008,0.3377323039310232,0.42845570767454594,0.3413188072065552,0.2927136577781332,0.30191929843235377,0.19456951921236665,0.051525161347765046,0.04958057297245578,0.0476272829226307,0.6092333462202076,0.8421925456980281,0.23677969351347616
p19_uppercut_left_main_009,0.1908017659686832,0.2806679690581789,0.189161099220387,0.149508275468138,0.14644018772940282,0.07880629291016145,0.049509618090103555,0.047825094630743706,0.04761979304707439,0.5746139279531989,0.1608944902997877,0.22398288022468205
p19_uppercut_left_main_010,0.36212431407883494,0.4566600484377913,0.3384909234515383,0.2637556446569698,0.27161224741897383,0.1953979777453511,0.04942188417465014,0.048247107570757404,0.04767165875428427,0.5544959896340889,0.8679106015954636,0.2173883271264988
p19_uppercut_left_main_011,0.32689946196747394,0.41639160747533543,0.34013317254316316,0.2629680702313912,0.26555496533040385,0.21170767632565224,0.051220727503701664,0.049033860867201386,0.04762328914864857,0.5802693919949753,0.8097946226343502,0.22684132678862612
p19_uppercut_left_main_012,0.3324543265270973,0.4437995235792835,0.31090388227246785,0.29765138937386076,0.23646226019182298,0.13942695262432853,0.05059021649256253,0.04782093249997422,0.04762231990195692,0.5773923607108645,0.7413182166939704,0.22526783656780042
p19_uppercut_left_main_013,0.21115939417384383,0.28934121254164635,0.24022919412698482,0.1536675042266844,0.17850458740291386,0.09488297876242183,0.049916575540716566,0.047970697837628654,0.047619791873673545,0.5702728428885465,0.2820797053200434,0.22272003875563057
p19_uppercut_left_main_014,0.33716615167213027,0.43097412592265094,0.319360568948979,0.2937470337994978,0.29930787392214675,0.20092464013372724,0.05118450923151905,0.047804056397988764,0.04762135075292813,0.6267086663100422,0.8136765523488324,0.24189907731318333
p19_uppercut_left_main_015,0.3297912394499452,0.425856097478362,0.3309148344625183,0.23710003188201317,0.25311586071357406,0.17570250757686195,0.049325979662113106,0.048507389771653295,0.04762189790812711,0.5460042395991054,0.7718064122472913,0.2146125363442906
p19_uppercut_left_main_016,0.33252424364692656,0.44414192991456697,0.34090859806471885,0.29177180951556003,0.2966037590402255,0.20957749066010806,0.051300949181472474,0.04883020216209496,0.04762466173608222,0.6015730092258039,0.8629419889798322,0.23390138685645712
p19_uppercut_left_main_017,0.3495270257662811,0.4236497949719781,0.29856338374849123,0.3034990968871888,0.2847598407145786,0.17959564605446374,0.050944753803083165,0.04778172659013336,0.0476202682239094,0.6436621295708898,0.7549445131301402,0.24746286998803543
p19_uppercut_left_main_018,0.25213027851577174,0.3493181713071517,0.21570943352833732,0.22781331969894447,0.20279699836977882,0.11364028977916978,0.050771304692946446,0.04782616609067528,0.047619055977204984,0.6408354089857128,0.35739493928274424,0.24647762658977815
p19_uppercut_left_main_019,0.33253230669012046,0.42039226516913875,0.3288412602130422,0.2942553077787077,0.2924194814154534,0.18761633870863578,0.050816983652671815,0.04784239553953157,0.04761987098926094,0.6321743193522449,0.7902456673297615,0.2436112328481494
p19_uppercut_left_main_020,0.3440677155741798,0.41286734490947063,0.3344031023621131,0.2957867334687434,0.28999533626570906,0.18533800468045547,0.051146128337432054,0.04913700278051686,0.04762465674241636,0.5960720073907322,0.8287651949310583,0.23211837950289368
p19_uppercut_left_main_021,0.3321898595069901,0.453169988391137,0.3327715603206366,0.28323790009566796,0.2663259679871879,0.17536550445918628,0.05023267864695233,0.0478624213585416,0.04762128987238989,0.60246373750327,0.7921829808426101,0.2335196125029213
p19_uppercut_left_main_022,0.28647916620552905,0.3853548618217854,0.2620510212347043,0.22522594422303222,0.237765961412844,0.13648337925843554,0.050963057809573366,0.04792475744920556,0.047619076809874476,0.6280261992597124,0.5087062040487651,0.24230467150616375
p19_uppercut_left_main_023,0.3367423348668191,0.4379420117659949,0.3361934380618187,0.23594474150658043,0.24412146692204892,0.1540633282975386,0.04913249212212729,0.04800481952867103,0.047620658058856756,0.5306451720601775,0.7689739384044022,0.20926082790365857
p19_uppercut_left_main_024,0.3482110171721325,0.45040413109345634,0.32614924898777475,0.24043717689942595,0.24398894290998135,0.17047647487529796,0.04913488055245882,0.04794857405936566,0.047626052322910874,0.518875991970891,0.8055494605755195,0.20531981552757178
p19_uppercut_left_main_025,0.3515751505899732,0.45439495497070165,0.34321744079133726,0.29903785136906214,0.2884282507026373,0.19236574275924176,0.05050123435310995,0.0478450494312723,0.04762337755941011,0.6376218905831748,0.830317516345678,0.24532272478918565
p19_uppercut_left_main_026,0.33566194672761573,0.42589958448573784,0.32165044987188346,0.2748962403907145,0.2899096052306369,0.1880056824465572,0.050494472024690706,0.04780514812388778,0.0476213065099396,0.581986522650979,0.8169145726815232,0.22676204759985252
p19_uppercut_left_main_027,0.3264973749185242,0.4611751567846646,0.35246239392380857,0.29226027134091437,0.29222364115096633,0.20962309523208641,0.05116711440539346,0.049396068987411716,0.04763516355780245,0.6192109361519567,0.8591848968929832,0.2399247065149206
p19_uppercut_left_main_028,0.3422133807651898,0.44136358815438853,0.31007355933588976,0.29494919120699964,0.2344937064052326,0.14782123840841027,0.05059954521284719,0.047802839964079184,0.047620642780363334,0.6148983058830746,0.7121864851234108,0.2377668970200003
p19_uppercut_left_main_029,0.30733338683962225,0.4142575834996521,0.33506272507561413,0.23444417440553397,0.23644140512404918,0.15053529506218077,0.05006027739731687,0.047983399892080066,0.04762097855955331,0.5673957373911989,0.6889208666833849,0.22181313822686527
p19_uppercut_left_main_030,0.33796139341610126,0.417453304028931,0.30212202833088575,0.26083494188299233,0.24722430304206577,0.11430237707316389,0.05018030189042123,0.04775775802140289,0.04762088514216925,0.5314684019780667,0.7162352856058265,0.2098021539632969
p19_uppercut_left_post_001,0.2924601218470664,0.4358926553283382,0.27306301772207703,0.29482705323952246,0.18621329872824868,0.10398125023666119,0.05030250007828574,0.047723246806260736,0.047619289893725755,0.5517001675306292,0.6184046983335968,0.21657530480505857
p19_uppercut_left_post_002,0.3463682412297747,0.4425266810082487,0.3371098208740415,0.30194658904924543,0.25777655208246947,0.17504737425436132,0.05014837810748153,0.04899404451108434,0.04763246787552505,0.6208746247157453,0.7873847831575124,0.24000568244477036
p19_uppercut_left_post_003,0.35340663832888214,0.44227828617619414,0.29476228941241167,0.3207117817165381,0.24126613162837787,0.16039095726505312,0.05075993039201904,0.04779384140321322,0.047623958001368615,0.5513714312171801,0.8073210091053701,0.2166417343374708
p19_uppercut_left_post_004,0.34659084156118203,0.4615784753374233,0.29018590338838396,0.30240136714512766,0.22301085291943928,0.12967457756786022,0.05048400829569456,0.04775344145580761,0.04762192485325935,0.539177067677777,0.7578959430270729,0.21247150580975968
p19_uppercut_left_post_005,0.3200783539938845,0.44524482169113744,0.3185705348137181,0.32366439864928986,0.28294698479160385,0.14216760972238102,0.05074205833105293,0.04786391894046721,0.04762146395026202,0.6013163081009383,0.7915310677120255,0.23330742845748612
p19_uppercut_left_post_006,0.36108196030406176,0.45737926465531586,0.30205470011035773,0.31623753872685123,0.26938279582006985,0.1817951212025848,0.05112557076636074,0.048917814379355704,0.04762836300794683,0.5712127885850641,0.8489315525045368,0.22375205791026015
p19_uppercut_left_post_007,0.3350736812423779,0.44588035561106826,0.2985218521803737,0.30938437695065196,0.2346320629767648,0.1506630364531209,0.05036511141213483,0.04789321432285466,0.047620121636580415,0.5503428419071452,0.7791313804090604,0.21620038921404489
p19_uppercut_left_post_008,0.3337904764221026,0.4340435623512338,0.30266076865828523,0.3017927084477961,0.22808991874445236,0.14864081835459894,0.050530432767475944,0.04839288586398824,0.047620865015718744,0.5762219954036901,0.7314358133909526,0.2250484380117181
p19_uppercut_left_post_009,0.3373619030794474,0.4487673770855863,0.3031639783748984,0.30784478052024755,0.18723180310380277,0.12269423722403121,0.05233605413956618,0.047832064618747214,0.04762077161441238,0.5444289658854469,0.7151533979694042,0.2148656948812534
p19_uppercut_left_post_010,0.33763043961665956,0.45134404043972476,0.31422065259378307,0.3006642848196887,0.2522766836086811,0.15184496635577308,0.05083487141290959,0.047799193569416254,0.04762689436891738,0.5749631358265669,0.7842158202744591,0.2245324002696309
p19_uppercut_left_pre_001,0.3447106184438012,0.44555423361647206,0.31262127556668284,0.3164831587062019,0.29295844823630085,0.207664158353924,0.05065422969892113,0.049725133430548976,0.047818529059151994,0.6373563159570367,0.832959813560626,0.2459118930288356
