straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_straight_main_001,0.339454911,0.490516894,0.239677295,0.200897901,0.292806403,0.19432843,0.047764415,0.049612257,0.048175667,0.480842546,0.808264063,0.710037608,0.6550551,-0.02731637
p23_straight_main_002,0.323077843,0.484442893,0.273551304,0.192798734,0.317700297,0.232686225,0.048042372,0.05398245,0.050137055,0.525160461,0.831050044,0.739283169,0.62334789,
p23_straight_main_003,0.329550697,0.489296097,0.27734468,0.194386541,0.306545154,0.241296914,0.047918866,0.053453315,0.04848899,0.526570253,0.841197785,0.746809525,0.65066426,
p23_straight_main_004,0.268104334,0.374205864,0.183199434,0.196176706,0.223980705,0.200536113,0.047767698,0.047968823,0.047624386,0.38222938,0.699082973,0.604026895,,
p23_straight_main_005,0.3032766,0.400351895,0.199251258,0.162244677,0.237362963,0.225881884,0.047837859,0.047961764,0.047634513,0.392808325,0.739287509,0.635343754,,
p23_straight_main_006,0.256917522,0.392133651,0.203305864,0.178047982,0.224200825,0.165401752,0.0477003,0.047798884,0.047619949,0.374332904,0.674292771,0.584304811,,
p23_straight_main_007,0.30979532,0.466912592,0.250599694,0.184435919,0.311355489,0.225611729,0.047722242,0.048107187,0.048149404,0.466278256,0.839966117,0.727859758,,
p23_straight_main_008,0.257202053,0.385312865,0.20106743,0.179751099,0.227285643,0.207429319,0.047745908,0.047893322,0.04762155,0.376866378,0.704798581,0.60641892,,
p23_straight_main_009,0.286155144,0.408410106,0.2122085,0.201750657,0.223467689,0.187890492,0.047817137,0.047851695,0.047623268,0.382730913,0.743978762,0.635604407,,
p23_straight_main_010,0.278900538,0.393660178,0.211567876,0.205293633,0.225887243,0.202984667,0.04796553,0.048000145,0.047625645,0.37805781,0.75674044,0.643135651,,
p23_straight_main_011,0.300760803,0.403360293,0.20717404,0.179695562,0.237905088,0.228491419,0.047793105,0.047886819,0.047715361,0.38145909,0.776199932,0.65777768,,
p23_straight_main_012,0.306392688,0.391343759,0.239197506,0.190676736,0.262876709,0.223119465,0.047966143,0.047889057,0.048367215,0.383754924,0.826690208,0.693809623,,
p23_straight_main_013,0.274123699,0.415774124,0.219262924,0.186503051,0.226585115,0.182646858,0.04770675,0.04791325,0.047622048,0.386783784,0.726213045,0.624384267,,
p23_straight_main_014,0.30919644,0.411488961,0.208300196,0.190777729,0.261052466,0.222089032,0.047748304,0.047890271,0.048169641,0.369941813,0.821274517,0.685874706,,
p23_straight_main_015,0.330459428,0.470378314,0.254429147,0.201004218,0.308830508,0.194153348,0.047769616,0.050197969,0.048340847,0.493575246,0.810436602,0.715378196,,
p23_straight_main_016,0.28523725,0.389994252,0.209037411,0.200007492,0.230316975,0.212131134,0.047892628,0.047919508,0.047624202,0.380079001,0.760835084,0.646608259,,
p23_straight_main_017,0.337734395,0.452874922,0.246065179,0.219722033,0.308395909,0.197795561,0.047834645,0.047844207,0.047956729,0.474150488,0.840981612,0.730932275,,
p23_straight_main_018,0.31816586,0.394239983,0.213168921,0.210996956,0.263182201,0.208363368,0.04950887,0.047970782,0.048577892,0.385511531,0.814117087,0.68553542,,
p23_straight_main_019,0.276567337,0.384020897,0.204716839,0.195490027,0.222693822,0.230125109,0.047772902,0.04787246,0.047620691,0.401299274,0.72623902,0.628757096,,
p23_straight_main_020,0.268738277,0.467727526,0.245438441,0.2056874,0.299418701,0.1801866,0.048027885,0.051628703,0.048266078,0.463292635,0.780501032,0.685338513,,
