hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_hook_left_main_001,0.3762386773550593,0.47748026089247037,0.2927939373271081,0.3197756761611944,0.2959686040755221,0.24932870528898848,0.06296455691582564,0.06081308581807746,0.049231691620101097,0.6004574304391103,0.8974017334517524,0.8083184425479597
p11_hook_left_main_002,0.3655776445189448,0.46006902528586424,0.2891891554179497,0.32289550046577326,0.28171822520285467,0.25245160152247215,0.060589246526706796,0.05943773285336789,0.0484343776578048,0.5819078112648646,0.8947886218942065,0.8009243787054039
p11_hook_left_main_003,0.35463712256967334,0.46456408204453387,0.2947595603949782,0.2485091616145715,0.2931844212038096,0.1760238031491759,0.06752078542384672,0.06381514280027409,0.04773091645163051,0.4947811904475235,0.8337141551217494,0.7320342657194816
p11_hook_left_main_004,0.373049414309864,0.48792262094450034,0.28680246485855165,0.3141744196044618,0.2834476537500981,0.25085725076690235,0.0609358359993687,0.061866147656538126,0.04792165908278025,0.5833539157820687,0.8959505882677699,0.8021715865220596
p11_hook_left_main_005,0.36007397848185063,0.46124425054911367,0.29621160579005673,0.23144744109282858,0.3017670746686404,0.21926719312656595,0.06649080560827728,0.06238727969618113,0.047678305190589236,0.5192197853594935,0.8487218506598508,0.7498712310697435
p11_hook_left_main_006,0.3729075249553767,0.474835184764607,0.2958700655831681,0.29774447793838016,0.28496077963264693,0.22205070474011776,0.06477829414750345,0.0613684323686629,0.047807283827376826,0.5550033673562181,0.8828084037618128,0.7844668928401344
p11_hook_left_main_007,0.35000571604041203,0.4464260155304796,0.2685576273674439,0.3071861693045194,0.27561455572566884,0.2405037814035822,0.06119181563413575,0.06312456754498223,0.04765128074209897,0.5610473311878316,0.8501968774857541,0.7634520135963774
p11_hook_left_main_008,0.3583830018877885,0.45336652468229205,0.2855944687791087,0.31095159986652876,0.2936498252845759,0.259898299406005,0.06215919378085629,0.061508970504134675,0.048087687312494166,0.5636454925433432,0.9041081425379377,0.8019693475395593
p11_hook_left_main_009,0.3625597863155827,0.45806707390440876,0.29444206939217077,0.2980463385017673,0.2927086226026745,0.25423262994405876,0.06149039606587451,0.06213539076791604,0.04821779702572384,0.5745266483777727,0.8886425766021964,0.7944077981348692
p11_hook_left_main_010,0.3672859042069952,0.4553506758087142,0.2906862294474745,0.24392192117824935,0.2861709616862805,0.20991895887196135,0.06696658112553444,0.06283589186897263,0.04766193599373189,0.5127728057800672,0.8385176668235794,0.7407942085105258
p11_hook_left_main_011,0.3756136056179878,0.44122686446753717,0.2748272175198239,0.3083047799942854,0.2916131724975836,0.2560718625895994,0.06214786601290516,0.05853181055028972,0.04805405060148484,0.5810487150112477,0.8763194626776434,0.7877382383777246
p11_hook_left_main_012,0.36578676620219763,0.4614139961993242,0.3079754539164095,0.3495566847860464,0.31988693442823307,0.23361560542601617,0.06657917588848941,0.07309140933586303,0.04784580105646352,0.6177768431342618,0.904534271480342,0.818507042976518
p11_hook_left_main_013,0.36000496662281983,0.4491238723541862,0.27880654153819107,0.30886176431519086,0.3041135536037837,0.2503598462204957,0.06234080311315899,0.060116814219965876,0.04815661110382864,0.5682868084790389,0.8925533516754598,0.7952733887165335
p11_hook_left_main_014,0.3300031380303102,0.4647422191459773,0.2893718993690733,0.24704621458150372,0.3059498417040423,0.16351806117759574,0.06693053472135196,0.06237567252078745,0.04768457670519419,0.49566381499940315,0.8191664907763961,0.7221156880432982
p11_hook_left_main_015,0.3663439387990049,0.46369672027966835,0.29037115894551224,0.31708687124594914,0.30000055914620327,0.2512804791872446,0.061326645147279917,0.06254524581259543,0.04817917153923091,0.5760605848207614,0.9081332464982401,0.8085114479949964
p11_hook_left_main_016,0.3702335700339814,0.47588184859644966,0.2762598407475981,0.3012929547426072,0.3046038200139076,0.2566581874593993,0.062020225143848515,0.05775328542919765,0.04832402694684571,0.5937039775065962,0.8858615290701783,0.7982142636011037
p11_hook_left_main_017,0.3725291880099942,0.48793470288592744,0.28523372620882614,0.29821243401981024,0.2920348055810151,0.255470746789115,0.06050242419860209,0.057725847560301316,0.04791588552006195,0.5959878972726136,0.8840805248857523,0.7976527366018107
p11_hook_left_main_018,0.368728228439785,0.46869215971406863,0.309455482452993,0.2982128171184776,0.31576389244472625,0.2308130238070468,0.06629003398142036,0.06850242990386826,0.04817960382952041,0.563049718958907,0.9092999498754097,0.8054248806004589
p11_hook_left_main_019,0.3616993875904009,0.4392768138274953,0.2653194676704844,0.3012586284101605,0.29841502919984025,0.2401096285495922,0.060453839041780574,0.060472898847537114,0.04776858478089578,0.571392843827754,0.8546415524405597,0.769666939856718
p11_hook_left_main_020,0.3762522932985414,0.4445677656642181,0.3167621895052374,0.3022897769978222,0.2997510227590084,0.24616339908850926,0.062215575591438844,0.05966526029033038,0.048585098157150605,0.6043720988006347,0.8870924802377311,0.8022763658066022
p11_hook_left_main_021,0.37734252863318335,0.4536498012690906,0.285000518861569,0.29098080675568816,0.30039935186035904,0.24343089792842143,0.061423128606810415,0.05929565616925488,0.048202655987116504,0.5725691235658686,0.8813546685192338,0.7887190050332242
p11_hook_left_main_022,0.36615464009981646,0.45566665483242297,0.30238902610671464,0.29011784650589006,0.30345049386201794,0.24145109050154384,0.06128322034621862,0.05912341225431678,0.04833433700451221,0.5762531304078081,0.8881427664397925,0.7945758756301972
p11_hook_left_main_023,0.3560251897723391,0.4686308790489413,0.2968881002736591,0.30072820681581824,0.31273979623006365,0.23327225099790874,0.06470580650714013,0.06137911644821183,0.04820823678050283,0.567875689805443,0.8963568904620594,0.7978125302650744
p11_hook_left_main_024,0.33338852278804926,0.4636486698983525,0.28821911788862015,0.253958858734867,0.2946250999354483,0.17713152691407763,0.06863144310589406,0.062059423585268406,0.04765626556706054,0.5080197548730949,0.8136795974824595,0.7219816446996501
p11_hook_left_main_025,0.359957270208768,0.44304772467535447,0.279399306950758,0.2984460970832366,0.2984758351158961,0.2529585583923196,0.06231967096122365,0.05787115957681076,0.04820649554040507,0.5766056099017969,0.8749936842653654,0.7854772619562947
p11_hook_left_main_026,0.36161958750832557,0.44385790524953783,0.29239889861493007,0.2950519392861306,0.3006447719932414,0.2532773727947121,0.061311508938957836,0.0591095134065244,0.048036274398601926,0.5753024437622107,0.8871459078597769,0.793592868630507
p11_hook_left_main_027,0.3653274492909491,0.45808613161986694,0.28326538745975877,0.29383727378608676,0.3005579697507413,0.2618993249753204,0.061091793666917936,0.05779352405177324,0.04821183152427588,0.5790055212020261,0.8906371218133025,0.7971476416299196
p11_hook_left_main_028,0.3722506861208018,0.4638430179100469,0.3013724830239367,0.29487683997765507,0.29811781397178727,0.25219402221342724,0.06272179993847644,0.05960019348480226,0.048172073151225625,0.5942835483373282,0.8859851745949057,0.7984746867176324
p11_hook_left_main_029,0.36418977255011525,0.467620066630657,0.29998289388740623,0.2988507770348233,0.27929007442638365,0.2551153078491645,0.06291324756060628,0.05741280754771104,0.04784005831224027,0.5963721135262521,0.872840733445571,0.7899001474697752
p11_hook_left_main_030,0.3611498745960132,0.46528324014645966,0.2878626859696423,0.2966743517171704,0.3223755309642405,0.21154577619374412,0.07142483108588354,0.06772511810940193,0.04763693475441287,0.5573658522801737,0.8741552899224894,0.7791184586297946
p11_hook_left_post_001,0.3579530657325002,0.46050574994910615,0.2871276603936406,0.2950122176785793,0.2947916026178052,0.22303495302635365,0.06579039621726673,0.06381283175819177,0.04781558097281343,0.5361569943223167,0.8833756127276133,0.7792100272060243
p11_hook_left_post_002,0.36720699589820466,0.44191225689402647,0.3100280183757393,0.307302163676765,0.29194744763157116,0.25196654154088877,0.06194321697424647,0.061238141357846824,0.048527962554270686,0.5716864759020359,0.9067077138516065,0.8062013424667354
p11_hook_left_post_003,0.3598495803184635,0.42693442794565695,0.3044893248416141,0.2996514556065298,0.30082032973837425,0.2354845317508591,0.06180475172706822,0.06064400555832859,0.048559991813444905,0.5666246200115628,0.884048604309212,0.7888214090199172
p11_hook_left_post_004,0.36437217140839534,0.44903976668623563,0.3115242818167005,0.3009695158574071,0.30446979750046493,0.25136640993613085,0.06208968251513029,0.06052405188813491,0.048807489821925745,0.5869694425341201,0.9007006239627167,0.8065812695341377
p11_hook_left_post_005,0.3704687602805853,0.44394852355955533,0.32401951583337757,0.3011893160596367,0.2929804745169293,0.24163851519619226,0.06139029408156473,0.06155021117214704,0.04878837273948012,0.5867027754356405,0.8939819526176616,0.8017981994630552
p11_hook_left_post_006,0.3632390985689374,0.433013545407711,0.3100023187816275,0.2978036249503589,0.2987632910648308,0.23955333281932253,0.061870404549705396,0.06069215669901367,0.04810371771356334,0.5693114778508525,0.8893910771803122,0.7933671973814742
p11_hook_left_post_007,0.33932689162085394,0.4631056345991829,0.3080002230079648,0.25977677275864003,0.3009376868235566,0.22055599592359426,0.06654695721390821,0.06200153267270674,0.04787833858391505,0.5216921262008244,0.8738687060241488,0.7682157320771514
p11_hook_left_post_008,0.37308476798939083,0.43791854806605146,0.29959823964030974,0.2954692075634073,0.2937508273098737,0.24064421985016562,0.06120188478978825,0.060144786026611344,0.048056792450427016,0.567303513014684,0.8856066714288401,0.7901157239045932
p11_hook_left_post_009,0.3671019991513654,0.43783869034786294,0.2952199728427367,0.29356376491370345,0.2994491734741396,0.23711513552421212,0.06331618506936179,0.06101153096198455,0.0481047569213498,0.5701132809046092,0.8735017735456739,0.7824852257533544
p11_hook_left_post_010,0.36308542628104146,0.43768905957916165,0.2892272200268461,0.3007869334312816,0.3012394266264007,0.24303999970883639,0.062110552046588025,0.060240407485396816,0.04844662110637666,0.5742918130570567,0.8776312766566744,0.786629437576789
p11_hook_left_pre_001,0.33087368297263287,0.4323808285711954,0.2832726709519123,0.2231584297464128,0.2913806689479638,0.2517416314946495,0.06291234803875063,0.05966379044418907,0.04775521073624138,0.48741400479659003,0.8563003179162407,0.7456344239803454
p11_hook_left_pre_002,0.34313628162609144,0.4285997924833621,0.27780067491589905,0.22337762187213003,0.29479953356195454,0.2543141378001142,0.06253476604140065,0.05903710093890781,0.04776024185904421,0.48992245582476296,0.8607116734690534,0.7494749081757663
p11_hook_left_pre_003,0.3486480556031615,0.44013539922975936,0.28459776939641473,0.22542940173677448,0.2977819579836097,0.24383887262966533,0.0629337945132415,0.06081253907054564,0.04773582703295175,0.5057580230655305,0.8520172809389873,0.7481395035769502
p11_hook_left_pre_004,0.3362903738911925,0.43822679509474316,0.285762470504139,0.2187649909750254,0.29350218177062665,0.24481946634494092,0.061999051952676985,0.05988294081214521,0.04803792902034024,0.4839858760033241,0.861689039745785,0.7483780906230467
p11_hook_left_pre_005,0.31719770806732733,0.44101821362029164,0.2769980266502068,0.23126451137328505,0.28699481513931435,0.24392765662485752,0.06196575960353711,0.05958810182612593,0.04767641048494379,0.49643088838150345,0.833688811488435,0.7325114345563555
p11_hook_left_pre_006,0.32686826354487664,0.44614879901267634,0.2707701418155972,0.22982728496520294,0.2926484318543675,0.24466526510647837,0.062424686592557975,0.05995379728273034,0.04766321162873863,0.5118796005581934,0.8243235424140829,0.730590359857316
p11_hook_left_pre_007,0.32703770114850234,0.43249748935493554,0.2837263207372439,0.23057131911355375,0.28950772265369235,0.2348666576943541,0.06331525869273737,0.05897649346889395,0.047645066377524886,0.5101139247757347,0.8198467243486272,0.7269268844767593
p11_hook_left_pre_008,0.32038172629124695,0.43757678299789776,0.285287850943055,0.2315800858334751,0.2928098764027718,0.23602705782315123,0.06216841076172865,0.059873606916814634,0.047662173258906225,0.5012621746667784,0.8351572830647966,0.7349887505453911
