subject_id,motion,record_id,feature,Pre,Main,Post,Delta_MinusPre,Delta_PostMinusPre,Delta_PostMinusMain
p10,Global,straight_p10_Global_003_similarity_matrix,Velocity,0.050415614,0.050180941,0.051589292,-0.000234673,0.001173678,0.001408351
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Velocity,0.048501393,0.048732709,0.048592997,0.000231316,9.16E-05,-0.000139712
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Velocity,0.050350074,0.050841052,0.053106128,0.000490979,0.002756055,0.002265076
p11,Global,hook_left_p11_Global_002_similarity_matrix,Velocity,0.066987161,0.066878647,0.065650931,-0.000108514,-0.00133623,-0.001227716
p11,Global,hook_right_p11_Global_001_similarity_matrix,Velocity,0.049433314,0.048450538,0.048585397,-0.000982776,-0.000847917,0.000134859
p11,Global,jap_p11_Global_similarity_matrix,Velocity,0.050972837,0.052926136,0.051093455,0.001953299,0.000120618,-0.001832681
p11,Global,straight_p11_Global_003_similarity_matrix,Velocity,0.054105277,0.05745872,0.051397534,0.003353443,-0.002707744,-0.006061186
p11,Global,uppercut_left_p11_Global_003_similarity_matrix,Velocity,0.048348213,0.048440424,0.048880183,9.22E-05,0.00053197,0.000439759
p11,Global,uppercut_right_p11_Global_002_similarity_matrix,Velocity,0.049031754,0.048756361,0.049131438,-0.000275393,9.97E-05,0.000375077
p12,Global,hook_left_p12_Global_002_similarity_matrix,Velocity,0.069995166,0.069993394,0.073907747,-1.77E-06,0.003912581,0.003914353
p12,Global,hook_right_p12_Global_001_similarity_matrix,Velocity,0.048943005,0.048654751,0.050194511,-0.000288254,0.001251505,0.001539759
p12,Global,jap_p12_Global_similarity_matrix,Velocity,0.0489798,0.051533876,0.050833963,0.002554076,0.001854162,-0.000699913
p12,Global,straight_p12_Global_003_similarity_matrix,Velocity,0.052599123,0.053956272,0.052478181,0.001357149,-0.000120942,-0.001478091
p12,Global,uppercut_left_p12_Global_003_similarity_matrix,Velocity,0.048315712,0.049141663,0.049148042,0.000825952,0.00083233,6.38E-06
p12,Global,uppercut_right_p12_Global_002_similarity_matrix,Velocity,0.04985954,0.049196668,0.051194506,-0.000662872,0.001334966,0.001997838
p13,Global,hook_left_p13_Global_002_similarity_matrix,Velocity,0.067417397,0.067652124,0.068359446,0.000234727,0.000942048,0.000707322
p13,Global,hook_right_p13_Global_001_similarity_matrix,Velocity,0.048198102,0.048463032,0.04810612,0.00026493,-9.20E-05,-0.000356912
p13,Global,jap_p13_Global_similarity_matrix,Velocity,0.048466255,0.048837563,0.049170609,0.000371308,0.000704354,0.000333046
p13,Global,straight_p13_Global_003_similarity_matrix,Velocity,0.050802189,0.049960113,0.04819153,-0.000842076,-0.002610659,-0.001768583
p13,Global,uppercut_left_p13_Global_003_similarity_matrix,Velocity,0.048244365,0.048100312,0.048010573,-0.000144052,-0.000233792,-8.97E-05
p13,Global,uppercut_right_p13_Global_002_similarity_matrix,Velocity,0.048304493,0.048042323,0.048010902,-0.000262169,-0.000293591,-3.14E-05
p14,Global,hook_left_p14_Global_002_similarity_matrix,Velocity,0.072190586,0.070751008,0.069415966,-0.001439578,-0.00277462,-0.001335042
p14,Global,hook_right_p14_Global_001_similarity_matrix,Velocity,0.04798833,0.048551928,0.047950333,0.000563598,-3.80E-05,-0.000601595
p14,Global,jap_p14_Global_similarity_matrix,Velocity,0.048314199,0.049217114,0.055135848,0.000902916,0.006821649,0.005918734
p14,Global,straight_p14_Global_003_similarity_matrix,Velocity,0.049768177,0.047892096,0.04773786,-0.001876081,-0.002030317,-0.000154236
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Velocity,0.048137093,0.047940423,0.047803693,-0.00019667,-0.0003334,-0.00013673
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Velocity,0.049204126,0.048762496,0.048894177,-0.00044163,-0.000309949,0.000131681
p15,Global,hook_left_p15_Global_002_similarity_matrix,Velocity,0.066739832,0.069683503,0.071266399,0.002943672,0.004526567,0.001582896
p15,Global,hook_right_p15_Global_001_similarity_matrix,Velocity,0.049704493,0.049746625,0.049535638,4.21E-05,-0.000168856,-0.000210988
p15,Global,jap_p15_Global_similarity_matrix,Velocity,0.04878135,0.049073296,0.048969331,0.000291946,0.000187981,-0.000103965
p15,Global,straight_p15_Global_003_similarity_matrix,Velocity,0.050601388,0.054353113,0.053710775,0.003751725,0.003109387,-0.000642338
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Velocity,0.04826991,0.048251458,0.048302679,-1.85E-05,3.28E-05,5.12E-05
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Velocity,0.049245351,0.049279132,0.048581493,3.38E-05,-0.000663858,-0.000697639
p16,Global,hook_left_p16_Global_002_similarity_matrix,Velocity,0.073363875,0.072939156,0.072631329,-0.000424718,-0.000732545,-0.000307827
p16,Global,hook_right_p16_Global_001_similarity_matrix,Velocity,0.048100006,0.048184006,0.048083644,8.40E-05,-1.64E-05,-0.000100362
p16,Global,jap_p16_Global_similarity_matrix,Velocity,0.048198611,0.050154815,0.049392884,0.001956204,0.001194272,-0.000761932
p16,Global,straight_p16_Global_003_similarity_matrix,Velocity,0.047721059,0.048885031,0.048217696,0.001163972,0.000496638,-0.000667335
p16,Global,uppercut_left_p16_Global_003_similarity_matrix,Velocity,0.048026615,0.04795342,0.048006888,-7.32E-05,-1.97E-05,5.35E-05
p16,Global,uppercut_right_p16_Global_002_similarity_matrix,Velocity,0.050108055,0.0494064,0.049300176,-0.000701655,-0.000807879,-0.000106224
p17,Global,hook_left_p17_Global_002_similarity_matrix,Velocity,0.073151502,0.072233677,0.072759019,-0.000917825,-0.000392483,0.000525342
p17,Global,hook_right_p17_Global_001_similarity_matrix,Velocity,0.048821697,0.049169538,0.048779677,0.000347841,-4.20E-05,-0.000389861
p17,Global,jap_p17_Global_similarity_matrix,Velocity,0.047993517,0.047819378,0.047971629,-0.000174139,-2.19E-05,0.000152252
p17,Global,straight_p17_Global_003_similarity_matrix,Velocity,0.047801207,0.047694778,0.047738218,-0.000106429,-6.30E-05,4.34E-05
p17,Global,uppercut_left_p17_Global_003_similarity_matrix,Velocity,0.047967444,0.0481011,0.047946429,0.000133656,-2.10E-05,-0.000154671
p17,Global,uppercut_right_p17_Global_002_similarity_matrix,Velocity,0.050634654,0.05079573,0.051751822,0.000161075,0.001117168,0.000956093
p18,Global,hook_left_p18_Global_002_similarity_matrix,Velocity,0.071950273,0.072343349,0.072285353,0.000393076,0.00033508,-5.80E-05
p18,Global,hook_right_p18_Global_001_similarity_matrix,Velocity,0.04822859,0.048318385,0.0482632,8.98E-05,3.46E-05,-5.52E-05
p18,Global,jap_p18_Global_similarity_matrix,Velocity,0.048603461,0.049956729,0.049496103,0.001353269,0.000892642,-0.000460626
p18,Global,straight_p18_Global_003_similarity_matrix,Velocity,0.047697651,0.048085339,0.047923399,0.000387688,0.000225748,-0.00016194
p18,Global,uppercut_left_p18_Global_003_similarity_matrix,Velocity,0.048023387,0.04837964,0.048149484,0.000356253,0.000126097,-0.000230156
p18,Global,uppercut_right_p18_Global_002_similarity_matrix,Velocity,0.049443052,0.049870141,0.050117237,0.00042709,0.000674185,0.000247096
p19,Global,hook_left_p19_Global_002_similarity_matrix,Velocity,0.066211139,0.066216427,0.070122635,5.29E-06,0.003911496,0.003906209
p19,Global,hook_right_p19_Global_001_similarity_matrix,Velocity,0.048883488,0.0491885,0.048453185,0.000305012,-0.000430303,-0.000735315
