subject_id,motion,record_id,feature,Pre,Main,Post,Delta_MinusPre,Delta_PostMinusPre,Delta_PostMinusMain
p10,Global,uppercut_left_p10_Global_003_similarity_matrix,Core,0.455918551,0.449588776,0.457834694,-0.006329775,0.001916143,0.008245918
p10,Global,uppercut_right_p10_Global_002_similarity_matrix,Core,0.432459485,0.44863314,0.463411532,0.016173656,0.030952047,0.014778391
p11,Global,hook_left_p11_Global_002_similarity_matrix,Core,0.403408157,0.458381032,0.450596714,0.054972875,0.047188558,-0.007784317
p11,Global,hook_right_p11_Global_001_similarity_matrix,Core,0.421005752,0.347009062,0.37386108,-0.073996691,-0.047144672,0.026852018
p11,Global,jap_p11_Global_similarity_matrix,Core,0.454950761,0.498398482,0.496332443,0.043447721,0.041381682,-0.002066039
p11,Global,straight_p11_Global_003_similarity_matrix,Core,0.446647287,0.441339073,0.434920009,-0.005308213,-0.011727278,-0.006419064
p11,Global,uppercut_left_p11_Global_003_similarity_matrix,Core,0.445701249,0.457552826,0.475601256,0.011851577,0.029900007,0.01804843
p11,Global,uppercut_right_p11_Global_002_similarity_matrix,Core,0.477769785,0.446283395,0.461916034,-0.03148639,-0.015853751,0.015632639
p12,Global,hook_left_p12_Global_002_similarity_matrix,Core,0.444206052,0.432332999,0.439652982,-0.011873052,-0.004553069,0.007319983
p12,Global,hook_right_p12_Global_001_similarity_matrix,Core,0.390727874,0.363436538,0.388544249,-0.027291336,-0.002183625,0.025107712
p12,Global,jap_p12_Global_similarity_matrix,Core,0.500669843,0.501934736,0.502781044,0.001264893,0.002111201,0.000846308
p12,Global,straight_p12_Global_003_similarity_matrix,Core,0.426236507,0.425788451,0.412975131,-0.000448056,-0.013261376,-0.012813321
p12,Global,uppercut_left_p12_Global_003_similarity_matrix,Core,0.475969219,0.455557164,0.467211902,-0.020412055,-0.008757317,0.011654738
p12,Global,uppercut_right_p12_Global_002_similarity_matrix,Core,0.420851689,0.441146236,0.446887478,0.020294546,0.026035788,0.005741242
p13,Global,hook_left_p13_Global_002_similarity_matrix,Core,0.436673389,0.438597597,0.428573398,0.001924208,-0.008099992,-0.010024199
p13,Global,hook_right_p13_Global_001_similarity_matrix,Core,0.312720777,0.333192874,0.316129888,0.020472097,0.00340911,-0.017062986
p13,Global,jap_p13_Global_similarity_matrix,Core,0.454432219,0.488902966,0.492581523,0.034470747,0.038149305,0.003678557
p13,Global,straight_p13_Global_003_similarity_matrix,Core,0.437172022,0.394171174,0.384715322,-0.043000848,-0.0524567,-0.009455852
p13,Global,uppercut_left_p13_Global_003_similarity_matrix,Core,0.450551904,0.429125356,0.439890728,-0.021426548,-0.010661176,0.010765372
p13,Global,uppercut_right_p13_Global_002_similarity_matrix,Core,0.389146316,0.389560175,0.37338336,0.000413859,-0.015762955,-0.016176815
p14,Global,hook_left_p14_Global_002_similarity_matrix,Core,0.46468072,0.45337492,0.456021552,-0.011305799,-0.008659168,0.002646631
p14,Global,hook_right_p14_Global_001_similarity_matrix,Core,0.394036004,0.396147846,0.355447671,0.002111842,-0.038588333,-0.040700175
p14,Global,jap_p14_Global_similarity_matrix,Core,0.488997639,0.409185826,0.435759709,-0.079811813,-0.05323793,0.026573883
p14,Global,straight_p14_Global_003_similarity_matrix,Core,0.477275889,0.45675989,0.455448073,-0.020515998,-0.021827816,-0.001311817
p14,Global,uppercut_left_p14_Global_003_similarity_matrix,Core,0.455747821,0.456294771,0.457460309,0.00054695,0.001712488,0.001165538
p14,Global,uppercut_right_p14_Global_002_similarity_matrix,Core,0.445093241,0.458545369,0.452110547,0.013452128,0.007017306,-0.006434823
p15,Global,hook_left_p15_Global_002_similarity_matrix,Core,0.470681544,0.473964494,0.468350466,0.00328295,-0.002331078,-0.005614028
p15,Global,hook_right_p15_Global_001_similarity_matrix,Core,0.391283044,0.388430318,0.368102589,-0.002852726,-0.023180455,-0.020327729
p15,Global,jap_p15_Global_similarity_matrix,Core,0.481975826,0.470755974,0.476607346,-0.011219853,-0.005368481,0.005851372
p15,Global,straight_p15_Global_003_similarity_matrix,Core,0.453686292,0.471161193,0.475164684,0.017474901,0.021478392,0.004003491
p15,Global,uppercut_left_p15_Global_003_similarity_matrix,Core,0.463662822,0.440609481,0.425413605,-0.023053341,-0.038249216,-0.015195875
p15,Global,uppercut_right_p15_Global_002_similarity_matrix,Core,0.42687832,0.422270933,0.404436267,-0.004607387,-0.022442053,-0.017834666
p16,Global,hook_left_p16_Global_002_similarity_matrix,Core,0.445547851,0.428573817,0.43522389,-0.016974034,-0.010323961,0.006650073
p16,Global,hook_right_p16_Global_001_similarity_matrix,Core,0.383065765,0.399697516,0.401060671,0.016631752,0.017994906,0.001363155
p16,Global,jap_p16_Global_similarity_matrix,Core,0.49348564,0.495629476,0.501485219,0.002143836,0.007999579,0.005855743
p16,Global,straight_p16_Global_003_similarity_matrix,Core,0.425248016,0.431885599,0.423509389,0.006637584,-0.001738626,-0.00837621
p16,Global,uppercut_left_p16_Global_003_similarity_matrix,Core,0.47655008,0.471526847,0.457884966,-0.005023234,-0.018665114,-0.01364188
p16,Global,uppercut_right_p16_Global_002_similarity_matrix,Core,0.448508394,0.430419509,0.439075693,-0.018088885,-0.009432701,0.008656184
p17,Global,hook_left_p17_Global_002_similarity_matrix,Core,0.467776588,0.469204544,0.463820287,0.001427955,-0.003956302,-0.005384257
p17,Global,hook_right_p17_Global_001_similarity_matrix,Core,0.406951445,0.409729256,0.402982501,0.002777811,-0.003968944,-0.006746755
p17,Global,jap_p17_Global_similarity_matrix,Core,0.471846265,0.473855523,0.475673236,0.002009257,0.003826971,0.001817714
p17,Global,straight_p17_Global_003_similarity_matrix,Core,0.454647696,0.446378803,0.444212276,-0.008268893,-0.01043542,-0.002166527
p17,Global,uppercut_left_p17_Global_003_similarity_matrix,Core,0.471809244,0.459117322,0.464147114,-0.012691922,-0.00766213,0.005029792
p17,Global,uppercut_right_p17_Global_002_similarity_matrix,Core,0.469538674,0.464302041,0.473186209,-0.005236634,0.003647534,0.008884168
p18,Global,hook_left_p18_Global_002_similarity_matrix,Core,0.458023849,0.476631187,0.470551146,0.018607338,0.012527297,-0.006080041
p18,Global,hook_right_p18_Global_001_similarity_matrix,Core,0.35230127,0.364855314,0.368524765,0.012554044,0.016223494,0.003669451
p18,Global,jap_p18_Global_similarity_matrix,Core,0.494352381,0.43947926,0.439512639,-0.054873121,-0.054839742,3.34E-05
p18,Global,straight_p18_Global_003_similarity_matrix,Core,0.439099884,0.454341597,0.444431759,0.015241713,0.005331875,-0.009909838
p18,Global,uppercut_left_p18_Global_003_similarity_matrix,Core,0.436078126,0.431047984,0.402559884,-0.005030142,-0.033518243,-0.028488101
p18,Global,uppercut_right_p18_Global_002_similarity_matrix,Core,0.399082736,0.402997999,0.433531222,0.003915262,0.034448486,0.030533223
p19,Global,hook_left_p19_Global_002_similarity_matrix,Core,0.435408668,0.418212836,0.466106565,-0.017195833,0.030697897,0.047893729
p19,Global,hook_right_p19_Global_001_similarity_matrix,Core,0.317758143,0.314297554,0.352305887,-0.003460589,0.034547744,0.038008333
p19,Global,jap_p19_Global_similarity_matrix,Core,0.44631967,0.271039582,0.427813904,-0.175280087,-0.018505766,0.156774322
p19,Global,straight_p19_Global_003_similarity_matrix,Core,0.438627628,0.415593709,0.407141551,-0.023033919,-0.031486077,-0.008452158
p19,Global,uppercut_left_p19_Global_003_similarity_matrix,Core,0.44164771,0.406308189,0.446493552,-0.035339522,0.004845842,0.040185363
p19,Global,uppercut_right_p19_Global_002_similarity_matrix,Core,0.41002366,0.438785302,0.435811614,0.028761643,0.025787954,-0.002973689
p21,Global,hook_left_p21_Global_002_similarity_matrix,Core,0.444663504,0.363788163,0.382976275,-0.080875341,-0.061687229,0.019188112
p21,Global,hook_right_p21_Global_001_similarity_matrix,Core,0.39655046,0.361317067,0.353334558,-0.035233393,-0.043215902,-0.007982509
p21,Global,jap_p21_Global_similarity_matrix,Core,0.505938182,0.48508598,0.492616984,-0.020852202,-0.013321199,0.007531004
p21,Global,straight_p21_Global_003_similarity_matrix,Core,0.361363088,0.458238263,0.410491907,0.096875175,0.04912882,-0.047746356
p21,Global,uppercut_left_p21_Global_003_similarity_matrix,Core,0.477035995,0.463871697,0.444928934,-0.013164297,-0.032107061,-0.018942764
p21,Global,uppercut_right_p21_Global_002_similarity_matrix,Core,0.376250539,0.406566759,0.44567606,0.03031622,0.069425521,0.039109301
p22,Global,hook_left_p22_Global_002_similarity_matrix,Core,0.452094469,0.45710669,0.454459861,0.005012221,0.002365393,-0.002646828
p22,Global,hook_right_p22_Global_001_similarity_matrix,Core,0.349566867,0.337446075,0.325840645,-0.012120792,-0.023726222,-0.01160543
p22,Global,jap_p22_Global_similarity_matrix,Core,0.429316081,0.496830075,0.490684698,0.067513993,0.061368617,-0.006145377
p22,Global,straight_p22_Global_003_similarity_matrix,Core,0.432589891,0.409804251,0.441070213,-0.02278564,0.008480322,0.031265962
p22,Global,uppercut_left_p22_Global_003_similarity_matrix,Core,0.475556987,0.463484796,0.450944385,-0.012072191,-0.024612602,-0.01254041
p22,Global,uppercut_right_p22_Global_002_similarity_matrix,Core,0.428429336,0.430258781,0.452923984,0.001829445,0.024494648,0.022665202
p23,Global,hook_left_p23_Global_002_similarity_matrix,Core,0.42702608,0.398658151,0.384859293,-0.028367929,-0.042166787,-0.013798858
p23,Global,hook_right_p23_Global_001_similarity_matrix,Core,0.340157259,0.345802603,0.337365111,0.005645344,-0.002792148,-0.008437492
p23,Global,jap_p23_Global_similarity_matrix,Core,0.49592385,0.480854113,0.479067316,-0.015069737,-0.016856534,-0.001786797
p23,Global,straight_p23_Global_003_similarity_matrix,Core,0.433006089,0.42308284,0.425297495,-0.009923249,-0.007708594,0.002214655
p23,Global,uppercut_left_p23_Global_003_similarity_matrix,Core,0.441484865,0.443209722,0.438690704,0.001724857,-0.002794161,-0.004519018
p23,Global,uppercut_right_p23_Global_002_similarity_matrix,Core,0.441360718,0.450875959,0.431161243,0.009515242,-0.010199475,-0.019714716
p24,Global,hook_left_p24_Global_002_similarity_matrix,Core,0.327468508,0.351282331,0.352423514,0.023813823,0.024955006,0.001141182
p24,Global,hook_right_p24_Global_001_similarity_matrix,Core,0.277726324,0.278145832,0.269966339,0.000419508,-0.007759985,-0.008179493
p24,Global,jap_p24_Global_similarity_matrix,Core,0.396741151,0.364519571,0.357552129,-0.03222158,-0.039189022,-0.006967441
p24,Global,straight_p24_Global_003_similarity_matrix,Core,0.335718872,0.338900318,0.331630253,0.003181446,-0.004088619,-0.007270065
p24,Global,uppercut_left_p24_Global_003_similarity_matrix,Core,0.38043935,0.361993288,0.358766654,-0.018446062,-0.021672696,-0.003226633
p24,Global,uppercut_right_p24_Global_002_similarity_matrix,Core,0.318945842,0.340384978,0.330394485,0.021439136,0.011448643,-0.009990493
p26,Global,hook_left_p26_Global_002_similarity_matrix,Core,0.406906598,0.420260038,0.455407854,0.013353441,0.048501257,0.035147816
p26,Global,hook_right_p26_Global_001_similarity_matrix,Core,0.35130551,0.399769381,0.402556608,0.048463871,0.051251098,0.002787227
p26,Global,jap_p26_Global_similarity_matrix,Core,0.460873439,0.395796759,0.465412263,-0.06507668,0.004538824,0.069615504
p26,Global,straight_p26_Global_003_similarity_matrix,Core,0.428351397,0.367472819,0.445671431,-0.060878577,0.017320034,0.078198612
p26,Global,uppercut_left_p26_Global_003_similarity_matrix,Core,0.41711277,0.414622162,0.42298918,-0.002490608,0.00587641,0.008367018
p26,Global,uppercut_right_p26_Global_002_similarity_matrix,Core,0.423597261,0.425888202,0.422829716,0.002290941,-0.000767545,-0.003058486
