straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_straight_main_001,0.307759254,0.456542273,0.279481941,0.27302253,0.359424994,0.306023905,0.048193019,0.048410563,0.050048609,0.597363604,0.939335037,0.836743607,0.772253231,0.186283877
p21_straight_main_002,0.303237666,0.489153544,0.264023548,0.273874165,0.37641046,0.309247272,0.048303364,0.055110805,0.05231735,0.615993723,0.931324467,0.836725244,0.640490191,
p21_straight_main_003,0.114049022,0.316907586,0.10455122,0.105840924,0.201475913,0.173297591,0.048444962,0.048355741,0.047619054,0.653195032,0.086171459,0.256278531,0.454206314,
p21_straight_main_004,0.26565712,0.484478823,0.224741342,0.279742606,0.358678504,0.341048717,0.048882908,0.054494345,0.049114585,0.613816641,0.897516697,0.81240668,,
p21_straight_main_005,0.270355855,0.479311747,0.231222233,0.261535263,0.338836504,0.338357693,0.048473647,0.053127858,0.048323011,0.606205584,0.873795703,0.793518667,,
p21_straight_main_006,0.283516315,0.501922779,0.260769513,0.282243911,0.361670174,0.358142355,0.049420076,0.055224352,0.04951781,0.666671976,0.918417453,0.84289381,,
p21_straight_main_007,0.263481417,0.483179437,0.261638002,0.281414104,0.370806454,0.325863202,0.04967146,0.055951958,0.050475005,0.614239436,0.925990642,0.83246528,,
p21_straight_main_008,0.279071668,0.479708041,0.267270155,0.279298663,0.361618607,0.325531033,0.04946165,0.057965762,0.049527733,0.619931934,0.919632905,0.829722614,,
p21_straight_main_009,0.252849803,0.434154763,0.248769778,0.267650017,0.255650294,0.291308438,0.048990403,0.048056723,0.047670273,0.530859034,0.815311204,0.729975553,,
p21_straight_main_010,0.271911374,0.476911179,0.260885783,0.279359051,0.351912157,0.317994635,0.049730917,0.055585951,0.048224442,0.614977893,0.89928306,0.81399151,,
p21_straight_main_011,0.296365701,0.480215233,0.253242982,0.273198967,0.345721273,0.331617471,0.049828647,0.053412217,0.050408904,0.615067975,0.907245429,0.819592192,,
p21_straight_main_012,0.273242188,0.472855651,0.242913711,0.268508445,0.355954391,0.343639407,0.048230093,0.056688355,0.048703976,0.613036403,0.90121621,0.814762267,,
p21_straight_main_013,0.277548828,0.434536826,0.244276442,0.270943901,0.233461369,0.28895074,0.047918104,0.047717244,0.047625604,0.522072711,0.813220691,0.725876297,,
p21_straight_main_014,0.260942254,0.378875956,0.220647428,0.282924923,0.193833584,0.262299779,0.048509819,0.048300277,0.047621586,0.478378244,0.743651792,0.664069727,,
p21_straight_main_015,0.297243875,0.490952598,0.252363038,0.286759931,0.36760606,0.300585343,0.048948325,0.057215165,0.055991367,0.612129983,0.911335485,0.821573834,,
p21_straight_main_016,0.252060841,0.481494561,0.246003925,0.302283275,0.359764091,0.321696851,0.048909344,0.053665721,0.051804004,0.619662956,0.906545396,0.820480664,,
p21_straight_main_017,0.266304142,0.408828093,0.245731504,0.269229622,0.201281692,0.289770802,0.048290067,0.047932443,0.047622055,0.513662323,0.77468625,0.696379072,,
p21_straight_main_018,0.204168616,0.354727906,0.199342322,0.150815875,0.169324554,0.248501319,0.04773002,0.047648091,0.047619052,0.522440454,0.472255764,0.487311171,,
p21_straight_main_019,0.280013165,0.47104983,0.280292881,0.292402687,0.362979583,0.306849242,0.048959002,0.059412014,0.050055592,0.607563967,0.93440777,0.836354629,,
p21_straight_main_020,0.288955752,0.451253792,0.255819369,0.295383605,0.269824076,0.29693366,0.047962836,0.047937316,0.047685809,0.567857831,0.861187237,0.773188415,,
p21_straight_main_021,0.275435397,0.437949766,0.267766558,0.296211655,0.35385982,0.293140427,0.048680569,0.047926436,0.050252297,0.614160495,0.88934839,0.806792022,,
p21_straight_main_022,0.255102769,0.395081958,0.229388632,0.270775474,0.205414448,0.282416371,0.047972228,0.047897703,0.047620125,0.483735347,0.773039409,0.686248191,,
p21_straight_main_023,0.274047461,0.477075429,0.263578975,0.280341028,0.363463423,0.322760995,0.04862981,0.059390877,0.049501134,0.609824976,0.921809465,0.828214118,,
p21_straight_main_024,0.299297086,0.483633573,0.26173759,0.302399311,0.369574362,0.298921095,0.048405382,0.058434942,0.050225385,0.625862605,0.924790813,0.83511235,,
p21_straight_main_025,0.285455534,0.490375579,0.252486142,0.299053208,0.371057217,0.287286819,0.048498212,0.058632644,0.054538258,0.610081386,0.910536959,0.820400287,,
p21_straight_main_026,0.277511812,0.443114686,0.270355721,0.298770202,0.34641778,0.307895979,0.048017923,0.047803931,0.048612603,0.623747269,0.89945706,0.816744123,,
p21_straight_main_027,0.28828187,0.468788141,0.280863553,0.310699033,0.373278659,0.291360952,0.050082766,0.057194777,0.053109706,0.627702218,0.929347145,0.838853667,,
p21_straight_main_028,0.280848665,0.471477921,0.274491914,0.306397752,0.374033383,0.313224592,0.049346014,0.05757112,0.053088326,0.62851387,0.938851524,0.845750228,,
p21_straight_main_029,0.289316625,0.488790658,0.257130036,0.304555849,0.371123701,0.291410008,0.048407497,0.056614594,0.056813121,0.620144169,0.914887804,0.826464714,,
p21_straight_main_030,0.273820989,0.481908436,0.26744383,0.30346546,0.371674354,0.274999379,0.049015522,0.056495824,0.0561504,0.607776516,0.909106431,0.818707456,,
