uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_right_main_001,0.189384686,0.383536031,0.232221526,0.278094059,0.164901793,0.155946098,0.04816754,0.048023189,0.047620735,0.385047506,0.663556953,0.580004119,0.536657187,-0.043313526
p13_uppercut_right_main_002,0.167213584,0.332974289,0.211583666,0.244241655,0.149794554,0.140160711,0.048072372,0.047908836,0.0476195,0.373941031,0.543716979,0.492784194,0.459025247,
p13_uppercut_right_main_003,0.174650314,0.332841833,0.191288562,0.253399246,0.1415585,0.165030302,0.048857861,0.047954659,0.04761943,0.391565117,0.547947894,0.501033061,0.502338772,
p13_uppercut_right_main_004,0.176630862,0.346829821,0.225594157,0.247474723,0.15527918,0.167101785,0.049307957,0.047988947,0.047619926,0.376133926,0.613670739,0.542409695,,
p13_uppercut_right_main_005,0.190391067,0.339722024,0.200336699,0.255744501,0.140957423,0.178352202,0.048055841,0.047957263,0.047619606,0.40001303,0.573407761,0.521389342,,
p13_uppercut_right_main_006,0.185996854,0.342795876,0.193781181,0.249942641,0.142176621,0.175891096,0.048278622,0.047909381,0.047619838,0.403133246,0.556838802,0.510727135,,
p13_uppercut_right_main_007,0.213194148,0.379117233,0.294812165,0.288508741,0.179202927,0.204122156,0.049227009,0.048622434,0.047673084,0.486081339,0.709834351,0.642708448,,
p13_uppercut_right_main_008,0.172901102,0.339251955,0.186405927,0.242463925,0.119652216,0.161133477,0.049447634,0.048003398,0.047619354,0.386302421,0.513391758,0.475264957,,
p13_uppercut_right_main_009,0.187827937,0.330387909,0.187729464,0.246708247,0.140792861,0.156928983,0.050452426,0.048110022,0.047619493,0.382831663,0.538089047,0.491511832,,
p13_uppercut_right_main_010,0.183312612,0.33067744,0.190706148,0.23884265,0.141785126,0.171161048,0.048853807,0.047907246,0.047619467,0.387987554,0.544831217,0.497778118,,
p13_uppercut_right_main_011,0.223191834,0.377756968,0.296033513,0.263538236,0.183905322,0.195727585,0.049251264,0.04877007,0.047690698,0.463105786,0.708669339,0.635000273,,
p13_uppercut_right_main_012,0.216480969,0.374506795,0.285562934,0.272662046,0.183597979,0.190273151,0.049670727,0.048608998,0.047680695,0.462200856,0.697418891,0.62685348,,
p13_uppercut_right_main_013,0.170947771,0.341632491,0.203208687,0.251271644,0.12872069,0.167838642,0.048885779,0.047857191,0.047619515,0.358084503,0.58315963,0.515637092,,
p13_uppercut_right_main_014,0.21924509,0.38704195,0.285007616,0.266513631,0.191257101,0.197646999,0.048212515,0.04872317,0.047877218,0.446051011,0.732239752,0.64638313,,
p13_uppercut_right_main_015,0.179145432,0.317360335,0.178948481,0.229724832,0.111767188,0.163782146,0.049627059,0.047902139,0.047619411,0.362248795,0.503595876,0.461191752,,
p13_uppercut_right_main_016,0.192302933,0.356082622,0.19342025,0.248407563,0.159997471,0.182077086,0.048054265,0.047871167,0.04762181,0.343173662,0.64207202,0.552402513,,
p13_uppercut_right_main_017,0.181021141,0.339653072,0.213951029,0.241107067,0.154756869,0.161999836,0.048098712,0.047879641,0.047620083,0.355463272,0.600592373,0.527053643,,
p13_uppercut_right_main_018,0.190199641,0.336324693,0.175422042,0.24890728,0.140413919,0.165848779,0.049526048,0.047940229,0.047619511,0.36274991,0.565151259,0.504430854,,
p13_uppercut_right_main_019,0.197974582,0.334135756,0.181944583,0.241067117,0.159612561,0.167105752,0.049847815,0.047982637,0.047620281,0.351652276,0.597532004,0.523768085,,
p13_uppercut_right_main_020,0.233162348,0.386187905,0.317647312,0.278401957,0.190497339,0.208589477,0.050857361,0.049151715,0.047719064,0.474083425,0.763539255,0.676702506,,
p13_uppercut_right_main_021,0.189491193,0.320772096,0.176778994,0.237502256,0.111993947,0.161354052,0.050686529,0.04789423,0.047619311,0.37812974,0.497232682,0.461501799,,
p13_uppercut_right_main_022,0.229755438,0.389946463,0.310016116,0.281140817,0.187085019,0.213337303,0.050091408,0.049382176,0.047736339,0.469127135,0.764010578,0.675545545,,
p13_uppercut_right_main_023,0.219801512,0.379880357,0.289516208,0.283770371,0.185655545,0.208798445,0.049240835,0.048946474,0.047704649,0.465290843,0.735976561,0.654770846,,
p13_uppercut_right_main_024,0.176051131,0.331432032,0.185297386,0.238143535,0.117755089,0.162655955,0.049345079,0.047983016,0.047619496,0.368299791,0.523583682,0.476998515,,
p13_uppercut_right_main_025,0.175409825,0.332867911,0.188917195,0.230367657,0.11124577,0.157075909,0.048138298,0.047948579,0.047619252,0.363642028,0.511626185,0.467230938,,
p13_uppercut_right_main_026,0.17936526,0.319788769,0.171839749,0.229092363,0.122498563,0.15565043,0.048329409,0.047860578,0.047619513,0.347808804,0.515220359,0.464996893,,
p13_uppercut_right_main_027,0.176153687,0.346339882,0.178486109,0.239201164,0.106109535,0.159093072,0.048018391,0.047751556,0.04761942,0.352586321,0.528179481,0.475501533,,
p13_uppercut_right_main_028,0.18810824,0.333507496,0.181278672,0.242138014,0.143935798,0.151321644,0.048705835,0.047859629,0.047619427,0.37738765,0.537079155,0.489171703,,
p13_uppercut_right_main_029,0.186159935,0.335278564,0.197949536,0.24716598,0.147435362,0.158993243,0.048100804,0.047962801,0.047619502,0.391689225,0.556784811,0.507256135,,
p13_uppercut_right_main_030,0.184266988,0.342762678,0.183325595,0.245492704,0.138113759,0.158013759,0.048063534,0.047818755,0.047619514,0.36372252,0.560843896,0.501707483,,
p13_uppercut_right_post_001,0.105510767,0.249829261,0.109770432,0.083783,0.027670206,0.079643571,0.047727296,0.047787087,0.047619048,0.405053468,0.01289661,0.130543668,,
p13_uppercut_right_post_002,0.199824465,0.348797367,0.191102105,0.231734897,0.110750526,0.17078824,0.048001359,0.047789885,0.047619485,0.388388304,0.525690108,0.484499567,,
p13_uppercut_right_post_003,0.178305014,0.341854815,0.178847142,0.21860877,0.102612041,0.15552511,0.047936517,0.047797283,0.047619284,0.373811986,0.477124934,0.44613105,,
p13_uppercut_right_post_004,0.165748923,0.329483174,0.176234199,0.21727015,0.100531017,0.143824235,0.048052093,0.047816672,0.047619256,0.367312122,0.453264903,0.427479069,,
p13_uppercut_right_post_005,0.206017257,0.378255264,0.270137286,0.272092948,0.176123001,0.185612795,0.048369785,0.048354396,0.047691096,0.442111933,0.690554564,0.616021775,,
p13_uppercut_right_post_006,0.164631949,0.323478602,0.18504857,0.236507651,0.117747329,0.155741407,0.048089363,0.047850343,0.04761988,0.376905814,0.494365361,0.459127497,,
p13_uppercut_right_post_007,0.181148949,0.35006117,0.196670695,0.245846968,0.15664062,0.179020441,0.047997685,0.047846437,0.047619808,0.381377314,0.595525727,0.531281203,,
p13_uppercut_right_post_008,0.181200073,0.341793598,0.188695866,0.235416755,0.149775767,0.180371306,0.04809799,0.047909226,0.047620438,0.365682304,0.584509352,0.518861238,,
p13_uppercut_right_post_009,0.166807431,0.322276899,0.16600255,0.223178593,0.142573059,0.146518626,0.048195618,0.047856017,0.047619433,0.346857059,0.509971828,0.461037398,,
p13_uppercut_right_post_010,0.17504338,0.347548369,0.193123343,0.248381552,0.15006224,0.158399267,0.048118393,0.04791565,0.047619545,0.365159031,0.579603277,0.515270003,,
p13_uppercut_right_pre_001,0.192254246,0.342221073,0.198392388,0.206009539,0.128865929,0.145186808,0.047915279,0.0477997,0.047619143,0.397143338,0.475190293,0.451776206,,
p13_uppercut_right_pre_002,0.187712326,0.330616979,0.170311061,0.22942161,0.135505363,0.137180937,0.048094418,0.047955373,0.047619119,0.394816624,0.47269385,0.449330682,,
p13_uppercut_right_pre_003,0.186913129,0.338931646,0.173480795,0.22511424,0.158977413,0.146652506,0.048111524,0.047951223,0.047619154,0.391013128,0.511085789,0.475063991,,
p13_uppercut_right_pre_004,0.175034196,0.331982218,0.189436442,0.218336133,0.141304247,0.139081397,0.048082615,0.047902835,0.047619277,0.359803422,0.50564323,0.461891287,,
p13_uppercut_right_pre_005,0.176890188,0.327984078,0.201030939,0.236809913,0.155373914,0.138567598,0.048137113,0.047836442,0.04761937,0.373672358,0.534657632,0.48636205,,
p13_uppercut_right_pre_006,0.162106353,0.351865185,0.255405212,0.251152875,0.148322671,0.181382954,0.048282153,0.04785729,0.047619422,0.424252337,0.593520394,0.542739977,,
p13_uppercut_right_pre_007,0.207076814,0.375420751,0.283066264,0.274183893,0.175903604,0.179567188,0.04838581,0.048654148,0.047677024,0.448692596,0.690275894,0.617800905,,
p13_uppercut_right_pre_008,0.196974964,0.397419645,0.231521129,0.239430407,0.161252377,0.197614762,0.047857115,0.048005821,0.047619518,0.383897134,0.676189335,0.588501675,,
p13_uppercut_right_pre_009,0.15583164,0.32216416,0.173571949,0.210701978,0.113196845,0.139818306,0.047872196,0.047950383,0.047619201,0.363006041,0.448432012,0.422804221,,
p13_uppercut_right_pre_010,0.16853336,0.347950671,0.210997382,0.25656827,0.148899292,0.181766826,0.048317521,0.047871395,0.0476196,0.405095226,0.57941166,0.52711673,,
AVG,0.185666071,0.344826563,0.209037145,0.242431735,0.14309087,0.166105508,0.048622292,0.048063755,0.047637065,0.391671718,0.566808001,0.514267116,,
