hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p08_hook_right_main_001,0.3511232894479973,0.3543181179263507,0.30752133981165386,0.26111570826175756,0.2773194970207761,0.24370220220593097,0.04809352724785597,0.048171040571986255,0.04775655251311001,0.4870276280225956,0.8890761489368939,0.7684615926626044
p08_hook_right_main_002,0.33358536856563925,0.3550008022260078,0.3305314435546484,0.22609578683170312,0.27252595373957594,0.2552840770544942,0.04788229293855343,0.04792578327769924,0.0486035489144578,0.5367519950360564,0.8244119453585997,0.7381139602618366
p08_hook_right_main_003,0.2964167468965122,0.3538673209962104,0.24216882608075782,0.28436479492472944,0.17026712134633362,0.20650299134341984,0.04875390435385181,0.04778602007125256,0.04763078423408795,0.4549268321095757,0.7166027622719134,0.638099983223212
p08_hook_right_main_004,0.31355870380883655,0.3846979817788569,0.22851332670817054,0.29009126952787,0.19641168640211715,0.2098026758089067,0.049156495879243506,0.047912895264566956,0.04763640418801584,0.4693173955582871,0.7493478659272483,0.66533872481656
p08_hook_right_main_005,0.3468955423194065,0.3486992966913974,0.2827053530025434,0.2476306558758993,0.2933045395409565,0.270341115429071,0.04795473419593202,0.0480140541003223,0.047718674243519894,0.5221988966541091,0.8545199286460269,0.7548236190484515
p08_hook_right_main_006,0.35669503347652015,0.34927623586175793,0.26232299207271553,0.2557967860770821,0.2853742383760395,0.25626593252372976,0.048137575527716726,0.0479876249684038,0.04843274038529726,0.46398954985432217,0.8873639347997623,0.7603516193161303
p08_hook_right_main_007,0.3485415999884542,0.34406704422373297,0.3251924939726468,0.22301243088701495,0.29353246503536884,0.24475566179856867,0.04806938395011838,0.04812527594912324,0.048109513447358934,0.4731322514487107,0.8966264544053405,0.7695781935183514
p08_hook_right_main_008,0.29808929770513587,0.3669774027995326,0.2645042016189013,0.221151466030431,0.24283295064124327,0.263682382275076,0.05016137694554714,0.05132877787212375,0.047625387150709804,0.5044088400699659,0.7452997151738541,0.6730324526426876
p08_hook_right_main_009,0.3243379146144404,0.40723126789482667,0.3006726287062952,0.26370626945712783,0.26504957599791323,0.24197883157396377,0.05035039934248954,0.05388297390773606,0.04816198562617856,0.47943219139500826,0.8876417802410467,0.7651789035872352
p08_hook_right_main_010,0.3252792742424459,0.40852857526593367,0.28428300322522043,0.27446928852487523,0.2870919438191861,0.23407100049208887,0.05016208227845723,0.05295002699917685,0.04804834388923371,0.4888513692797628,0.8898893071561615,0.7695779257932419
p08_hook_right_main_011,0.34091502925362266,0.3463094936487551,0.3150446608736125,0.24209991193569355,0.2924459728848084,0.2552003502355999,0.04818146861924116,0.04905546845697825,0.04774016819709598,0.4876417841950714,0.8938043558138712,0.7719555843282313
p08_hook_right_main_012,0.30728397849905364,0.37737480367053783,0.2361561331071468,0.2667091196506869,0.16410040728994826,0.2229008627047427,0.04911754768371284,0.04781868625175051,0.04766968830250287,0.4493710914867587,0.7256806717587622,0.6427877976771611
p08_hook_right_main_013,0.34770599946319214,0.35517958182943377,0.2906865034415807,0.26044993306095454,0.29518558491754454,0.24165392100971755,0.048453173094836266,0.04888517555044096,0.04798621447346,0.4981019312128094,0.877754006594357,0.7638583839798927
p08_hook_right_main_014,0.23986475643781704,0.37525078900819875,0.21729579001821642,0.24594677261528233,0.15509710003202093,0.19339253620585373,0.04919013592022955,0.0478706424936152,0.047634772552375984,0.37629531102330466,0.6878551398547464,0.5943871912053139
p08_hook_right_main_015,0.35015714391632546,0.3626765316140613,0.2998611938119204,0.2351752392496794,0.28666501508271125,0.2427219236146537,0.04817735309745652,0.04843590683084923,0.04773654722338559,0.48442016871465593,0.8695132583801527,0.7539853314805036
p08_hook_right_main_016,0.3490031266992137,0.35805800284782363,0.2742189267445517,0.2586014930578574,0.29874646616074846,0.23645656220073738,0.048795502954595976,0.04907530456809838,0.048152055538312526,0.48756460606358515,0.8715780366628956,0.7563740074831025
p08_hook_right_main_017,0.34539228853660353,0.3652890099185151,0.30014162351955576,0.24784277443229302,0.29315030948491233,0.25091105815935266,0.04820680000739115,0.04851860435933334,0.04815824578545066,0.5014441129791354,0.882558322385941,0.7682240595638993
p08_hook_right_main_018,0.2998985603370318,0.397806601790002,0.2370417126509337,0.2602677945510662,0.1782696007200831,0.22685443524998847,0.04926067674829465,0.04790939683540436,0.04763773486445696,0.4470023015408565,0.7488209607286951,0.6582753629723435
p08_hook_right_main_019,0.3459709718886016,0.4080066833864356,0.22207271613444002,0.2613172468957202,0.1944178773010763,0.2452410123951343,0.04945165730465008,0.04785984185748876,0.047631687667002064,0.47360043713686045,0.7692667169712324,0.6805668330209207
p08_hook_right_main_020,0.26967552459476807,0.40549868244561155,0.23861113894650438,0.2655747696510373,0.1863365207260534,0.24170466180461112,0.04934283154066081,0.04784862425055605,0.047642142010266154,0.4509586236095302,0.7614268021430681,0.6682863485830067
p08_hook_right_main_021,0.33757226002991825,0.3460647212425418,0.27474863279619455,0.2353900156120345,0.30208807073432686,0.2561253618271703,0.0483355242872238,0.04862226453610045,0.04773753105001808,0.47393431191513635,0.8683253223655483,0.7500080192304246
p08_hook_right_main_022,0.2855992018661295,0.38044242511585125,0.21988123262530376,0.27598966920040063,0.16829497644146144,0.21366117841597693,0.04906581998172195,0.04788774791550691,0.04769163954383273,0.4304748143205993,0.7246402014241438,0.6363905852930805
