straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_straight_main_001,0.233629692,0.402655477,0.223055145,0.330347463,0.29305441,0.199583315,0.048597238,0.048638057,0.048132678,0.51689836,0.789782501,0.707917258
p02_straight_main_002,0.174521737,0.324204026,0.174108754,0.250491051,0.210477261,0.135960781,0.04830911,0.048089043,0.047641935,0.487468021,0.479358774,0.481791548
p02_straight_main_003,0.166207017,0.311166328,0.182761541,0.24796428,0.201235346,0.130187511,0.048278514,0.048073568,0.047633987,0.487345873,0.460035917,0.468228904
p02_straight_main_004,0.155869928,0.302023319,0.174818857,0.227612145,0.188929286,0.124354821,0.048234109,0.047971453,0.047629828,0.48647173,0.406399069,0.430420868
p02_straight_main_005,0.115342894,0.28943014,0.152109629,0.195054285,0.147384782,0.091212693,0.048267282,0.047846071,0.047623108,0.47368799,0.260418296,0.324399204
p02_straight_main_006,0.140284297,0.301628952,0.166549061,0.222581895,0.189680314,0.107944657,0.048331579,0.047986168,0.047623526,0.4949238,0.358285176,0.399276763
p02_straight_main_007,0.172810064,0.304892939,0.170897174,0.237725999,0.193413685,0.118329253,0.048015071,0.04803027,0.047633679,0.47517241,0.432292528,0.445156493
p02_straight_main_008,0.150297905,0.320826757,0.169191549,0.220030923,0.197748467,0.107658334,0.048474034,0.047718235,0.04762441,0.489864045,0.387078067,0.41791386
p02_straight_main_009,0.128158059,0.285259493,0.153866692,0.19484928,0.165214552,0.100620497,0.048301776,0.047869211,0.047621856,0.454976513,0.311710964,0.354690629
p02_straight_main_010,0.222818791,0.400219564,0.168168694,0.321750619,0.270302087,0.185744206,0.048688127,0.048121194,0.048295547,0.519255553,0.686457887,0.636297187
p02_straight_main_011,0.160626407,0.30184419,0.127777722,0.233570798,0.189382842,0.124719831,0.048454273,0.048080845,0.047622728,0.473720554,0.383865915,0.410822307
p02_straight_main_012,0.108465664,0.255861085,0.111360555,0.202987482,0.150444813,0.088868973,0.048774087,0.047943232,0.047620927,0.495184767,0.184378994,0.277620726
p02_straight_main_013,0.146749496,0.283520701,0.132356989,0.213919352,0.180501993,0.119818208,0.048503306,0.047908463,0.047622016,0.49372606,0.318761902,0.371251149
p02_straight_main_014,0.156052497,0.270022464,0.139722159,0.220897299,0.205473194,0.116713241,0.048567969,0.047919056,0.047627437,0.518832183,0.325335597,0.383384573
p02_straight_main_015,0.147540098,0.300934105,0.14808818,0.213289559,0.175804797,0.119528302,0.048290788,0.047939151,0.047625142,0.50893507,0.32253788,0.378457037
p02_straight_main_016,0.144685958,0.332557923,0.163413122,0.223578277,0.188203722,0.108274089,0.048136556,0.04785485,0.047623571,0.527132069,0.344030313,0.39896084
p02_straight_main_017,0.173675446,0.271241137,0.134567594,0.242828718,0.211105963,0.155541168,0.048358526,0.048269831,0.047645638,0.474032714,0.443168206,0.452427558
p02_straight_main_018,0.180117204,0.314693868,0.180377354,0.260053492,0.220243402,0.134660293,0.048519568,0.048228347,0.047642449,0.514441754,0.476937891,0.48818905
p02_straight_main_019,0.22406111,0.383347327,0.23097111,0.318674354,0.266392527,0.174140769,0.048409828,0.048877145,0.047893345,0.539425693,0.699701843,0.651618998
p02_straight_main_020,0.217957493,0.373631157,0.229548339,0.314614743,0.269931501,0.193464478,0.048421028,0.049520157,0.048532118,0.51246325,0.73484633,0.668131406
p02_straight_main_021,0.227552934,0.372987496,0.25167216,0.327557425,0.287066349,0.19855983,0.048166502,0.049309392,0.048328897,0.508652481,0.798388563,0.711467738
p02_straight_main_022,0.145755152,0.273244013,0.176547586,0.211185373,0.17548334,0.113275575,0.048298764,0.04785987,0.047621878,0.496804251,0.335326007,0.383769481
p02_straight_main_023,0.163259135,0.289128213,0.199105496,0.236452325,0.197508521,0.119157923,0.048821368,0.048333157,0.047623769,0.522890468,0.400745209,0.437388787
p02_straight_main_024,0.129443985,0.276342688,0.128110869,0.236652957,0.147468559,0.06896948,0.048867763,0.047934814,0.0476214,0.453537027,0.272635819,0.326906182
p02_straight_main_025,0.185597908,0.369770989,0.219627424,0.284771011,0.235075192,0.133719252,0.048389501,0.048198261,0.047677653,0.526114789,0.570110494,0.556911782
p02_straight_main_026,0.145805318,0.315809268,0.182540446,0.229992136,0.184698165,0.094631024,0.048426942,0.047736572,0.047621481,0.502558523,0.365831072,0.406849307
p02_straight_main_027,0.129669019,0.289220014,0.180822299,0.21361676,0.160804468,0.094824797,0.048185505,0.047832991,0.047620649,0.491528473,0.313032785,0.366581491
p02_straight_main_028,0.094898308,0.250398646,0.148173868,0.179246037,0.131494894,0.072259039,0.048446937,0.047714623,0.04761993,0.506805326,0.139015231,0.249352259
p02_straight_main_029,0.105032183,0.256188636,0.166546208,0.181652734,0.122473353,0.080811416,0.048222295,0.047807159,0.047620511,0.477805068,0.198473926,0.282273269
p02_straight_main_030,0.130825332,0.309166911,0.180711804,0.207911957,0.161571018,0.099989482,0.048169207,0.047834065,0.047622664,0.481910475,0.334610465,0.378800468
p02_straight_post_001,0.209856367,0.399040761,0.221298814,0.297561289,0.230991753,0.152257238,0.047939844,0.048785648,0.047861446,0.493606306,0.659697496,0.609870139
p02_straight_post_002,0.157687684,0.324602202,0.177572614,0.23118967,0.176214835,0.114831468,0.048114555,0.047993289,0.047623895,0.485020909,0.404660546,0.428768655
