straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_straight_main_001,0.344308112,0.440624801,0.246396013,0.262981391,0.290855866,0.312610845,0.050660503,0.047743877,0.047621615,0.578966918,0.87522813,0.786349766,0.74603626,-0.074237625
p16_straight_main_002,0.355283928,0.44522152,0.249100492,0.294430583,0.256490894,0.261113162,0.054092341,0.047796357,0.047624121,0.577598166,0.831811104,0.755547223,0.610601973,
p16_straight_main_003,0.311915059,0.372186995,0.206686532,0.166528032,0.202795844,0.20607769,0.052053242,0.047697806,0.047619151,0.533336703,0.537764861,0.536436413,0.684839598,
p16_straight_main_004,0.363519571,0.445630712,0.252843066,0.320902508,0.311322453,0.319287112,0.050132418,0.047995294,0.049170737,0.661102592,0.887518527,0.819593746,,
p16_straight_main_005,0.34653093,0.427038469,0.261119371,0.341623345,0.324473605,0.299800714,0.052396481,0.051875138,0.048287205,0.691712941,0.856294919,0.806920326,,
p16_straight_main_006,0.347038583,0.411745769,0.250319633,0.317350257,0.319421271,0.289967462,0.054079744,0.048161993,0.049652307,0.637618831,0.855262503,0.789969402,,
p16_straight_main_007,0.366810841,0.44924037,0.257766863,0.321854752,0.300182484,0.30137927,0.052033186,0.047817828,0.050327233,0.650920536,0.875869497,0.808384809,,
p16_straight_main_008,0.353275491,0.437950039,0.238976094,0.386419318,0.333554634,0.280150137,0.053476358,0.054505402,0.055710465,0.671908132,0.885522552,0.821438226,,
p16_straight_main_009,0.356071244,0.436216138,0.254262641,0.310428564,0.284371576,0.302127126,0.056331775,0.047876517,0.047741687,0.627449055,0.855854265,0.787332702,,
p16_straight_main_010,0.343235963,0.417883923,0.278108153,0.288066883,0.241898706,0.25297553,0.054641156,0.047753635,0.047647382,0.531947545,0.852351754,0.756230492,,
p16_straight_main_011,0.332623788,0.451200716,0.283133619,0.354588593,0.319078992,0.259524879,0.054726673,0.05458926,0.051181709,0.662544303,0.873263799,0.81004795,,
p16_straight_main_012,0.350785277,0.451171876,0.22916623,0.326173847,0.354849627,0.315440831,0.053372807,0.05108777,0.047843579,0.729671371,0.834295588,0.802908323,,
p16_straight_main_013,0.353172345,0.477974903,0.256425332,0.28336103,0.283192907,0.248157056,0.053532796,0.047840197,0.048026204,0.604697737,0.824453827,0.758527,,
