jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_jap_main_001,0.247878994,0.447568638,0.287629547,0.224676737,0.253997522,0.286216662,0.047646201,0.047807452,0.04761909,0.487256388,0.86359475,0.750693242,0.742187467,-0.006061053
p23_jap_main_002,0.264790477,0.451679549,0.30703707,0.265478248,0.255401976,0.268673765,0.04767386,0.048486474,0.047795018,0.509422275,0.891950876,0.777192295,0.691823039,
p23_jap_main_003,0.26825645,0.456239752,0.309306132,0.258508035,0.252083669,0.26323709,0.04766582,0.048155334,0.047851712,0.518612086,0.875124566,0.768170822,0.697884093,
p23_jap_main_004,0.27116622,0.462912858,0.303608312,0.23874247,0.254943315,0.255347611,0.047734159,0.047844859,0.047620121,0.516996002,0.853766982,0.752735688,,
p23_jap_main_005,0.282530748,0.476690785,0.335103282,0.308563564,0.270123274,0.266229896,0.047892978,0.051513436,0.04774861,0.583646109,0.917493152,0.817339039,,
p23_jap_main_006,0.241468232,0.492167823,0.317361471,0.277424405,0.269626355,0.228666897,0.049109743,0.049751463,0.047653002,0.531615521,0.870907113,0.769119636,,
p23_jap_main_007,0.253341146,0.463599671,0.313394848,0.25658281,0.251947423,0.224371976,0.047722054,0.047832151,0.047622958,0.492251424,0.860800556,0.750235816,,
p23_jap_main_008,0.298737346,0.499599986,0.334880412,0.310303702,0.260013604,0.299112831,0.047979158,0.050980566,0.047661632,0.632298671,0.911467896,0.827717129,,
p23_jap_main_009,0.310271521,0.490278808,0.303476303,0.266004516,0.251376982,0.244240262,0.047746559,0.04895194,0.047622733,0.551829758,0.862339354,0.769186475,,
p23_jap_main_010,0.302193058,0.494725598,0.308151286,0.28680906,0.25901493,0.305997815,0.047702484,0.050284893,0.047652576,0.613116972,0.890387482,0.807206329,,
p23_jap_main_011,0.260503954,0.460619995,0.300270588,0.268173884,0.246005222,0.186352829,0.053130089,0.047813039,0.047621706,0.486027743,0.819994587,0.719804534,,
p23_jap_main_012,0.255055507,0.474672973,0.301571649,0.260552068,0.237561049,0.214985625,0.047716521,0.047910334,0.047620582,0.476808878,0.85001933,0.738056195,,
p23_jap_main_013,0.319700829,0.475911399,0.308160857,0.263591546,0.244103192,0.247427046,0.047746344,0.048547172,0.047619712,0.524246209,0.881394858,0.774250263,,
p23_jap_main_014,0.348843778,0.496683895,0.305981423,0.270776548,0.252400948,0.258618177,0.047682165,0.047908469,0.047621383,0.581312122,0.877881526,0.788910705,,
p23_jap_main_015,0.32487527,0.495918924,0.317188715,0.275362338,0.24644702,0.295794535,0.047848888,0.050133824,0.047619248,0.601281658,0.887185361,0.80141425,,
p23_jap_main_016,0.288455785,0.495846483,0.30861657,0.257985277,0.229833623,0.289959956,0.047762123,0.048640225,0.047619095,0.56712153,0.854698539,0.768425437,,
p23_jap_main_017,0.303617998,0.504058013,0.315491029,0.262261874,0.246392662,0.317448264,0.047804054,0.048685542,0.047619156,0.594264891,0.896114673,0.805559739,,
p23_jap_main_018,0.259189345,0.488487126,0.305000241,0.256604533,0.215730809,0.212916946,0.047749363,0.047863923,0.047626837,0.457859749,0.852596976,0.734175808,,
p23_jap_main_019,0.25426765,0.485681341,0.305625336,0.25145331,0.216540531,0.251971093,0.047981437,0.048383519,0.047619148,0.477794336,0.861017641,0.746050649,,
p23_jap_main_020,0.235060259,0.467149057,0.295399717,0.22220659,0.191661448,0.183752144,0.047881959,0.047788964,0.047619053,0.40796993,0.783137219,0.670587033,,
