uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_uppercut_left_main_001,0.162613183,0.351265857,0.188015781,0.195022936,0.175454704,0.184661181,0.048436375,0.047734695,0.047619333,0.437626109,0.493392758,0.476662763,0.600638169,
p05_uppercut_left_main_002,0.202822531,0.410679953,0.242230641,0.179589839,0.233022016,0.248336043,0.048829224,0.04776311,0.047620043,0.495576768,0.649521666,0.603338197,0.544040113,0.043361143
p05_uppercut_left_main_003,0.175245169,0.405493107,0.239845365,0.164392532,0.228107389,0.243935769,0.049018443,0.047792622,0.047619976,0.490539822,0.608932079,0.573414402,0.500678971,
p05_uppercut_left_main_004,0.196677859,0.405647813,0.255047716,0.28071025,0.231102394,0.232975663,0.04839535,0.047771214,0.047619822,0.489380303,0.742043442,0.666244501,,
p05_uppercut_left_main_005,0.189594751,0.408619648,0.253798725,0.306090678,0.234462192,0.264162979,0.048522312,0.047919405,0.047620392,0.558671912,0.724872225,0.675012131,,
p05_uppercut_left_main_006,0.201041105,0.433920418,0.254353419,0.194670953,0.262766831,0.228612329,0.048882765,0.047816571,0.047619724,0.477242541,0.716176429,0.644496263,,
p05_uppercut_left_main_007,0.184528086,0.391901175,0.238696489,0.281633327,0.247284238,0.263613789,0.048499656,0.047878386,0.047620703,0.542205407,0.702995842,0.654758712,,
p05_uppercut_left_main_008,0.177736112,0.401728688,0.259595762,0.261161617,0.233956245,0.251568944,0.048529473,0.047866328,0.047619956,0.497149695,0.726425083,0.657642467,,
p05_uppercut_left_main_009,0.147104417,0.378307279,0.222820381,0.157013372,0.213719464,0.240030341,0.048973215,0.047899585,0.047619623,0.512934376,0.51370747,0.513475542,,
p05_uppercut_left_main_010,0.228840084,0.423977955,0.239655113,0.182422576,0.248667761,0.208731607,0.048965184,0.047788935,0.047620495,0.463963863,0.680702802,0.61568112,,
p05_uppercut_left_main_011,0.207651608,0.421913075,0.246895872,0.172033457,0.241707116,0.212793279,0.049149147,0.047898091,0.047619674,0.478345112,0.646889003,0.596325836,,
p05_uppercut_left_main_012,0.162991251,0.373600671,0.245506731,0.216092318,0.212185948,0.223014713,0.048420165,0.047768793,0.047619525,0.439607275,0.65199465,0.588278438,,
p05_uppercut_left_main_013,0.202451018,0.429331633,0.256053118,0.173847536,0.24975569,0.232261216,0.049282428,0.047855039,0.047619631,0.483136753,0.680284867,0.621140433,,
p05_uppercut_left_main_014,0.185586011,0.437883988,0.257404136,0.201153556,0.249745407,0.267522273,0.048922122,0.047725924,0.047619241,0.522563852,0.701246706,0.647641849,,
p05_uppercut_left_main_015,0.165557647,0.415329328,0.233338494,0.153065695,0.225417557,0.171692459,0.049097866,0.047826656,0.047619404,0.434542458,0.576454126,0.533880625,,
p05_uppercut_left_main_016,0.160573504,0.379215707,0.241832501,0.232370498,0.209277902,0.196604715,0.048301356,0.047766929,0.047619471,0.436216294,0.641697506,0.580053143,,
p05_uppercut_left_main_017,0.163285832,0.389525962,0.246653203,0.223020201,0.198441382,0.216240715,0.048334545,0.047902876,0.047619641,0.416705714,0.673537526,0.596487983,,
p05_uppercut_left_main_018,0.193957578,0.446953666,0.275718402,0.210207704,0.247610863,0.286998297,0.048941987,0.047823533,0.047619712,0.509853286,0.764971527,0.688436054,,
p05_uppercut_left_main_019,0.180367421,0.413991885,0.260670859,0.266463146,0.221664814,0.2474435,0.048462277,0.047960876,0.047622597,0.463275721,0.757001866,0.668884022,,
p05_uppercut_left_main_020,0.18428407,0.421043287,0.262954929,0.244664854,0.234199044,0.256645529,0.048358147,0.048115892,0.047621394,0.459216324,0.772743279,0.678685192,,
p05_uppercut_left_main_021,0.169114483,0.390077823,0.241015151,0.240580105,0.216903677,0.23803501,0.048234357,0.047834925,0.047619774,0.425303488,0.72020163,0.631732188,,
p05_uppercut_left_main_022,0.205453495,0.433005576,0.244321073,0.174998593,0.244338232,0.280622408,0.049264416,0.047972962,0.047619263,0.502387806,0.698685508,0.639796197,,
p05_uppercut_left_main_023,0.174728936,0.390598347,0.253321188,0.238767711,0.212977818,0.233784796,0.048463824,0.047887583,0.047619924,0.444453064,0.703689398,0.625918498,,
p05_uppercut_left_main_024,0.216453846,0.435262974,0.257306186,0.190490112,0.252703603,0.224539246,0.049152655,0.047736341,0.047619816,0.450752707,0.738107246,0.651900884,,
p05_uppercut_left_main_025,0.147863384,0.377439652,0.220368566,0.205106415,0.197541989,0.213153351,0.04828973,0.047760926,0.0476195,0.426310558,0.600096107,0.547960442,,
p05_uppercut_left_main_026,0.136642276,0.361048411,0.208629619,0.196122684,0.19092195,0.224500261,0.048349691,0.047821008,0.047619543,0.445255702,0.550286308,0.518777126,,
p05_uppercut_left_main_027,0.147098564,0.368474871,0.204479754,0.169960318,0.200606862,0.213198655,0.048692519,0.047815962,0.047619692,0.469443294,0.506316585,0.495254598,,
p05_uppercut_left_main_028,0.155723377,0.403905837,0.216004986,0.139660843,0.23522352,0.184579169,0.049027997,0.047881817,0.047619964,0.473338408,0.517693738,0.504387139,,
p05_uppercut_left_main_029,0.163896832,0.375945919,0.195063661,0.20656953,0.215005002,0.235427312,0.048652455,0.047940889,0.047619905,0.464634159,0.584887152,0.548811254,,
p05_uppercut_left_main_030,0.161005188,0.3783561,0.211080809,0.216043211,0.202094897,0.243304741,0.04833759,0.047938874,0.047620079,0.439151789,0.631887897,0.574067065,,
p05_uppercut_left_post_001,0.178892792,0.437033631,0.24883342,0.191807494,0.249041412,0.273776258,0.048818248,0.047714344,0.047620585,0.528743545,0.677339812,0.632760932,,
p05_uppercut_left_post_002,0.203019587,0.397662796,0.223346597,0.179924528,0.237896205,0.184001745,0.048588695,0.04782642,0.047621631,0.460091943,0.606124005,0.562314387,,
p05_uppercut_left_post_003,0.187039394,0.38866254,0.204843466,0.169771202,0.234142842,0.180673548,0.048715896,0.047812834,0.047620084,0.430181314,0.588144256,0.540755374,,
p05_uppercut_left_post_004,0.154018969,0.367887558,0.203622205,0.205464008,0.204138611,0.180386723,0.048513241,0.047796371,0.047619958,0.416938036,0.565839992,0.521169405,,
p05_uppercut_left_post_005,0.217059788,0.417518963,0.224264059,0.162053042,0.240301121,0.189094237,0.049095227,0.047837202,0.047619594,0.430102627,0.63679361,0.574786315,,
p05_uppercut_left_post_006,0.150778325,0.370209251,0.194940399,0.21145173,0.210303798,0.205494706,0.048361221,0.047788788,0.047620089,0.409634396,0.599582479,0.542598054,,
p05_uppercut_left_post_007,0.162006618,0.378343155,0.212163255,0.218886784,0.219440451,0.210766347,0.048363912,0.047806889,0.047620349,0.416333401,0.643985163,0.575689634,,
p05_uppercut_left_post_008,0.156995391,0.383619494,0.227365457,0.23588094,0.226558768,0.218709013,0.048410158,0.047839062,0.047619616,0.43115339,0.674010023,0.601153033,,
p05_uppercut_left_post_009,0.131674607,0.347975451,0.13122454,0.080425269,0.206927438,0.145743174,0.048700138,0.047663177,0.047619108,0.465308014,0.280500984,0.335943093,,
p05_uppercut_left_post_010,0.177431803,0.415379884,0.207809293,0.174732955,0.231006358,0.189421971,0.04919252,0.048057519,0.047619367,0.426713944,0.607452465,0.553230908,,
p05_uppercut_left_pre_001,0.157977066,0.377497259,0.232752029,0.166970278,0.254626485,0.188522103,0.048599441,0.048010098,0.047624529,0.437271891,0.603614228,0.553711527,,
p05_uppercut_left_pre_002,0.144707007,0.376946351,0.226653275,0.152182637,0.233441311,0.160338409,0.048650154,0.048033299,0.04762171,0.467222067,0.498832429,0.489349321,,
p05_uppercut_left_pre_003,0.185522494,0.399217804,0.211552282,0.130223028,0.26097971,0.15443482,0.048516545,0.047887068,0.047619565,0.42606997,0.565080362,0.523377244,,
p05_uppercut_left_pre_004,0.154949257,0.373556259,0.229531493,0.170182079,0.24964326,0.156368163,0.048546775,0.048163288,0.047626387,0.456060463,0.545508898,0.518674368,,
p05_uppercut_left_pre_005,0.180078237,0.39107934,0.223761535,0.160332168,0.238812225,0.157022567,0.048679301,0.048058061,0.047619401,0.43965448,0.564746673,0.527219015,,
p05_uppercut_left_pre_006,0.125148718,0.354978068,0.215007515,0.151047643,0.23169279,0.142841403,0.048856966,0.047951654,0.047620896,0.467677543,0.442656304,0.450162676,,
p05_uppercut_left_pre_007,0.121735655,0.322570632,0.190197495,0.154582178,0.20006553,0.124339048,0.048542682,0.047864364,0.047621565,0.459200262,0.362948754,0.391824206,,
p05_uppercut_left_pre_008,0.177259581,0.432627709,0.242564819,0.180990264,0.258535089,0.169896132,0.04912729,0.047966413,0.047620649,0.441746133,0.6555708,0.5914234,,
p05_uppercut_left_pre_009,0.136456088,0.363093957,0.218686798,0.173149884,0.216977843,0.153496678,0.048660038,0.048057635,0.047625145,0.468987522,0.470612539,0.470125034,,
p05_uppercut_left_pre_010,0.146964532,0.368456444,0.220003947,0.172072136,0.239022733,0.154874771,0.050536476,0.048060775,0.04762701,0.474797352,0.497833871,0.490922915,,
AVG,0.172012111,0.394375263,0.22923605,0.194321136,0.22820841,0.210183842,0.048725244,0.04787324,0.047620501,0.462073457,0.615292401,0.569326718,,
