hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_hook_right_main_001,0.312308569,0.429912475,0.217005937,0.272144873,0.130603946,0.122223742,0.06364696,0.050946367,0.047624392,0.391716662,0.655584854,0.576424397,0.588673293,
p23_hook_right_main_002,0.344826621,0.43708462,0.265531414,0.265405834,0.248472291,0.242621707,0.053424985,0.047945364,0.047953825,0.544731086,0.80959684,0.730137114,0.61788526,-0.002573873
p23_hook_right_main_003,0.324745398,0.445125087,0.253042213,0.298363311,0.231030186,0.181227729,0.053718087,0.047981952,0.047736814,0.52477638,0.766933483,0.694286352,0.620459133,
p23_hook_right_main_004,0.289713953,0.416725781,0.211407681,0.280150964,0.109478656,0.120966436,0.052399003,0.047713239,0.047623223,0.400282003,0.624499667,0.557234368,,
p23_hook_right_main_005,0.287653677,0.422842918,0.212146698,0.275532477,0.105198018,0.120747808,0.053371281,0.047729566,0.047622158,0.405417366,0.607974947,0.547207673,,
p23_hook_right_main_006,0.322617104,0.436641563,0.201680812,0.266682685,0.106104331,0.138591313,0.053598866,0.04770835,0.047623068,0.397444689,0.649442247,0.57384298,,
p23_hook_right_main_007,0.294984493,0.421940123,0.208571656,0.29982957,0.101050086,0.134487114,0.05324399,0.047726781,0.047623131,0.419129269,0.628174861,0.565461183,,
p23_hook_right_main_008,0.305189185,0.416320194,0.256089228,0.282349255,0.199845969,0.141550055,0.053572371,0.048004774,0.04782674,0.479861863,0.706477139,0.638492556,,
p23_hook_right_main_009,0.254617085,0.419641359,0.209642774,0.290154338,0.103567197,0.128890468,0.053049244,0.04771121,0.047622535,0.376758671,0.635136463,0.557623125,,
p23_hook_right_main_010,0.273753089,0.414771906,0.240678983,0.280792872,0.126920558,0.121451696,0.053614625,0.047743965,0.04762137,0.416486444,0.641291395,0.57384991,,
p23_hook_right_main_011,0.296027492,0.419017792,0.208023574,0.299713146,0.133358004,0.116398248,0.073289781,0.055839485,0.047622697,0.405935243,0.625402224,0.55956213,,
p23_hook_right_main_012,0.28125719,0.401913785,0.194614652,0.282118277,0.117620449,0.122514862,0.053947236,0.047732188,0.047621547,0.399483901,0.603142335,0.542044805,,
p23_hook_right_main_013,0.29010315,0.41959726,0.236752272,0.270811849,0.127252874,0.111961817,0.067960504,0.054621928,0.047622508,0.394358282,0.630642311,0.559757102,,
p23_hook_right_main_014,0.303892336,0.447223649,0.22960254,0.285744215,0.215650811,0.17657648,0.052199286,0.0479635,0.047915145,0.501956698,0.721767961,0.655824582,,
p23_hook_right_main_015,0.293870834,0.447280667,0.201078977,0.274783942,0.095757927,0.127499257,0.05563777,0.047917017,0.047621775,0.402452641,0.609014046,0.547045624,,
p23_hook_right_main_016,0.287622409,0.41328152,0.215896874,0.270091899,0.099798454,0.121636707,0.054082389,0.04772812,0.047619999,0.382766016,0.620422669,0.549125673,,
p23_hook_right_main_017,0.304296094,0.43259098,0.210381214,0.280969243,0.10165359,0.128475689,0.053348322,0.04770553,0.047620798,0.400738223,0.633357576,0.56357177,,
p23_hook_right_main_018,0.314051388,0.43010455,0.257528485,0.279738794,0.202355,0.130099623,0.052726537,0.048105477,0.047834802,0.492690185,0.702066747,0.639253778,,
p23_hook_right_main_019,0.26590179,0.377698965,0.158973059,0.144019808,0.100326629,0.102655002,0.051919089,0.047738184,0.047619259,0.403583022,0.37628564,0.384474855,,
p23_hook_right_main_020,0.274646655,0.405845053,0.207751653,0.291753413,0.095168335,0.103930125,0.053754358,0.047719861,0.047620036,0.380731934,0.602668574,0.536087582,,
p23_hook_right_main_021,0.326046376,0.432461181,0.262446631,0.273177275,0.208229933,0.127188107,0.053293848,0.047897502,0.047785401,0.510168453,0.689365048,0.63560607,,
p23_hook_right_main_022,0.27825139,0.405132199,0.190647586,0.170305766,0.110995503,0.096668267,0.052421258,0.047700577,0.047619746,0.386774619,0.475847918,0.449125929,,
p23_hook_right_main_023,0.2846677,0.413297606,0.247800617,0.284562027,0.200506596,0.16686374,0.052214288,0.047947374,0.047910365,0.503986639,0.684392803,0.630270954,,
p23_hook_right_main_024,0.324199373,0.458556174,0.222811939,0.26248485,0.101497043,0.129008943,0.054006186,0.047722171,0.047627248,0.40468001,0.658350867,0.58224961,,
p23_hook_right_main_025,0.286596415,0.416648594,0.223955334,0.275259767,0.102618286,0.127899048,0.052162981,0.047739219,0.047620036,0.39046274,0.63598704,0.56232975,,
p23_hook_right_main_026,0.307116444,0.420274114,0.207100771,0.30261604,0.103424217,0.12634082,0.052886531,0.047757995,0.047622454,0.406527117,0.641658087,0.571118796,,
p23_hook_right_main_027,0.278382028,0.420669157,0.224153497,0.293073409,0.129235538,0.11428654,0.069149446,0.056422803,0.047621539,0.394879021,0.63522696,0.563122579,,
p23_hook_right_main_028,0.338387861,0.449970216,0.264237806,0.270624289,0.232530249,0.177937466,0.052873774,0.047933118,0.048351463,0.525405465,0.759425719,0.689219643,,
p23_hook_right_main_029,0.339918476,0.436051493,0.273140948,0.285167803,0.227464246,0.22188479,0.054033546,0.048285736,0.048288483,0.542551115,0.794856257,0.719164715,,
p23_hook_right_main_030,0.349969428,0.452691569,0.257812315,0.265344677,0.246738864,0.206468757,0.053510855,0.048141754,0.048723486,0.543475583,0.776629285,0.706683175,,
p23_hook_right_post_001,0.335765678,0.416965532,0.271978178,0.279238609,0.209331207,0.147181488,0.05344083,0.048132779,0.047789594,0.515905743,0.715085526,0.655331591,,
p23_hook_right_post_002,0.328036768,0.449862114,0.2186524,0.25319021,0.106975396,0.134111679,0.053076416,0.047727833,0.047633677,0.416265331,0.643756807,0.575509364,,
p23_hook_right_post_003,0.29001202,0.417225152,0.256491664,0.272807696,0.199754017,0.128562673,0.052700021,0.047782832,0.047620532,0.493641168,0.652444879,0.604803766,,
p23_hook_right_post_004,0.33549801,0.435800372,0.269619329,0.268093104,0.199274607,0.134535971,0.05296008,0.048106246,0.047897009,0.513765352,0.691751115,0.638355386,,
