hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_right_main_001,0.338946415,0.442542333,0.258263833,0.327385505,0.236028014,0.193036832,0.050375264,0.049103557,0.0476432,0.589059041,0.759631738,0.708459929,0.736979061,0.012810912
p16_hook_right_main_002,0.332446898,0.478483783,0.292827757,0.338965401,0.300200583,0.277865775,0.050830342,0.050472209,0.047665115,0.689990856,0.863425132,0.811394849,0.7274684,
p16_hook_right_main_003,0.336758005,0.436688367,0.281663564,0.31818346,0.262545637,0.222751025,0.050214808,0.048576373,0.047639874,0.648722977,0.77044737,0.733930052,0.714657487,
p16_hook_right_main_004,0.295695476,0.437601856,0.287377667,0.358812793,0.343969852,0.265555349,0.05158583,0.052963645,0.047830512,0.682010253,0.874273606,0.8165946,,
p16_hook_right_main_005,0.263847664,0.42710635,0.267158781,0.330366009,0.253087558,0.218444047,0.051257005,0.052803127,0.047659661,0.613220488,0.739546686,0.701648826,,
p16_hook_right_main_006,0.299155991,0.452038228,0.279052971,0.347907392,0.200898956,0.218047556,0.049733496,0.04828137,0.04766355,0.634485636,0.733857502,0.704045942,,
p16_hook_right_main_007,0.342232896,0.467313524,0.272053512,0.325875335,0.236534372,0.25169207,0.051794687,0.049323157,0.047736785,0.617000446,0.815651636,0.756056279,,
p16_hook_right_main_008,0.327742776,0.42697981,0.287117977,0.343157747,0.222804171,0.176643151,0.049864973,0.05028298,0.04768461,0.645651099,0.702892919,0.685720373,,
p16_hook_right_main_009,0.287476868,0.418285531,0.252666647,0.351172477,0.27853728,0.233703746,0.052341777,0.052273977,0.047621881,0.626563266,0.780240559,0.734137371,,
p16_hook_right_main_010,0.320597403,0.436301,0.284543578,0.341355126,0.29976027,0.234272009,0.053255256,0.051785796,0.047919967,0.65777992,0.819708439,0.771129883,,
p16_hook_right_main_011,0.313020159,0.444298753,0.255844125,0.342718613,0.268217156,0.225981642,0.051473202,0.051906733,0.048070258,0.637424504,0.778539705,0.736205144,,
p16_hook_right_main_012,0.325289656,0.471554456,0.279295281,0.339683706,0.263201425,0.215791629,0.051851943,0.050312623,0.047934852,0.703675454,0.737163362,0.727116989,,
p16_hook_right_main_013,0.331755278,0.437529354,0.285081149,0.348489013,0.270606394,0.187328445,0.051041017,0.051556564,0.047846626,0.654077794,0.766961061,0.733096081,,
p16_hook_right_main_014,0.313686196,0.430892504,0.287437703,0.321554141,0.226127868,0.204248526,0.05056741,0.048846474,0.047728914,0.644081993,0.714114318,0.69310462,,
p16_hook_right_main_015,0.333593718,0.451653723,0.288965111,0.352314928,0.247870848,0.238971061,0.051973674,0.048454688,0.047642846,0.689944079,0.772718668,0.747886292,,
p16_hook_right_main_016,0.302209042,0.420795832,0.265306065,0.338298881,0.214548822,0.209147612,0.051329697,0.048704399,0.047623599,0.601844502,0.730200597,0.691693768,,
p16_hook_right_main_017,0.331232177,0.429597845,0.272505885,0.352038221,0.238215153,0.298354959,0.052485557,0.053624469,0.048158476,0.646649103,0.839799274,0.781854223,,
