uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_uppercut_right_main_001,0.312700817,0.425588768,0.245611144,0.233126123,0.233591507,0.224656403,0.051426032,0.048336546,0.047652335,0.59348899,0.648025474,0.631664529,0.611371325,
p21_uppercut_right_main_002,0.273953605,0.402772493,0.1728185,0.198752507,0.206707697,0.223642799,0.050697177,0.048199021,0.047622041,0.589408641,0.487141555,0.517821681,0.667955475,0.140408941
p21_uppercut_right_main_003,0.306376142,0.405465494,0.236972248,0.275727094,0.211394283,0.200788172,0.0496489,0.047871706,0.047621876,0.515611263,0.70532829,0.648413182,0.527546534,
p21_uppercut_right_main_004,0.206528635,0.313844418,0.127497957,0.12333039,0.128289068,0.163363189,0.050174629,0.047783344,0.04761982,0.580930282,0.158697863,0.285367589,,
p21_uppercut_right_main_005,0.27705202,0.444529003,0.232844642,0.226666557,0.233811997,0.231666666,0.051105329,0.048616533,0.047641522,0.583285246,0.634599129,0.619204964,,
p21_uppercut_right_main_006,0.279776321,0.441463124,0.252023658,0.230629447,0.231719917,0.240042183,0.052596529,0.04937932,0.047628976,0.606910687,0.643113757,0.632252836,,
p21_uppercut_right_main_007,0.267982307,0.405060952,0.231578262,0.26541831,0.202044206,0.204150968,0.049692343,0.048004228,0.047621779,0.484652769,0.697987532,0.633987103,,
p21_uppercut_right_main_008,0.130546808,0.302597444,0.097879192,0.101416549,0.064518521,0.114130387,0.049266534,0.047740036,0.04761905,0.499104326,0.033371,0.173090998,,
p21_uppercut_right_main_009,0.328131671,0.434549323,0.231417344,0.274017014,0.278798315,0.259592231,0.050007932,0.048525452,0.047665046,0.551270423,0.814846047,0.73577336,,
p21_uppercut_right_main_010,0.230105726,0.402039585,0.19197394,0.223274762,0.214629404,0.208982331,0.050215273,0.047822184,0.047619158,0.568773449,0.525911016,0.538769746,,
p21_uppercut_right_main_011,0.321357587,0.422908582,0.251224885,0.302831763,0.273384947,0.228510015,0.049530296,0.047971622,0.047670649,0.60858813,0.762826721,0.716555144,,
p21_uppercut_right_main_012,0.264500141,0.440877035,0.264392733,0.238215558,0.292771122,0.225296586,0.051042969,0.04926449,0.047818897,0.635597275,0.669707329,0.659474313,,
p21_uppercut_right_main_013,0.311888386,0.497311424,0.309731414,0.300722307,0.331545515,0.309246175,0.052649923,0.058902435,0.050969084,0.656888853,0.914471302,0.837196567,,
p21_uppercut_right_main_014,0.301927292,0.451008679,0.25798283,0.279259206,0.292729974,0.223515,0.051244403,0.048628955,0.047641514,0.614831384,0.753889691,0.712172199,,
p21_uppercut_right_main_015,0.138344594,0.286564042,0.099097041,0.102656943,0.086461261,0.136927501,0.049540191,0.047857879,0.047619048,0.567418649,0.007684953,0.175605062,,
p21_uppercut_right_main_016,0.337256323,0.459878323,0.254585877,0.270771881,0.318293297,0.26136639,0.052818108,0.052214183,0.048580206,0.634294567,0.796207739,0.747633787,,
p21_uppercut_right_main_017,0.310010564,0.490066426,0.269645869,0.295068768,0.310513006,0.285615022,0.053437181,0.05950725,0.048149467,0.633297804,0.85060523,0.785413002,,
p21_uppercut_right_main_018,0.345786445,0.48746266,0.275812462,0.304264638,0.333227278,0.291216373,0.052418892,0.055688539,0.053469601,0.642752662,0.895493925,0.819671546,,
p21_uppercut_right_main_019,0.32882132,0.482692133,0.277948373,0.288681252,0.224482958,0.180621065,0.049751853,0.050423683,0.047702074,0.527999438,0.791627976,0.712539414,,
p21_uppercut_right_main_020,0.328509746,0.475553306,0.250395999,0.264678515,0.255136033,0.212081212,0.052013282,0.050646999,0.047657901,0.59355759,0.728784458,0.688216398,,
p21_uppercut_right_main_021,0.234799084,0.411754934,0.197816929,0.24177423,0.220314615,0.198657235,0.049976602,0.047906217,0.047619785,0.562715692,0.560780508,0.561361063,,
p21_uppercut_right_main_022,0.280863732,0.434596757,0.218530377,0.259268076,0.158350063,0.189402571,0.04931124,0.047763619,0.047619726,0.563673391,0.566557371,0.565692177,,
p21_uppercut_right_main_023,0.169528337,0.289136643,0.106277763,0.110114112,0.100101417,0.130379564,0.049777475,0.0478513,0.047619048,0.552250476,0.062817901,0.209647674,,
p21_uppercut_right_main_024,0.352966649,0.480117431,0.257658959,0.284107842,0.325925182,0.282309775,0.051821811,0.052360102,0.050667487,0.637438766,0.853865943,0.78893779,,
p21_uppercut_right_main_025,0.219130858,0.352208323,0.133183272,0.173822061,0.150308836,0.151251551,0.050588469,0.047752204,0.047619064,0.520804981,0.313317199,0.375563534,,
p21_uppercut_right_main_026,0.330933558,0.442498862,0.272669791,0.307724716,0.261419919,0.22831658,0.05051566,0.048811956,0.047649796,0.595012283,0.800950983,0.739169373,,
