straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_straight_main_001,0.277542597,0.414114162,0.247779249,0.35861217,0.323533783,0.232637401,0.048371128,0.04937813,0.0479758,0.589174435,0.861004139,0.779455228
p02_straight_main_002,0.223082968,0.343000738,0.189951438,0.290979656,0.264870513,0.166929124,0.048543805,0.048493674,0.047662241,0.555336398,0.585428762,0.576401053
p02_straight_main_003,0.214968524,0.334473295,0.199847978,0.29342876,0.258150052,0.168922072,0.048410825,0.048354014,0.047652441,0.571547204,0.569102796,0.569836119
p02_straight_main_004,0.201457072,0.322360758,0.19243081,0.277800018,0.251263743,0.160119149,0.048428852,0.048342836,0.047639591,0.578327831,0.512092574,0.531963151
p02_straight_main_005,0.155820621,0.304018757,0.158233155,0.23950634,0.202116235,0.115727327,0.048407566,0.047886297,0.047626074,0.54618603,0.344307371,0.404870969
p02_straight_main_006,0.184319098,0.321372396,0.177141875,0.274115298,0.242285187,0.140846131,0.048220248,0.048157631,0.04763712,0.575313426,0.456657206,0.492254072
p02_straight_main_007,0.216267227,0.326535797,0.181815752,0.289476543,0.248276063,0.152781754,0.048254066,0.048460668,0.047645808,0.55518075,0.535109201,0.541130665
p02_straight_main_008,0.197478485,0.337647178,0.183490166,0.261001711,0.256183042,0.136108307,0.048389871,0.048071122,0.047639133,0.56036052,0.490410681,0.511395633
p02_straight_main_009,0.172544988,0.303622056,0.162548732,0.239605466,0.219181695,0.132206556,0.048351215,0.04799784,0.047635501,0.533359674,0.402703633,0.441900445
p02_straight_main_010,0.262084029,0.38279981,0.185085203,0.34848683,0.316513327,0.216202036,0.048777432,0.050674289,0.048545055,0.565334934,0.768401363,0.707481434
p02_straight_main_011,0.206575399,0.313730267,0.139670168,0.267269299,0.245918147,0.15732893,0.048863803,0.048404458,0.047642097,0.534473063,0.485401406,0.500122903
p02_straight_main_012,0.149150994,0.264781805,0.125799483,0.226247093,0.196306842,0.119894585,0.04880485,0.048041283,0.047632875,0.568028242,0.250566776,0.345805216
p02_straight_main_013,0.191206078,0.292505605,0.143059598,0.253429952,0.233823477,0.145845954,0.048709102,0.048077095,0.047634009,0.560714563,0.407069752,0.453163195
p02_straight_main_014,0.205476267,0.285857199,0.152622113,0.258145236,0.250813082,0.143501677,0.048654154,0.048158032,0.047635506,0.590446715,0.408883294,0.46335232
p02_straight_main_015,0.196941906,0.307428511,0.159250649,0.253070163,0.231221168,0.144767949,0.048858924,0.048235396,0.047633441,0.575996402,0.413656197,0.462358258
p02_straight_main_016,0.191514299,0.334696825,0.173669724,0.264609982,0.240522282,0.137416716,0.048212113,0.047998236,0.04763698,0.592891613,0.435209824,0.482514361
