uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p17_uppercut_left_main_001,0.308285543,0.43601506,0.25577433,0.2801635,0.222767327,0.186719841,0.05072478,0.048094085,0.047623722,0.471237629,0.792082721,0.695829193,0.689639018,0.009034072
p17_uppercut_left_main_002,0.283126653,0.428248641,0.267289483,0.306520968,0.221087807,0.190283807,0.050764353,0.048342427,0.047673679,0.491749592,0.793417658,0.702917239,0.682891376,
p17_uppercut_left_main_003,0.269326197,0.418659869,0.255636802,0.319217271,0.214776703,0.17709758,0.051682118,0.048107774,0.047646364,0.469403433,0.785347927,0.690564579,0.673857304,
p17_uppercut_left_main_004,0.285123666,0.418200868,0.26868208,0.312988067,0.222791316,0.183156309,0.052062728,0.048500061,0.047625153,0.503440761,0.780092751,0.697097154,,
p17_uppercut_left_main_005,0.287589084,0.43601886,0.260353884,0.311423072,0.234861717,0.192525798,0.050526159,0.048013217,0.047635012,0.501713557,0.804125993,0.713402262,,
p17_uppercut_left_main_006,0.282332958,0.43745897,0.263976283,0.312441355,0.223923653,0.181789795,0.050890054,0.048145789,0.047645893,0.49915752,0.787857596,0.701247573,,
p17_uppercut_left_main_007,0.250979127,0.390715965,0.241090073,0.327322497,0.200881558,0.159767399,0.052778846,0.048006599,0.047630993,0.4580699,0.733913336,0.651160305,,
p17_uppercut_left_main_008,0.303386866,0.435298928,0.255850448,0.293405079,0.225928947,0.174106825,0.050798213,0.047993387,0.047626871,0.480529873,0.783910254,0.69289614,,
p17_uppercut_left_main_009,0.291017489,0.431862508,0.254143107,0.274477958,0.231281525,0.19190674,0.050441605,0.048018558,0.047629222,0.471000307,0.789799294,0.694159598,,
p17_uppercut_left_main_010,0.288786843,0.426357806,0.252768241,0.267589737,0.183889414,0.166017032,0.053141142,0.04850049,0.047621447,0.450240558,0.723405539,0.641456045,,
p17_uppercut_left_main_011,0.27995901,0.428173635,0.241147452,0.265819271,0.197028218,0.171829345,0.051448063,0.048207603,0.047628995,0.444956802,0.733508675,0.646943113,,
p17_uppercut_left_main_012,0.27739453,0.434774214,0.258843926,0.29213275,0.188718097,0.163343547,0.051033845,0.048010207,0.047621992,0.471870312,0.73584365,0.656651648,,
p17_uppercut_left_main_013,0.282990625,0.428433375,0.259305023,0.289478259,0.233402929,0.167286794,0.049957353,0.047992506,0.047622586,0.477967935,0.774404892,0.685473805,,
p17_uppercut_left_main_014,0.296751852,0.430021016,0.258735556,0.281087481,0.229685782,0.171359972,0.050437788,0.047979925,0.047625494,0.463541467,0.787892405,0.690587124,,
p17_uppercut_left_main_015,0.285877237,0.436293938,0.265840198,0.305752226,0.224930292,0.168420032,0.04991508,0.047911296,0.047629854,0.489035716,0.784094281,0.695576712,,
p17_uppercut_left_main_016,0.291959137,0.418391399,0.260533222,0.290085648,0.222812826,0.193798586,0.052386167,0.049061422,0.047630263,0.469692961,0.794661411,0.697170876,,
p17_uppercut_left_main_017,0.296527009,0.439218402,0.261369614,0.295890155,0.234055195,0.196586986,0.050861769,0.047987779,0.047623276,0.485575467,0.815704206,0.716665584,,
p17_uppercut_left_main_018,0.272259814,0.440805582,0.265842351,0.319086561,0.222931779,0.184025072,0.052191535,0.048467734,0.047623573,0.502966402,0.789261999,0.70337332,,
p17_uppercut_left_main_019,0.273309035,0.436482813,0.262931683,0.318778055,0.226606508,0.17718403,0.049765742,0.048001927,0.047630738,0.487407418,0.799205164,0.70566584,,
p17_uppercut_left_main_020,0.299664798,0.44836177,0.2668626,0.315100856,0.215622942,0.174943634,0.05007422,0.048143769,0.047637134,0.498375694,0.793844427,0.705203807,,
p17_uppercut_left_main_021,0.30541689,0.434811819,0.268237676,0.30891884,0.23274771,0.171733865,0.050764165,0.048009977,0.0476271,0.494114511,0.802985814,0.710324423,,
p17_uppercut_left_main_022,0.296313012,0.433302068,0.257328558,0.312998519,0.229265906,0.16082301,0.050021773,0.048003359,0.047621298,0.494333282,0.778817545,0.693472266,,
p17_uppercut_left_main_023,0.296646372,0.426683141,0.265034051,0.332444632,0.237211123,0.130721473,0.051105637,0.048326001,0.047627202,0.498036906,0.771351892,0.689357396,,
p17_uppercut_left_main_024,0.296341249,0.424356817,0.26622004,0.306746858,0.186609327,0.153653968,0.049792148,0.047957973,0.047625116,0.477459035,0.73895258,0.660504517,,
p17_uppercut_left_main_025,0.308605843,0.460816357,0.260965453,0.27545858,0.237877069,0.15561691,0.050352303,0.04794146,0.047621097,0.472037972,0.788693641,0.69369694,,
