jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_jap_main_001,0.297484816,0.496229069,0.334952182,0.298241031,0.262239785,0.238182946,0.048334651,0.049683615,0.047623863,0.590115604,0.881718418,0.794237574,0.783348229,0.086804308
p09_jap_main_002,0.288137585,0.48881687,0.333351594,0.297729985,0.26477797,0.255889216,0.048260435,0.049027848,0.0476247,0.591653429,0.890020172,0.80051015,0.765515098,
p09_jap_main_003,0.280796373,0.491851809,0.334156236,0.297648162,0.26434779,0.262594231,0.048298589,0.049581958,0.047629481,0.59076968,0.893942576,0.802990707,0.678710789,
p09_jap_main_004,0.293064771,0.493392745,0.323485397,0.306740004,0.248090125,0.261945625,0.048199202,0.049964223,0.047621083,0.579955824,0.893619148,0.799520151,,
p09_jap_main_005,0.283385655,0.468078604,0.329483282,0.278355203,0.248875441,0.239921479,0.04822081,0.04793121,0.047620796,0.55971708,0.855410662,0.766702588,,
p09_jap_main_006,0.277681983,0.493618028,0.339276548,0.27725335,0.271068966,0.25556116,0.048358894,0.048858171,0.04762416,0.567354172,0.902777128,0.802150241,,
p09_jap_main_007,0.268580071,0.468216074,0.325320014,0.268654442,0.244656674,0.233616061,0.048174129,0.047779079,0.047620313,0.547638727,0.834472529,0.748422388,,
p09_jap_main_008,0.283907249,0.494793067,0.341226952,0.293226784,0.269351634,0.258636491,0.048276126,0.049654526,0.047628651,0.591272961,0.900533661,0.807755451,,
p09_jap_main_009,0.30601566,0.484246461,0.340114897,0.291041843,0.254874163,0.254715394,0.047976531,0.048463029,0.047621563,0.603993812,0.870565007,0.790593648,,
p09_jap_main_010,0.264634451,0.474662988,0.326905886,0.269018414,0.269391749,0.26293704,0.048324741,0.048866248,0.04765124,0.559460933,0.874664811,0.780103647,,
p09_jap_main_011,0.271053329,0.475186295,0.331572614,0.287903401,0.267416318,0.268867743,0.048385699,0.049135083,0.047727541,0.572542527,0.89401636,0.79757421,,
p09_jap_main_012,0.267614822,0.466769983,0.333919584,0.278803228,0.267475838,0.262310453,0.048554114,0.049539096,0.047676586,0.581549143,0.86301643,0.778576244,,
