hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_hook_left_main_001,0.375196811,0.416057431,0.323462167,0.32833662,0.176735689,0.219185892,0.064768015,0.063652002,0.048046567,0.487657369,0.866268663,0.752685275,0.717242734,
p13_hook_left_main_002,0.352493434,0.425154144,0.310090308,0.257033388,0.214249857,0.194797443,0.071862976,0.068725724,0.047645836,0.476354962,0.788060279,0.694548684,0.659921811,-0.067375914
p13_hook_left_main_003,0.337494916,0.413122354,0.30713893,0.31138452,0.187541738,0.161884741,0.068673829,0.065889087,0.047630172,0.4740192,0.774030868,0.684027367,0.727297724,
p13_hook_left_main_004,0.331654462,0.413190064,0.307754092,0.315023852,0.187226689,0.149806551,0.068412892,0.065878056,0.04762503,0.476772557,0.759636721,0.674777472,,
p13_hook_left_main_005,0.348375705,0.422998722,0.315010265,0.245191277,0.205528457,0.168690154,0.069950301,0.066466861,0.047638273,0.449103342,0.773801929,0.676392353,,
p13_hook_left_main_006,0.351039215,0.429284445,0.322156168,0.230718773,0.215245783,0.183391882,0.070729802,0.068343394,0.047640899,0.446440908,0.797220971,0.691986952,,
p13_hook_left_main_007,0.340385831,0.416162973,0.310793799,0.234635433,0.157053042,0.134583319,0.07150196,0.067706991,0.047643344,0.422011034,0.700721485,0.61710835,,
p13_hook_left_main_008,0.378980532,0.442653025,0.308052171,0.297909704,0.232812738,0.293577082,0.075383941,0.078419776,0.04810895,0.531573884,0.893773085,0.785113325,,
p13_hook_left_main_009,0.378794413,0.457115474,0.317914203,0.329441967,0.178467914,0.263585917,0.065671884,0.065851465,0.047812662,0.534744837,0.879227142,0.775882451,,
p13_hook_left_main_010,0.369249651,0.438404976,0.317450397,0.25599157,0.206727771,0.187745696,0.070191259,0.06826282,0.047788795,0.463883113,0.810493947,0.706510697,,
p13_hook_left_main_011,0.372463533,0.456859696,0.297900964,0.335471932,0.18388881,0.261416315,0.0656341,0.067175454,0.048056384,0.52645299,0.87128678,0.767836643,,
p13_hook_left_main_012,0.345995519,0.457674715,0.304367541,0.238361261,0.192832114,0.177358105,0.071315725,0.069094873,0.047640711,0.450431225,0.766754633,0.671857611,,
p13_hook_left_main_013,0.371838447,0.459809586,0.311575397,0.318688754,0.183844794,0.269688541,0.066184714,0.065703878,0.048010896,0.527917006,0.876702326,0.77206673,,
p13_hook_left_main_014,0.36240657,0.455118052,0.301028648,0.340742262,0.177141804,0.210444085,0.065995161,0.06430103,0.047901778,0.537139525,0.811017886,0.728854378,,
p13_hook_left_main_015,0.374430199,0.456821586,0.290608621,0.335385085,0.184698008,0.253783039,0.066505656,0.064567109,0.047999367,0.534408316,0.85004238,0.755352161,,
p13_hook_left_main_016,0.37677135,0.468408705,0.313198674,0.344232444,0.187441124,0.271388116,0.066931972,0.067288977,0.04789051,0.554971584,0.887376409,0.787654962,,
