uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_right_main_001,0.375560926,0.476936842,0.329420948,0.334663978,0.169253371,0.201830711,0.059311988,0.058009834,0.048109593,0.605819451,0.782894306,0.72977185
p06_uppercut_right_main_002,0.340043659,0.390241811,0.255418681,0.322532534,0.142531028,0.169783846,0.055685795,0.047934076,0.047633539,0.542228106,0.643904534,0.613401606
p06_uppercut_right_main_003,0.359046439,0.463870861,0.325769148,0.343745236,0.202738639,0.164302584,0.055382566,0.051636216,0.047992843,0.625525969,0.761156113,0.72046707
p06_uppercut_right_main_004,0.355900031,0.461976086,0.326580399,0.340930695,0.201051394,0.165957313,0.053767126,0.049908871,0.048241721,0.630552424,0.755212749,0.717814652
p06_uppercut_right_main_005,0.313409735,0.38348267,0.273903771,0.297732471,0.141943982,0.142461443,0.056375066,0.047847847,0.047752063,0.467081928,0.675491886,0.612968899
p06_uppercut_right_main_006,0.333519806,0.409908599,0.257363614,0.283860223,0.144163483,0.150872161,0.056595377,0.048011154,0.04762716,0.471122817,0.678101461,0.616007868
p06_uppercut_right_main_007,0.355103248,0.408353741,0.284319949,0.321742757,0.14115764,0.164892641,0.055674743,0.052065074,0.047873468,0.501538612,0.726483839,0.659000271
p06_uppercut_right_main_008,0.323951144,0.397536976,0.266808615,0.286448894,0.152799794,0.139383728,0.056791101,0.047899088,0.047623114,0.470916761,0.674078683,0.613130107
p06_uppercut_right_main_009,0.361057608,0.432570432,0.286057842,0.307684969,0.157289438,0.165275529,0.059244952,0.055261182,0.047714057,0.499444127,0.739467188,0.667460269
p06_uppercut_right_main_010,0.22866274,0.299107823,0.109216461,0.147476045,0.097784972,0.105524842,0.056823784,0.047896927,0.047619397,0.460493766,0.202044893,0.279579555
p06_uppercut_right_main_011,0.340747998,0.45644144,0.275661278,0.30252933,0.161469036,0.144000241,0.057627239,0.047944,0.047740935,0.489249205,0.724583056,0.653982901
p06_uppercut_right_main_012,0.326959631,0.413584064,0.254775529,0.291497999,0.147072241,0.144099251,0.056915374,0.048218743,0.047623294,0.45853588,0.688638497,0.619607712
p06_uppercut_right_main_013,0.365985336,0.488590188,0.293451613,0.342385828,0.169820605,0.205637643,0.060484153,0.05920295,0.049716521,0.578424438,0.783655756,0.722086361
p06_uppercut_right_main_014,0.344367077,0.422045636,0.248680806,0.281993281,0.166430149,0.150818661,0.064637536,0.048453916,0.047621271,0.474210644,0.687816728,0.623734903
p06_uppercut_right_main_015,0.349899827,0.487460311,0.280457636,0.305043528,0.140410154,0.174726532,0.058259842,0.054162786,0.047747757,0.500961388,0.75389287,0.678013425
p06_uppercut_right_main_016,0.242149181,0.349322331,0.144465573,0.186110812,0.112485525,0.104507482,0.054966395,0.047904879,0.047619601,0.466138998,0.314718499,0.360144648
p06_uppercut_right_main_017,0.373425864,0.484188559,0.302325041,0.32989988,0.175186785,0.195009579,0.057671157,0.05551063,0.04899369,0.580176437,0.78083571,0.720637928
p06_uppercut_right_main_018,0.180677816,0.276797842,0.120223448,0.13072776,0.080172445,0.092358664,0.056964553,0.04797792,0.047619682,0.463485297,0.121826814,0.224324359
p06_uppercut_right_main_019,0.350504271,0.479955995,0.279684209,0.321285881,0.124223348,0.193024536,0.059027168,0.056611157,0.047641135,0.562512258,0.701979377,0.660139241
p06_uppercut_right_main_020,0.190415394,0.288064319,0.140573686,0.111713077,0.129001949,0.102946446,0.06317879,0.048070495,0.047619892,0.447227135,0.201793267,0.275423428
p06_uppercut_right_main_021,0.359261325,0.409824243,0.302240923,0.328495905,0.176968399,0.153546707,0.054409625,0.049533194,0.048864276,0.532258359,0.754103982,0.687550295
p06_uppercut_right_main_022,0.223435765,0.297252436,0.122945489,0.132517528,0.103743172,0.138050025,0.058156303,0.048198104,0.047619064,0.489031879,0.201541325,0.287788491
p06_uppercut_right_main_023,0.346531978,0.479101016,0.290820773,0.29859612,0.185413045,0.166009883,0.060910493,0.048908937,0.047739468,0.510261914,0.777837714,0.697564974
p06_uppercut_right_main_024,0.312008104,0.352780209,0.182740354,0.231486644,0.150018453,0.129515673,0.05160354,0.047786347,0.047620245,0.502188492,0.470696244,0.480143918
p06_uppercut_right_main_025,0.344906925,0.436814089,0.251651867,0.277525572,0.146264261,0.170389635,0.057498758,0.048738192,0.047634522,0.475845038,0.702505522,0.634507377
p06_uppercut_right_main_026,0.319897736,0.367522955,0.210894331,0.260753104,0.168782506,0.129730845,0.053531389,0.047754025,0.047626828,0.511977231,0.549938315,0.53854999
p06_uppercut_right_main_027,0.338891688,0.446864146,0.293852762,0.280127901,0.161616434,0.178749936,0.057423274,0.053306719,0.047733678,0.559629663,0.680248773,0.64406304
p06_uppercut_right_main_028,0.27908965,0.412596285,0.243976166,0.270596385,0.137800938,0.154652606,0.057395279,0.048216999,0.04762079,0.443495638,0.6497166,0.587850312
p06_uppercut_right_main_029,0.343079706,0.444249562,0.293260601,0.302202004,0.188935223,0.181306601,0.058396584,0.050912025,0.047768616,0.570927028,0.723720923,0.677882755
p06_uppercut_right_main_030,0.192673714,0.258269393,0.112615113,0.113596071,0.09416056,0.084761351,0.05225339,0.047784218,0.047619846,0.464464956,0.101459515,0.210361147
p06_uppercut_right_post_001,0.331877676,0.389451266,0.282053441,0.310636158,0.145521967,0.171310688,0.055392299,0.047886722,0.047860922,0.517754366,0.685425221,0.635123964
p06_uppercut_right_post_002,0.220362709,0.303867035,0.136589879,0.15315189,0.102497571,0.114624343,0.059002063,0.048556725,0.047619054,0.502749214,0.198453892,0.289742489
p06_uppercut_right_post_003,0.325478094,0.389102674,0.257629872,0.269830627,0.160716996,0.145758897,0.055508019,0.047848828,0.047623795,0.431930288,0.692393819,0.61425476
p06_uppercut_right_post_004,0.219316734,0.310757968,0.138595491,0.169373736,0.098377065,0.090820855,0.056183319,0.047916249,0.047619276,0.430918518,0.26669622,0.315962909
p06_uppercut_right_post_005,0.368352478,0.463114863,0.315884792,0.33900898,0.138093616,0.221986922,0.0604036,0.054408129,0.04779568,0.592955002,0.768952678,0.716153375
p06_uppercut_right_post_006,0.270003239,0.336580654,0.176432655,0.209646986,0.132404038,0.124994439,0.054348176,0.047788528,0.047619526,0.46662693,0.421093352,0.434753425
p06_uppercut_right_post_007,0.330879508,0.430146832,0.266083649,0.295114666,0.170547281,0.199884643,0.059123821,0.048339812,0.047992662,0.483760093,0.765394219,0.680903981
p06_uppercut_right_post_008,0.314580585,0.413563663,0.247917175,0.291538916,0.152001652,0.147666362,0.055177386,0.047928219,0.047623756,0.451131721,0.695249565,0.622014212
p06_uppercut_right_post_009,0.201313174,0.304957124,0.138883601,0.169420499,0.110878062,0.104128201,0.058744643,0.048940568,0.047619295,0.446080923,0.264083703,0.318682869
p06_uppercut_right_post_010,0.299125843,0.400105491,0.249134526,0.265697884,0.121317272,0.109525058,0.059566099,0.048053705,0.047639508,0.4645244,0.573499649,0.540807074
p06_uppercut_right_pre_001,0.353637331,0.454883616,0.245728167,0.3300178,0.164369628,0.214966211,0.096419702,0.061780389,0.047659858,0.540980207,0.706178208,0.656618808
p06_uppercut_right_pre_002,0.335228728,0.415994159,0.250206087,0.301743553,0.174655114,0.220261185,0.060512913,0.048859365,0.047620882,0.604750024,0.65370049,0.63901535
p06_uppercut_right_pre_003,0.354425478,0.476054425,0.300383517,0.333783674,0.194798035,0.186218042,0.061563295,0.056226261,0.047719055,0.561111749,0.794072947,0.724184587
p06_uppercut_right_pre_004,0.354941807,0.41438634,0.284304777,0.319084014,0.144951155,0.190677656,0.056239157,0.047844643,0.047762952,0.521647478,0.744529575,0.677664946
