straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_straight_main_001,0.332428851,0.448286407,0.255336193,0.316150221,0.313303802,0.258223339,0.051897433,0.04798901,0.04775471,0.663845204,0.808333725,0.764987168,0.683383672,-0.031461139
p18_straight_main_002,0.346584715,0.47230687,0.311850542,0.278088924,0.360079436,0.270030773,0.051208618,0.052202597,0.04846611,0.667074974,0.896651575,0.827778595,0.65405007,
p18_straight_main_003,0.309117668,0.425344784,0.227694642,0.280355265,0.236090982,0.213517949,0.052173169,0.047793137,0.048107368,0.573455626,0.6945686,0.658234708,0.685511209,
p18_straight_main_004,0.232363358,0.34807114,0.152818375,0.162142773,0.203543968,0.109963223,0.050539508,0.048378705,0.04761924,0.606910445,0.256050801,0.361308694,,
p18_straight_main_005,0.33758582,0.476838,0.293000086,0.293522052,0.338574042,0.269668609,0.04963735,0.048648265,0.049748078,0.645810747,0.893750858,0.819368825,,
p18_straight_main_006,0.331260159,0.427308658,0.212433955,0.289069037,0.320220905,0.217078446,0.050062268,0.048117555,0.048340913,0.589027922,0.773120806,0.717892941,,
p18_straight_main_007,0.362134863,0.455600071,0.297532383,0.285763513,0.353718318,0.263277276,0.050524813,0.054457617,0.051829597,0.644354139,0.892547773,0.818089683,,
p18_straight_main_008,0.33441835,0.438072739,0.240119421,0.256082793,0.209914495,0.186667324,0.049194372,0.047735791,0.047702988,0.49728306,0.727526086,0.658453178,,
p18_straight_main_009,0.354159196,0.445498845,0.23922942,0.284458918,0.266707963,0.238735895,0.050675433,0.047834074,0.047973335,0.502916744,0.866578172,0.757479743,,
p18_straight_main_010,0.320732426,0.448849742,0.271607752,0.262200518,0.310320339,0.223331879,0.049210235,0.047917414,0.049059144,0.598137876,0.795936201,0.736596704,,
p18_straight_main_011,0.271424602,0.40278265,0.174421302,0.214637343,0.183546218,0.150399486,0.049889595,0.047768955,0.047619505,0.492736901,0.513468681,0.507249147,,
p18_straight_main_012,0.214702774,0.323063155,0.128930647,0.126481863,0.120818321,0.093310081,0.050497921,0.047745061,0.047619079,0.480866037,0.199594028,0.283975631,,
p18_straight_main_013,0.31397315,0.425863664,0.203708922,0.26716244,0.224644407,0.227329748,0.049911794,0.047804788,0.048881188,0.534461521,0.702392736,0.652013371,,
p18_straight_main_014,0.353636336,0.454547067,0.21671465,0.271912928,0.336965931,0.247046959,0.050906971,0.047806551,0.048478654,0.601707753,0.817926474,0.753060857,,
p18_straight_main_015,0.349826959,0.466945291,0.302866853,0.298983429,0.295085728,0.197170378,0.051730814,0.054394376,0.04818571,0.591992571,0.845116108,0.769179047,,
p18_straight_main_016,0.313048253,0.422297386,0.203002056,0.236803832,0.217507033,0.207363012,0.049065654,0.047768302,0.047622051,0.497029183,0.680946637,0.625771401,,
p18_straight_main_017,0.285243778,0.396515892,0.183893881,0.226050209,0.295320668,0.175401919,0.049357788,0.047771472,0.047620612,0.568954026,0.596741046,0.58840494,,
p18_straight_main_018,0.312098218,0.424110662,0.219020367,0.240700364,0.262645019,0.1516339,0.049260037,0.047743118,0.047619619,0.533035936,0.657509483,0.620167419,,
p18_straight_main_019,0.343726951,0.440533353,0.226886199,0.253569094,0.334446076,0.257894665,0.049781393,0.04793509,0.048475979,0.624907678,0.784020523,0.73628667,,
p18_straight_main_020,0.330828727,0.450040457,0.215383525,0.257265377,0.294815263,0.200885709,0.049436169,0.047854859,0.048420603,0.530881997,0.770388579,0.698536604,,
p18_straight_main_021,0.341802037,0.459973281,0.290400886,0.272098654,0.343417862,0.235321398,0.050463628,0.05276171,0.04860711,0.615436916,0.859932035,0.786583499,,
p18_straight_main_022,0.315691941,0.417168002,0.234063547,0.245600004,0.216229261,0.207541669,0.049137514,0.047753185,0.04762153,0.495002601,0.719142926,0.651900828,,
p18_straight_main_023,0.349934806,0.454969182,0.223354214,0.242252513,0.241433995,0.238476344,0.050772709,0.047960706,0.047983687,0.487005505,0.807939333,0.711659185,,
p18_straight_main_024,0.313850425,0.480537139,0.225617512,0.243522373,0.25078362,0.1554236,0.050522712,0.047848622,0.047706707,0.549582428,0.676244486,0.638245868,,
p18_straight_main_025,0.363706429,0.468283111,0.26343917,0.236682152,0.31035008,0.231786246,0.051968013,0.048123279,0.048532115,0.566759277,0.83229342,0.752633177,,
p18_straight_main_026,0.359175432,0.458430159,0.29227173,0.256394266,0.322309897,0.255396617,0.052048156,0.048244448,0.048809588,0.574121798,0.897700955,0.800627208,,
p18_straight_main_027,0.348526992,0.451887851,0.266639128,0.239707126,0.309396267,0.22978951,0.052642729,0.048320815,0.048481887,0.594930785,0.792055692,0.73291822,,
p18_straight_main_028,0.333950082,0.420340348,0.238368399,0.233204116,0.246020995,0.277857079,0.049567366,0.047800381,0.049022564,0.536450695,0.777598804,0.705254371,,
p18_straight_main_029,0.336614429,0.4692076,0.251149233,0.261811181,0.234833808,0.212386845,0.050247485,0.047804401,0.047719115,0.528465964,0.778075947,0.703192952,,
p18_straight_main_030,0.31235748,0.447277608,0.209587114,0.22794732,0.290624266,0.206687895,0.049417405,0.047749501,0.047921341,0.573167759,0.702441716,0.663659529,,
p18_straight_post_001,0.303974367,0.415193997,0.235814497,0.255995504,0.179969419,0.195479793,0.051251909,0.04807497,0.047620223,0.501175864,0.673582057,0.621860199,,
p18_straight_post_002,0.368253832,0.461174593,0.247996918,0.24541236,0.332329003,0.263684653,0.052828185,0.047974214,0.049028893,0.579805771,0.86266299,0.777805824,,
p18_straight_post_003,0.355974835,0.458856758,0.293350674,0.278212666,0.3041587,0.251879449,0.05440968,0.048423572,0.048538081,0.618611586,0.853495577,0.783030379,,
p18_straight_post_004,0.295728789,0.379959381,0.217214673,0.198739394,0.274196905,0.208814147,0.052636863,0.048203459,0.047684962,0.630496421,0.548591454,0.573162944,,
p18_straight_post_005,0.312299751,0.404516041,0.208584943,0.20485025,0.217682635,0.221765985,0.05038695,0.047760982,0.047620965,0.516204186,0.63863622,0.60190661,,
p18_straight_post_006,0.307389305,0.378408777,0.193168079,0.203618987,0.276669519,0.21207318,0.051567234,0.048245962,0.047621138,0.597438871,0.575913111,0.582370839,,
p18_straight_post_007,0.356396817,0.478359654,0.256245673,0.257675696,0.257614695,0.170803196,0.051354891,0.047905331,0.047726886,0.56052866,0.748845331,0.692350329,,
p18_straight_post_008,0.309403801,0.415421759,0.210612283,0.225212456,0.271567889,0.236845509,0.052764174,0.048073763,0.048369641,0.577959929,0.674564431,0.64558308,,
p18_straight_post_009,0.328238412,0.432284252,0.211762892,0.259354788,0.317924491,0.235746476,0.050543461,0.047799388,0.048400286,0.615385175,0.735041926,0.699144901,,
p18_straight_post_010,0.309412027,0.41602898,0.189334313,0.228553647,0.171730945,0.191960939,0.051059503,0.047980202,0.047620615,0.501204636,0.589891712,0.563285589,,
p18_straight_pre_001,0.30717553,0.427083516,0.251493898,0.32122684,0.278980672,0.187163973,0.04877827,0.047780677,0.047712026,0.611559944,0.739806258,0.701332364,,
p18_straight_pre_002,0.312791306,0.387904841,0.211985966,0.291678245,0.240020289,0.214938259,0.049440956,0.047749021,0.047623285,0.536124922,0.714204847,0.660780869,,
p18_straight_pre_003,0.320293652,0.384815026,0.215071665,0.310108636,0.269224158,0.199462229,0.048756613,0.047726838,0.047821094,0.587226885,0.70223643,0.667733566,,
p18_straight_pre_004,0.343803701,0.482233684,0.258860557,0.317515281,0.237700972,0.164583067,0.049094269,0.047768611,0.047736383,0.593647185,0.748284436,0.701893261,,
p18_straight_pre_005,0.351523832,0.467256814,0.242898296,0.29618789,0.275367272,0.22857929,0.049476302,0.047874847,0.047885143,0.633160141,0.763555538,0.724436919,,
p18_straight_pre_006,0.318225872,0.460329788,0.243754723,0.302260601,0.278817529,0.190701162,0.050793201,0.047825344,0.047752933,0.602338109,0.751896364,0.707028888,,
p18_straight_pre_007,0.33781612,0.468709074,0.258934208,0.299066429,0.297479061,0.216121988,0.048910429,0.047843716,0.047922757,0.663483261,0.762240369,0.732613237,,
p18_straight_pre_008,0.321018315,0.408463145,0.211524732,0.302910758,0.278904881,0.215362006,0.049435237,0.047756908,0.047716226,0.598046102,0.717762345,0.681847472,,
p18_straight_pre_009,0.331025428,0.458019633,0.225676867,0.298693108,0.285460179,0.216667269,0.049179502,0.047728311,0.047893614,0.632217745,0.737636836,0.706011109,,
p18_straight_pre_010,0.300665827,0.405302596,0.224540674,0.27138926,0.215261587,0.155080471,0.049804416,0.047748314,0.047619552,0.61465309,0.552912108,0.571434403,,
AVG,0.324326334,0.434225469,0.233603373,0.258585668,0.270094595,0.211746216,0.050484422,0.048365564,0.048149297,0.574751651,0.722167091,0.677942459,,
