hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_hook_right_main_001,0.250874108,0.436170342,0.287401382,0.310947617,0.273358824,0.231646507,0.051242416,0.05035038,0.048121335,0.52693692,0.854504782,0.756234423,0.586905608,
p26_hook_right_main_002,0.065244634,0.284446732,0.123332656,0.103863366,0.094264204,0.059198675,0.051916463,0.048137525,0.047619305,0.469149908,0.021947935,0.156108527,0.724738271,0.117814011
p26_hook_right_main_003,0.094500947,0.2944923,0.16272476,0.13883783,0.122513564,0.0875595,0.051522393,0.048082833,0.047621061,0.548701656,0.092082539,0.229068274,0.60692426,
p26_hook_right_main_004,0.067765528,0.295155104,0.110865718,0.106309324,0.080575365,0.045442918,0.052633406,0.048396779,0.047619602,0.433912484,0.024815943,0.147544906,,
p26_hook_right_main_005,0.074773569,0.285161996,0.099368713,0.10920892,0.091279022,0.061792417,0.052236354,0.048144568,0.047620504,0.445577538,0.030599065,0.155092607,,
p26_hook_right_main_006,0.26229327,0.468158697,0.307940591,0.30194818,0.282784264,0.219416403,0.051495291,0.049494472,0.048124908,0.562105412,0.851354065,0.764579469,,
p26_hook_right_main_007,0.112900252,0.332192076,0.160713486,0.115644114,0.118899509,0.152117084,0.05417177,0.049175721,0.047619545,0.529076661,0.176319011,0.282146306,,
p26_hook_right_main_008,0.154690469,0.397651214,0.221936288,0.209652685,0.20531579,0.124215218,0.057460765,0.049438397,0.047650037,0.490110516,0.47457224,0.479233723,,
p26_hook_right_main_009,0.259134989,0.451302457,0.281295184,0.272123974,0.240774162,0.248959583,0.052369216,0.049439658,0.047806532,0.554000976,0.781186142,0.713030592,,
p26_hook_right_main_010,0.261416388,0.447220153,0.300986809,0.285027874,0.248785007,0.254254652,0.052611096,0.049202351,0.047841981,0.576724874,0.803017748,0.735129885,,
p26_hook_right_main_011,0.082085588,0.2997979,0.125341126,0.104305506,0.105909694,0.101100964,0.059692828,0.049156542,0.047619142,0.520604882,0.033653217,0.179738716,,
p26_hook_right_main_012,0.247401382,0.478605438,0.269582824,0.302642284,0.237192123,0.206438386,0.052953434,0.052311594,0.047692225,0.463505932,0.8454709,0.73088141,,
p26_hook_right_main_013,0.247959628,0.407449567,0.257743778,0.245710551,0.224058705,0.240814368,0.051306681,0.048938849,0.047644004,0.573540592,0.661147102,0.634865149,,
p26_hook_right_main_014,0.124237617,0.391839849,0.190192316,0.189141983,0.211641357,0.105352039,0.054401515,0.052537888,0.047619162,0.474089143,0.406921526,0.427071811,,
p26_hook_right_main_015,0.275334353,0.448648912,0.312628174,0.290339331,0.261316525,0.244364674,0.051142295,0.048609594,0.047776038,0.609657259,0.800692824,0.743382155,,
p26_hook_right_main_016,0.2251371,0.415612163,0.209325138,0.226145459,0.172326107,0.227692798,0.052475285,0.048849695,0.047623592,0.531989749,0.569893653,0.558522482,,
p26_hook_right_main_017,0.270025552,0.433562923,0.279357327,0.273797173,0.26098629,0.254567103,0.051081976,0.048452374,0.047732098,0.603373397,0.75711615,0.710993324,,
p26_hook_right_main_018,0.282226516,0.427090156,0.263063273,0.270560373,0.264131561,0.224318386,0.050895613,0.048511035,0.047666894,0.566756567,0.749629518,0.694767632,,
p26_hook_right_main_019,0.264929625,0.458849842,0.261689344,0.301516095,0.233295253,0.213777876,0.053074208,0.049315346,0.0477511,0.497126282,0.813475602,0.718570806,,
p26_hook_right_main_020,0.245755416,0.449372966,0.241464662,0.262174502,0.218048187,0.240415457,0.053266622,0.05029948,0.047865495,0.511374826,0.738884347,0.670631491,,
p26_hook_right_main_021,0.246186579,0.401897926,0.261601377,0.235307358,0.219887716,0.245516102,0.051051811,0.048673588,0.047636776,0.611205524,0.615127607,0.613950982,,
p26_hook_right_main_022,0.256397749,0.444572602,0.287235747,0.272781725,0.254283686,0.231297751,0.052890482,0.05181692,0.047781632,0.545910897,0.784426441,0.712871777,,
p26_hook_right_main_023,0.271116481,0.451656285,0.257382803,0.282214152,0.223528074,0.215952428,0.052985217,0.04965922,0.047760413,0.505694436,0.774672935,0.693979386,,
p26_hook_right_main_024,0.265540733,0.421217572,0.278003236,0.256833089,0.227590442,0.234977468,0.051295019,0.049503374,0.047640134,0.579852298,0.699129079,0.663346045,,
p26_hook_right_main_025,0.274141057,0.439776084,0.296590043,0.290714246,0.263503148,0.219589133,0.05256451,0.048860703,0.047793589,0.568100431,0.796190366,0.727763385,,
p26_hook_right_main_026,0.274760755,0.458909702,0.278373903,0.298198266,0.251104955,0.21528471,0.052373261,0.050669535,0.047749835,0.524387861,0.82261643,0.733147859,,
p26_hook_right_main_027,0.271094018,0.472625148,0.298148592,0.30646768,0.291902358,0.19701685,0.051050456,0.049474569,0.048521937,0.580223387,0.821342868,0.749007024,,
p26_hook_right_main_028,0.288385006,0.460052395,0.301358943,0.290467187,0.285700599,0.233408647,0.051177088,0.049217346,0.047708538,0.601002877,0.82347978,0.756736709,,
p26_hook_right_main_029,0.259148563,0.455231616,0.29043844,0.268569535,0.255045253,0.232529759,0.055098235,0.052884989,0.047688837,0.532302681,0.80590963,0.723827545,,
p26_hook_right_main_030,0.299596977,0.460387067,0.278395745,0.297475672,0.286082969,0.200308523,0.053390127,0.049437277,0.047781705,0.547499674,0.829562775,0.744943845,,
p26_hook_right_post_001,0.210105432,0.374836106,0.236615351,0.237018118,0.211940615,0.214829791,0.051599265,0.048479581,0.04762299,0.603862997,0.52700224,0.550060467,,
p26_hook_right_post_002,0.266340511,0.443863743,0.298595173,0.278362033,0.271776108,0.260967773,0.051714497,0.049319375,0.047694207,0.63480973,0.767282396,0.727540596,,
p26_hook_right_post_003,0.260498339,0.475061861,0.308242751,0.299205265,0.259309914,0.252005501,0.053102067,0.05334006,0.047790025,0.541014137,0.877150754,0.776309769,,
p26_hook_right_post_004,0.242882549,0.467023591,0.280984479,0.287146847,0.254491409,0.188773525,0.051882369,0.048393347,0.051167143,0.48609015,0.813324472,0.715154175,,
p26_hook_right_post_005,0.261130784,0.462542989,0.296136777,0.296780081,0.265595329,0.202525553,0.05317562,0.051015705,0.048324704,0.502518553,0.852546856,0.747538365,,
p26_hook_right_post_006,0.263080028,0.464189662,0.298495878,0.298322753,0.265087865,0.213306821,0.051968153,0.051613739,0.048229928,0.504186848,0.867392489,0.758430797,,
p26_hook_right_post_007,0.273617893,0.457886204,0.316473217,0.307167975,0.272226771,0.226109636,0.051238644,0.048684009,0.04781733,0.576374277,0.849289252,0.76741476,,
p26_hook_right_post_008,0.288029615,0.462600287,0.29210115,0.299830882,0.258748164,0.193288506,0.052150334,0.050961261,0.047754188,0.509707263,0.843678533,0.743487152,,
p26_hook_right_post_009,0.265938287,0.469578304,0.257799296,0.273997993,0.239126163,0.21631153,0.053132672,0.050002387,0.047676738,0.499521815,0.793916379,0.70559801,,
p26_hook_right_post_010,0.292696596,0.464577556,0.305256386,0.300164637,0.284364276,0.199635029,0.052341841,0.049372817,0.048060282,0.567652536,0.836504077,0.755848615,,
p26_hook_right_pre_001,0.21042395,0.46336367,0.238397701,0.277778574,0.242363305,0.255088153,0.053610808,0.050911995,0.047644545,0.478669957,0.807286866,0.708701794,,
p26_hook_right_pre_002,0.231658893,0.432517356,0.273442122,0.310458788,0.271823411,0.194551868,0.051676806,0.048915761,0.047748863,0.495084976,0.821206765,0.723370229,,
p26_hook_right_pre_003,0.049948955,0.259402468,0.108215322,0.097016656,0.107301131,0.083749958,0.05357416,0.048513899,0.047619298,0.47627909,0.007910278,0.148420922,,
p26_hook_right_pre_004,0.221515996,0.463567717,0.287337278,0.28663532,0.266839498,0.175637777,0.05249589,0.049823528,0.048343107,0.475059777,0.81726137,0.714600892,,
p26_hook_right_pre_005,0.215323188,0.449171758,0.290801297,0.276893001,0.259832664,0.153513545,0.052076357,0.049304956,0.049445667,0.489485171,0.755423108,0.675641727,,
