hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_hook_left_main_001,0.359349558,0.454525044,0.298281263,0.251540568,0.278318403,0.188451409,0.053115988,0.048664745,0.047619669,0.550810408,0.811532231,0.733315684,0.743177961,-0.028108303
p18_hook_left_main_002,0.36028941,0.497313701,0.274856813,0.276008161,0.319148217,0.218032467,0.053627622,0.050231554,0.04762444,0.566892845,0.883953093,0.788835019,0.666519796,
p18_hook_left_main_003,0.358757373,0.503346442,0.29774855,0.286380915,0.283500582,0.162832966,0.051437792,0.048559783,0.047644082,0.583737242,0.822435451,0.750825989,0.694628099,
p18_hook_left_main_004,0.335649844,0.4848885,0.235356316,0.261779937,0.271626051,0.160563576,0.052986701,0.049887215,0.047620241,0.589725143,0.695954747,0.664085866,,
p18_hook_left_main_005,0.286923848,0.430936192,0.243805863,0.205612324,0.242482433,0.172242017,0.052098062,0.04789417,0.047619092,0.552113789,0.610569046,0.593032469,,
p18_hook_left_main_006,0.31205589,0.464818936,0.302753758,0.257182287,0.269634178,0.170553849,0.052062957,0.04821195,0.047620455,0.584609233,0.743767205,0.696019814,,
p18_hook_left_main_007,0.363017389,0.496008372,0.296757146,0.289505856,0.312188746,0.236836373,0.052485331,0.048843191,0.047679273,0.599981476,0.901122675,0.810780316,,
p18_hook_left_main_008,0.34041042,0.481557216,0.30541183,0.259969433,0.307863759,0.214748092,0.051891543,0.048721113,0.047638332,0.563004222,0.874710164,0.781198382,,
p18_hook_left_main_009,0.351297524,0.485535702,0.287840902,0.253401287,0.292618428,0.196494976,0.05152866,0.048179598,0.047620049,0.566527246,0.827964166,0.74953309,,
p18_hook_left_main_010,0.218083876,0.330375828,0.163648001,0.149073558,0.179592615,0.09697392,0.052254274,0.048019499,0.047619049,0.584484638,0.216338007,0.326781996,,
p18_hook_left_main_011,0.364249246,0.507502169,0.294293644,0.294692444,0.253358617,0.19826018,0.053874138,0.049359682,0.047695326,0.583622917,0.83440932,0.759173399,,
p18_hook_left_main_012,0.347115472,0.507573154,0.29054814,0.301945745,0.251298999,0.171840268,0.053455334,0.049223329,0.047817601,0.570435497,0.813190578,0.740364054,,
p18_hook_left_main_013,0.342075121,0.497170832,0.291489205,0.280625555,0.249704681,0.198678788,0.053458812,0.04890447,0.047622802,0.589672441,0.788878031,0.729116354,,
p18_hook_left_main_014,0.366779758,0.47474164,0.283612604,0.264497968,0.299814211,0.223351398,0.052818594,0.049099738,0.047669644,0.55380241,0.877351016,0.780286434,,
p18_hook_left_main_015,0.36547382,0.494254473,0.315024757,0.301066081,0.296947381,0.211122872,0.052147842,0.048467347,0.047714587,0.601921012,0.891462235,0.804599868,,
p18_hook_left_main_016,0.325293975,0.49008935,0.295095197,0.272023595,0.234354896,0.179106807,0.053505861,0.048774253,0.047619812,0.584487847,0.745518583,0.697209362,,
p18_hook_left_main_017,0.371080866,0.469653785,0.329995231,0.262444948,0.308515685,0.246501595,0.06375845,0.048518131,0.047720236,0.595133365,0.899865616,0.80844594,,
p18_hook_left_main_018,0.370864105,0.511489198,0.332434272,0.299965228,0.313918193,0.261418226,0.062830899,0.050877401,0.047659106,0.652078802,0.919238228,0.839090401,,
p18_hook_left_main_019,0.363336635,0.483647731,0.308929351,0.24718753,0.295263004,0.192720044,0.051120193,0.04813005,0.047631453,0.554472354,0.854307771,0.764357146,,
p18_hook_left_main_020,0.371097847,0.498794581,0.313508334,0.291777627,0.316452736,0.255804317,0.054687241,0.050901337,0.047628122,0.64348103,0.899893563,0.822969803,,
p18_hook_left_main_021,0.352755297,0.50576491,0.298443402,0.27837087,0.239269529,0.168001009,0.053064118,0.048647911,0.047629805,0.603948432,0.75649435,0.710730575,,
p18_hook_left_main_022,0.358226797,0.503699767,0.314724283,0.292046462,0.2749418,0.19477521,0.05291405,0.049464937,0.047631463,0.632051778,0.814932035,0.760067958,,
p18_hook_left_main_023,0.37355466,0.508350583,0.294014561,0.28345354,0.275419305,0.237019518,0.054552645,0.04999435,0.047754082,0.609457807,0.858969236,0.784115807,,
p18_hook_left_main_024,0.354743673,0.488577561,0.297130256,0.261562786,0.270406557,0.173752922,0.050541246,0.047970772,0.047621866,0.577907786,0.792125802,0.727860397,,
p18_hook_left_main_025,0.367669137,0.487558652,0.299893077,0.278721849,0.329682102,0.271571312,0.053875373,0.050062232,0.047620904,0.640217932,0.90253753,0.823841651,,
p18_hook_left_main_026,0.324827632,0.4729345,0.28165038,0.267569051,0.272025139,0.196719785,0.052108581,0.048455652,0.047619257,0.615860542,0.742021632,0.704173305,,
p18_hook_left_main_027,0.384231053,0.513638581,0.3194014,0.290944967,0.309484516,0.271848111,0.062742795,0.051131419,0.047718576,0.652859879,0.912774902,0.834800395,,
p18_hook_left_main_028,0.360041346,0.50872063,0.297900478,0.281939396,0.258182726,0.20753511,0.052806937,0.048815749,0.047649964,0.586926724,0.83515491,0.760686454,,
p18_hook_left_main_029,0.367272056,0.508768354,0.302112675,0.277199773,0.293932006,0.247219495,0.053112454,0.050148862,0.047764817,0.612475071,0.883234971,0.802007001,,
p18_hook_left_main_030,0.357392451,0.499432471,0.306905709,0.28638162,0.264950086,0.196227106,0.052723003,0.04914925,0.047670958,0.626232899,0.798805752,0.747033896,,
p18_hook_left_post_001,0.162618044,0.309255893,0.090426424,0.092725098,0.141546955,0.055542689,0.052072249,0.047853233,0.047619048,0.545900198,0.00518282,0.167398034,,
p18_hook_left_post_002,0.367198537,0.498995633,0.291092523,0.259755181,0.260969036,0.218339499,0.053796979,0.049562795,0.04764936,0.579408974,0.824416139,0.75091399,,
p18_hook_left_post_003,0.355847787,0.493806582,0.298437273,0.278983667,0.247475981,0.182660457,0.053130648,0.048651246,0.04763134,0.598953976,0.778302101,0.724497664,,
p18_hook_left_post_004,0.359439807,0.49917403,0.290877225,0.278901772,0.255642368,0.210173027,0.054578613,0.05027832,0.047667268,0.592418949,0.809630675,0.744467157,,
p18_hook_left_post_005,0.359749395,0.507214916,0.282164588,0.26944894,0.26022494,0.198043061,0.052493731,0.049462617,0.047857667,0.584559543,0.802581894,0.737175189,,
