jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_jap_main_001,0.358686871,0.462550291,0.30193742,0.263614025,0.234865809,0.216617701,0.048041808,0.048770437,0.047679706,0.531022409,0.845532681,0.751179599,0.795713001,
p13_jap_main_002,0.352317584,0.480490259,0.309171911,0.295130731,0.232987365,0.207022885,0.048007931,0.048936749,0.04762376,0.550438548,0.857495884,0.765378683,0.810657868,0.042869669
p13_jap_main_003,0.363971344,0.496012587,0.308534147,0.270550025,0.243513783,0.178139861,0.047741451,0.047739242,0.047619055,0.562245045,0.817685267,0.741053201,0.767788199,
p13_jap_main_004,0.366684573,0.483581712,0.329304239,0.302177246,0.238768109,0.212078179,0.048038733,0.048806314,0.047623449,0.569806761,0.883514328,0.789402058,,
p13_jap_main_005,0.369052496,0.486093327,0.338854704,0.29955776,0.232577568,0.2167031,0.048077419,0.049112855,0.047628382,0.577854483,0.882706078,0.791250599,,
p13_jap_main_006,0.374762202,0.492752756,0.330425106,0.288061188,0.237608399,0.218767973,0.048083734,0.049111439,0.047623066,0.577619162,0.875630627,0.786227188,,
p13_jap_main_007,0.368086707,0.483078167,0.328756174,0.294678576,0.230734127,0.209364816,0.048051238,0.048523688,0.04762135,0.559387378,0.87570236,0.780807865,,
p13_jap_main_008,0.371997836,0.481585035,0.325470606,0.293352204,0.233705599,0.220734769,0.048017708,0.048764595,0.047622122,0.56766252,0.877372629,0.784459597,,
p13_jap_main_009,0.35981937,0.500411019,0.358590061,0.29728513,0.230795969,0.284464368,0.04777682,0.048154049,0.047621981,0.659488107,0.889294288,0.820352434,,
p13_jap_main_010,0.367080382,0.486927967,0.322842752,0.312833924,0.233999839,0.234779589,0.048115127,0.049742231,0.04762406,0.589950364,0.885011727,0.796493318,,
p13_jap_main_011,0.36554891,0.488304548,0.334115106,0.31828619,0.234055875,0.247394037,0.048066501,0.050129637,0.047625545,0.608397967,0.894962192,0.808992924,,
p13_jap_main_012,0.361560262,0.483752386,0.322730001,0.310620113,0.239694589,0.248157073,0.04804543,0.049409434,0.047622561,0.607632391,0.878886421,0.797510212,,
p13_jap_main_013,0.356557587,0.473196488,0.330226057,0.296186054,0.233112285,0.253646614,0.048080666,0.04922257,0.047628785,0.57787166,0.893607475,0.798886731,,
