jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_jap_main_001,0.229571773,0.47072265,0.260515962,0.28679263,0.216936967,0.262470141,0.04802725,0.048689557,0.047650355,0.405452607,0.913889316,0.761358303,0.808412506,0.02010442
p08_jap_main_002,0.240303301,0.478095538,0.271241331,0.300137407,0.22995549,0.237747473,0.048260482,0.04919845,0.047621643,0.430842534,0.908648157,0.76530647,0.740682134,
p08_jap_main_003,0.246299575,0.477802839,0.329585383,0.308916128,0.238863119,0.235230193,0.048350538,0.051892783,0.047759487,0.493039732,0.915653094,0.788869085,0.720577713,
p08_jap_main_004,0.242315768,0.479390168,0.312951035,0.310000197,0.248304658,0.237113469,0.048455528,0.051597696,0.047773746,0.49456244,0.908078108,0.784023407,,
p08_jap_main_005,0.230879258,0.485508323,0.324966085,0.290905878,0.236189079,0.239494157,0.048083818,0.048923021,0.047658099,0.502402444,0.88865243,0.772777434,,
p08_jap_main_006,0.257939449,0.487988201,0.310856534,0.327577054,0.266764677,0.210638669,0.048272485,0.050239983,0.04771866,0.548440464,0.881231837,0.781394425,,
p08_jap_main_007,0.279968594,0.489789921,0.333212584,0.346266321,0.275857785,0.232444104,0.048204478,0.052622824,0.047722747,0.576156447,0.92967278,0.82361788,,
p08_jap_main_008,0.27064565,0.47780414,0.350401755,0.303765463,0.276349869,0.255473522,0.048132209,0.049605637,0.047714877,0.567813292,0.930067782,0.821391435,,
p08_jap_main_009,0.287482472,0.486789252,0.347015653,0.320650223,0.284887518,0.231701077,0.048370025,0.049826112,0.04770213,0.581988903,0.923977252,0.821380747,,
p08_jap_main_010,0.251952561,0.496675212,0.323371497,0.3109523,0.32089534,0.243705501,0.047997095,0.048963629,0.047685878,0.598442243,0.912604188,0.818355604,,
p08_jap_main_011,0.271187203,0.494682391,0.316451854,0.3077563,0.295866004,0.18629661,0.048766937,0.052742185,0.048054235,0.529694484,0.897275413,0.787001134,,
p08_jap_main_012,0.248644983,0.469517109,0.331902977,0.309820242,0.330743968,0.247128772,0.047852323,0.048427995,0.047676107,0.593058431,0.923085526,0.824077397,,
p08_jap_main_013,0.267275252,0.480146078,0.329264979,0.303193645,0.317737647,0.22397051,0.048100319,0.048754317,0.047793992,0.572660805,0.912233155,0.81036145,,
p08_jap_main_014,0.278649213,0.5076584,0.342126664,0.329978539,0.297908857,0.22034018,0.047982303,0.048938696,0.047776413,0.592366657,0.930107855,0.828785495,,
p08_jap_main_015,0.269511405,0.494943614,0.33675837,0.299951004,0.285197254,0.231917852,0.047872325,0.048055048,0.047685452,0.560889748,0.917396677,0.810444598,,
p08_jap_main_016,0.275440279,0.491019335,0.343231325,0.303270968,0.302167501,0.238742897,0.047897563,0.048221139,0.047716401,0.582968926,0.927973631,0.824472219,,
p08_jap_main_017,0.247713959,0.491226174,0.321938847,0.318891612,0.30724538,0.261279323,0.047881444,0.048117849,0.047670404,0.595439882,0.921048726,0.823366073,,
p08_jap_main_018,0.242491082,0.488400571,0.344547927,0.313374021,0.292636804,0.243480814,0.047766077,0.047986453,0.04780717,0.576884004,0.921322129,0.817990692,,
p08_jap_main_019,0.27875944,0.477705434,0.327687123,0.346834592,0.27018828,0.196596556,0.048023597,0.048214859,0.047805711,0.56734507,0.895610061,0.797130564,,
p08_jap_main_020,0.257529429,0.492511293,0.336568315,0.314599594,0.303551379,0.248190834,0.047820166,0.048171136,0.047731669,0.591763359,0.923982501,0.824316758,,
p08_jap_main_021,0.250834966,0.481017612,0.343287056,0.308787685,0.30498371,0.247893507,0.047883439,0.04844838,0.047739601,0.590230166,0.916403039,0.818551177,,
p08_jap_main_022,0.258973751,0.474110014,0.356803417,0.315068707,0.315341532,0.248379259,0.047924712,0.048105837,0.047647273,0.622375714,0.919481176,0.830349537,,
p08_jap_main_023,0.264131356,0.484545171,0.350262661,0.318144824,0.323023996,0.256351134,0.047890053,0.048384833,0.047642844,0.632489983,0.928764987,0.839882486,,
p08_jap_main_024,0.29716246,0.456755458,0.317722411,0.323599395,0.28836881,0.219109446,0.048492665,0.050502737,0.047758751,0.554391442,0.910142735,0.803417347,,
p08_jap_main_025,0.305943114,0.457904765,0.337683117,0.348182084,0.286871461,0.205618415,0.048277262,0.047896622,0.047633036,0.59958266,0.903214162,0.812124712,,
p08_jap_main_026,0.241001543,0.468139616,0.320230494,0.313426565,0.341599996,0.267843738,0.047962435,0.048178559,0.047709366,0.631700873,0.902347866,0.821153768,,
p08_jap_main_027,0.271876091,0.493252125,0.303466381,0.304532121,0.296796242,0.198920245,0.049428125,0.050477809,0.047622138,0.52554229,0.899362108,0.787216162,,
p08_jap_main_028,0.23937887,0.486820642,0.346591507,0.31149834,0.314491714,0.246246276,0.047856513,0.048174436,0.047659668,0.599582095,0.921528952,0.824944895,,
p08_jap_main_029,0.238973332,0.480345181,0.35073713,0.334482114,0.325340415,0.24666998,0.052479642,0.049660985,0.047660213,0.623252788,0.92428704,0.833976764,,
p08_jap_main_030,0.258144908,0.477665845,0.312133421,0.321524262,0.332161471,0.222226076,0.070159675,0.070074901,0.047651833,0.552446084,0.898004772,0.794337165,,
p08_jap_post_001,0.294159068,0.464515941,0.342017045,0.311231821,0.305432021,0.214040822,0.048151874,0.048247042,0.047634872,0.585124818,0.906247101,0.809910416,,
p08_jap_post_002,0.220677772,0.46981683,0.330100785,0.277032457,0.297324866,0.260669103,0.047891154,0.047825419,0.047659508,0.553518315,0.891900846,0.790386086,,
p08_jap_post_003,0.279633879,0.470829307,0.311763365,0.31942982,0.290171199,0.204343396,0.048237683,0.049496897,0.047706277,0.556882482,0.885696517,0.787052306,,
p08_jap_post_004,0.288719969,0.465504581,0.315845412,0.352259136,0.274931537,0.203636432,0.048149709,0.049810863,0.047702134,0.576501071,0.890299518,0.796159984,,
p08_jap_post_005,0.223275486,0.462758171,0.348410623,0.304661819,0.280004361,0.248007167,0.048012796,0.048236332,0.047635747,0.563456126,0.894001713,0.794838037,,
p08_jap_post_006,0.232223526,0.469474068,0.35376851,0.297687352,0.294247784,0.248466943,0.047997803,0.048212765,0.047750327,0.566875411,0.914602732,0.810284536,,
p08_jap_post_007,0.230741065,0.457439898,0.337554624,0.303303441,0.278715752,0.253400093,0.047911814,0.048177331,0.047886131,0.568661471,0.884418277,0.789691235,,
p08_jap_post_008,0.055260359,0.298981418,0.126656798,0.109867006,0.135305707,0.092869605,0.048504296,0.047983693,0.047619062,0.536333169,0.042459781,0.190621798,,
p08_jap_post_009,0.28269599,0.470747381,0.340737075,0.326710401,0.310354076,0.23034053,0.048186442,0.049596203,0.047664447,0.594851375,0.92845188,0.828371729,,
p08_jap_post_010,0.262149489,0.482100647,0.34578737,0.30994029,0.292285867,0.239592292,0.048055474,0.049951125,0.047656116,0.591901865,0.902763785,0.809505209,,
p08_jap_pre_001,0.21876185,0.448916204,0.25183968,0.249268421,0.228683931,0.273294847,0.048272676,0.048861937,0.047889842,0.378251831,0.900212771,0.743624489,,
p08_jap_pre_002,0.227813716,0.465640101,0.238308293,0.27383659,0.229780493,0.268058925,0.048110081,0.048056737,0.047657185,0.397761426,0.901984253,0.750717405,,
p08_jap_pre_003,0.219010988,0.445536723,0.226815939,0.245799475,0.233418143,0.266507339,0.048094758,0.048161116,0.047663992,0.367809385,0.880767784,0.726880264,,
p08_jap_pre_004,0.219063121,0.427899361,0.237148884,0.264716199,0.21728427,0.252463713,0.048276759,0.047824933,0.04763588,0.352087694,0.887388579,0.726798314,,
p08_jap_pre_005,0.215499392,0.410724154,0.219376402,0.227910624,0.21670669,0.255493737,0.048115382,0.047764634,0.047633882,0.308073497,0.868031015,0.70004376,,
p08_jap_pre_006,0.225867175,0.443604626,0.230305726,0.233875564,0.227267132,0.253560113,0.048010373,0.047983318,0.04771655,0.343723202,0.880428307,0.719416776,,
p08_jap_pre_007,0.225977455,0.437690975,0.23066502,0.242731811,0.229049617,0.244302938,0.04822927,0.048369495,0.047682935,0.343080141,0.879490096,0.71856711,,
p08_jap_pre_008,0.221320067,0.436348143,0.23358635,0.229543462,0.224613077,0.237032409,0.047995326,0.047722268,0.04762212,0.316443943,0.881952484,0.712299922,,
p08_jap_pre_009,0.238021552,0.442554288,0.214371445,0.244386777,0.243418963,0.238480531,0.048105683,0.047940715,0.04773249,0.361483402,0.86209787,0.711913529,,
p08_jap_pre_010,0.223337166,0.434045753,0.209409406,0.218499177,0.24133071,0.248704134,0.047954955,0.047725974,0.04788761,0.342355115,0.846870042,0.695515564,,
AVG,0.248103802,0.467681233,0.305559651,0.295911437,0.275551062,0.235529716,0.048654716,0.049340865,0.04770974,0.521979646,0.886722256,0.777299473,,
